;form;lemmi;postag
0;;[None];[None]
1;"""";"['""']";['u--------']
2;(;['('];['u--------']
3;);[')'];['u--------']
4;,;[','];['u--------']
5;-δὲ;['δέ'];['c--------']
6;-δ’;['δέ'];['c--------']
7;-τε;['τε'];['c--------']
8;-τ’;['τε'];['c--------']
9;.;['.'];['u--------']
10;";";"[';']";['u--------']
11;E;['E'];['z--------']
12;·;['·'];['u--------']
13;Ἀθήναζε;['Ἀθήναζε'];['d--------']
14;Ἀθηναίοις;['Ἀθηναῖος'];['a-p---md-']
15;Ἀλέξανδρος;['Ἀλέξανδρος'];['n-s---mn-']
16;Ἀλιζόνος;['Ἀλιζών'];['n-s---fg-']
17;Ἀράσπου;['Ἀράσπης'];['n-s---mg-']
18;Ἀρίστιππος;['Ἀρίστιππος'];['n-s---mn-']
19;Ἀρίστων;['Ἀρίστων'];['n-s---mn-']
20;Ἀρχιλόχου;['Ἀρχίλοχος'];['n-s---mg-']
21;Ἀσκληπιὸν;['Ἀσκληπιός'];['n-s---ma-']
22;Ἅιδου;['ᾍδης'];['n-s---mg-']
23;Αἰγυπτίου;['Αἰγύπτιος'];['a-s---mg-']
24;Αἰνιᾶνος;['Αἰνιάν'];['n-s---mg-']
25;Αἰτωλοῖς;['Αἰτωλός'];['a-p---md-']
26;Βελλεροφόντης;['Βελλεροφόντης'];['n-s---mn-']
27;Δαρείου;['Δαρεῖος'];['n-s---mg-']
28;Δαρεῖος;['Δαρεῖος'];['n-s---mn-']
29;Δημόκριτον;['Δημόκριτος'];['n-s---ma-']
30;Δία;['Ζεύς'];['n-s---ma-']
31;Διογένης;['Διογένης'];['n-s---mn-']
32;Διονύσιοι;['Διονύσιος'];['n-p---mn-']
33;Διώξιππον;['Διώξιππος'];['n-s---ma-']
34;Δομετιανὸς;['Δομετιανός'];['n-s---mn-']
35;Ἐμπεδοκλῆς;['Ἐμπεδοκλῆς'];['n-s---mn-']
36;Ἐπικάστη;['Ἰοκάστη'];['n-s---fn-']
37;Ἐρασίστρατον;['Ἐρασίστρατος'];['n-s---ma-']
38;Ἡρόφιλον;['Ἡρόφιλος'];['n-s---ma-']
39;Θουρίων;['Θούριος'];['n-p---mg-']
40;Θρᾷττα;['Θρᾷσσα'];['n-s---fn-']
41;Ἰσχομάχῳ;['Ἰσχόμαχος'];['n-s---md-']
42;Ἰταλίας;['Ἰταλία'];['n-s---fg-']
43;Καίσαρος;['Καῖσαρ'];['n-s---mg-']
44;Κλέωνος;['Κλέων'];['n-s---mg-']
45;Κλωπιδῶν;['Κλωπίδης'];['n-p---mg-']
46;Κορίνθιον;['Κορίνθιος'];['a-s---ma-']
47;Κῦρος;['Κῦρος'];['n-s---mn-']
