;form;lemmi;postag
0;"""";"['""']";['u--------']
1;,;[','];['u--------']
2;-δὲ;['δέ'];['c--------']
3;.;['.'];['u--------']
4;E;['E'];['z--------']
5;·;['·'];['u--------']
6;Ἀκύλας;['Ἀκύλας'];['n-s---mn-']
7;Βαλάκ;['Βαλάκ'];['n-s----g-']
8;Βαλαὰμ;['Βαλαάμ'];['n--------']
9;Βηθλεὲμ;['Βηθλεέμ'];['n--------']
10;Γραφὴ;['Γραφή'];['n-s---fn-']
11;Θεὸν;['θεός'];['n-s---ma-']
12;Ἰησοῦν;['Ἰησοῦς'];['n-s---ma-']
13;Ἰσραήλ;['Ἰσραήλ'];['n--------']
14;Κύριον;['κύριος'];['n-s---ma-']
15;Μάγοι;['Μάγος'];['n-p---mn-']
16;Μαριὰμ;['Μαρία'];['n--------']
17;Μωαβιτῶν;['Μωαβίτης'];['n-p---mg-']
18;Μωσέα;['Μωϋσῆς'];['n-s---ma-']
19;Παλαιστίνην;['Παλαιστίνη'];['n-s---fa-']
20;Σύμμαχος;['Σύμμαχος'];['n-s---mn-']
21;Χριστὸν;['Χριστός'];['n-s---ma-']
22;ἄλλος;['ἄλλος'];['p-s---mn-']
23;ἄνθρωποι;['ἄνθρωπος'];['n-p---mn-']
24;ἄνθρωπος;['ἄνθρωπος'];['n-s---mn-']
25;ἄρχοντες;['ἄρχων'];['n-p---mv-']
26;ἄστρον;['ἄστρον'];['n-s---nn-']
27;ἀδελφῆς;['ἀδελφή'];['n-s---fg-']
28;ἀναγράψασθαι;['ἀναγράφω'];['v--anm---']
29;ἀναλαβὼν;['ἀναλαμβάνω'];['v-sapamn-']
30;ἀναστήσεται;['ἀνίστημι'];['v3sfim---']
31;ἀνατελεῖ;['ἀνατέλλω'];['v3sfia---']
32;αἷς;['ὅς'];['p-p---fd-']
33;αὐτόν;['αὐτός'];['p-s---ma-']
34;αὐτοὺς;['αὐτός'];['p-p---ma-']
35;αὐτοῦ;['αὐτός'];['p-s---mg-']
36;αὐτῷ;['αὐτός'];['p-s---md-']
37;βδελίου;['βδέλιον'];['n-s---ng-']
38;γὰρ;['γάρ'];['g--------']
39;γέγονε;['γίγνομαι'];['v3sria---']
40;γενομένη;['γίγνομαι'];['v-sapmfn-']
41;γῆν;['γῆ'];['n-s---fa-']
42;δὲ;['δέ'];['c--------']
43;διαδοχῆς;['διαδοχή'];['n-s---fg-']
44;διηγήσεως;['διήγησις'];['n-s---fg-']
45;δόξαν;['δόξα'];['n-s---fa-']
46;ἔδειξαν;['δείκνυμι'];['v3paia---']
47;ἔθνη;['ἔθνος'];['n-p---nn-']
48;ἔλαβεν;['λαμβάνω'];['v3saia---']
49;ἔλαιον;['ἔλαιον'];['n-s---nn-']
50;ἔν;['ἐν'];['r--------']
51;ἔξω;['ἔξω'];['d--------']
52;ἔφερον;['φέρω'];['v3piia---']
53;ἔχειν;['ἔχω'];['v--pna---']
54;ἔχοντας;['ἔχω'];['v-pppama-']
55;ἔχοντες;['ἔχω'];['v-pppamn-']
56;ἐθνῶν;['ἔθνος'];['n-p---ng-']
57;ἐκ;['ἐκ'];['r--------']
58;ἐλεπρώθη;['λεπρόομαι'];['v3saip---']
59;ἐν;['ἐν'];['r--------']
60;ἐξ;['ἐκ'];['r--------']
61;ἐπαινοῦντα;['ἐπαινέω'];['v-sppama-']
62;ἐπὶ;['ἐπί'];['r--------']
63;ἐφείσατο;['φείδομαι'];['v3saim---']
64;ἑπτὰ;['ἑπτά'];['m--------']
65;ἑτέρου;['ἕτερος'];['p-s---mg-']
66;εἰ;['εἰ'];['c--------']
67;εἰς;['εἰς'];['r--------']
68;εἰσὶ;['εἰμί'];['v3ppia---']
69;εὐσεβῶς;['εὐσεβής'];['d--------']
70;ἢ;['ἤ'];['c--------']
71;ἤκουσαν;['ἀκούω'];['v3paia---']
72;ἡ;['ὁ'];['l-s---fn-']
73;ἡμέρας;['ἡμέρα'];['n-p---fa-']
74;ἡμῶν;['ἐγώ'];['p-p---cg-']
75;θεία;['θεῖος'];['a-s---fn-']
76;θεοὶ;['θεός'];['n-p---mn-']
77;ἰδὼν;['ὁράω'];['v-sapamn-']
78;ἱστορικῆς;['ἱστορικός'];['a-s---fg-']
79;καθίσασα;['καθίζω'];['v-sapafn-']
80;καὶ;['καί'];['c--------']
81;καταλιπεῖν;['καταλείπω'];['v--ana---']
82;κατ’;['κατά'];['r--------']
83;κορίου;['κόριον'];['n-s---ng-']
84;κύριοι;['κύριος'];['n-p---mn-']
85;κύριον;['κύριος'];['n-s---ma-']
86;κυρίας;['κύριος'];['a-p---fa-']
87;κυριεύσει;['κυριεύω'];['v3sfia---']
88;κυριεύσουσι;['κυριεύω'];['v3pfia---']
89;λαοῦ;['λαός'];['n-s---mg-']
90;λίπας;['λιπάω'];['v2siia---']
91;λοιδορήσασα;['λοιδορέω'];['v-sapafn-']
92;λοιποὶ;['λοιπός'];['a-p---mn-']
93;μάννα;['μάννα'];['n-s---fn-']
94;μάντιν;['μάντις'];['n-s---ma-']
95;μαγικῇ;['μαγικός'];['a-s---fd-']
96;μαθητεύσαντας;['μαθητεύω'];['v-papama-']
97;μακάριοι;['μακάριος'];['a-p---mn-']
98;μαστοῦ;['μαστός'];['n-s---mg-']
99;μέλιτος;['μέλι'];['n-s---ng-']
100;μισθὸν;['μισθός'];['n-s---ma-']
101;ὂν;['εἰμί'];['v-sppana-']
102;ὅτι;['ὅτι'];['c--------']
103;οἱ;['ὁ'];['l-p---mn-']
104;οἷς;['ὅς'];['p-p---nd-']
105;οὐ;['οὐ'];['d--------']
106;οὐκ;['οὐ'];['d--------']
107;παραβολήν;['παραβολή'];['n-s---fa-']
108;παραδόσεως;['παράδοσις'];['n-s---fg-']
109;παραλαβόντες;['παραλαμβάνω'];['v-papamn-']
110;παρεγένοντο;['παραγίγνομαι'];['v3paim---']
111;παρεμβολῆς;['παρεμβολή'];['n-s---fg-']
112;πατρικῆς;['πατρικός'];['a-s---fg-']
113;περὶ;['περί'];['r--------']
114;πολλάς;['πολύς'];['a-p---fa-']
115;πολλοὶ;['πολύς'];['a-p---mn-']
116;πολλοί;['πολύς'];['a-p---mn-']
117;πολλῶν;['πολύς'];['a-p---ng-']
118;πρὸς;['πρός'];['r--------']
119;προκρίνει;['προκρίνω'];['v3spia---']
120;προσαγαγεῖν;['προσάγω'];['v--ana---']
121;προτίθησι;['προτίθημι'];['v3spia---']
122;προφητείας;['προφητεία'];['n-p---fa-']
123;σπέρμα;['σπέρμα'];['n-s---nn-']
124;συμβολικὸν;['συμβολικός'];['a-s---na-']
125;τὰς;['ὁ'];['l-p---fa-']
126;ταύτης;['οὗτος'];['p-s---fg-']
127;τέχνῃ;['τέχνη'];['n-s---fd-']
128;τὴν;['ὁ'];['l-s---fa-']
129;τῇ;['ὁ'];['l-s---fd-']
130;τῆς;['ὁ'];['l-s---fg-']
131;τισιν;['τις'];['p-p---cd-']
132;τὸ;['ὁ'];['l-s---nn-', 'l-s---na-']
133;τὸν;['ὁ'];['l-s---ma-']
134;τό;['ὁ'];['l-s---nn-']
135;τόποις;['τόπος'];['n-p---md-']
136;τοῦ;['ὁ'];['l-s---mg-']
137;τοῦτο;['οὗτος'];['p-s---na-', 'p-s---nn-']
138;τρόμος;['τρόμος'];['n-s---mn-']
139;ὑποθέσει;['ὑπόθεσις'];['n-s---fd-']
140;φασὶ;['φημί'];['v3ppia---']
141;φησὶν;['φημί'];['v3spia---']
142;φόβον;['φόβος'];['n-s---ma-']
143;φοιτητὰς;['φοιτητής'];['n-p---ma-']
144;ψέγοντες;['ψέγω'];['v-pppamn-']
145;ψεύστην;['ψεύστης'];['n-s---ma-']
146;ὠργίσθησαν;['ὀργίζω'];['v3paip---']
147;ὥσπερ;['ὥσπερ'];['c--------']
148;ὡσεὶ;['ὡσεί'];['d--------']
