;form;lemmi;postag
0;;[None];[None]
1;,;[','];['u--------']
2;-δὲ;['δέ'];['c--------']
3;-δ’;['δέ'];['c--------']
4;-τε;['τε'];['c--------']
5;.;['.'];['u--------']
6;";";"[';']";['u--------']
7;E;['E'];['z--------']
8;·;['·'];['u--------']
9;Βοιωτοὺς;['Βοιωτός'];['n-p---ma-']
10;Ἑλληνίδων;['Ἑλληνίς'];['a-p---fg-']
11;Θεμιστοκλέα;['Θεμιστοκλῆς'];['n-s---ma-']
12;Καλλιάδης;['Καλλιάδης'];['n-s---mn-']
13;Κηφισιεὺς;['Κηφισιεύς'];['n-s---mn-']
14;Κλεοφῶν;['Κλεοφῶν'];['n-s---mn-']
15;Κλεοφῶντα;['Κλεοφῶν'];['n-s---ma-']
16;Κλεοφῶντος;['Κλεοφῶν'];['n-s---mg-']
17;Λακεδαιμονίους;['Λακεδαιμόνιος'];['a-p---ma-']
18;Μηχανίωνος;['Μηχανίων'];['n-s---mg-']
19;Νικόμαχε;['Νικόμαχος'];['n-s---mv-']
20;Νικόμαχον;['Νικόμαχος'];['n-s---ma-']
21;Νικόμαχος;['Νικόμαχος'];['n-s---mn-']
22;Νικομάχου;['Νικόμαχος'];['n-s---mg-']
23;Νικομάχῳ;['Νικόμαχος'];['n-s---md-']
24;Περικλέα;['Περικλῆς'];['n-s---ma-']
25;Σάτυρος;['Σάτυρος'];['n-s---mn-']
26;Σόλωνα;['Σόλων'];['n-s---ma-']
27;Σόλωνος;['Σόλων'];['n-s---mg-']
28;Στρομβιχίδης;['Στρομβιχίδης'];['n-s---mn-']
29;Τεισαμενὸν;['Τεισαμενός'];['n-s---ma-']
30;Χρέμων;['Χρέμων'];['n-s---mn-']
31;ἂν;['ἄν'];['g--------']
32;ἄδειαν;['ἄδεια'];['n-s---fa-']
33;ἄθυτα;['ἄθυτος'];['a-p---nn-']
34;ἄκων;['ἄκων'];['a-s---mn-']
35;ἄλλο;['ἄλλος'];['p-s---na-']
36;ἄλλοι;['ἄλλος'];['p-p---mn-']
37;ἄλλοις;['ἄλλος'];['p-p---md-']
38;ἄλλους;['ἄλλος'];['p-p---ma-']
39;ἄν;['ἄν'];['g--------']
40;ἄνδρες;['ἀνήρ'];['n-p---mv-', 'n-p---mn-']
41;ἄξιον;['ἄξιος'];['a-s---nn-']
42;ἄρα;['ἄρα'];['g--------']
43;ἄρχειν;['ἄρχω'];['v--pna---']
44;ἀγαθὰ;['ἀγαθός'];['a-p---na-']
45;ἀγαθὸν;['ἀγαθός'];['a-s---na-']
46;ἀγαθοῦ;['ἀγαθός'];['a-s---mg-']
47;ἀγαθῶν;['ἀγαθός'];['a-p---ng-']
