;form;lemmi;postag
0;;[None];[None]
1;"""";"['""']";['u--------']
2;(;['('];['u--------']
3;);[')'];['u--------']
4;,;[','];['u--------']
5;-δὲ;['δέ'];['c--------']
6;-δέ;['δέ'];['c--------']
7;-δ’;['δέ'];['c--------']
8;-θ’;['τε'];['c--------']
9;-τε;['τε'];['c--------']
10;-τ’;['τε'];['c--------']
11;.;['.'];['u--------']
12;";";"[';']";['u--------']
13;E;['E'];['z--------']
14;G?;['G'];['z--------']
15;·;['·'];['u--------']
16;Ἄβελ;['Ἄβελ'];['n-s---mg-']
17;Ἄδραστον;['Ἄδραστος'];['n-s---ma-']
18;Ἄδραστος;['Ἄδραστος'];['n-s---mn-']
19;Ἄλεξις;['Ἄλεξις'];['n-s---mn-']
20;Ἄραβες;['Ἄραψ'];['n-p---mn-']
21;Ἄρτεμιν;['Ἄρτεμις'];['n-s---fa-']
22;Ἀαρὼν;['Ἀαρών'];['n--------']
23;Ἀαρών;['Ἀαρών'];['n--------']
24;Ἀβδηρίτης;['Ἀβδηρίτης'];['n-s---mn-']
25;Ἀβιμέλεχ;['Ἀβιμέλεχ'];['n-s---mn-']
26;Ἀβραὰμ;['Ἀβραάμ'];['n--------']
27;Ἀβραάμ;['Ἀβραάμ'];['n--------']
28;Ἀβυδηνά;['Ἀβυδηνός'];['a-p---na-']
29;Ἀδάμ;['Ἀδάμ'];['n--------']
30;Ἀθηνᾶν;['Ἀθήνη'];['n-s---fa-']
31;Ἀθηναίων;['Ἀθηναῖος'];['a-p---mg-']
32;Ἀλεξάνδρου;['Ἀλέξανδρος'];['n-s---mg-']
33;Ἀλκιβιάδου;['Ἀλκιβιάδης'];['n-s---mg-']
34;Ἀμὼς;['Ἀμώς'];['n--------']
35;Ἀνακρέων;['Ἀνακρέων'];['n-s---mn-']
36;Ἀντιγονίδες;['Ἀντιγονίς'];['n-p---fn-']
37;Ἀντιόχειαν;['Ἀντιοχεία'];['n-s---fa-']
38;Ἀντιφάνης;['Ἀντιφάνης'];['n-s---mn-']
39;Ἀπελλῆς;['Ἀπελλῆς'];['n-s---mn-']
40;Ἀποκάλυψίς;['Ἀποκάλυψις'];['n-s---fn-']
41;Ἀπολλωνιάτης;['Ἀπολλωνιάτας'];['n-s---mn-']
42;Ἀραβίων;['Ἀράβιος'];['a-p---mg-']
43;Ἀργείᾳ;['Ἀργεῖος'];['a-s---fd-']
44;Ἀργείων;['Ἀργεῖος'];['a-p---mg-']
45;Ἀρίστιππος;['Ἀρίστιππος'];['n-s---mn-']
46;Ἀριούσιον;['Ἀριούσιος'];['n-s---ma-']
47;Ἀριστίππου;['Ἀρίστιππος'];['n-s---mg-']
