;form;lemmi;postag
0;;[None];[None]
1;,;[','];['u--------']
2;-δὲ;['δέ'];['c--------']
3;-τε;['τε'];['c--------']
4;.;['.'];['u--------']
5;E;['E'];['z--------']
6;·;['·'];['u--------']
7;Α;['Α'];['n-s---mg-', 'n--------']
8;ΑΒ;['ΑΒ'];['n--------', 'n-s---fn-']
9;ΑΒΓ;['ΑΒΓ'];['n--------']
10;ΑΒΓ𐅵Ε;['ΑΒΓ∠Ε'];['n--------']
11;ΑΒ𐅵;['ΑΒ∠'];['n--------']
12;ΑΓ;['ΑΓ'];['n-s---nn-', 'n-s---fn-']
13;ΑΓΒ;['ΑΓΒ'];['n-s---nn-', 'n-s----n-']
14;ΑΓΘ;['ΑΓΘ'];['n-s---fn-']
15;ΑΓ𐅵;['ΑΓ∠'];['n--------']
16;ΑΕ;['ΑΕ'];['n------n-', 'n------d-', 'n--------', 'n-s---fn-']
17;ΑΖ;['ΑΖ'];['n-s----n-', 'n-s---fd-', 'n-s---fn-']
18;ΑΖΓ;['ΑΖΓ'];['n-s----n-']
19;ΑΗ;['ΑΗ'];['n-s---fn-']
20;ΑΘ;['ΑΘ'];['n-s---fn-']
21;ΑΚ;['ΑΚ'];['n-s---mn-']
22;ΑΚΓ;['ΑΚΓ'];['n--------']
23;ΑΚΗΓ;['ΑΚΗΓ'];['n-s----g-']
24;ΑΛ;['ΑΛ'];['n-s---fn-']
25;ΑΜ;['ΑΜ'];['n------n-']
26;ΑΟΓ;['ΑΟΓ'];['n-s------']
27;ΑΡ;['ΑΡ'];['n-s---f--']
28;Α𐅵;['Α∠'];['n--------']
29;Α𐅵Γ;['Α∠Γ'];['n--------']
30;Β;['Β'];['n--------']
31;ΒΑ;['ΒΑ'];['n-s---fg-', 'n-s---fn-', 'n--------', 'n-s---fd-', 'n-----fn-', 'n-----f--']
32;ΒΑΓ;['ΒΑΓ'];['n-s----g-']
33;ΒΑΕ;['ΒΑΕ'];['n-s----n-', 'n--------']
34;ΒΑΘ;['ΒΑΘ'];['n-s---fn-']
35;ΒΑ𐅵;['ΒΑ∠'];['n--------']
36;ΒΓ;['ΒΓ'];['n-s---fa-']
37;ΒΓΕ;['ΒΓΕ'];['n--------', 'n-s------']
38;ΒΓΚ;['ΒΓΚ'];['n--------', 'n-s----g-']
39;ΒΓΦ;['ΒΓΦ'];['n-s----g-']
40;ΒΓ𐅵;['ΒΓ∠'];['n--------']
41;ΒΕ;['ΒΕ'];['n-s---fn-']
42;ΒΕΖ;['ΒΕΖ'];['n-s----g-']
43;ΒΕΚ;['ΒΕΚ'];['n-s----n-']
44;ΒΕ𐅵;['ΒΕ∠'];['n--------']
