;form;lemmi;postag
0;,;[','];['u--------']
1;.;['.'];['u--------']
2;·;['·'];['u--------']
3;Ἀστοῖσιν;['Ἀστός'];['n-p---md-']
4;ἄταν;['ἄτη'];['n-s---fa-']
5;ἀρέσκεο;['ἀρέσκω'];['v2spmm---']
6;ᾇκε;['ἄϊξ'];['n-d---fa-']
7;αὐθάδης;['αὐθάδης'];['a-s---mn-']
8;βλαβερὰν;['βλαβερός'];['a-s---fa-']
9;γὰρ;['γάρ'];['g--------']
10;δὲ;['δέ'];['c--------']
11;δὴ;['δή'];['g--------']
12;ἔχει;['ἔχω'];['v3spia---']
13;ἐν;['ἐν'];['r--------']
14;ἐξέλαμψεν;['ἐκλάμπω'];['v3saia---']
15;μένῃς;['μένω'];['v2spsa---']
16;πᾶσιν;['πᾶς'];['p-p---md-']
17;πλείσταν;['πολύς'];['a-s---fas']
18;πόλει;['πόλις'];['n-s---fd-']
19;πολλάκι;['πολλάκις'];['d--------']
20;τρόπος;['τρόπος'];['n-s---mn-']
21;χάριν;['χάρις'];['n-s---fa-']
