;form;lemmi;postag
0;"""";"['""']";['u--------']
1;,;[','];['u--------']
2;-δὲ;['δέ'];['c--------']
3;-δ’;['δέ'];['c--------']
4;-θ’;['τε'];['c--------']
5;-τε;['τε'];['c--------']
6;-τ’;['τε'];['c--------']
7;.;['.'];['u--------']
8;";";"[';']";['u--------']
9;E;['E'];['z--------']
10;·;['·'];['u--------']
11;Ἄγιδι;['Ἄγις'];['n-s---md-']
12;Ἄγιδος;['Ἄγις'];['n-s---mg-']
13;Ἄμφισσαν;['Ἄμφισσα'];['n-s---fa-']
14;Ἄρης;['Ἄρης'];['n-s---mn-']
15;Ἀθήναζε;['Ἀθήναζε'];['d--------']
16;Ἀθήνας;['Ἀθῆναι'];['n-p---fa-']
17;Ἀθήνησιν;['Ἀθήνησι'];['d--------']
18;Ἀθηνᾶ;['Ἀθήνη'];['n-s---fn-']
19;Ἀθηνᾶν;['Ἀθήνη'];['n-s---fa-']
20;Ἀθηναίοις;['Ἀθηναῖος'];['a-p---md-']
21;Ἀθηναίους;['Ἀθηναῖος'];['a-p---ma-']
22;Ἀθηναίων;['Ἀθηναῖος'];['a-p---mg-']
23;Ἀθηναῖοι;['Ἀθηναῖος'];['a-p---mn-', 'a-p---mv-']
24;Ἀθηνῶν;['Ἀθῆναι'];['n-p---fg-']
25;Ἀλέξανδρον;['Ἀλέξανδρος'];['n-s---ma-']
26;Ἀλέξανδρος;['Ἀλέξανδρος'];['n-s---mn-']
27;Ἀλεξάνδρου;['Ἀλέξανδρος'];['n-s---mg-']
28;Ἀλεξάνδρῳ;['Ἀλέξανδρος'];['n-s---md-']
29;Ἀλκιβιάδην;['Ἀλκιβιάδης'];['n-s---ma-']
30;Ἀλκιβιάδου;['Ἀλκιβιάδης'];['n-s---mg-']
31;Ἀλκιδάμαντος;['Ἀλκιδάμας'];['n-s---mg-']
32;Ἀμαζόνα;['Ἀμαζών'];['n-s---fa-']
33;Ἀμύνταν;['Ἀμύντας'];['n-s---ma-']
34;Ἀναξιμένους;['Ἀναξιμένης'];['n-s---mg-']
35;Ἀνδροτίωνος;['Ἀνδροτίων'];['n-s---mg-']
36;Ἀντίπατρον;['Ἀντίπατρος'];['n-s---ma-']
37;Ἀντίπατρος;['Ἀντίπατρος'];['n-s---mn-']
38;Ἀντιπάτρῳ;['Ἀντίπατρος'];['n-s---md-']
39;Ἀντιφάνης;['Ἀντιφάνης'];['n-s---mn-']
40;Ἀντιφῶντος;['Ἀντιφῶν'];['n-s---mg-']
41;Ἀπολλόδωρον;['Ἀπολλόδωρος'];['n-s---ma-']
42;Ἀπολλόδωρος;['Ἀπολλόδωρος'];['n-s---mn-']
43;Ἀπολλοδώρῳ;['Ἀπολλόδωρος'];['n-s---md-']
44;Ἀργᾶς;['Ἀργᾶς'];['n-s---mn-']
45;Ἀρείου;['Ἄρειος'];['n-s---mg-']
46;Ἀρίστων;['Ἀρίστων'];['n-s---mn-']
47;Ἀριστείδου;['Ἀριστείδης'];['n-s---mg-']
48;Ἀριστόβουλος;['Ἀριστόβουλος'];['n-s---mn-']
49;Ἀριστόνικον;['Ἀριστόνικος'];['n-s---ma-']
50;Ἀριστογείτονος;['Ἀριστογείτων'];['n-s---mg-']
51;Ἀριστοκράτους;['Ἀριστοκράτης'];['n-s---mg-']
52;Ἀριστοφῶντος;['Ἀριστοφῶν'];['n-s---mg-']
53;Ἀρκαδίᾳ;['Ἀρκαδία'];['n-s---fd-']
54;Ἀρρενείδου;['Ἀρρενείδης'];['n-s---mg-']
55;Ἀρχία;['Ἀρχίας'];['n-s---mv-']
56;Ἀρχίᾳ;['Ἀρχίας'];['n-s---md-']
57;Ἀρχίαν;['Ἀρχίας'];['n-s---ma-']
58;Ἀρχίας;['Ἀρχίας'];['n-s---mn-']
59;Ἀρχίου;['Ἀρχίας'];['n-s---mg-']
60;Ἀσίᾳ;['Ἀσία'];['n-s---fd-']
61;Ἀσίας;['Ἀσία'];['n-s---fg-']
62;Ἀττικὴν;['Ἀττική'];['n-s---fa-']
63;Ἀττικῆς;['Ἀττική'];['n-s---fg-']
64;Ἀττικοῖς;['Ἀττικός'];['a-p---md-']
65;Ἀττικῶν;['Ἀττικός'];['a-p---mg-']
66;Ἀχαιῶν;['Ἀχαιός'];['a-p---mg-']
67;Ἅρπαλον;['Ἅρπαλος'];['n-s---ma-']
68;Ἅρπαλος;['Ἅρπαλος'];['n-s---mn-']
69;Ἁλοννήσου;['Ἁλόννησος'];['n-s---mg-']
70;Ἁρπάλῳ;['Ἅρπαλος'];['n-s---md-']
71;Αἴγιναν;['Αἴγινα'];['n-s---fa-']
72;Αἰάκειον;['Αἰάκειος'];['a-s---na-']
73;Αἰγίνῃ;['Αἰγίνη'];['n-s---fd-']
74;Αἰγινήτην;['Αἰγινήτης'];['n-s---ma-']
75;Αἰσίωνα;['Αἰσίων'];['n-s---ma-']
76;Αἰσχίνην;['Αἰσχίνης'];['n-s---ma-']
77;Αἰσχίνης;['Αἰσχίνης'];['n-s---mn-']
78;Αἰσχίνου;['Αἰσχίνης'];['n-s---mg-']
79;Αἵμονα;['Αἵμων'];['n-s---ma-']
80;Βάταλον;['Βάταλος'];['n-s---ma-']
81;Βάταλος;['Βάταλος'];['n-s---mn-']
82;Βατάλου;['Βάταλος'];['n-s---mg-']
83;Βοηδρομιῶνος;['Βοηδρομιών'];['n-s---mg-']
84;Βοιωτίαν;['Βοιωτία'];['n-s---fa-']
85;Βυζαντίοις;['Βυζάντιος'];['a-p---md-']
86;Βυζαντίῳ;['Βυζάντιος'];['a-s---md-']
87;Γύλωνός;['Γύλων'];['n-s---mg-']
88;Δάοχον;['Δάοχος'];['n-s---ma-']
89;Δεινάρχου;['Δείναρχος'];['n-s---mg-']
90;Δήμων;['Δήμων'];['n-s---mn-']
91;Δήμωνα;['Δήμων'];['n-s---ma-']
92;Δημάδῃ;['Δημάδης'];['n-s---md-']
93;Δημάδην;['Δημάδης'];['n-s---ma-']
94;Δημάδης;['Δημάδης'];['n-s---mn-']
95;Δημάδου;['Δημάδης'];['n-s---mg-']
96;Δημήτριος;['Δημήτριος'];['n-s---mn-']
97;Δημητρίου;['Δημήτριος'];['n-s---mg-']
98;Δημητρίῳ;['Δημήτριος'];['n-s---md-']
99;Δημόσθενες;['Δημοσθένης'];['n-s---mv-']
100;Δημοσθένει;['Δημοσθένης'];['n-s---md-']
101;Δημοσθένη;['Δημοσθένης'];['n-s---ma-']
102;Δημοσθένην;['Δημοσθένης'];['n-s---ma-']
103;Δημοσθένης;['Δημοσθένης'];['n-s---mn-']
104;Δημοσθένους;['Δημοσθένης'];['n-s---mg-']
105;Δημοχάρης;['Δημοχάρης'];['n-s---mn-']
106;Δία;['Ζεύς'];['n-s---ma-']
107;Διὸς;['Ζεύς'];['n-s---mg-']
108;Δοῦρις;['Δοῦρις'];['n-s---mn-']
109;Ἐκβατάνων;['Ἐκβάτανα'];['n-p---ng-']
110;Ἐλάτειαν;['Ἐλατεία'];['n-s---fa-']
111;Ἐπαμεινώνδου;['Ἐπαμεινώνδας'];['n-s---mg-']
112;Ἐρατοσθένει;['Ἐρατοσθένης'];['n-s---md-']
113;Ἐρατοσθένης;['Ἐρατοσθένης'];['n-s---mn-']
114;Ἐφιάλτην;['Ἐφιάλτης'];['n-s---ma-']
115;Ἐφιάλτου;['Ἐφιάλτης'];['n-s---mg-']
116;Ἕλληνας;['Ἕλλην'];['n-p---ma-']
117;Ἕλληνες;['Ἕλλην'];['n-p---mn-']
118;Ἕλλησι;['Ἕλλην'];['n-p---md-']
119;Ἕρμιππος;['Ἕρμιππος'];['n-s---mn-']
120;Ἑλλάδα;['Ἑλλάς'];['n-s---fa-']
121;Ἑλλάδι;['Ἑλλάς'];['n-s---fd-']
122;Ἑλλάδος;['Ἑλλάς'];['n-s---fg-']
123;Ἑλλήνων;['Ἕλλην'];['n-p---mg-']
124;Ἑλληνικὰ;['Ἑλληνικός'];['a-p---na-']
125;Ἑλληνικαῖς;['Ἑλληνικός'];['a-p---fd-']
126;Ἑλληνικῶν;['Ἑλληνικός'];['a-p---ng-']
127;Εὔβοιαν;['Εὔβοια'];['n-s---fa-']
128;Εὔνομος;['Εὔνομος'];['n-s---mn-']
129;Εὐβοέων;['Εὐβοεύς'];['n-p---mg-']
130;Εὐριπίδης;['Εὐριπίδης'];['n-s---mn-']
131;Εὐριπίδου;['Εὐριπίδης'];['n-s---mg-']
132;Ἡράκλειον;['Ἡράκλειον'];['n-s---na-']
133;Θεόπομπος;['Θεόπομπος'];['n-s---mn-']
134;Θεόφραστος;['Θεόφραστος'];['n-s---mn-']
135;Θεοπόμπῳ;['Θεόπομπος'];['n-s---md-']
136;Θεοφράστου;['Θεόφραστος'];['n-s---mg-']
137;Θερμώδοντα;['Θερμώδων'];['n-s---ma-']
138;Θερμώδοντά;['Θερμώδων'];['n-s---ma-']
139;Θερμώδοντι;['Θερμώδων'];['n-s---md-']
140;Θερμώδων;['Θερμώδων'];['n-s---mn-']
141;Θεσμοφορίων;['Θεσμοφόρια'];['n-p---ng-']
142;Θεσσαλὸν;['Θεσσαλός'];['a-s---ma-']
143;Θεωρίδος;['Θεωρίς'];['n-s---fg-']
144;Θήβας;['Θῆβαι'];['n-p---fa-']
145;Θηβαίοις;['Θηβαῖος'];['a-p---md-']
146;Θηβαίους;['Θηβαῖος'];['a-p---ma-']
147;Θηβαίων;['Θηβαῖος'];['a-p---mg-']
148;Θηβαῖοι;['Θηβαῖος'];['a-p---mn-']
149;Θούριον;['Θούριος'];['n-s---ma-']
150;Θουκυδίδην;['Θουκυδίδης'];['n-s---ma-']
151;Θουκυδίδου;['Θουκυδίδης'];['n-s---mg-']
152;Θρᾷκας;['Θρᾷξ'];['n-p---ma-']
153;Θρᾳκῶν;['Θρᾴκιος'];['n-p---mg-']
154;Θρασυδαῖον;['Θρασυδαῖος'];['n-s---ma-']
155;Θριάσιος;['Θριάσιος'];['a-s---mn-']
156;Ἴων;['Ἴων'];['n-s---mn-']
157;Ἰδομενεὺς;['Ἰδομενεύς'];['n-s---mn-']
158;Ἰουλίδα;['Ἰουλίς'];['n-s---fa-']
159;Ἰσαίου;['Ἰσαῖος'];['n-s---mg-']
160;Ἰσαίῳ;['Ἰσαῖος'];['n-s---md-']
161;Ἰσοκράτει;['Ἰσοκράτης'];['n-s---md-']
162;Ἰσοκράτους;['Ἰσοκράτης'];['n-s---mg-']
163;Ἰταλίαν;['Ἰταλία'];['n-s---fa-']
164;Ἰωνίαν;['Ἰωνία'];['n-s---fa-']
165;Ἱμεραῖον;['Ἱμεραῖος'];['a-s---ma-']
166;Κάραβος;['Κάραβος'];['n-s---mn-']
167;Κάσσανδρος;['Κάσσανδρος'];['n-s---mn-']
168;Καλαυρείᾳ;['Καλαυρεία'];['n-s---fd-']
169;Καλαυρίᾳ;['Καλαυρία'];['n-s---fd-']
170;Καλλίου;['Καλλίας'];['n-s---mg-']
171;Καλλικλέους;['Καλλικλῆς'];['n-s---mg-']
172;Καλλιμέδων;['Καλλιμέδων'];['n-s---mn-']
173;Καλλισθένην;['Καλλισθένης'];['n-s---ma-']
174;Καλλιστράτου;['Καλλίστρατος'];['n-s---mg-']
175;Καλλιστράτῳ;['Καλλίστρατος'];['n-s---md-']
176;Κασάνδρῳ;['Κάσσανδρος'];['n-s---md-']
177;Κασσανδρεὺς;['Κασσανδρεύς'];['n-s---mn-']
178;Κέω;['Κέως'];['n-s---fg-']
179;Κεκίλιος;['Κεκίλιος'];['n-s---mn-']
180;Κερκυραίων;['Κερκυραῖος'];['a-p---mg-']
181;Κηφισὸν;['Κηφισός'];['n-s---ma-']
182;Κίμωνος;['Κίμων'];['n-s---mg-']
183;Κιθαιρῶνος;['Κιθαιρών'];['n-s---mg-']
184;Κικέρωνα;['Κικέρων'];['n-s---ma-']
185;Κικέρωνος;['Κικέρων'];['n-s---mg-']
186;Κλέαρχον;['Κλέαρχος'];['n-s---ma-']
187;Κλεωνὰς;['Κλεωναί'];['n-p---fa-']
188;Κολλυτῷ;['Κολλυτός'];['n-s---md-']
189;Κορινθίου;['Κορίνθιος'];['a-s---mg-']
190;Κορινθίων;['Κορίνθιος'];['a-p---mg-']
191;Κραννῶνα;['Κραννών'];['n-s---ma-']
192;Κρατερὸς;['Κρατερός'];['n-s---mn-']
193;Κρέοντα;['Κρέων'];['n-s---ma-']
194;Κρωβύλον;['Κρωβύλος'];['n-s---ma-']
195;Κτήσιππον;['Κτήσιππος'];['n-s---ma-']
196;Κτησιβίου;['Κτησίβιος'];['n-s---mg-']
197;Κτησιφῶντος;['Κτησιφῶν'];['n-s---mg-']
198;Λακεδαιμονίων;['Λακεδαιμόνιος'];['a-p---mg-']
199;Λακρίτου;['Λάκριτος'];['n-s---mg-']
200;Λαμάχου;['Λάμαχος'];['n-s---mg-']
201;Λαμίᾳ;['Λάμια'];['n-s---fd-']
202;Λαομέδοντα;['Λαομέδων'];['n-s---ma-']
203;Λευκαδίων;['Λευκάδιος'];['n-p---mg-']
204;Λεωσθένους;['Λεωσθένης'];['n-s---mg-']
205;Λυκοῦργον;['Λυκοῦργος'];['n-s---ma-']
206;Μάγνης;['Μάγνης'];['a-s---mn-']
207;Μακεδόνα;['Μακεδών'];['n-s---ma-']
208;Μακεδόνας;['Μακεδών'];['n-p---ma-']
209;Μακεδόνος;['Μακεδών'];['n-s---mg-']
210;Μακεδόνων;['Μακεδών'];['n-p---mg-']
211;Μακεδόσι;['Μακεδών'];['n-p---md-']
212;Μακεδόσιν;['Μακεδών'];['n-p---md-']
213;Μακεδονίᾳ;['Μακεδονία'];['n-s---fd-']
214;Μακεδονίαν;['Μακεδονία'];['n-s---fa-']
215;Μακεδονίας;['Μακεδονία'];['n-s---fg-']
216;Μακεδονικοῦ;['Μακεδονικός'];['a-s---mg-']
217;Μακεδών;['Μακεδών'];['a-s---mn-']
218;Μαραθώνιον;['Μαραθώνιος'];['a-s---ma-']
219;Μαργίτην;['Μαργίτης'];['n-s---ma-']
220;Μαρσύας;['Μαρσύας'];['n-s---mn-']
221;Μεγαρέων;['Μεγαρεύς'];['n-p---mg-']
222;Μειδίαν;['Μειδίας'];['n-s---ma-']
223;Μειδίου;['Μειδίας'];['n-s---mg-']
224;Μελάνωπος;['Μελάνωπος'];['n-s---mn-']
225;Μεσσήνιος;['Μεσσήνιος'];['a-s---mn-']
226;Μεταγειτνιῶνος;['Μεταγειτνιών'];['n-s---mg-']
227;Μοιροκλέα;['Μοιροκλῆς'];['n-s---ma-']
228;Μουνυχίαν;['Μουνυχία'];['n-s---fa-']
229;Μυρναίου;['Μυρναῖος'];['a-s---mg-']
230;Νικόδημος;['Νικόδημος'];['n-s---mn-']
231;Ὀλυμπίασι;['Ὀλυμπία'];['d--------']
232;Ὀλυμπίασιν;['Ὀλυμπίασι'];['d--------']
233;Ὀλυνθίους;['Ὀλύνθιος'];['a-p---ma-']
234;Ὀρχομένιον;['Ὀρχομένιος'];['a-s---ma-']
235;Παιανιεὺς;['Παιανιεύς'];['n-s---mn-']
236;Παιανιεύς;['Παιανιεύς'];['n-s---mn-']
237;Παναίτιος;['Παναίτιος'];['n-s---mn-']
238;Παυσανίαν;['Παυσανίας'];['n-s---ma-']
239;Πειραιεῖ;['Πειραιεύς'];['n-s---md-']
240;Πειραιῶς;['Πειραιεύς'];['n-s---mg-']
241;Περδίκκαν;['Περδίκκας'];['n-s---ma-']
242;Περικλέους;['Περικλῆς'];['n-s---mg-']
243;Περινθίοις;['Περίνθιος'];['a-p---md-']
244;Περσῶν;['Πέρσης'];['n-p---mg-']
245;Πλάτωνι;['Πλάτων'];['n-s---md-']
246;Πόσειδον;['Ποσειδῶν'];['n-s---mv-']
247;Πολιάς;['Πολιάς'];['n-s---fn-']
248;Πολύευκτον;['Πολυεύκτος'];['n-s---ma-']
249;Ποσειδῶνος;['Ποσειδῶν'];['n-s---mg-']
250;Πρυτανείῳ;['Πρυτανεῖον'];['n-s---nd-']
251;Πύθωνι;['Πύθων'];['n-s---md-']
252;Πυανεψιῶνος;['Πυανεψιών'];['n-s---mg-']
253;Πυθέα;['Πυθέας'];['n-s---mv-']
254;Πυθέαν;['Πυθέας'];['n-s---ma-']
255;Πυθέας;['Πυθέας'];['n-s---mn-']
256;Πυθέου;['Πυθέας'];['n-s---mg-']
257;Πυθία;['Πυθία'];['n-s---fn-']
258;Πυθίαν;['Πυθία'];['n-s---fa-']
259;Πῶλον;['Πῶλος'];['n-s---ma-']
260;Ῥόδον;['Ῥόδος'];['n-s---fa-']
261;Ῥώμῃ;['Ῥώμη'];['n-s---fd-']
262;Ῥωμαϊκὴν;['Ῥωμαικός'];['a-s---fa-']
263;Ῥωμαϊκῆς;['Ῥωμαῖος'];['a-s---fg-']
264;Ῥωμαϊκοῖς;['Ῥωμαῖος'];['a-p---nd-']
265;Σάρδεσιν;['Σάρδεις'];['n-p---fd-']
266;Σάτυρον;['Σάτυρος'];['n-s---ma-']
267;Σαμίᾳ;['Σάμιος'];['a-s---fd-']
268;Σιβυλλείων;['Σιβύλλειος'];['a-p---ng-']
269;Σόσσιε;['Σόσσιος'];['n-s---mv-']
270;Σούσων;['Σοῦσα'];['n-p---ng-']
