;form;lemmi;postag
0;"""";"['""']";['u--------']
1;,;[','];['u--------']
2;-δ’;['δέ'];['c--------']
3;-θ’;['τε'];['c--------']
4;-τε;['τε'];['c--------']
5;.;['.'];['u--------']
6;";";"[';']";['u--------']
7;E;['E'];['z--------']
8;·;['·'];['u--------']
9;Ἄλεξις;['Ἄλεξις'];['n-s---mn-']
10;Ἄρης;['Ἄρης'];['n-s---mn-']
11;Ἀγάθωνα;['Ἀγάθων'];['n-s---ma-']
12;Ἀθῆναι;['Ἀθήνη'];['n-p---fv-']
13;Ἀίδαο;['Ἀίδης'];['n-s---mg-']
14;Ἀίδης;['ᾍδης'];['n-s---mn-']
15;Ἁμαδρυάδες;['Ἁμαδρυάδες'];['n-p---fn-']
16;Αἰγαίοιο;['Αἰγαῖος'];['a-s---mg-']
17;Δίων;['Δίων'];['n-s---mv-']
18;Διόδωρος;['Διόδωρος'];['n-s---mn-']
19;Δρυάδων;['Δρυάς'];['n-p---fg-']
20;Ἐκβατάνων;['Ἐκβάτανα'];['n-p---ng-']
21;Ἐρέτρια;['Ἐρέτρια'];['n-s---fn-']
22;Ἐρετρικόν;['Ἐρετρικός'];['a-s---nn-']
23;Ἕσπερος;['Ἕσπερος'];['n-s---mn-']
24;Ἑκάβῃ;['Ἑκάβη'];['n-s---fd-']
25;Ἑλλάδος;['Ἑλλάς'];['n-s---fg-']
26;Ἑῷος;['Ἑῷος'];['a-s---mn-']
27;Εὐβοίης;['Εὔβοια'];['n-s---fg-']
28;Ἰλιάδεσσι;['Ἰλιάς'];['n-p---fd-']
29;Κνίδον;['Κνίδος'];['n-s---fa-']
30;Κυθέρεια;['Κυθέρεια'];['n-s---fn-']
31;Κυθήρης;['Κυθήρα'];['n-s---fg-']
32;Λαῒς;['Λαίς'];['n-s---fn-']
33;Λεσβόθεν;['Λέσβος'];['d--------']
34;Μίνως;['Μίνως'];['n-s---mn-']
35;Μοῖραι;['Μοῖρα'];['n-p---fn-']
36;Μούσας;['Μοῦσα'];['n-p---fa-']
37;Ναυηγόν;['Ναυαγός'];['n-s---fa-']
38;Ναυηγοῦ;['Ναυαγός'];['n-s---mg-']
39;Νύμφαι;['Νύμφη'];['n-p---fn-']
40;Νυμφῶν;['Νύμφη'];['n-p---fg-']
41;Ξανθίππη;['Ξανθίππη'];['n-s---fv-']
42;Πάν;['Πάν'];['n-s---mn-']
43;Παφίη;['Πάφος'];['a-s---fn-']
44;Παφίῃ;['Πάφος'];['a-s---fd-']
45;Παφίην;['Πάφος'];['a-s---fa-']
46;Πραξιτέλης;['Πραξιτέλης'];['n-s---mn-']
47;Σάτυρον;['Σάτυρος'];['n-s---ma-']
48;Σαπφὼ;['Σαπφώ'];['n-s---fn-']
49;Σούσων;['Σοῦσα'];['n-p---ng-']
50;Ὑδριάδες;['Ὕδριος'];['a-p---fn-']
51;Ὑψίκομον;['Ὑψίκομος'];['n-s---fa-']
52;Φαῖδρον;['Φαῖδρος'];['n-s---ma-']
53;ἂν;['ἄν'];['g--------']
54;ἄγος;['ἄγος'];['n-s---na-']
55;ἄγχι;['ἄγχι'];['r--------']
56;ἄλσος;['ἄλσος'];['n-s---na-']
57;ἄνθρωπος;['ἄνθρωπος'];['n-s---mn-']
58;ἄξει;['ἄγω'];['v3sfia---']
59;ἄργυρος;['ἄργυρος'];['n-s---mn-']
60;ἄρ’;['ἄρα'];['g--------']
61;ἀείσας;['ἀείδω'];['v-sapamn-']
62;ἀθρήσασα;['ἀθρέω'];['v-sapafn-']
63;ἀκεσσάμενος;['ἀκέω'];['v-sapmmn-']
64;ἀλλὰ;['ἀλλά'];['c--------']
65;ἀλλ’;['ἀλλά'];['c--------']
66;ἀμείβειν;['ἀμείβω'];['v--pna---']
67;ἀμφιβίῳ;['ἀμφίβιος'];['a-s---nd-']
68;ἀνιήσει;['ἀνιάω'];['v2sfim---']
69;ἀντίον;['ἀντίος'];['a-s---nn-']
70;ἀοιδόν;['ἀοιδός'];['n-s---ma-']
71;ἀπέδυσε;['ἀποδύω'];['v3saia---']
72;ἀπέφευγε;['ἀποφεύγω'];['v3siia---']
73;ἀπὸ;['ἀπό'];['r--------']
74;ἀπολείπων;['ἀπολείπω'];['v-sppamn-']
75;ἀπωλέσαμεν;['ἀπόλλυμι'];['v1paia---']
76;ἀράμενος;['ἀείρω'];['v-sapmmn-']
77;ἀστέρας;['ἀστήρ'];['n-p---ma-']
78;ἀστὴρ;['ἀστήρ'];['n-s---mn-']
79;ἀστήρ;['ἀστήρ'];['n-s---mn-']
80;ἀστοῖς;['ἀστός'];['n-p---md-']
81;ἀταρβήτοις;['ἀτάρβητος'];['a-p---fd-']
82;ἀφ’;['ἀπό'];['r--------']
83;ἃ;['ὅς'];['p-p---na-']
84;ἁλὶ;['ἅλς'];['n-s---fd-']
85;αἰὼν;['αἰών'];['n-s---mn-']
86;αἱ;['ὁ'];['l-p---fn-']
87;αὐτὸ;['αὐτός'];['p-s---na-']
88;αὐτὸς;['αὐτός'];['p-s---mn-']
89;βάλλει;['βάλλω'];['v3spia---']
90;βάλλω;['βάλλω'];['v1spia---']
91;βάτραχον;['βάτραχος'];['n-s---ma-']
92;βαθύσκιον;['βαθύσκιος'];['a-s---na-']
93;βαρύβρομον;['βαρύβρομος'];['a-s---na-']
94;βλέπω;['βλέπω'];['v1spia---']
95;βλεφάρων;['βλέφαρον'];['n-p---ng-']
96;βληχὴ;['βληχή'];['n-s---fn-']
97;βοίδια;['βοίδιον'];['n-p---nn-']
98;βοσκομένας;['βόσκω'];['v-pppmfa-']
99;βουκόλιον;['βουκόλιον'];['n-s---nn-']
100;βουλομένη;['βούλομαι'];['v-sppmfn-']
101;βοῶν;['βοῦς'];['n-p---cg-']
102;βραχὺ;['βραχύς'];['a-s---nn-']
103;γὰρ;['γάρ'];['g--------']
104;γαίῃ;['γῆ'];['n-s---fd-']
105;γαίης;['γῆ'];['n-s---fg-']
106;γαῖαν;['γῆ'];['n-s---fa-']
107;γένος;['γένος'];['n-s---nn-']
108;γείτονες;['γείτων'];['n-p---mv-']
109;γεινομέναις;['γίγνομαι'];['v-pppmfd-']
110;γελάσασα;['γελάω'];['v-sapafn-']
111;γενοίμην;['γίγνομαι'];['v1saom---']
112;γεωργοῦ;['γεωργός'];['n-s---mg-']
113;γίγνοιτο;['γίγνομαι'];['v3spom---']
114;γλυκερῶν;['γλυκύς'];['a-p---ng-']
115;γυμνὴν;['γυμνός'];['a-s---fa-']
116;γυμνῶσαι;['γυμνόω'];['v--ana---']
117;γυναιξὶ;['γυνή'];['n-p---fd-']
118;δάκρυα;['δάκρυον'];['n-p---na-']
119;δαίμονες;['δαίμων'];['n-p---fn-']
120;δὲ;['δέ'];['c--------']
121;δέ;['δέ'];['c--------']
122;δέδορκας;['δέρκομαι'];['v2sria---']
123;δένδρεσσιν;['δένδρον'];['n-p---nd-']
124;δεκάτη;['δέκατος'];['a-s---fn-']
125;δεξαμένη;['δέχομαι'];['v-sapmfn-']
126;δή;['δή'];['g--------']
127;δίψαν;['δίψα'];['n-s---fa-']
128;διαβησομένη;['διαβαίνω'];['v-sfpmfn-']
129;δι’;['διά'];['r--------']
130;δολιχὸς;['δολιχός'];['a-s---mn-']
131;δροσερῆς;['δροσερός'];['a-s---fg-']
132;δύναμαι;['δύναμαι'];['v1spim---']
133;δ’;['δέ'];['c--------']
134;ἔδειξεν;['δείκνυμι'];['v3saia---']
135;ἔθηκε;['τίθημι'];['v3saia---']
136;ἔλαμπες;['λάμπω'];['v2siia---']
137;ἔμπνοα;['ἔμπνοος'];['a-p---na-']
138;ἔνδον;['ἔνδον'];['d--------']
139;ἔξεσεν;['ξέω'];['v3saia---']
140;ἔργων;['ἔργον'];['n-p---ng-']
141;ἔρωτι;['ἔρως'];['n-s---md-']
142;ἔστης;['ἵστημι'];['v2saia---']
143;ἔσχον;['ἔχω'];['v1saia---']
144;ἔχει;['ἔχω'];['v3spia---']
145;ἔχεν;['ἔχω'];['v3siia---']
146;ἔχοντα;['ἔχω'];['v-sppama-']
147;ἔχουσα;['ἔχω'];['v-sppafn-']
148;ἐγερεῖς;['ἐγείρω'];['v2sfia---']
149;ἐγώ;['ἐγώ'];['p-s---cn-']
150;ἐθέλω;['ἐθέλω'];['v1spia---']
151;ἐκ;['ἐκ'];['r--------']
152;ἐκμήνας;['ἐκμαίνω'];['v-sapamn-']
153;ἐκοίμισεν;['κοιμίζω'];['v3saia---']
154;ἐλπίδας;['ἐλπίς'];['n-p---fa-']
155;ἐμὸν;['ἐμός'];['a-s---ma-']
156;ἐμός;['ἐμός'];['a-s---mn-']
157;ἐμοῖς;['ἐμός'];['a-p---nd-']
158;ἐν;['ἐν'];['r--------']
159;ἐνδύσαιτο;['ἐνδύω'];['v3saom---']
160;ἐνὶ;['ἐν'];['r--------']
161;ἐννέα;['ἐννέα'];['m--------']
162;ἐξέχεαν;['ἐκχέω'];['v3paia---']
163;ἐοικότα;['ἔοικα'];['v-srpama-']
164;ἐπέκλωσαν;['ἐπικλώθω'];['v3paia---']
165;ἐπεὶ;['ἐπεί'];['c--------']
166;ἐπὶ;['ἐπί'];['r--------']
167;ἐπίνευσον;['ἐπινεύω'];['v2sama---']
168;ἐπινίκον;['ἐπινίκιος'];['a-s---fa-']
169;ἐπόθει;['ποθέω'];['v3siia---']
170;ἐραστῶν;['ἐραστής'];['n-p---mg-']
171;ἐς;['εἰς'];['r--------']
172;ἐσμὲν;['εἰμί'];['v1ppia---']
173;ἐστήσαντο;['ἵστημι'];['v3paim---']
174;ἐστὶ;['εἰμί'];['v3spia---']
175;ἐτόρευσεν;['τορεύω'];['v3saia---']
176;ἐφύπερθε;['ἐφύπερθε'];['d--------']
177;ἐχθροτάτην;['ἐχθρός'];['a-s---fas']
178;ἑκοῦσα;['ἑκών'];['a-s---fn-']
179;ἑσμὸν;['ἑσμός'];['n-s---ma-']
180;εἰ;['εἰ'];['c--------']
181;εἴθε;['εἴθε'];['g--------']
182;εἶδέ;['ὁράω'];['v3saia---']
183;εἶδεν;['ὁράω'];['v3saia---']
184;εἶτ’;['εἶτα'];['d--------']
185;εἶφ’;['λέγω'];['v3saia---']
186;εἶχεν;['ἔχω'];['v3siia---']
187;εἰκόνα;['εἰκών'];['n-s---fa-']
188;εἰμί;['εἰμί'];['v1spia---']
189;εἰν;['ἐν'];['r--------']
190;εἰς;['εἰς'];['r--------']
191;εἰσαθρεῖς;['εἰσαθρέω'];['v2spia---']
192;εὔκαιρον;['εὔκαιρος'];['a-s---na-']
193;εὖχος;['εὖχος'];['n-s---na-']
194;εὐκελάδῳ;['εὐκέλαδος'];['a-s---fd-']
195;εὐπετάλοισι;['εὐπέταλος'];['a-p---nd-']
196;εὐρείας;['εὐρύς'];['a-p---fa-']
197;εὐρυχόρῳ;['εὐρύχορος'];['a-s---fd-']
198;εὕρομεν;['εὑρίσκω'];['v1paia---']
199;εὗδεν;['εὕδω'];['v3siia---']
200;εὗρε;['εὑρίσκω'];['v3saia---']
201;ζευκτῶν;['ζευκτός'];['a-p---mg-']
202;ζεφύροις;['Ζέφυρος'];['n-p---md-']
203;ζωοῖσιν;['ζωός'];['a-p---md-']
204;ἢν;['ἐάν'];['c--------']
205;ἤδη;['ἤδη'];['d--------']
206;ἤθελε;['ἐθέλω'];['v3siia---']
207;ἦλθε;['ἔρχομαι'];['v3saia---']
208;ἦν;['εἰμί'];['v3siia---']
209;ᾐδέσατο;['αἰδέομαι'];['v3saim---']
210;ἠδὲ;['ἠδέ'];['c--------']
211;ἠνίδε;['ἤν'];['i--------']
212;ἡ;['ὁ'];['l-s---fn-']
213;ἥ;['ὅς'];['p-s---fn-']
214;ἡγήτειραν;['ἡγήτειρα'];['n-s---fa-']
215;ἡμετέρης;['ἡμέτερος'];['a-s---fg-']
216;θάλασσα;['θάλασσα'];['n-s---fv-', 'n-s---fn-']
217;θαλεροῖσι;['θαλερός'];['a-p---md-']
218;θανὼν;['θνῄσκω'];['v-sapamn-']
219;θέμις;['θέμις'];['n-s---fn-']
220;θελγομένων;['θέλγω'];['v-pppmmg-']
221;θεράποντα;['θεράπων'];['n-s---ma-']
222;θυμέ;['θυμός'];['n-s---mv-']
223;θυμὸν;['θυμός'];['n-s---ma-']
224;ἴασπις;['ἴασπις'];['n-s---fn-']
225;ἴδοι;['ὁράω'];['v3saoa---']
226;ἴστε;['οἶδα'];['v2prma---']
227;ἰδίην;['ἴδιος'];['a-s---fa-']
228;ἰοδόκον;['ἰοδόκος'];['a-s---fa-']
229;ἱεὶς;['ἵημι'];['v-sppamn-']
230;ἱκόμεσθα;['ἱκνέομαι'];['v1paim---']
231;κα-;['καί'];['c--------']
232;κάτοπτρον;['κάτοπτρον'];['n-s---na-']
233;κἂν;['ἄν'];['g--------']
234;κἀγὼ;['ἐγώ'];['p-s---cn-']
235;καθίζεο;['καθίζω'];['v2spmm---']
236;καθ’;['κατά'];['r--------']
237;καὶ;['καί'];['c--------']
238;καί;['καί'];['c--------']
239;καλάμων;['κάλαμος'];['n-p---mg-']
240;καλός;['καλός'];['a-s---mn-']
241;καλύκεσσι;['κάλυξ'];['n-p---fd-']
242;καλῶν;['καλός'];['a-p---ng-']
243;καμπύλα;['καμπύλος'];['a-p---na-']
244;κατὰ;['κατά'];['r--------']
245;κατιδεῖν;['κατοράω'];['v--ana---']
246;καύματος;['καῦμα'];['n-s---ng-']
247;καχλάζουσιν;['καχλάζω'];['v-pppamd-']
248;κέρδεος;['κέρδος'];['n-s---ng-']
249;κείμεθα;['κεῖμαι'];['v1ppim---']
250;κείμεθ’;['κεῖμαι'];['v1piim---']
251;κεῖνο;['ἐκεῖνος'];['p-s---na-']
252;κεῖσαι;['κεῖμαι'];['v2spim---']
253;κηροχύτου;['κηρόχυτος'];['a-s---ng-']
254;κλυτή;['κλυτός'];['a-s---fn-']
255;κοιλάδος;['κοιλάς'];['n-s---fg-']
256;κούφαις;['κοῦφος'];['a-p---fd-']
257;κρατεῖται;['κρατέω'];['v3spim---']
258;κρέμαντο;['κρεμάννυμι'];['v3piim---']
259;κρινομένη;['κρίνω'];['v-sppmfn-']
260;κρουνοί;['κρουνός'];['n-p---mn-']
261;κυσὶν;['κύων'];['n-p---md-']
262;κῶμα;['κῶμα'];['n-s---nn-']
263;κῶνον;['κῶνος'];['n-s---ma-']
264;λάμπεις;['λάμπω'];['v2spia---']
265;λάσιον;['λάσιος'];['a-s---na-']
266;λαβοῦσα;['λαμβάνω'];['v-sapafn-']
267;λαροῖς;['λαρός'];['a-p---nd-']
268;λέπας;['λέπας'];['n-s---nn-']
269;λίθος;['λίθος'];['n-s---mn-']
270;λιβάσιν;['λιβάς'];['n-p---fd-']
271;λιπόντες;['λείπω'];['v-papamn-']
272;μάνδρῃ;['μάνδρα'];['n-s---fd-']
273;μαραινόμεθα;['μαραίνω'];['v1ppim---']
274;με;['ἐγώ'];['p-s---ca-']
275;μὲν;['μέν'];['g--------']
276;μέλισσαι;['μέλισσα'];['n-p---fn-']
277;μέλιτος;['μέλι'];['n-s---ng-']
278;μειδιόων;['μειδιάω'];['v-sppamn-']
279;μελίζεται;['μελίζω'];['v3spim---']
280;μεσάτῳ;['μέσατος'];['a-s---nd-']
281;μετάδος;['μεταδίδωμι'];['v2sama---']
282;μὴ;['μή'];['d--------']
283;μήλοισιν;['μῆλον'];['n-p---nd-']
284;μήλῳ;['μῆλον'];['n-s---nd-']
285;μῆλον;['μῆλον'];['n-s---nn-']
286;μηδέν;['μηδείς'];['p-s---na-']
287;μηνύεις;['μηνύω'];['v2spia---']
288;μικρὰ;['μικρός'];['a-s---fn-']
289;μιν;['μιν'];['p-s---ma-']
290;μόνον;['μόνος'];['d--------']
291;μορφὴν;['μορφή'];['n-s---fa-']
292;μορφώσας;['μορφόω'];['v-sapamn-']
293;μ’;['ἐγώ'];['p-s---ca-']
294;νάμασι;['νᾶμα'];['n-p---nd-']
295;ναμάτων;['νᾶμα'];['n-p---ng-']
296;ναυηγοῦ;['ναυαγός'];['a-s---mg-']
297;νέων;['νέος'];['a-p---mg-']
298;νοεῖς;['νοέω'];['v2spia---']
299;νύξῃς;['νύσσω'];['v2sasa---']
300;νῦν;['νῦν'];['d--------']
301;ξουθαὶ;['ξουθός'];['a-p---fn-']
302;ξυνὸς;['ξυνός'];['a-s---mn-']
303;ὄμμασιν;['ὄμμα'];['n-p---nd-']
304;ὀλιγοχρόνιος;['ὀλιγοχρόνιος'];['a-s---fn-']
305;ὀλιγώρως;['ὀλίγωρος'];['d--------']
306;ὀστέον;['ὀστέον'];['n-s---na-']
307;ὁ;['ὁ'];['l-s---mn-']
308;ὃ;['ὅς'];['p-s---nn-']
309;ὃν;['ὅς'];['p-s---ma-']
310;ὅσον;['ὅσος'];['p-s---na-']
311;ὅσσον;['ὅσος'];['p-s---nn-']
312;ὅτε;['ὅτε'];['c--------']
313;ὅτι;['ὅτι'];['c--------']
314;ὁδοιπόρος;['ὁδοιπόρος'];['n-s---mn-']
315;ὁρᾶσθαι;['ὁράω'];['v--pnm---']
316;οἴδματος;['οἶδμα'];['n-s---ng-']
317;οἶδεν;['οἶδα'];['v3sria---']
318;οἶδμα;['οἶδμα'];['n-s---na-']
