;form;lemmi;postag
0;"""";"['""']";['u--------']
1;(;['('];['u--------']
2;);[')'];['u--------']
3;,;[','];['u--------']
4;-δὲ;['δέ'];['c--------']
5;-δέ;['δέ'];['c--------']
6;-δ’;['δέ'];['c--------']
7;-τ’;['τε'];['c--------']
8;.;['.'];['u--------']
9;";";"[';']";['u--------']
10;E;['E'];['z--------']
11;·;['·'];['u--------']
12;Ἄρηος;['Ἄρης'];['n-s---mg-']
13;Ἀδρήστεια;['Ἀδράστεια'];['n-s---fn-']
14;Ἀμαλθείης;['Ἀμαλθεία'];['n-s---fg-']
15;Ἀπιδανῆες;['Ἀπιδανεύς'];['n-p---mn-']
16;Ἀρκαδίη;['Ἀρκαδία'];['n-s---fn-']
17;Ἀρκαδίηι;['Ἀρκαδία'];['n-s---fd-']
18;Ἀρτέμιδος;['Ἄρτεμις'];['n-s---fg-']
19;Δικταῖαι;['Δικταῖος'];['a-p---fn-']
20;Δικταῖον;['Δικταῖος'];['n-s---ma-']
21;Διὸς;['Ζεύς'];['n-s---mg-']
22;Ἐρύμανθος;['Ἐρύμανθος'];['n-s---mn-']
23;Εἰλειθυίης;['Εἰλείθυια'];['n-s---fg-']
24;Ζεῦ;['Ζεύς'];['n-s---mv-']
25;Ζηνὸς;['Ζεύς'];['n-s---mg-']
26;Ἡφαίστοιο;['Ἥφαιστος'];['n-s---mg-']
27;Θενὰς;['Θενάς'];['n-s---fn-']
28;Θεναὶ;['Θεναί'];['n-p---fn-']
29;Ἰάων;['Ἰάων'];['n-s---mn-']
30;Ἰδαίοις;['Ἰδαῖος'];['a-p---nd-']
31;Ἰδαίοισιν;['Ἰδαῖος'];['a-p---nd-']
32;Καρίωνος;['Καρίων'];['n-s---mg-']
33;Καυκώνων;['Καύκων'];['n-p---mg-']
34;Κνωσοῖο;['Κνωσσός'];['n-s---fg-']
35;Κνωσοῦ;['Κνωσσός'];['n-s---fg-']
36;Κούρητές;['Κούρητες'];['n-p---mn-']
37;Κρᾶθίν;['Κρᾶθις'];['n-s---fa-']
38;Κρῆτες;['Κρής'];['n-p---mn-']
39;Κρηταῖον;['Κρηταῖος'];['a-s---ma-']
40;Κρόνος;['Κρόνος'];['n-s---mn-']
41;Κρονίδη;['Κρονίδης'];['n-s---mv-']
42;Κρονίδηισι;['Κρονίδης'];['n-p---md-']
43;Κύδωνες;['Κύδωνες'];['n-p---mn-']
44;Κυρβάντων;['Κύρβας'];['n-p---mg-']
45;Λάδων;['Λάδων'];['n-s---mn-']
46;Λέπρειον;['Λέπρειον'];['n-s---nn-']
47;Λυκαῖον;['Λυκαῖος'];['a-s---ma-']
48;Λυκαονίης;['Λυκαονία'];['n-s---fg-']
49;Μέλας;['Μέλας'];['n-s---mn-']
50;Μελίαι;['Μελίη'];['n-s---fd-']
51;Μετώπην;['Μετώπη'];['n-s---fa-']
52;Νέδηι;['Νέδη'];['n-s---fd-']
53;Νέδην;['Νέδη'];['n-s---fa-']
54;Νηρῆι;['Νηρεύς'];['n-s---md-']
55;Νύμφη;['Νύμφαι'];['n-s---fn-']
56;Νυμφέων;['Νύμφαι'];['n-p---fg-']
57;Πάνακρα;['Πάνακρον'];['n-p---na-']
58;Πανακρίδος;['Πανακρίς'];['n-s---fg-']
59;Παρρασίηι;['Παρρασίη'];['n-s---fd-']
60;Πηλαγόνων;['Πηλαγόνες'];['n-p---mg-']
61;Ῥέη;['Ῥέα'];['n-s---fn-']
62;Ῥείη;['Ῥέα'];['n-s---fn-']
63;Ῥείης;['Ῥέα'];['n-s---fg-']
64;Στύγα;['Στύξ'];['n-s---fa-']
65;Φιλύρην;['Φιλύρη'];['n-s---fa-']
66;Φοίβου;['Φοῖβος'];['n-s---mg-']
67;Χιτώνης;['Χιτώνη'];['n-s---fg-']
68;ἄβροχος;['ἄβροχος'];['a-s---fn-']
69;ἄιδι;['ἄις'];['n-s---md-']
70;ἄκρηισ’;['ἄκρος'];['a-p---fd-']
71;ἄλλα;['ἄλλος'];['p-p---na-']
72;ἄλλο;['ἄλλος'];['p-s---na-']
73;ἄνα;['ἄναξ'];['n-s---mv-']
74;ἄνακτα;['ἄναξ'];['n-s---ma-']
75;ἄνδρα;['ἀνήρ'];['n-s---ma-']
76;ἄνδρας;['ἀνήρ'];['n-p---ma-']
77;ἄνην;['ἄνη'];['n-s---fa-']
78;ἄνω;['ἄνω'];['d--------']
79;ἄπ’;['ἀπό'];['r--------']
80;ἄρκτοιο;['ἄρκτος'];['n-s---fg-']
81;ἄτερ;['ἄτερ'];['r--------']
82;ἄφενός;['ἄφενος'];['n-s---na-']
83;ἀγγελιώτην;['ἀγγελιώτης'];['n-s---ma-']
84;ἀέξειν;['ἀέξω'];['v--pna---']
85;ἀεὶ;['ἀεί'];['d--------']
86;ἀείδειν;['ἀείδω'];['v--pna---']
87;ἀείδοι;['ἀείδω'];['v3spoa---']
88;ἀείσει;['ἀείδω'];['v3sfia---']
89;ἀείσομεν;['ἀείδω'];['v1pfia---']
90;ἀίοντος;['ἀίω'];['v-sppamg-']
91;ἀκουήν;['ἀκουή'];['n-s---fa-']
92;ἀληθέες;['ἀληθής'];['a-p---mn-']
93;ἀλλὰ;['ἀλλά'];['c--------']
94;ἀλλά;['ἀλλά'];['c--------']
95;ἀλλ’;['ἀλλά'];['c--------']
96;ἀμηχανίης;['ἀμηχανία'];['n-s---fg-']
97;ἀμφήριστον;['ἀμφήριστος'];['a-s---nn-']
98;ἀνάκτων;['ἄναξ'];['n-p---mg-']
99;ἀνήβησας;['ἀνηβάω'];['v2saia---']
100;ἀνήρ;['ἀνήρ'];['n-s---mn-']
101;ἀντανύσασα;['ἀνατανύω'];['v-sapafn-']
102;ἀοιδόν;['ἀοιδός'];['n-s---ma-']
103;ἀοιδοί;['ἀοιδός'];['n-p---mn-']
104;ἀπέλειπεν;['ἀπολείπω'];['v3siia---']
105;ἀπέτεισε;['ἀποτίνω'];['v3saia---']
106;ἀπεθήκατο;['ἀποτίθημι'];['v3saim---']
107;ἀπημονίης;['ἀπημονία'];['n-s---fg-']
108;ἀπὸ;['ἀπό'];['r--------']
109;ἀρετὴ;['ἀρετή'];['n-s---fn-']
110;ἀρετήν;['ἀρετή'];['n-s---fa-']
111;ἀρετῆς;['ἀρετή'];['n-s---fg-']
112;ἀσπίδος;['ἀσπίς'];['n-s---fg-']
113;ἀφένοιο;['ἀφενίνομαι'];['v2spom---']
114;ἅ;['ὅς'];['p-p---na-']
115;ἅλις;['ἅλις'];['d--------']
116;ἅπασα;['ἅπας'];['p-s---fn-']
117;ἁλίην;['ἅλιος'];['a-s---fa-']
118;ἁμάξας;['ἄμαξα'];['n-p---fa-']
119;αἰγὸς;['αἴξ'];['n-s---fg-']
120;αἰὲν;['ἀεί'];['d--------']
121;αἰεί;['ἀεί'];['d--------']
122;αἰζηῶν;['αἰζηός'];['a-p---mg-']
123;αἰχμῆς;['αἰχμή'];['n-s---fg-']
124;αἵ;['ὅς'];['p-p---fn-']
125;αὖθι;['αὖθι'];['d--------']
126;αὖτις;['αὖθις'];['d--------']
127;αὐτίκα;['αὐτίκα'];['d--------']
128;αὐτὸς;['αὐτός'];['p-s---mn-']
129;αὐτό;['αὐτός'];['p-s---na-']
130;αὐτόν;['αὐτός'];['p-s---ma-']
131;αὐτούς;['αὐτός'];['p-p---ma-']
132;βασιλῆες;['βασιλεύς'];['n-p---mn-']
133;βέβηκεν;['βαίνω'];['v3sria---']
134;βίη;['βία'];['n-s---fn-']
135;γὰρ;['γάρ'];['g--------']
136;γαῖα;['γῆ'];['n-s---fv-']
137;γε;['γε'];['g--------']
138;γένετ’;['γίγνομαι'];['v3saim---']
139;γένος;['γένος'];['n-s---nn-']
140;γέντο;['γέντο'];['v3saim---']
141;γενέσθαι;['γίγνομαι'];['v--anm---']
142;γενεὴ;['γενεά'];['n-s---fn-']
143;γεωμόρος;['γημόρος'];['n-s---mn-']
144;γλυκὺ;['γλυκύς'];['a-s---na-']
145;γνωτοὶ;['γνωτός'];['a-p---mn-']
146;γυνὴ;['γυνή'];['n-s---fn-']
147;δ;['δ'];['n-s---nn-']
148;δαῖμον;['δαίμων'];['n-s---mv-']
149;δὲ;['δέ'];['c--------']
150;δέ;['δέ'];['c--------']
151;δηναιοὶ;['δηναιός'];['a-p---mn-']
152;δίδου;['δίδωμι'];['v3siia---']
153;δίζητο;['δίζημαι'];['v3siim---']
154;δίκηισι;['δίκη'];['n-p---fd-']
155;δίφρου;['δίφρος'];['n-s---mg-']
156;δίχα;['δίχα'];['r--------']
157;διὰ;['διά'];['r--------']
158;διάτριχα;['διάτριχα'];['d--------']
159;διέστη;['διΐστημι'];['v3saia---']
160;διεροῦ;['διερός'];['a-s---mg-']
161;δικασπόλον;['δικασπόλος'];['n-s---ma-']
162;διψαλέος;['διψαλέος'];['a-s---mn-']
163;δοιῆι;['δοιή'];['n-s---fd-']
164;δς;['δς'];['g--------']
165;δώματα;['δῶμα'];['n-p---na-']
166;δῶκας;['δίδωμι'];['v2saia---']
167;δῶκε;['δίδωμι'];['v3saia---']
168;δῶτορ;['δώτωρ'];['n-s---mv-']
169;δ’;['δέ'];['c--------']
170;ἔβαλές;['βάλλω'];['v2saia---']
171;ἔβρως;['βιβρώσκω'];['v2saia---']
172;ἔκειτο;['κεῖμαι'];['v3siim---']
173;ἔμπαλιν;['ἔμπαλιν'];['d--------']
174;ἔνθα;['ἔνθα'];['d--------']
175;ἔνθεν;['ἔνθεν'];['d--------']
176;ἔοι;['εἰμί'];['v3spoa---']
177;ἔοικε;['ἔοικα'];['v3sria---']
178;ἔργα;['ἔργον'];['n-p---nn-', 'n-p---na-']
179;ἔργματα;['ἔργμα'];['n-p---na-']
180;ἔργματ’;['ἔργμα'];['n-p---na-']
181;ἔρρεεν;['ῥέω'];['v3siia---']
182;ἔσαν;['εἰμί'];['v3piia---']
183;ἔσκεν;['εἰμί'];['v3siia---']
184;ἔσται;['εἰμί'];['v3sfim---']
185;ἔσω;['ἔσω'];['d--------']
186;ἔτι;['ἔτι'];['d--------']
187;ἔτραφες;['τρέφω'];['v2saia---']
188;ἔχεεν;['χέω'];['v3siia---']
189;ἔχειν;['ἔχω'];['v--pna---']
190;ἔχουσι;['ἔχω'];['v3ppia---']
191;ἐάων;['ἐύς'];['a-p---ng-']
192;ἐβάλοντο;['βάλλω'];['v3paim---']
193;ἐγγύθι;['ἐγγύθι'];['r--------']
194;ἐθήσαο;['θάομαι'];['v2saim---']
195;ἐκ;['ἐκ'];['r--------', 'd--------']
196;ἐκεῖνο;['ἐκεῖνος'];['p-s---na-']
197;ἐκόλουσας;['κολούω'];['v2saia---']
198;ἐκοίμισεν;['κοιμίζω'];['v3saia---']
199;ἐκρίναο;['κρίνω'];['v2saim---']
200;ἐλατῆρα;['ἐλατήρ'];['n-s---ma-']
201;ἐλαφραί;['ἐλαφρός'];['a-p---fn-']
202;ἐλύσατο;['λύω'];['v3saim---']
203;ἐμέγηραν;['μεγαίρω'];['v3paia---']
204;ἐμοῖσι;['ἐμός'];['a-p---md-']
205;ἐμπεράμους;['ἐμπέραμος'];['a-p---ma-']
206;ἐν;['ἐν'];['r--------']
207;ἐνδέξια;['ἐνδέξιος'];['a-p---na-']
208;ἐνέκλασσας;['ἐνεκλάζω'];['v2saia---']
209;ἐνὶ;['ἐν'];['r--------']
210;ἐξαπιναῖα;['ἐξαπίναιος'];['a-p---nn-']
211;ἐξέλεο;['ἐξαιρέω'];['v2samm---']
212;ἐόντες;['εἰμί'];['v-pppamn-']
213;ἐόντος;['εἰμί'];['v-sppamg-']
214;ἐπακτῆρας;['ἐπακτήρ'];['n-p---ma-']
215;ἐπεὶ;['ἐπεί'];['c--------']
216;ἐπὶ;['ἐπί'];['r--------']
217;ἐπίσταται;['ἐπίσταμαι'];['v3spim---']
218;ἐπιδαίσιον;['ἐπιδαίσιος'];['a-s---ma-']
219;ἐπιμίσγεται;['ἐπιμείγνυμι'];['v3spim---']
220;ἐπόψιος;['ἐπόψιος'];['a-s---mn-']
221;ἐπ’;['ἐπί'];['r--------']
222;ἐρέτης;['ἐρέτης'];['n-s---mn-']
223;ἐρύσσαι;['ἐρύω'];['v3saoa---']
224;ἐσσῆνα;['ἐσσήν'];['n-s---ma-']
225;ἐσσὶ;['εἰμί'];['v2spia---']
226;ἐτεκτήναντο;['τεκταίνομαι'];['v3paim---']
227;ἐφράσσαο;['φράζω'];['v2saim---']
228;ἐφύπερθε;['ἐφύπερθε'];['d--------']
229;ἐψεύσαντο;['ψεύδω'];['v3paim---']
230;ἐὼν;['εἰμί'];['v-sppamn-']
231;ἑ;['ἕ'];['p-s---ca-']
232;ἑνί;['εἷς'];['m-s---md-']
233;ἑρπετὸν;['ἑρπετόν'];['n-s---nn-']
234;ἑσπέριος;['ἑσπέριος'];['a-s---mn-']
235;ἑτάραι;['ἑταίρα'];['n-p---fn-']
236;ἑτέροισι;['ἕτερος'];['p-p---md-']
237;εἶπε;['λέγω'];['v3saia---']
238;εἰδότας;['οἶδα'];['v-prpama-']
239;εἰσαΐοι;['εἰσαίω'];['v3spoa---']
240;εἵλεο;['αἱρέω'];['v2saim---']
241;εἵσαο;['ἵζω'];['v2saim---']
242;εὔυδρος;['εὔυδρος'];['a-s---mn-']
243;εὖ;['εὖ'];['d--------']
244;εὖτε;['εὖτε'];['c--------']
245;εὐρὺ;['εὐρύς'];['a-s---na-']
246;ἢ;['ἤ'];['c--------']
247;ἤειρεν;['ἀείρω'];['v3siia---']
248;ἦ;['ἦ'];['g--------']
249;ἦεν;['εἰμί'];['v3siia---']
250;ἦλθον;['ἔρχομαι'];['v3paia---']
251;ἦρι;['ἔαρ'];['n-s---nd-']
252;ἦσαν;['εἰμί'];['v3piia---']
253;ἠὲ;['ἤ'];['c--------']
254;ἠέξευ;['ἀέξω'];['v2siim---']
255;ἠχήν;['ἠχή'];['n-s---fa-']
256;ἡ;['ὁ'];['l-s---fn-']
257;ἧχι;['ἧχι'];['d--------']
258;ἡμετέρωι;['ἡμέτερος'];['a-s---md-']
259;θάμνοισι;['θάμνος'];['n-p---md-']
260;θάνες;['θνῄσκω'];['v2saia---']
261;θέσαν;['τίθημι'];['v3paia---']
262;θεὴ;['θεά'];['n-s---fn-']
263;θειότερον;['θεῖος'];['a-s---nnc']
264;θεὸν;['θεός'];['n-s---ma-']
265;θεῶν;['θεός'];['n-p---mg-']
266;θήκαο;['τίθημι'];['v2saim---']
267;θυμός;['θυμός'];['n-s---mn-']
268;ἴδρις;['ἴδρις'];['a-s---fn-']
269;ἴουλοι;['ἴουλος'];['n-p---mn-']
270;ἶσον;['ἴσος'];['a-s---nn-']
271;ἰθύνουσιν;['ἰθύνω'];['v3ppia---']
272;ἰλυοὺς;['ἰλυός'];['n-p---ma-']
273;ἰσαίηι;['ἰσαῖος'];['a-s---fd-']
274;ἰσχύν;['ἰσχύς'];['n-s---fa-']
275;ἵζεο;['ἵζω'];['v2spmm---']
276;ἵνα;['ἵνα'];['c--------']
277;ἱερός;['ἱερός'];['a-s---mn-']
278;κάρτος;['κάρτος'];['n-s---nn-']
279;καὶ;['καί'];['c--------']
280;καί;['καί'];['c--------']
281;καλὰ;['καλός'];['a-p---na-']
282;καλέεσθαι;['καλέω'];['v--pnm---']
283;καλέουσι;['καλέω'];['v3ppia---']
284;κατ’;['κατά'];['r--------']
285;κε;['ἄν'];['g--------']
286;κεῖνο;['ἐκεῖνος'];['p-s---na-']
287;κεῖνός;['ἐκεῖνος'];['p-s---mn-']
288;κεν;['ἄν'];['g--------']
289;κευθμὸν;['κευθμός'];['n-s---ma-']
290;κεχρημένον;['χράω'];['v-srpmma-']
291;κηρίον;['κηρίον'];['n-s---na-']
292;κινώπετα;['κινώπετον'];['n-p---na-']
293;κλείουσι;['κλείω'];['v3ppia---']
294;κλῆρον;['κλῆρος'];['n-s---ma-']
295;κόλπων;['κόλπος'];['n-p---mg-']
296;κομίζειν;['κομίζω'];['v--pna---']
297;κουρίζοντος;['κουρίζω'];['v-sppamg-']
298;κρατέοντος;['κρατέω'];['v-sppamg-']
299;κρύφα;['κρύφα'];['d--------']
300;κ’;['ἄν'];['g--------']
301;λάξιν;['λάξις'];['n-s---fa-']
302;λαὸν;['λαός'];['n-s---ma-']
303;λευκότατος;['λευκός'];['a-s---mns']
304;λεχώιον;['λεχώϊος'];['a-s---na-']
305;λίκνωι;['λίκνον'];['n-s---nd-']
306;λοέσσαι;['λούω'];['v--ana---']
307;λύματα;['λῦμα'];['n-p---nn-']
308;λύρης;['λύρα'];['n-s---fg-']
309;λώιον;['λωΐων'];['a-s---nac']
310;μάλα;['μάλα'];['d--------']
311;μάλιστα;['μάλα'];['d-------s']
312;μάλ’;['μάλα'];['d--------']
313;μαζόν;['μαστός'];['n-s---ma-']
314;μαιώσαντο;['μαιόομαι'];['v3paim---']
315;μακάρεσσιν;['μάκαρ'];['a-p---md-']
316;μὲν;['μέν'];['g--------']
317;μέγα;['μέγας'];['a-s---na-', 'a-s---nv-']
318;μέγαν;['μέγας'];['a-s---ma-']
319;μέγας;['μέγας'];['a-s---mn-']
320;μέγιστα;['μέγας'];['a-p---nas']
321;μέγ’;['μέγας'];['a-s---na-']
