;form;lemmi;postag
0;,;[','];['u--------']
1;-δὲ;['δέ'];['c--------']
2;-δ’;['δέ'];['c--------']
3;-θ’;['τε'];['c--------']
4;-τε;['τε'];['c--------']
5;.;['.'];['u--------']
6;";";"[';']";['u--------']
7;E;['E'];['z--------']
8;·;['·'];['u--------']
9;Ἄργος;['Ἄργος'];['n-s---na-']
10;Ἄφιδναν;['Ἄφιδνα'];['n-s---fa-']
11;Ἀδράστου;['Ἄδραστος'];['n-s---mg-']
12;Ἀθηνᾶς;['Ἀθήνη'];['n-s---fg-']
13;Ἀλέξανδρος;['Ἀλέξανδρος'];['n-s---mn-']
14;Ἀλεξάνδρου;['Ἀλέξανδρος'];['n-s---mg-']
15;Ἀλκμήνην;['Ἀλκμήνη'];['n-s---fa-']
16;Ἀλκμήνης;['Ἀλκμήνη'];['n-s---fg-']
17;Ἀμφιτρύωνι;['Ἀμφιτρύων'];['n-s---md-']
18;Ἀσίας;['Ἀσία'];['n-s---fg-']
19;Ἀττικῆς;['Ἀττική'];['n-s---fg-']
20;Ἀφροδίτης;['Ἀφροδίτη'];['n-s---fg-']
21;Ἀχιλλέως;['Ἀχιλλεύς'];['n-s---mg-']
22;Ἅιδου;['ᾍδης'];['n-s---mg-']
23;Αἰγέως;['Αἰγεύς'];['n-s---mg-']
24;Αἰγύπτου;['Αἴγυπτος'];['n-s---fg-']
25;Γίγαντας;['Γίγας'];['n-p---ma-']
26;Γοργίαν;['Γοργίας'];['n-s---ma-']
27;Δανάῃ;['Δανάη'];['n-s---fd-']
28;Δαναὸς;['Δαναός'];['n-s---mn-']
29;Δήμητρος;['Δημήτηρ'];['n-s---fg-']
30;Διὸς;['Ζεύς'];['n-s---mg-']
31;Διός;['Ζεύς'];['n-s---mg-']
32;Ἐρυθείας;['Ἐρυθεία'];['n-s---fg-']
33;Ἕλληνας;['Ἕλλην'];['n-p---ma-']
34;Ἕλληνες;['Ἕλλην'];['n-p---mn-']
35;Ἕλλησι;['Ἕλλην'];['n-p---md-']
36;Ἕλλησιν;['Ἕλλην'];['n-p---md-']
37;Ἑλένη;['Ἑλένη'];['n-s---fn-']
38;Ἑλένῃ;['Ἑλένη'];['n-s---fd-']
39;Ἑλένην;['Ἑλένη'];['n-s---fa-']
40;Ἑλένης;['Ἑλένη'];['n-s---fg-']
41;Ἑλλάδος;['Ἑλλάς'];['n-s---fg-']
42;Ἑλλήνων;['Ἕλλην'];['n-p---mg-']
43;Ἑλληνίδων;['Ἑλληνίς'];['a-p---fg-']
44;Ἑσπερίδων;['Ἑσπερίς'];['n-p---fg-']
45;Εὐρυσθεὺς;['Εὐρυσθεύς'];['n-s---mn-']
46;Εὐρώπην;['Εὐρώπη'];['n-s---fa-']
47;Εὐρώπης;['Εὐρώπη'];['n-s---fg-']
48;Ζεὺς;['Ζεύς'];['n-s---mn-']
49;Ζήνωνα;['Ζήνων'];['n-s---ma-']
50;Ἠὼς;['Ἠώς'];['n-s---fn-']
51;Ἥρας;['Ἥρα'];['n-s---fg-']
52;Ἡλίου;['Ἥλιος'];['n-s---mg-']
53;Ἡρακλέους;['Ἡρακλῆς'];['n-s---mg-']
54;Ἡρακλεῖ;['Ἡρακλῆς'];['n-s---md-']
55;Θέτις;['Θέτις'];['n-s---fn-']
56;Θεράπναις;['Θεράπνη'];['n-p---fd-']
57;Θηβαίων;['Θηβαῖος'];['a-p---mg-']
58;Θηβῶν;['Θῆβαι'];['n-p---fg-']
59;Θησέως;['Θησεύς'];['n-s---mg-']
60;Θησεύς;['Θησεύς'];['n-s---mn-']
61;Κάδμος;['Κάδμος'];['n-s---mn-']
62;Κάστορος;['Κάστωρ'];['n-s---mg-']
63;Κᾶρες;['Κάρ'];['n-p---mn-']
64;Καδμείᾳ;['Καδμεῖος'];['a-s---fd-']
65;Κέρβερον;['Κέρβερος'];['n-s---ma-']
66;Κενταύρους;['Κένταυρος'];['n-p---ma-']
67;Κερκύονος;['Κερκυών'];['n-s---mg-']
68;Κόρην;['Κόρα'];['n-s---fa-']
69;Κρήτῃ;['Κρήτη'];['n-s---fd-']
70;Κύκνου;['Κύκνος'];['n-s---mg-']
71;Λακεδαίμονα;['Λακεδαίμων'];['n-s---fa-']
72;Λακεδαίμονι;['Λακεδαίμων'];['n-s---fd-']
73;Λακωνικῆς;['Λακωνικός'];['a-s---fg-']
74;Λαπίθαις;['Λαπίθης'];['n-p---md-']
75;Λήδαν;['Λήδη'];['n-s---fa-']
76;Λήδας;['Λήδη'];['n-s---fg-']
77;Μέλισσον;['Μέλισσος'];['n-s---ma-']
78;Μέμνονος;['Μέμνων'];['n-s---mg-']
79;Μενελάου;['Μενέλαος'];['n-s---mg-']
80;Μενελάω;['Μενέλαος'];['n-s---mg-']
81;Νεμέσεως;['Νέμεσις'];['n-s---fg-']
82;Ὁμήρου;['Ὅμηρος'];['n-s---mg-']
83;Ὁμήρῳ;['Ὅμηρος'];['n-s---md-']
84;Ὁμηριδῶν;['Ὁμηρίδης'];['n-p---mg-']
85;Πασιφάης;['Πασιφάη'];['n-s---fg-']
86;Πέλοψ;['Πέλοψ'];['n-s---mn-']
87;Πειρίθου;['Πειρίθοος'];['n-s---mg-']
88;Πειρίθῳ;['Πειρίθοος'];['n-s---md-']
89;Πελοπιδῶν;['Πελοπίδης'];['n-p---mg-']
90;Πελοποννήσου;['Πελοπόννησος'];['n-s---fg-']
91;Πελοποννησίους;['Πελοποννήσιος'];['a-p---ma-']
92;Πολυδεύκους;['Πολυδεύκης'];['n-s---mg-']
93;Ποσειδῶν;['Ποσειδῶν'];['n-s---mn-']
94;Ποσειδῶνος;['Ποσειδῶν'];['n-s---mg-']
95;Πριάμου;['Πρίαμος'];['n-s---mg-']
96;Πρωταγόραν;['Πρωταγόρας'];['n-s---ma-']
97;Πυθίας;['Πυθία'];['n-s---fg-']
98;Σαρπηδόνος;['Σαρπηδών'];['n-s---mg-']
99;Σιδώνιος;['Σιδώνιος'];['a-s---mn-']
100;Σκίρωνος;['Σκίρων'];['n-s---mg-']
101;Σπαρτιατῶν;['Σπαρτιάτης'];['n-p---mg-']
102;Στησιχόρῳ;['Στησίχορος'];['n-s---md-']
103;Ταντάλου;['Τάνταλος'];['n-s---mg-']
104;Τροίαν;['Τροία'];['n-s---fa-']
105;Τρωϊκὸν;['Τρωϊκός'];['a-s---ma-']
106;Τυνδάρεω;['Τυνδάρεος'];['n-s---mg-']
107;ἂν;['ἄν'];['g--------']
108;ἄβατον;['ἄβατος'];['a-s---fa-']
109;ἄλγιον;['ἀλγίων'];['a-s---nnc']
110;ἄλλαις;['ἄλλος'];['p-p---fd-']
111;ἄλλας;['ἄλλος'];['p-p---fa-']
112;ἄλλῃ;['ἄλλος'];['p-s---fd-']
113;ἄλλην;['ἄλλος'];['p-s---fa-']
114;ἄλλο;['ἄλλος'];['p-s---na-']
115;ἄλλοι;['ἄλλος'];['p-p---mn-']
116;ἄλλοις;['ἄλλος'];['p-p---nd-', 'p-p---md-']
