;form;lemmi;postag
0;;[None];[None]
1;"""";"['""']";['u--------']
2;,;[','];['u--------']
3;-δ’;['δέ'];['c--------']
4;-τε;['τε'];['c--------']
5;.;['.'];['u--------']
6;E;['E'];['z--------']
7;·;['·'];['u--------']
8;Ἄβος;['Ἄβος'];['n-s---mn-']
9;Ἄβυδος;['Ἄβυδος'];['n-s---fn-']
10;Ἄργυννος;['Ἄργυννος'];['n-s---mn-']
11;Ἄψυρτος;['Ἄψυρτος'];['n-s---mn-']
12;Ἀθήναζε;['Ἀθήναζε'];['d--------']
13;Ἀθηνᾶ;['Ἀθήνη'];['n-s---fn-']
14;Ἀθηναίοις;['Ἀθηναῖος'];['a-p---md-']
15;Ἀθηναίων;['Ἀθηναῖος'];['a-p---mg-']
16;Ἀλκμάν;['Ἀλκμάν'];['n-s---mn-']
17;Ἀλκμᾶνα;['Ἀλκμάν'];['n-s---ma-']
18;Ἀμαζών;['Ἀμαζών'];['n-s---fn-']
19;Ἀναξίλας;['Ἀναξίλας'];['n-s---mn-']
20;Ἀντιμάχῳ;['Ἀντίμαχος'];['n-s---md-']
21;Ἀντιόχεια;['Ἀντιόχεια'];['n-s---fn-']
22;Ἀριστοκλῆς;['Ἀριστοκλῆς'];['n-s---mn-']
23;Ἀριστοφάνει;['Ἀριστοφάνης'];['n-s---md-']
24;Ἀριστοφάνης;['Ἀριστοφάνης'];['n-s---mn-']
25;Ἀρκάς;['Ἀρκάς'];['n-s---mn-']
26;Ἀρχεάναξ;['Ἀρχεάναξ'];['n-s---mn-']
27;Ἀρχιλόχῳ;['Ἀρχίλοχος'];['n-s---md-']
28;Ἀσίνη;['Ἀσίνη'];['n-s---fn-']
29;Ἀσκληπιός;['Ἀσκληπιός'];['n-s---mn-']
30;Ἀτρέα;['Ἀτρεύς'];['n-s---ma-']
31;Ἀττικαῖς;['Ἀττικός'];['a-p---fd-']
32;Ἀττικοὶ;['Ἀττικός'];['a-p---mn-']
33;Ἀττικοῖς;['Ἀττικός'];['a-p---md-']
34;Ἀττικοὺς;['Ἀττικός'];['a-p---ma-']
35;Ἀχαρνοφαίαξ;['Ἀχαρνοφαίαξ'];['n-s---mn-']
36;Ἀχιλλέα;['Ἀχιλλεύς'];['n-s---ma-']
37;Ἀχιλλέως;['Ἀχιλλεύς'];['n-s---mg-']
38;Αἴαντα;['Αἴας'];['n-s---ma-']
39;Αἴας;['Αἴας'];['n-s---mn-']
40;Αἴσαρος;['Αἴσαρος'];['n-s---mn-']
41;Αἶας;['Αἴας'];['n-s---mn-']
42;Αἰητίνη;['Αἰητίνη'];['n-s---fn-']
43;Αἰολεῖς;['Αἰολεύς'];['n-p---mn-']
