;form;lemmi;postag
0;"""";"['""']";['u--------']
1;(;['('];['u--------']
2;);[')'];['u--------']
3;,;[','];['u--------']
4;-δὲ;['δέ'];['c--------']
5;-δ’;['δέ'];['c--------']
6;-θ’;['τε'];['c--------']
7;-τε;['τε'];['c--------']
8;-τ’;['τε'];['c--------']
9;.;['.'];['u--------']
10;";";"[';']";['u--------']
11;E;['E'];['z--------']
12;G?;['G'];['z--------']
13;·;['·'];['u--------']
14;·ἀλλ’;['·ἀλλε'];['c--------']
15;Ἄλκιππος;['Ἄλκιππος'];['n-s---mn-']
16;Ἄντανδρος;['Ἄντανδρος'];['n-s---mn-']
17;Ἄσανδρος;['Ἄσανδρος'];['n-s---mn-']
18;Ἀβδήροις;['Ἄβδηρος', 'Ἄβδηρα'];['n-p---nd-', 'n-p---md-']
19;Ἀβδήροισι;['Ἄβδηρος', 'Ἄβδηρα'];['n-p---nd-', 'n-p---md-']
20;Ἀβδήροισιν;['Ἄβδηρος', 'Ἄβδηρα'];['n-p---nd-', 'n-p---md-']
21;Ἀγάσιος;['Ἄγασις'];['a-s---fn-']
22;Ἀγλαΐδου;['Ἀγλαίδης'];['n-s---mg-']
23;Ἀγλαοτέλεος;['Ἀγλαοτέλης'];['n-s---mg-']
24;Ἀγριάνῳ;['Ἀγρίανος'];['n-s---md-']
25;Ἀδείμαντος;['Ἀδείμαντος'];['n-s---mn-']
26;Ἀθήνῃσιν;['Ἀθῆναι'];['n-p---fd-']
27;Ἀθηνάδεω;['Ἀθηνάδης'];['n-s---mg-']
28;Ἀκάνθῳ;['Ἄκανθος'];['n-s---fd-']
29;Ἀκανθίῳ;['Ἀκάνθιος'];['n-s---md-']
30;Ἀλεύας;['Ἀλεύης'];['n-s---mn-']
31;Ἀλκιβιάδεω;['Ἀλκιβιάδης'];['n-s---mg-']
32;Ἀλκμᾶνι;['Ἀλκμάν'];['n-s---md-']
33;Ἀμύντεω;['Ἀμύντας'];['n-s---mg-']
34;Ἀμφιλόχου;['Ἀμφίλοχος'];['n-s---mg-']
35;Ἀμφιφράδεος;['Ἀμφιφράδης'];['n-s---mg-']
36;Ἀναξίωνα;['Ἀναξίων'];['n-s---ma-']
37;Ἀνδρέαν;['Ἀνδρέας'];['n-s---ma-']
38;Ἀνδρεῖ;['Ἀνδρεύς'];['n-s---md-']
39;Ἀνδρονίκου;['Ἀνδρόνικος'];['n-s---mg-']
40;Ἀνεχέτου;['Ἀνέχετος'];['n-s---mg-']
41;Ἀνταγόρεω;['Ἀνταγόρας'];['n-s---mg-']
42;Ἀντίλοχος;['Ἀντίλοχος'];['n-s---mn-']
43;Ἀντιγένεος;['Ἀντιγένης'];['n-s---mg-']
44;Ἀντιμάχου;['Ἀντίμαχος'];['n-s---mg-']
45;Ἀντιφάνους;['Ἀντιφάνης'];['n-s---mg-']
46;Ἀντιφίλου;['Ἀντίφιλος'];['n-s---mg-']
47;Ἀντιφῶντι;['Ἀντιφών'];['n-s---md-']
48;Ἀπελλαῖος;['Ἀπελλαῖος'];['n-s---mn-']
49;Ἀπήμαντος;['Ἀπήμαντος'];['n-s---mn-']
50;Ἀπημάντου;['Ἀπήμαντος'];['n-s---mg-']
51;Ἀπολλώνιος;['Ἀπολλώνιος'];['n-s---mn-']
52;Ἀπομότου;['Ἀπόμοτος'];['n-s---mg-']
53;Ἀρέτωνος;['Ἀρέτων'];['n-s---mg-']
54;Ἀρίστιππος;['Ἀρίστιππος'];['n-s---mn-']
55;Ἀρίστωνι;['Ἀρίστων'];['n-s---md-']
56;Ἀρισταίου;['Ἀρισταῖος'];['n-s---mg-']
57;Ἀριστέης;['Ἀριστέας'];['n-s---mn-']
58;Ἀριστείδου;['Ἀριστείδης'];['n-s---mg-']
59;Ἀριστίωνος;['Ἀριστίων'];['n-s---mg-']
60;Ἀριστιῶνος;['Ἀριστιών'];['n-s---mg-']
61;Ἀριστοδήμῳ;['Ἀριστόδημος'];['n-s---md-']
62;Ἀριστοκράτει;['Ἀριστοκράτης'];['n-s---md-']
63;Ἀριστοκύδει;['Ἀριστοκύδης'];['n-s---md-']
64;Ἀριστοφῶντος;['Ἀριστοφῶν'];['n-s---mg-']
65;Ἀρκεσίλαος;['Ἀρκεσίλαος'];['n-s---mn-']
66;Ἀρκεσιλάῳ;['Ἀρκεσίλαος'];['n-s---md-']
67;Ἀρτεμισίου;['Ἀρτεμίσιον'];['n-s---ng-']
68;Ἀρτιγένεος;['Ἀρτιγένης'];['n-s---mg-']
69;Ἀρχελάου;['Ἀρχέλαος'];['n-s---mg-']
70;Ἀρχιγέτην;['Ἀρχιγέτης'];['n-s---ma-']
71;Ἀρχόμενος;['Ἀρχόμενος'];['n-s---mn-']
72;Ἀσπασίου;['Ἀσπάσιος'];['n-s---mg-']
73;Ἀττικοῦ;['Ἀττικός'];['a-s---mg-']
74;Ἀχελώου;['Ἀχελῷος'];['n-s---mg-']
75;Ἁλικαρνασσεὺς;['Ἁλικαρνασσεύς'];['n-s---mn-']
76;Ἁρπάλου;['Ἅρπαλος'];['n-s---mg-']
77;Ἁρπαλίδεω;['Ἁρπαλίδης'];['n-s---mg-']
78;Ἁρπαλίδῃ;['Ἁρπαλίδης'];['n-s---md-']
79;Αἴνῳ;['Αἶνος'];['n-s---md-']
80;Αἰγυπτίη;['Αἰγύπτιος'];['a-s---fn-']
81;Αἰνησιδήμου;['Αἰνησίδημος'];['n-s---mg-']
82;Αἰνιήτης;['Αἰνιήτης'];['n-s---mn-']
83;Αἰσχύλου;['Αἰσχύλος'];['n-s---mg-']
84;Αἱ;['Αἱ'];['u--------']
85;Αἱμορραγίαι;['Αἱμορραγία'];['n-p---mn-']
86;Βαλοῖος;['Βαλοῖος'];['n-s---mn-']
87;Βησσιακῇ;['Βησσιακός'];['a-s---fd-']
88;Βίλλῳ;['Βίλλος'];['n-s---md-']
89;Βίωνι;['Βίων'];['n-s---md-']
90;Βουλαγόρεω;['Βουλαγόρης'];['n-s---mg-']
91;Βοώτου;['Βοώτης'];['n-s---mg-']
92;Γῆς;['Γῆ'];['n-s---fg-']
93;Γνάθωνι;['Γνάθων'];['n-s---md-']
94;Γοργίου;['Γοργίας'];['n-s---mg-']
95;Γοργίππου;['Γόργιππος'];['n-s---mg-']
96;Δ;['Δ'];['n--------']
97;Δάμωνος;['Δάμων'];['n-s---mg-']
98;Δάτον;['Δάτον'];['n-s---na-']
99;Δαϊθάρσεος;['Δαϊθάρσης'];['n-s---mg-']
100;Δαϊθαρσέως;['Δαϊθαρσεύς'];['n-s---mg-']
101;Δαμναγόρᾳ;['Δαμναγόρας'];['n-s---md-']
102;Δαμναγόρας;['Δαμναγόρας'];['n-s---mn-']
103;Δεάλκεος;['Δεάλκης'];['n-s---mg-']
104;Δεάλκους;['Δεάλκης'];['n-s---mg-']
105;Δείνωνι;['Δείνων'];['n-s---md-']
106;Δεινίου;['Δεινίας'];['n-s---mg-']
107;Δεξίππου;['Δέξιππος'];['n-s---mg-']
108;Δεξίππῳ;['Δέξιππος'];['n-s---md-']
109;Δήλῳ;['Δῆλος'];['n-s---fd-']
110;Δημάρχῳ;['Δήμαρχος'];['n-s---md-']
111;Δημαινέτῃ;['Δημαινέτης'];['n-s---md-']
112;Δημαινέτῳ;['Δημαίνετος'];['n-s---md-']
113;Δημαράτου;['Δημάρατος'];['n-s---mg-']
114;Δημοκλέης;['Δημοκλῆς'];['n-s---mn-']
115;Δημοκλῆς;['Δημοκλῆς'];['n-s---mn-']
116;Διονύσιον;['Διονύσιος'];['n-s---ma-']
117;Διοπείθεος;['Διοπείθης'];['n-s---mg-']
118;Δορίσκου;['Δορίσκος'];['n-s---mg-']
119;Δρομεάδεω;['Δρομεάδης'];['n-s---mg-']
120;Δυσεντεριώδης;['Δυσεντεριώδης'];['n-s---mn-']
121;Δυσήριδος;['Δύσηρις'];['n-s---mg-']
122;Δυσλύτᾳ;['Δυσλύτας'];['n-s---md-']
123;Δυσχύτᾳ;['Δυσχύτας'];['n-s---md-']
124;Ἔμετοι;['Ἔμετος'];['n-p---mn-']
125;Ἐλεαλκέος;['Ἐλεαλκεύς'];['n-s---mg-']
126;Ἐλλέβοροι;['Ἐλλέβορος'];['n-p---mn-']
127;Ἐλλέβορον;['Ἑλλέβορος'];['n-s---ma-']
128;Ἐμπεδοτίμῃ;['Ἐμπεδοτίμης'];['n-s---md-']
129;Ἐνμύριος;['Ἐνμύρις', 'Ἐνμύριος'];['n-s---mg-', 'n-s---fn-']
130;Ἐξαρμόδου;['Ἐξαρμόδης'];['n-s---mg-']
131;Ἐπαμίνωνι;['Ἐπαμίνων'];['n-s---md-']
132;Ἐπαμινώνδας;['Ἐπαμινώνδας'];['n-s---mn-']
133;Ἐπιγένεος;['Ἐπιγένης'];['n-s---mg-']
134;Ἐπικράτεος;['Ἐπικράτης'];['n-s---mg-']
135;Ἐπιχάρμου;['Ἐπίχαρμος'];['n-s---mg-']
136;Ἐπιχάρμῳ;['Ἐπίχαρμος'];['n-s---md-']
137;Ἐράτωνος;['Ἐράτων'];['n-s---mg-']
138;Ἐρατολάου;['Ἐρατόλαος'];['n-s---mg-']
139;Ἐρατύλλου;['Ἐράτυλλος'];['n-s---mg-']
140;Ἐχεκράτει;['Ἐχεκράτης'];['n-s---md-']
141;Ἑκάστου;['Ἕκαστος'];['n-s---mg-']
142;Ἑρμίππῳ;['Ἕρμιππος'];['n-s---md-']
143;Ἑρμοκράτην;['Ἑρμοκράτης'];['n-s---ma-']
144;Ἑρμοπτσλέμου;['Ἑρμοπτσ́λεμος'];['n-s---mg-']
145;Ἑρμοφίλου;['Ἑρμόφιλος'];['n-s---mg-']
146;Εὔδημος;['Εὔδημος'];['n-s---mn-']
147;Εὔμηλος;['Εὔμηλος'];['n-s---mn-']
148;Εὔφρονος;['Εὔφρων'];['n-s---mg-']
149;Εὐάγοντι;['Εὐάγων'];['n-s---md-']
150;Εὐαλκίδου;['Εὐαλκίδης'];['n-s---mg-']
151;Εὐβίου;['Εὔβιος'];['n-s---mg-']
152;Εὐβοίης;['Εὔβοια'];['n-s---fg-']
153;Εὐέργου;['Εὔεργος'];['n-s---mg-']
154;Εὐεργέτου;['Εὐεργέτης'];['n-s---mg-']
155;Εὐμένεος;['Εὐμένης'];['n-s---mg-']
156;Εὐξένου;['Εὔξενος'];['n-s---mg-']
157;Εὐπόλεμος;['Εὐπόλεμος'];['n-s---mn-']
158;Εὐρυάνακτος;['Εὐρυάναξ'];['n-s---mg-']
159;Εὐρυδάμας;['Εὐρυδάμας'];['n-s---mn-']
160;Εὐτυχίδει;['Εὐτυχίδης'];['n-s---md-']
161;Εὐτυχίδης;['Εὐτυχίδης'];['n-s---mn-']
162;Εὐφράνορος;['Εὐφράνωρ'];['n-s---mg-']
163;Ζήνων;['Ζήνων'];['n-s---mn-']
164;Ζωΐλου;['Ζωΐλος'];['n-s---mg-']
165;Ζωΐλῳ;['Ζωΐλος'];['n-s---md-']
166;Ἤλιδι;['Ἦλις'];['n-s---fd-']
167;Ἡ;['Ἡ'];['l-s---fn-']
168;Ἥρης;['Ἥρα'];['n-s---fg-']
169;Ἡγησίππῳ;['Ἡγήσιππος'];['n-s---md-']
170;Ἡγησιπόλει;['Ἡγησίπολις'];['n-s---md-']
171;Ἡγησιστρατίου;['Ἡγησιστράτιος'];['n-s---mg-']
172;Ἡγησιστρατίῳ;['Ἡγησιστράτιος'];['n-s---md-']
173;Ἡγητορίδεω;['Ἡγητορίδης'];['n-s---mg-']
174;Ἡραγόρεω;['Ἡραγόρας'];['n-s---mg-']
175;Ἡρακλείδεω;['Ἡρακλείδης'];['n-s---mg-']
176;Ἡρακλείδης;['Ἡρακλείδης'];['n-s---mn-']
177;Ἡρακλείδου;['Ἡρακλείδης'];['n-s---mg-']
178;Ἡρακλείου;['Ἡράκλειον'];['n-s---ng-']
179;Ἡρακλείῳ;['Ἡράκλειος'];['a-s---md-']
180;Ἡρακλεῖ;['Ἡρακλῆς'];['n-s---md-']
181;Ἡρόδικος;['Ἡρόδικος'];['n-s---mn-']
182;Ἡρόπυθος;['Ἡρόπυθος'];['n-s---mn-']
183;Ἡροφῶντι;['Ἡροφών'];['n-s---fd-']
184;Ἡρωΐου;['Ἡρώιος', 'Ἡρωιος'];['n-s---mg-']
185;Ηυθέου;['Ηύθεος'];['n-s---mg-']
186;Θάσῳ;['Θάσος'];['n-s---fd-']
187;Θέστορος;['Θέστωρ'];['n-s---mg-']
188;Θεοδώρου;['Θεόδωρος'];['n-s---mg-']
189;Θεοκλεῖ;['Θεοκλῆς'];['n-s---md-']
190;Θεοτίμου;['Θεότιμος'];['n-s---mg-']
191;Θεοφόρβου;['Θεοφόρβος'];['n-s---mg-']
192;Θερσάνδρου;['Θέρσανδρος'];['n-s---mg-']
193;Θεσσαλίωνι;['Θεσσαλίων'];['n-s---md-']
194;Θρηϊκίας;['Θρᾷξ'];['a-p---fa-']
195;Θυνοῦ;['Θυνός'];['n-s---mg-']
196;Ἰσαγόρα;['Ἰσαγόρας'];['n-s---mg-']
197;Ἱέρωνι;['Ἱέρων'];['n-s---md-']
198;Ἱππίου;['Ἵππιος'];['n-s---mg-']
199;Ἱπποθόου;['Ἱππόθοος'];['n-s---mg-']
200;Ἱππολόχου;['Ἱππόλοχος'];['n-s---mg-']
201;Ἱπποσθένης;['Ἱπποσθένης'];['n-s---mn-']
202;Ἱπποστράτου;['Ἱππόστρατος'];['n-s---mg-']
203;Ἱππώνακτος;['Ἵππωναξ'];['n-s---mg-']
204;Ἱστιαίου;['Ἱστιαῖος'];['n-s---mg-']
205;Καινίου;['Καίνιον'];['n-s---ng-']
206;Καλλιγένει;['Καλλιγένης'];['n-s---md-']
207;Καλλιμέδοντος;['Καλλιμέδων'];['n-s---mg-']
208;Καρδίῃ;['Καρδίη'];['n-s---fd-']
209;Κέκροπος;['Κέκροψ'];['n-s---mg-']
210;Κλαζομένιον;['Κλαζομένιος'];['a-s---ma-']
211;Κλαζομενίῳ;['Κλαζομένιος'];['a-s---md-']
212;Κλεινίου;['Κλείνιος'];['n-s---mg-']
213;Κλεισθένεος;['Κλεισθένης'];['n-s---mg-']
214;Κλεόχῳ;['Κλέοχος'];['n-s---md-']
215;Κλεογενίσκῳ;['Κλεογενίσκος'];['n-s---md-']
216;Κλεοκύδει;['Κλεοκύδης'];['n-s---md-']
217;Κλεομένεος;['Κλεομένης'];['n-s---mg-']
218;Κλεονακτίδην;['Κλεονακτίδης'];['n-s---ma-']
219;Κλεοτίμου;['Κλεότιμος'];['n-s---mg-']
220;Κλινία;['Κλεινία'];['n-s---fn-']
221;Κόνωνος;['Κόνων'];['n-s---mg-']
222;Κορίνθῳ;['Κόρινθος'];['n-s---fd-']
223;Κρανῶνι;['Κρανών'];['n-s---md-', 'n-s---fd-']
224;Κρατίῃ;['Κρατίευς'];['n-s---md-']
225;Κρίτωνι;['Κρίτων'];['n-s---md-']
226;Κριτίᾳ;['Κριτίας'];['n-s---md-']
227;Κριτίας;['Κριτίας'];['n-s---mn-']
228;Κριτοβούλου;['Κριτόβουλος'];['n-s---mg-']
229;Κτησιφῶν;['Κτησιφῶν'];['n-s---mn-']
230;Κτησιφῶντι;['Κτησιφῶν'];['n-s---md-']
231;Κύδιος;['Κύδις'];['n-s---mg-']
232;Κυάμοισι;['Κύαμος'];['n-p---md-']
233;Κυζίκῳ;['Κύζικος'];['a-s---fd-']
234;Κυνίσκος;['Κυνίσκος'];['n-s---mn-']
235;Λαρίσσῃ;['Λάρισσα'];['n-s---fd-']
236;Λαρισσαῖος;['Λαρισσαῖος'];['a-s---mn-']
237;Λεαμβίῳ;['Λεάμβιος'];['n-s---md-']
238;Λεωκύδεος;['Λεωκύδης'];['n-s---mg-']
239;Λεωνίδεω;['Λεωνίδης'];['n-s---mg-']
240;Λυκίη;['Λυκία'];['n-s---fn-']
241;Λυκίῃ;['Λυκία'];['n-s---fd-']
242;Λυκίνῳ;['Λύκινος'];['n-s---md-']
243;Μαιανδρίου;['Μαιάνδριος'];['n-s---mg-']
244;Μακεδόνος;['Μακεδών'];['n-s---mg-']
245;Μαλιεὺς;['Μαλιεύς'];['n-s---mn-']
246;Μέτρωνι;['Μέτρων'];['n-s---md-']
247;Μέτωνα;['Μέτων'];['n-s---ma-']
248;Μέτωνι;['Μέτων'];['n-s---md-']
249;Μεγάρεος;['Μεγάρεος'];['n-s---mn-']
250;Μελησάνδρῳ;['Μελήσανδρος'];['n-s---md-']
251;Μελιβοίῃ;['Μελίβοια'];['n-s---fd-']
252;Μενάνδρου;['Μένανδρος'];['n-s---mg-']
253;Μετὰ;['Μετά'];['r--------']
254;Μῆλον;['Μῆλος'];['a-s---ma-']
255;Μηδοσάδεω;['Μηδοσάδης'];['n-s---mg-']
256;Μητροδώρου;['Μητρόδωρος'];['n-s---mg-']
257;Μητροφάντου;['Μητροφάντης'];['n-s---mg-']
258;Μίνωος;['Μίνως'];['n-s---mg-']
259;Μνησίμαχον;['Μνησίμαχος'];['n-s---ma-']
260;Μνησιάνακτι;['Μνησιάναξ'];['n-s---md-', 'n-s---mv-']
261;Μνησιστράτου;['Μνησίστρατος'];['n-s---mg-']
262;Μόσχος;['Μόσχος'];['n-s---mn-']
