;form;lemmi;postag
0;,;[','];['u--------']
1;.;['.'];['u--------']
2;E;['E'];['z--------']
3;·;['·'];['u--------']
4;ἄκρην;['ἄκρος'];['a-s---fa-']
5;ἄκρον;['ἄκρον'];['n-s---na-']
6;ἄλλα;['ἄλλος'];['a-p---na-']
7;ἄλλοις;['ἄλλος'];['a-p---md-']
8;ἄλλων;['ἄλλος'];['a-p---ng-']
9;ἀκάνθης;['ἄκανθα'];['n-s---fg-']
10;ἀλλήλων;['ἀλλήλων'];['p-p---mg-']
11;ἀνὰ;['ἀνά'];['r--------']
12;ἀπὸ;['ἀπό'];['r--------']
13;ἀποτείνουσα;['ἀποτείνω'];['v-sppafn-']
14;ἀριστερὰ;['ἀριστερός'];['a-p---na-']
15;ἀριστερῆς;['ἀριστερός'];['a-s---fg-']
16;ἀρξάμενος;['ἄρχω'];['v-sapmmn-']
17;ἀρτηρίη;['ἀρτηρία'];['n-s---fn-']
18;ἀρχὴν;['ἀρχή'];['n-s---fa-']
19;ἀρχὸς;['ἀρχός'];['n-s---mn-']
20;ἃς;['ὅς'];['p-p---fa-']
21;ἅπασιν;['ἅπας'];['a-p---md-']
22;ἁπτομένη;['ἅπτω'];['v-sppmfn-']
23;αἱμορρωδέστερον;['αἱμορρωδής'];['a-s---nnc']
24;αὐτέῳ;['αὐτός'];['p-s---md-']
25;αὐτὸς;['αὐτός'];['p-s---mn-']
26;βρογχίη;['βρογχία'];['n-s---fn-']
27;βρογχίης;['βρογχία'];['n-s---fg-']
28;γίνεται;['γίγνομαι'];['v3spim---']
29;γλώσσης;['γλῶσσα'];['n-s---fg-']
30;δακτυλίου;['δακτύλιος'];['n-s---mg-']
31;δὲ;['δέ'];['b--------']
32;δέ;['δέ'];['b--------']
33;δεξιοῖς;['δεξιός'];['a-p---md-']
34;δὴ;['δή'];['g--------']
35;διετάξατο;['διατάσσω'];['v3saim---']
36;δι’;['διά'];['r--------']
37;δύο;['δύο'];['a--------']
38;δώδεκα;['δώδεκα'];['a--------']
39;δ’;['δέ'];['b--------']
40;ἔκφυσιν;['ἔκφυσις'];['n-s---fa-']
41;ἔλασσον;['ἐλαχύς'];['a-s---nnc']
42;ἔνιοι;['ἔνιοι'];['a-p---mn-']
43;ἔντερον;['ἔντερον'];['n-s---nn-']
44;ἔχει;['ἔχω'];['v3spia---']
45;ἔχον;['ἔχω'];['v-sppann-']
46;ἔχων;['ἔχω'];['v-sppamn-']
47;ἐγκαθίδρυται;['ἐγκαθιδρύω'];['v3srim---']
48;ἐκ;['ἐκ'];['r--------']
49;ἐκόσμει;['κοσμέω'];['v3siim---']
50;ἐκτέταται;['ἐκτείνω'];['v3srim---']
51;ἐν;['ἐν'];['r--------']
52;ἐναλίγκιοι;['ἐναλίγκιος'];['a-p---mn-']
53;ἐνειλούμενον;['ἐνειλέω'];['v-sppmnn-']
54;ἐντὸς;['ἐντός'];['d--------']
55;ἐξ;['ἐκ'];['r--------']
56;ἐπὶ;['ἐπί'];['r--------']
57;ἐπίπεδον;['ἐπίπεδος'];['a-s---na-']
58;ἐς;['εἰς'];['r--------']
59;ἐστι;['εἰμί'];['v3spia---']
60;ἐὼν;['εἰμί'];['v-sppamn-']
61;ἓξ;['ἕξ'];['m--------']
62;ἕκαθεν;['ἕκαθεν'];['d--------']
63;ἑκατέρου;['ἑκάτερος'];['a-s---ng-']
64;ἑλικηδὸν;['ἑλικηδόν'];['d--------']
65;εἰς;['εἰς'];['r--------']
66;εὐώνυμον;['εὐώνυμος'];['a-s---na-']
67;ζώων;['ζῷον'];['n-p---ng-']
68;ἡ;['ὁ'];['l-s---fn-']
69;ἥπατι;['ἧπαρ'];['n-s---nd-']
70;ἥπατος;['ἧπαρ'];['n-s---ng-']
71;ἧπαρ;['ἧπαρ'];['n-s---nn-', 'n-s---na-']
72;ἧς;['ὅς'];['p-s---fg-']
73;ἴχνει;['ἴχνος'];['n-s---nd-']
74;κάτω;['κάτω'];['r--------']
75;καθεστεῶσα;['καθίστημι'];['v-srpafn-']
76;καθήκει;['καθήκω'];['v3spia---']
77;καὶ;['καί'];['b--------', 'd--------']
78;καλέουσι;['καλέω'];['v3ppia---']
79;καλέουσιν;['καλέω'];['v3ppia---']
80;καλευμένη;['καλέω'];['v-sppmfn-']
81;καρδίη;['καρδία'];['n-s---fn-']
82;καρδίης;['καρδία'];['n-s---fg-']
83;κατ’;['κατά'];['r--------']
84;κεῖνται;['κεῖμαι'];['v3ppim---']
85;κειμένας;['κεῖμαι'];['v-pppmfa-']
86;κεκεντημένος;['κεντάω'];['v-srpmmn-']
87;κόλποις;['κόλπος'];['n-p---md-']
88;κοιλίη;['κοιλία'];['n-s---fn-']
89;κοιλίην;['κοιλία'];['n-s---fa-']
90;κοιλίης;['κοιλία'];['n-s---fg-']
91;κορυφὴν;['κορυφή'];['n-s---fa-']
92;κρίκοις;['κρίκος'];['n-p---md-']
93;κύστιος;['κύστις'];['n-s---fg-']
94;κύστις;['κύστις'];['n-s---fn-']
95;κώλου;['κῶλον'];['n-s---ng-']
96;κῶλον;['κῶλον'];['n-s---na-']
97;λέγω;['λέγω'];['v1spia---']
98;λοβοὺς;['λοβός'];['n-p---ma-']
99;λοίσθιος;['λοίσθιος'];['a-s---mn-']
100;μὲν;['μέν'];['g--------']
101;μέρος;['μέρος'];['n-s---na-']
102;μέσον;['μέσος'];['a-s---na-']
103;μέσῳ;['μέσος'];['a-s---nd-']
104;μεγάλη;['μέγας'];['a-s---fn-']
105;μετὰ;['μετά'];['r--------']
106;μετοχὴ;['μετοχή'];['n-s---fn-']
107;μήλοισιν;['μῆλον'];['n-p---nd-']
108;μικρὸν;['μικρός'];['a-s---nn-']
109;νευρώδης;['νευρώδης'];['a-s---fn-']
110;νεφροὶ;['νεφρός'];['n-p---mn-']
111;νεφρῶν;['νεφρός'];['n-p---mg-']
112;νόθης;['νόθος'];['a-s---fg-']
113;ξυγκειμένη;['σύγκειμαι'];['v-srpmfn-']
114;ὄπισθεν;['ὄπισθεν'];['r--------']
115;ὀφρυόεσι;['ὀφρυόεις'];['a-p---nd-']
116;ὀχετοὶ;['ὀχετός'];['n-p---mn-']
117;ὁ;['ὁ'];['l-s---mn-']
118;ὃ;['ὅς'];['p-s---na-']
119;ὃν;['ὅς'];['p-s---ma-']
120;ὁμοιορυσμὸν;['ὁμοιορυσμός'];['a-s---nn-']
121;ὁμοιορυσμὸς;['ὁμοιορυσμός'];['a-s---mn-']
122;ὁμοιορυσμοὶ;['ὁμοιορυσμός'];['a-p---mn-']
123;ὁμορυσμίην;['ὁμορυσμίη'];['n-s---fa-']
124;ὁμορυσμοῖς;['ὁμορυσμός'];['n-p---md-']
125;οἰσοφάγος;['οἰσοφάγος'];['n-s---mn-']
126;οὔλη;['ὅλος'];['a-s---fn-']
127;οὖλον;['ὅλος'];['a-s---nn-']
128;οὐκ;['οὐ'];['d--------']
129;οὐλομελής;['οὐλομελής'];['a-s---fn-']
130;οὗ;['ὅς'];['p-s---ng-']
131;πάντων;['πᾶς'];['a-p---ng-']
132;παρακειμένη;['παράκειμαι'];['v-sppmfn-']
133;παραφορὰ;['παραφορά'];['n-s---fn-']
134;πέντε;['πέντε'];['a--------']
135;πέφυκε;['φύω'];['v3sria---']
136;πέφυκεν;['φύω'];['v3sria---']
137;περιηγέων;['περιηγής'];['a-p---mg-']
138;περιπληθέα;['περιπληθής'];['a-s---fa-']
139;πεφύκασιν;['φύω'];['v3pria---']
140;πηχέων;['πῆχυς'];['n-p---mg-']
141;πλευρῆς;['πλευρά'];['n-s---fg-']
142;πνεύμονος;['πλεύμων'];['n-s---mg-']
143;πνεύμων;['πλεύμων'];['n-s---mn-']
144;ποδός;['πούς'];['n-s---mg-']
145;ποιεύμενος;['ποιέω'];['v-sppmmn-']
146;ποιευμένη;['ποιέω'];['v-sppmfn-']
147;πολλὴ;['πολύς'];['a-s---fn-']
148;πρὸς;['πρός'];['r--------']
149;πύλας;['πύλη'];['n-p---fa-']
150;σάρκα;['σάρξ'];['n-s---fa-']
151;σηπτικῆς;['σηπτικός'];['a-s---fg-']
152;σκαλήνη;['σκαλήνος'];['a-s---fn-']
153;σκαληνοειδέες;['σκαληνοειδής'];['a-p---mn-']
154;σκῆνος;['σκῆνος'];['n-s---nn-']
155;σπλὴν;['σπλήν'];['n-s---mn-']
156;στίγμασιν;['στίγμα'];['n-p---nd-']
157;στόμαχον;['στόμαχος'];['n-s---ma-']
158;στρογγυλωτέρη;['στρογγύλος'];['a-s---fnc']
159;συνεξαναπληροῖ;['συνεξαναπληρόω'];['v3spia---']
160;τὰ;['ὁ'];['l-p---na-']
161;τελευτᾷ;['τελευτάω'];['v3spia---']
162;τελευτῶν;['τελευτάω'];['v-sppamn-']
163;τενθρηνιώδης;['τενθρηνιώδης'];['a-s---mn-']
164;τετραμμένος;['τρέπω'];['v-srpmmn-']
165;τεφρίνης;['τέφρινος'];['a-s---fg-']
166;τὴν;['ὁ'];['l-s---fa-']
167;τῆς;['ὁ'];['l-s---fg-']
168;τὸ;['ὁ'];['l-s---nn-']
169;τόποις;['τόπος'];['n-p---md-']
170;τοῖς;['ὁ'];['l-p---md-']
171;τουτέου;['οὗτος'];['p-s---ng-']
172;τουτέων;['οὗτος'];['a-p---fg-']
173;τρέφεται;['τρέφω'];['v3spim---']
174;τροφῆς;['τροφή'];['n-s---fg-']
175;τυχὼν;['τυγχάνω'];['v-sapamn-']
176;τῶν;['ὁ'];['l-p---ng-', 'l-p---mg-']
177;ὑπερκορυφώσιας;['ὑπερκορύφωσις'];['n-p---fa-']
178;φαρυγγέθρου;['φαρύγγεθρον'];['n-s---ng-']
179;φλὲψ;['φλέψ'];['n-s---fn-']
180;φρένες;['φρήν'];['n-p---fn-']
181;φύσει;['φύσις'];['n-s---fd-']
182;φύσις;['φύσις'];['n-s---fn-']
183;χέλυν;['χέλυς'];['n-s---fa-']
184;χροιὴν;['χροιά'];['n-s---fa-']
185;χροιῆς;['χροιά'];['n-s---fg-']
