;form;lemmi;postag
0;"""";"['""']";['u--------']
1;,;[','];['u--------']
2;-δὲ;['δέ'];['c--------']
3;-δέ;['δέ'];['c--------']
4;-δ’;['δέ'];['c--------']
5;-τε;['τε'];['c--------']
6;.;['.'];['u--------']
7;";";"[';']";['u--------']
8;E;['E'];['z--------']
9;·;['·'];['u--------']
10;Ἄθως;['Ἄθως'];['n-s---mn-']
11;Ἄορνος;['Ἄορνος'];['n-s---mn-']
12;Ἀγάθωνα;['Ἀγάθων'];['n-s---ma-']
13;Ἀδράστεια;['Ἀδράστεια'];['n-s---fv-']
14;Ἀθήνησι;['Ἀθήνησι'];['d--------']
15;Ἀλέξανδρος;['Ἀλέξανδρος'];['n-s---mn-']
16;Ἀλεξάνδρου;['Ἀλέξανδρος'];['n-s---mg-']
17;Ἀμαλθείας;['Ἀμαλθεία'];['n-s---fg-']
18;Ἀραβίαν;['Ἀραβία'];['n-s---fa-']
19;Ἀρβήλοις;['Ἄρβηλα'];['n-p---nd-']
20;Ἀρτεμίσιον;['Ἀρτεμίσιον'];['n-s---nn-']
21;Ἀτρομήτου;['Ἀτρόμητος'];['n-s---mg-']
22;Ἀττικὰ;['Ἀττικός'];['a-p---na-']
23;Ἀττικὴ;['Ἀττικός'];['a-s---fn-']
24;Ἀφροδίτῃ;['Ἀφροδίτη'];['n-s---fd-']
25;Αἴγυπτον;['Αἴγυπτος'];['n-s---fa-']
26;Αἰγύπτιοι;['Αἰγύπτιος'];['a-p---mn-']
27;Αἰγύπτῳ;['Αἴγυπτος'];['n-s---fd-']
28;Αἰγυπτίους;['Αἰγύπτιος'];['a-p---ma-']
29;Αὐτοθαΐδα;['Αὐτοθαίς'];['n-s---fa-']
30;Βαβυλωνίας;['Βαβυλωνία'];['n-s---fg-']
31;Γλυκέραν;['Γλυκέρα'];['n-s---fa-']
32;Δαρεῖον;['Δαρεῖος'];['n-s---ma-']
33;Δευκαλίωνος;['Δευκαλίων'];['n-s---mg-']
34;Δημοσθένης;['Δημοσθένης'];['n-s---mn-']
35;Δημοσθένους;['Δημοσθένης'];['n-s---mg-']
36;Δία;['Ζεύς'];['n-s---ma-']
37;Δί’;['Ζεύς'];['n-s---ma-']
38;Διὸς;['Ζεύς'];['n-s---mg-']
39;Διός;['Ζεύς'];['n-s---mg-']
40;Διονύσου;['Διόνυσος'];['n-s---mg-']
41;Ἔρωσι;['Ἔρως'];['n-p---md-']
42;Ἐκβατάνοις;['Ἐκβάτανα'];['n-p---nd-']
43;Ἐφιάλτης;['Ἐφιάλτης'];['n-s---mn-']
44;Ἕλλησι;['Ἕλλην'];['n-p---md-']
45;Ἑλικῶνος;['Ἑλικών'];['n-s---mg-']
46;Ἑλλήσποντος;['Ἑλλήσποντος'];['n-s---mn-']
47;Ἡγησίου;['Ἡγησίας'];['n-s---mg-']
48;Ἡρακλέους;['Ἡρακλῆς'];['n-s---mg-']
49;Ἡσίοδος;['Ἡσίοδος'];['n-s---mn-']
50;Θμοῦιν;['Θμοῦις'];['n-s---ma-']
51;Ἰλιακῶν;['Ἰλιακός'];['a-p---ng-']
52;Ἰνδοῖς;['Ἰνδός'];['n-p---md-']
53;Ἰσοκράτης;['Ἰσοκράτης'];['n-s---mn-']
54;Κέβης;['Κέβης'];['n-s---mn-']
55;Κινύραν;['Κινύρης'];['n-s---ma-']
56;Κριτίον;['Κριτίος'];['n-s---ma-']
57;Κρόνου;['Κρόνος'];['n-s---mg-']
58;Κρονικὸς;['Κρονικός'];['a-s---mn-']
59;Κυνέγειρος;['Κυνέγειρος'];['n-s---mn-']
60;Λεωνίδας;['Λεωνίδας'];['n-s---mn-']
61;Λήδας;['Λήδη'];['n-s---fg-']
62;Μακεδόσιν;['Μακεδών'];['n-p---md-']
63;Μαλθάκην;['Μαλθάκη'];['n-s---fa-']
64;Μαραθὼν;['Μαραθών'];['n-s---mn-']
65;Μηδικῶν;['Μηδικός'];['a-p---ng-']
66;Μουσῶν;['Μοῦσα'];['n-p---fg-']
67;Νεῖλον;['Νεῖλος'];['n-s---ma-']
68;Νησιώτην;['Νησιώτης'];['n-s---ma-']
69;Ξέρξης;['Ξέρξης'];['n-s---mn-']
70;Ξόϊν;['Ξόϊς'];['n-s---fa-']
71;Ὀθρυάδου;['Ὀθρυάδης'];['n-s---mg-']
72;Παιανιεὺς;['Παιανιεύς'];['n-s---mn-']
73;Περσῶν;['Πέρσης'];['n-p---mg-']
74;Πλάτων;['Πλάτων'];['n-s---mn-']
75;Πλάτωνος;['Πλάτων'];['n-s---mg-']
76;Πλαταιαὶ;['Πλάταια'];['n-p---fn-']
77;Ποθεινὸς;['Ποθεινός'];['n-s---mn-']
78;Πύθιος;['Πύθιος'];['a-s---mn-']
79;Πύρρας;['Πύρρα'];['n-s---fg-']
80;Ῥητορικὴ;['Ῥητορική'];['n-s---fn-']
81;Ῥητορικὴν;['Ῥητορική'];['n-s---fa-']
82;Ῥητορικήν;['Ῥητορική'];['n-s---fa-']
83;Ῥητορικῇ;['Ῥητορικός'];['n-s---fd-']
84;Ῥητορικῆς;['Ῥητορική'];['n-s---fg-']
85;Σαλαμὶς;['Σαλαμίς'];['n-s---fn-']
86;Σαρδανάπαλλον;['Σαρδανάπαλλος'];['n-s---ma-']
87;Σιδώνιος;['Σιδώνιος'];['a-s---mn-']
88;Σιδωνίου;['Σιδώνιος'];['a-s---mg-']
89;Σικυωνία;['Σικυώνιος'];['a-s---fn-']
90;Ταραντίνης;['Ταραντῖνος'];['a-s---fg-']
91;Τιτυὸς;['Τιτυός'];['n-s---mn-']
92;Ὑμήττιον;['Ὑμήττιος'];['a-s---na-']
93;Φιλίου;['Φίλιος'];['n-s---mg-']
94;Φιλίππου;['Φίλιππος'];['n-s---mg-']
95;Χάρισι;['Χάρις'];['n-p---fd-']
96;Χαιρεφῶν;['Χαιρεφῶν'];['n-s---mn-']
97;Ὦτος;['Ὦτος'];['n-s---mn-']
98;ἂν;['ἐάν', 'ἄν'];['c--------', 'g--------']
99;ἄγετον;['ἄγω'];['v3dpia---']
100;ἄγροικον;['ἄγροικος'];['a-s---nn-']
101;ἄθλιος;['ἄθλιος'];['a-s---mn-']
102;ἄκουε;['ἀκούω'];['v2spma---']
103;ἄκουσμα;['ἄκουσμα'];['n-s---na-']
104;ἄκρᾳ;['ἄκρος'];['a-s---fd-']
105;ἄκρας;['ἄκρα', 'ἄκρος'];['a-s---fg-', 'n-s---fg-']
106;ἄκροις;['ἄκρος'];['a-p---nd-']
107;ἄκρῳ;['ἄκρον', 'ἄκρος'];['a-s---md-', 'n-s---nd-']
108;ἄλλα;['ἄλλος'];['p-p---na-']
109;ἄλλη;['ἄλλος'];['p-s---fn-']
110;ἄλλο;['ἄλλος'];['p-s---na-', 'p-s---nn-']
111;ἄλλον;['ἄλλος'];['p-s---ma-']
112;ἄλλου;['ἄλλος'];['p-s---mg-']
113;ἄλλους;['ἄλλος'];['p-p---ma-']
114;ἄλλων;['ἄλλος'];['p-p---mg-', 'p-p---ng-']
115;ἄλλως;['ἄλλος'];['d--------']
116;ἄμαχον;['ἄμαχος'];['a-s---ma-']
117;ἄμοιρος;['ἄμοιρος'];['a-s---mn-']
118;ἄν;['ἐάν', 'ἄν'];['c--------', 'g--------']
119;ἄνδρα;['ἀνήρ'];['n-s---ma-']
120;ἄνδρας;['ἀνήρ'];['n-p---ma-']
121;ἄνευ;['ἄνευ'];['r--------']
122;ἄνθρωπος;['ἄνθρωπος'];['n-s---mn-']
123;ἄνοδον;['ἄνοδος'];['n-s---fa-']
124;ἄνω;['ἄνω'];['d--------']
125;ἄξιον;['ἄξιος'];['a-s---nn-']
126;ἄξομεν;['ἄγω'];['v1pfia---']
127;ἄπιστον;['ἄπιστος'];['a-s---nn-']
128;ἄριστον;['ἀγαθός'];['a-s---mas']
129;ἄσπορα;['ἄσπορος'];['a-p---nn-']
130;ἄττα;['τις'];['p-p---na-', 'p-p---nn-']
131;ἄχρι;['ἄχρι'];['r--------']
132;ᾆσαι;['ἀείδω'];['v--ana---']
133;ἆθλον;['ἆθλον'];['n-s---ma-']
134;ἆσθμα;['ἆσθμα'];['n-s---na-']
135;ᾀδέσθω;['ἀείδω'];['v3spmm---']
136;ἀβίωτα;['ἀβίωτος'];['a-p---na-']
137;ἀγαθὰ;['ἀγαθός'];['a-p---na-', 'a-p---nn-']
138;ἀγαθά;['ἀγαθός'];['a-p---na-']
139;ἀγαθόν;['ἀγαθός'];['a-s---na-']
140;ἀγανάκτει;['ἀγανακτέω'];['v2spma---']
141;ἀγεννὴς;['ἀγεννής'];['a-s---mn-']
142;ἀγκύλον;['ἀγκύλος'];['a-s---na-']
143;ἀγούσας;['ἄγω'];['v-pppafa-']
144;ἀγούσης;['ἄγω'];['v-sppafg-']
145;ἀγρεύσεις;['ἄγρευσις'];['n-p---fa-']
146;ἀγρυπνῆσαι;['ἀγρυπνέω'];['v--ana---']
147;ἀγρυπνίαν;['ἀγρυπνία'];['n-s---fa-']
148;ἀγών;['ἀγών'];['n-s---mn-']
149;ἀγωνιστὴν;['ἀγωνιστής'];['n-s---ma-']
150;ἀδόκιμος;['ἀδόκιμος'];['a-s---mn-']
151;ἀδύνατον;['ἀδύνατος'];['a-s---nn-', 'a-s---na-']
152;ἀεὶ;['ἀεί'];['d--------']
153;ἀεί;['ἀεί'];['d--------']
154;ἀκαιρίμαν;['ἀκαίριμος'];['a-s---fa-']
155;ἀκανθώδης;['ἀκανθώδης'];['a-s---fn-']
156;ἀκεστρίας;['ἀκέστρια'];['n-s---fg-']
157;ἀκμάζων;['ἀκμάζω'];['v-sppamn-']
158;ἀκόλουθοι;['ἀκόλουθος'];['a-p---mn-']
159;ἀκοὰς;['ἀκοή'];['n-p---fa-']
160;ἀκονιτὶ;['ἀκονιτί'];['d--------']
161;ἀκούοντα;['ἀκούω'];['v-sppama-']
162;ἀκούσαντι;['ἀκούω'];['v-sapamd-']
163;ἀκούσῃς;['ἀκούω'];['v2sasa---']
164;ἀκούων;['ἀκούω'];['v-sppamn-']
165;ἀκριβοῦς;['ἀκριβής'];['a-s---fg-']
166;ἀκριβῶς;['ἀκριβής'];['d--------']
167;ἀκρότατον;['ἄκρος'];['a-s---mas', 'a-s---nas']
168;ἀκροάσεσι;['ἀκρόασις'];['n-p---fd-']
169;ἀκροκνεφές;['ἀκροκνέφαιος'];['a-s---na-']
170;ἀλαζὼν;['ἀλαζών'];['a-s---mn-']
171;ἀληθεύειν;['ἀληθεύω'];['v--pna---']
172;ἀληθῶς;['ἀληθής'];['d--------']
173;ἀλιπαρὲς;['ἀλιπαρής'];['a-s---na-']
174;ἀλλὰ;['ἀλλά'];['c--------']
175;ἀλλά;['ἀλλά'];['c--------']
176;ἀλλόκοτα;['ἀλλόκοτος'];['a-p---na-']
177;ἀλλότρια;['ἀλλότριος'];['a-p---na-']
178;ἀλλ’;['ἀλλά'];['c--------']
179;ἀμαθία;['ἀμαθία'];['n-s---fn-']
180;ἀμαθίαν;['ἀμαθία'];['n-s---fa-']
181;ἀμαυρὰ;['ἀμαυρός'];['a-p---na-']
182;ἀμβροσίᾳ;['ἀμβροσία'];['n-s---fd-']
183;ἀμηγέπη;['ἄμηγεπυς'];['a-p---na-']
184;ἀμφὶ;['ἀμφί'];['r--------']
185;ἀμφιλαφεῖς;['ἀμφιλαφής'];['a-p---fn-']
186;ἀμφοδίου;['ἀμφόδιον'];['n-s---ng-']
187;ἀνάγειν;['ἀνάγω'];['v--pna---']
188;ἀνάντη;['ἀνάντης'];['a-s---fa-']
189;ἀνάντης;['ἀνάντης'];['a-s---fn-']
190;ἀναβαίνειν;['ἀναβαίνω'];['v--pna---']
191;ἀναβήσῃ;['ἀναβαίνω'];['v2sfim---']
192;ἀναβολῆς;['ἀναβολή'];['n-s---fg-']
193;ἀναγίγνωσκε;['ἀναγιγνώσκω'];['v2spma---']
194;ἀναγιγνωσκέσθω;['ἀναγιγνώσκω'];['v3spmm---']
195;ἀναγκαίων;['ἀναγκαῖος'];['a-p---ng-']
196;ἀναγκαῖα;['ἀναγκαῖος'];['a-p---na-', 'a-p---nn-']
197;ἀναγκαιότατον;['ἀναγκαῖος'];['a-s---nas']
198;ἀναίσχυντον;['ἀναίσχυντος'];['a-s---na-']
199;ἀναισχυντία;['ἀναισχυντία'];['n-s---fn-']
200;ἀναισχυντίαν;['ἀναισχυντία'];['n-s---fa-']
201;ἀνακηρύττεσθε;['ἀνακηρύσσω'];['v2ppmm---']
202;ἀναμφιλέκτως;['ἀναμφίλογος'];['d--------']
203;ἀναπηδάτωσαν;['ἀναπηδάω'];['v3ppma---']
204;ἀναστῇς;['ἀνίστημι'];['v2sasa---']
205;ἀναστρέψαι;['ἀναστρέφω'];['v--ana---']
206;ἀνδρὶ;['ἀνήρ'];['n-s---md-']
207;ἀνδρικῷ;['ἀνδρικός'];['a-s---nd-']
208;ἀνδρώδης;['ἀνδρώδης'];['a-s---mn-']
209;ἀνδρῶδες;['ἀνδρώδης'];['a-s---nn-']
210;ἀνδρῶν;['ἀνήρ'];['n-p---mg-']
211;ἀνέρποντας;['ἀνέρπω'];['v-pppama-']
212;ἀνελθὼν;['ἀνέρχομαι'];['v-sapamn-']
213;ἀνὴρ;['ἀνήρ'];['n-s---mn-']
214;ἀνήρ;['ἀνήρ'];['n-s---mn-']
215;ἀνήροτα;['ἀνήροτος'];['a-p---nn-']
216;ἀνῆλθον;['ἀνέρχομαι'];['v1saia---']
217;ἀνθηρὰ;['ἀνθηρός'];['a-s---fn-']
218;ἀνίπτοις;['ἄνιπτος'];['a-p---md-']
219;ἀνιαρότατον;['ἀνιαρός'];['a-s---nns']
220;ἀνιδρωτὶ;['ἀνιδρωτί'];['d--------']
221;ἀνιὼν;['ἀνέρχομαι'];['v-sppamn-']
222;ἀνόδου;['ἄνοδος'];['n-s---fg-']
223;ἀνόμοια;['ἀνόμοιος'];['a-p---nn-']
224;ἀνόνητον;['ἀνόνητος'];['a-s---fa-']
225;ἀνοήτοις;['ἀνόητος'];['a-p---md-']
226;ἀνοίξας;['ἀνοίγνυμι'];['v-sapamn-']
227;ἀνοίσουσιν;['ἀναφέρω'];['v3pfia---']
228;ἀνορύττειν;['ἀνορύσσω'];['v--pna---']
229;ἀνύειν;['ἀνύω'];['v--pna---']
230;ἀνυπόστατον;['ἀνυπόστατος'];['a-s---ma-']
231;ἀξιουμένους;['ἀξιόω'];['v-pppmma-']
232;ἀξιῶν;['ἀξιόω'];['v-sppamn-']
233;ἀοίδιμον;['ἀοίδιμος'];['a-s---ma-']
234;ἀπαγορεῦσαι;['ἀπαγορεύω'];['v--ana---']
235;ἀπαιτεῖ;['ἀπαιτέω'];['v3spia---']
236;ἀπαραίτητα;['ἀπαραίτητος'];['a-p---na-']
237;ἀπεγνωσμένην;['ἀπογιγνώσκω'];['v-srpmfa-']
238;ἀπεσφιγμένα;['ἀποσφίγγω'];['v-prpmna-']
239;ἀπηκριβωμένος;['ἀπακριβόομαι'];['v-srpmmn-']
240;ἀπιστήσῃς;['ἀπιστέω'];['v2sasa---']
241;ἀπιστήσουσι;['ἀπιστέω'];['v3pfia---']
242;ἀπιστίαν;['ἀπιστία'];['n-s---fa-']
243;ἀπὸ;['ἀπό'];['r--------']
244;ἀπόλιπε;['ἀπολείπω'];['v2sama---']
245;ἀπόξυρον;['ἀπόξυρος'];['a-s---fa-']
246;ἀπόρρητα;['ἀπόρρητος'];['a-p---na-']
247;ἀποβλέπεσθαι;['ἀποβλέπω'];['v--pnm---']
248;ἀποβλέψονται;['ἀποβλέπω'];['v3pfim---']
249;ἀπογιγνώσκεις;['ἀπογιγνώσκω'];['v2spia---']
250;ἀποδυσπετήσῃς;['ἀποδυσπετέω'];['v2sasa---']
251;ἀποκυλιομένους;['ἀποκυλίω'];['v-pppmma-']
252;ἀπολογίαν;['ἀπολογία'];['n-s---fa-']
253;ἀπονητὶ;['ἀπονητί'];['d--------']
254;ἀποξύσασθαι;['ἀποξύω'];['v--anm---']
255;ἀποπνέοντα;['ἀποπνέω'];['v-sppama-']
256;ἀπορεῖς;['ἀπορέω'];['v2spia---']
257;ἀπορήσεις;['ἀπορέω'];['v2sfia---']
258;ἀπορήσῃς;['ἀπορέω'];['v2sasa---']
259;ἀπορρήτων;['ἀπόρρητος'];['a-p---ng-']
260;ἀποστλεγγίσασθαι;['ἀποστλεγγίζω'];['v--anm---']
261;ἀποστραφήσεται;['ἀποστρέφω'];['v3sfip---']
262;ἀποστρεφέσθω;['ἀποστρέφω'];['v3spmm---']
263;ἀποτελεσθήσεσθαι;['ἀποτελέω'];['v--fnp---']
264;ἀποτεταμένα;['ἀποτείνω'];['v-prpmna-']
265;ἀποτινέτωσαν;['ἀποτίνω'];['v3ppma---']
266;ἀποτόξευε;['ἀποτοξεύω'];['v3siia---']
267;ἀποφανεῖ;['ἀποφαίνω'];['v3sfia---']
268;ἀποφανῶ;['ἀποφαίνω'];['v1sfia---']
269;ἀπράγμων;['ἀπράγμων'];['a-s---fn-']
270;ἀπῳδά;['ἀπῳδός'];['a-p---nn-']
271;ἀπ’;['ἀπό'];['r--------']
272;ἀρεσκόμενος;['ἀρέσκω'];['v-sppmmn-']
