;form;lemmi;postag
0;"""";"['""']";['u--------']
1;,;[','];['u--------']
2;-δὲ;['δέ'];['c--------']
3;-δ’;['δέ'];['c--------']
4;-θ’;['τε'];['c--------']
5;-τε;['τε'];['c--------']
6;-τ’;['τε'];['c--------']
7;.;['.'];['u--------']
8;";";"[';']";['u--------']
9;";’";['ἒ'];['i--------']
10;E;['E'];['z--------']
11;·;['·'];['u--------']
12;·κῶς;['·κός'];['d--------']
13;Ἄργος;['Ἄργος'];['n-s---na-']
14;Ἄρειον;['Ἄρειος'];['a-s---ma-']
15;Ἄρεως;['Ἄρης'];['n-s---mg-']
16;Ἀγαμέμνονα;['Ἀγαμέμνων'];['n-s---ma-']
17;Ἀγαμέμνονος;['Ἀγαμέμνων'];['n-s---mg-']
18;Ἀδράστῳ;['Ἄδραστος'];['n-s---md-']
19;Ἀθηνᾶς;['Ἀθήνη'];['n-s---fg-']
20;Ἀμαζόνων;['Ἀμαζών'];['n-p---fg-']
21;Ἀργείοις;['Ἀργεῖος'];['a-p---md-']
22;Ἀργείους;['Ἀργεῖος'];['a-p---ma-']
23;Ἀργείων;['Ἀργεῖος'];['a-p---mg-']
24;Ἀσίαν;['Ἀσία'];['n-s---fa-']
25;Ἀσίας;['Ἀσία'];['n-s---fg-']
26;Ἀχαιίδας;['Ἀχαιίς'];['n-p---fa-']
27;Ἅλυος;['Ἅλυς'];['n-s---mg-']
28;Αἴγυπτον;['Αἴγυπτος'];['n-s---fa-']
29;Αἰακὸν;['Αἰακός'];['n-s---ma-']
30;Βοιωτῶν;['Βοιωτός'];['n-p---mg-']
31;Γῆς;['Γῆ'];['n-s---fg-']
32;Δαναοῦ;['Δαναός'];['n-s---mg-']
33;Δαρείου;['Δαρεῖος'];['n-s---mg-']
34;Δελφοῖς;['Δελφοί'];['n-p---md-']
35;Διὸς;['Ζεύς'];['n-s---mg-']
36;Διονυσίοις;['Διονύσιον'];['n-p---nd-']
37;Δωριέων;['Δωριεύς'];['n-p---mg-']
38;Δωριεῖς;['Δωριεύς'];['n-p---mn-']
39;Ἐρεχθεῖ;['Ἐρεχθεύς'];['n-s---md-']
40;Ἐριχθόνιος;['Ἐριχθόνιος'];['n-s---mn-']
41;Ἕλληνας;['Ἕλλην'];['n-p---ma-']
42;Ἕλλησι;['Ἕλλην'];['n-p---md-']
43;Ἕλλησιν;['Ἕλλην'];['n-p---md-']
44;Ἑλένης;['Ἑλένη'];['n-s---fg-']
45;Ἑλλάδα;['Ἑλλάς'];['n-s---fa-']
46;Ἑλλάδος;['Ἑλλάς'];['n-s---fg-']
47;Ἑλλήνων;['Ἕλλην'];['n-p---mg-']
48;Ἑλληνίδας;['Ἑλληνίς'];['a-p---fa-']
49;Ἑλληνίδων;['Ἑλληνίς'];['a-p---fg-']
50;Ἑλληνικοὺς;['Ἑλληνικός'];['a-p---ma-']
51;Ἑλληνικῶν;['Ἑλληνικός'];['a-p---ng-']
52;Ἑλλησπόντῳ;['Ἑλλήσποντος'];['n-s---md-']
53;Εἵλωτας;['Εἵλως'];['n-p---ma-']
54;Εὐμόλπου;['Εὔμολπος'];['n-s---mg-']
55;Εὐρυβιάδην;['Εὐρυβιάδης'];['n-s---ma-']
56;Εὐρυσθέως;['Εὐρυσθεύς'];['n-s---mg-']
57;Εὐρώπην;['Εὐρώπη'];['n-s---fa-']
58;Ἡρακλέα;['Ἡρακλῆς'];['n-s---ma-']
59;Ἡρακλέους;['Ἡρακλῆς'];['n-s---mg-']
60;Ἡρακλεῖ;['Ἡρακλῆς'];['n-s---md-']
61;Ἡσιόδου;['Ἡσίοδος'];['n-s---mg-']
62;Ἡφαίστου;['Ἥφαιστος'];['n-s---mg-']
63;Θεμιστοκλέα;['Θεμιστοκλῆς'];['n-s---ma-']
64;Θερμοπύλαις;['Θερμοπύλαι'];['n-p---fd-']
65;Θήβαις;['Θῆβαι'];['n-p---fd-']
66;Θήβας;['Θῆβαι'];['n-p---fa-']
67;Θήβῃσιν;['Θῆβαι'];['n-p---fd-']
68;Θηβαίοις;['Θηβαῖος'];['a-p---md-']
69;Θηβαίους;['Θηβαῖος'];['a-p---ma-']
70;Θηβαίων;['Θηβαῖος'];['a-p---mg-']
71;Θηβῶν;['Θῆβαι'];['n-p---fg-']
72;Θησέα;['Θησεύς'];['n-s---ma-']
73;Θησέως;['Θησεύς'];['n-s---mg-']
74;Θρᾷκες;['Θρᾷξ'];['a-p---mn-']
75;Ἱππολύτην;['Ἱππολύτη'];['n-s---fa-']
76;Κάδμου;['Κάδμος'];['n-s---mg-']
77;Καρῶν;['Κάρ'];['n-p---mg-']
78;Κέκροπος;['Κέκροψ'];['n-s---mg-']
79;Κλέαρχον;['Κλέαρχος'];['n-s---ma-']
80;Κόνωνος;['Κόνων'];['n-s---mg-']
81;Κρητὸς;['Κρής'];['n-s---mg-']
82;Κῦρον;['Κῦρος'];['n-s---ma-']
83;Κυκλάδας;['Κυκλάδες'];['n-p---fa-']
84;Λακεδαίμονα;['Λακεδαίμων'];['n-s---fa-']
85;Λακεδαίμων;['Λακεδαίμων'];['n-s---fn-']
86;Λακεδαιμόνιοι;['Λακεδαιμόνιος'];['a-p---mn-']
87;Λακεδαιμονίοις;['Λακεδαιμόνιος'];['a-p---md-']
88;Λακεδαιμονίους;['Λακεδαιμόνιος'];['a-p---ma-']
89;Λακεδαιμονίῶν;['Λακεδαιμόνιος'];['a-p---mg-']
90;Λακεδαιμονίων;['Λακεδαιμόνιος'];['a-p---mg-']
91;Λυκείω;['Λύκειον'];['n-s---ng-']
92;Λυκείῳ;['Λύκειον'];['n-s---nd-']
93;Λυκούργου;['Λυκοῦργος'];['n-s---mg-']
94;Λυκοῦργος;['Λυκοῦργος'];['n-s---mn-']
95;Μαραθῶνα;['Μαραθών'];['n-s---ma-']
96;Μενέλαον;['Μενέλαος'];['n-s---ma-']
97;Μενελάου;['Μενέλαος'];['n-s---mg-']
98;Μεσσήνη;['Μεσσήνη'];['n-s---fn-']
99;Μεσσήνην;['Μεσσήνη'];['n-s---fa-']
100;Μεσσηνίους;['Μεσσήνιος'];['n-p---ma-']
101;Μεσσηνίων;['Μεσσήνιος'];['a-p---mg-']
102;Μηλίων;['Μήλιος'];['a-p---mg-']
103;Μίνω;['Μίνως'];['n-s---mg-', 'n-s---ma-']
104;Ναύπακτον;['Ναύπακτος'];['n-s---fa-']
105;Νέστορα;['Νέστωρ'];['n-s---ma-']
106;Νέστορος;['Νέστωρ'];['n-s---mg-']
107;Ξέρξην;['Ξέρξης'];['n-s---ma-']
108;Ξέρξου;['Ξέρξης'];['n-s---mg-']
109;Ὁμήρου;['Ὅμηρος'];['n-s---mg-']
110;Οἰδίπου;['Οἰδίπους'];['n-s---mg-']
111;Παναθηναίων;['Παναθήναια'];['a-p---ng-']
112;Πανηγυρικῷ;['Πανηγυρικός'];['a-s---md-']
113;Πέλοπος;['Πέλοψ'];['n-s---mg-']
114;Πεισιστράτου;['Πεισίστρατος'];['n-s---mg-']
115;Πελοπόννησον;['Πελοπόννησος'];['n-s---fa-']
116;Πελοποννήσιοι;['Πελοποννήσιος'];['a-p---mn-']
117;Πελοποννήσου;['Πελοπόννησος'];['n-s---fg-']
118;Πελοποννήσῳ;['Πελοπόννησος'];['n-s---fd-']
119;Πελοποννησίων;['Πελοποννήσιος'];['a-p---mg-']
120;Περσικοῦ;['Περσικός'];['a-s---mg-']
121;Πλαταιᾶς;['Πλαταιεύς'];['n-p---ma-']
122;Πλαταιέας;['Πλαταιεύς'];['n-p---ma-']
123;Πλαταιέων;['Πλαταιεύς'];['n-p---mg-']
124;Ποσειδῶ;['Ποσειδῶν'];['n-s---ma-']
125;Ποσειδῶνος;['Ποσειδῶν'];['n-s---mg-']
126;Ῥαδάμανθυν;['Ῥαδάμανθυς'];['n-s---ma-']
127;Σκιωναίων;['Σκιωναῖος'];['a-p---mg-']
128;Σκύθαι;['Σκύθης'];['n-p---mn-']
129;Σόλωνος;['Σόλων'];['n-s---mg-']
130;Σπάρτῃ;['Σπάρτη'];['n-s---fd-']
131;Σπάρτην;['Σπάρτη'];['n-s---fa-']
132;Σπαρτιάταις;['Σπαρτιάτης'];['n-p---md-']
133;Σπαρτιάτας;['Σπαρτιάτης'];['n-p---ma-']
134;Σπαρτιᾶται;['Σπαρτιάτης'];['n-p---mn-']
135;Σπαρτιατῶν;['Σπαρτιάτης'];['n-p---mg-']
136;Τορωναίων;['Τορωναῖος'];['a-p---mg-']
137;Τριβαλλούς;['Τριβαλλός'];['n-p---ma-']
138;Τροίαν;['Τροία'];['n-s---fa-']
139;Τρωικοῦ;['Τρωϊκός'];['a-s---ng-']
140;Τρωικῶν;['Τρωϊκός'];['a-p---ng-']
141;Φασήλιδος;['Φάσηλις'];['n-s---fg-']
142;ἂν;['ἄν'];['g--------']
143;ἄγειν;['ἄγω'];['v--pna---']
144;ἄγνοιαν;['ἄγνοια'];['n-s---fa-']
145;ἄδηλος;['ἄδηλος'];['a-s---mn-']
146;ἄδοξον;['ἄδοξος'];['a-s---ma-']
147;ἄκαιρος;['ἄκαιρος'];['a-s---mn-']
148;ἄλλα;['ἄλλος'];['p-p---na-']
149;ἄλλαις;['ἄλλος'];['p-p---fd-']
150;ἄλλας;['ἄλλος'];['p-p---fa-']
151;ἄλληλα;['ἀλλήλων'];['p-p---na-']
152;ἄλλην;['ἄλλος'];['p-s---fa-']
153;ἄλλο;['ἄλλος'];['p-s---na-', 'p-s---nn-']
154;ἄλλοθί;['ἄλλοθι'];['d--------']
155;ἄλλοι;['ἄλλος'];['p-p---mn-']
156;ἄλλοις;['ἄλλος'];['p-p---nd-', 'p-p---md-']
157;ἄλλον;['ἄλλος'];['p-s---ma-']
158;ἄλλος;['ἄλλος'];['p-s---mn-']
159;ἄλλου;['ἄλλος'];['p-s---mg-', 'p-s---ng-']
160;ἄλλους;['ἄλλος'];['p-p---ma-']
161;ἄλλων;['ἄλλος'];['p-p---mg-', 'p-p---ng-', 'p-p---fg-']
162;ἄλλως;['ἄλλος'];['d--------']
163;ἄλλ’;['ἀλλά', 'ἄλλος'];['c--------', 'p-s---na-']
164;ἄλογον;['ἄλογος'];['a-s---na-']
165;ἄμεινον;['ἀγαθός'];['a-s---nac']
166;ἄν;['ἄν'];['g--------']
167;ἄνδρα;['ἀνήρ'];['n-s---ma-']
168;ἄνδρας;['ἀνήρ'];['n-p---ma-']
169;ἄνδρες;['ἀνήρ'];['n-p---mn-']
170;ἄνευ;['ἄνευ'];['r--------']
171;ἄνθρωποι;['ἄνθρωπος'];['n-p---mn-']
172;ἄνθρωπος;['ἄνθρωπος'];['n-s---mn-']
173;ἄνοιαν;['ἄνοια'];['n-s---fa-']
174;ἄξιός;['ἄξιος'];['a-s---mn-']
175;ἄξιοί;['ἄξιος'];['a-p---mn-']
176;ἄξιον;['ἄξιος'];['a-s---nn-', 'a-s---na-']
177;ἄξιος;['ἄξιος'];['a-s---mn-']
178;ἄπαιδος;['ἄπαις'];['a-s---mg-']
179;ἄπειροι;['ἄπειρος'];['a-p---mn-']
180;ἄριστα;['ἀγαθός'];['a-p---nas']
181;ἄρξουσιν;['ἄρχω'];['v3pfia---']
182;ἄρτι;['ἄρτι'];['d--------']
183;ἄρχειν;['ἄρχω'];['v--pna---']
184;ἄρχοντες;['ἄρχων'];['n-p---mn-']
185;ἄσκησιν;['ἄσκησις'];['n-s---fa-']
186;ἄτοπον;['ἄτοπος'];['a-s---ma-']
187;ἄτοπος;['ἄτοπος'];['a-s---mn-']
188;ἀγαθὰ;['ἀγαθός'];['a-p---na-']
189;ἀγαθὸν;['ἀγαθός'];['a-s---nn-']
190;ἀγαθόν;['ἀγαθός'];['a-s---nn-', 'a-s---na-']
191;ἀγαθοῖς;['ἀγαθός'];['a-p---nd-']
192;ἀγαθῶν;['ἀγαθός'];['a-p---ng-', 'a-p---mg-']
193;ἀγαπᾶν;['ἀγαπάω'];['v--pna---']
194;ἀγαπῶ;['ἀγαπάω'];['v1sfia---']
195;ἀγαπῶντας;['ἀγαπάω'];['v-pppama-']
196;ἀγαπῶντες;['ἀγαπάζω'];['v-pppamn-']
197;ἀγαπῶσι;['ἀγαπάω'];['v3ppia---']
198;ἀγαπωμένην;['ἀγαπάω'];['v-sppmfa-']
199;ἀγαπωμένους;['ἀγαπάω'];['v-pppmma-']
200;ἀγελαίων;['ἀγελαῖος'];['a-p---mg-']
201;ἀγνοεῖν;['ἀγνοέω'];['v--pna---']
202;ἀγνοεῖς;['ἀγνοέω'];['v2spia---']
203;ἀγνοήσειν;['ἀγνοέω'];['v--fna---']
204;ἀγνοοῦντες;['ἀγνοέω'];['v-pppamn-']
205;ἀγνοῶ;['ἀγνοέω'];['v1spia---']
206;ἀγνοῶν;['ἀγνοέω'];['v-sppamn-']
207;ἀγριότητα;['ἀγριότης'];['n-s---fa-']
208;ἀγριωτάτων;['ἄγριος'];['a-p---ngs']
209;ἀγροῖς;['ἀγρός'];['n-p---md-']
210;ἀγώνων;['ἀγών'];['n-p---mg-']
211;ἀγῶνα;['ἀγών'];['n-s---ma-']
212;ἀγῶνας;['ἀγών'];['n-p---ma-']
213;ἀγῶνος;['ἀγών'];['n-s---mg-']
214;ἀγῶσι;['ἀγών'];['n-p---md-']
215;ἀγωνίζεσθαι;['ἀγωνίζομαι'];['v--pnm---']
216;ἀγωνιζόμενον;['ἀγωνίζομαι'];['v-sppmma-']
217;ἀδελφὸν;['ἀδελφός'];['n-s---ma-']
218;ἀδελφοὺς;['ἀδελφός'];['n-p---ma-']
219;ἀδελφῶν;['ἀδελφός'];['n-p---mg-']
220;ἀδίκως;['ἄδικος'];['d--------']
221;ἀδιέργαστον;['ἀδιέργαστος'];['a-s---ma-']
222;ἀδικεῖν;['ἀδικέω'];['v--pna---']
223;ἀδικίας;['ἀδικία'];['n-p---fa-']
224;ἀδόξους;['ἄδοξος'];['a-p---fa-']
225;ἀδοκίμων;['ἀδόκιμος'];['a-p---mg-']
226;ἀδοξότερον;['ἄδοξος'];['a-s---mac']
227;ἀδύνατον;['ἀδύνατος'];['a-s---nn-']
228;ἀεὶ;['ἀεί'];['d--------']
229;ἀεί;['ἀεί'];['d--------']
230;ἀηδῆ;['ἀηδής'];['a-p---na-']
231;ἀηδίας;['ἀηδία'];['n-p---fa-']
232;ἀηδῶς;['ἀηδής'];['d--------']
233;ἀθανασίας;['ἀθανασία'];['n-s---fg-']
234;ἀθροίσαντος;['ἀθροίζω'];['v-sapamg-']
235;ἀθυμήσας;['ἀθυμέω'];['v-sapamn-']
236;ἀκαιρίαν;['ἀκαιρία'];['n-s---fa-']
237;ἀκήκοε;['ἀκούω'];['v3sria---']
238;ἀκηκόασιν;['ἀκούω'];['v3pria---']
239;ἀκηκοότας;['ἀκούω'];['v-prpama-']
240;ἀκηκοὼς;['ἀκούω'];['v-srpamn-']
241;ἀκμάζων;['ἀκμάζω'];['v-sppamn-']
242;ἀκμαζόντων;['ἀκμάζω'];['v-pppamg-']
243;ἀκοῆς;['ἀκοή'];['n-s---fg-']
244;ἀκολασίαν;['ἀκολασία'];['n-s---fa-']
245;ἀκούειν;['ἀκούω'];['v--pna---']
246;ἀκούοντας;['ἀκούω'];['v-pppama-']
247;ἀκούουσι;['ἀκούω'];['v-pppamd-']
248;ἀκούουσιν;['ἀκούω'];['v-pppamd-']
249;ἀκούσαντες;['ἀκούω'];['v-papamn-']
250;ἀκούσας;['ἀκούω'];['v-sapamn-']
251;ἀκούσασι;['ἀκούω'];['v-papamd-']
252;ἀκούσασιν;['ἀκούω'];['v-papamd-']
253;ἀκούσωσιν;['ἀκούω'];['v3pasa---']
254;ἀκοῦσαι;['ἀκούω'];['v--ana---']
255;ἀκουόντων;['ἀκούω'];['v-pppamg-']
256;ἀκουσομένους;['ἀκούω'];['v-pfpmma-']
257;ἀκρατῆ;['ἀκρατής'];['a-s---ma-']
258;ἀκρίτους;['ἄκριτος'];['a-p---ma-']
259;ἀκριβέστερον;['ἀκριβής'];['a-s---nac']
260;ἀκριβεῖς;['ἀκριβής'];['a-p---ma-']
261;ἀκριβοῦντες;['ἀκριβόω'];['v-pppamn-']
262;ἀκριβῶς;['ἀκριβής'];['d--------']
263;ἀκροατὴς;['ἀκροατής'];['n-s---mn-']
264;ἀκροατῶν;['ἀκροατής'];['n-p---mg-']
265;ἀκροωμένων;['ἀκροάομαι'];['v-pppmmg-']
266;ἀλαζονείαις;['ἀλαζονεία'];['n-p---fd-']
267;ἀλαζονευομένοις;['ἀλαζονεύομαι'];['v-pppmmd-']
268;ἀλγήσειν;['ἀλγέω'];['v--fna---']
269;ἀλήθειαν;['ἀλήθεια'];['n-s---fa-']
270;ἀληθὲς;['ἀληθής'];['a-s---na-']
271;ἀληθέσιν;['ἀληθής'];['a-p---md-']
272;ἀληθείας;['ἀλήθεια'];['n-s---fg-']
273;ἀληθεῖς;['ἀληθής'];['a-p---fa-']
274;ἀληθεστέραν;['ἀληθής'];['a-s---fac']
275;ἀληθὴς;['ἀληθής'];['a-s---mn-']
276;ἀληθῆ;['ἀληθής'];['a-p---na-']
277;ἀληθῶς;['ἀληθής'];['d--------']
278;ἀλλὰ;['ἀλλά'];['c--------']
