;form;lemmi;postag
0;;[None];[None]
1;,;[','];['u--------']
2;-δὲ;['δέ'];['c--------']
3;-δ’;['δέ'];['c--------']
4;-τε;['τε'];['c--------']
5;-τ’;['τε'];['c--------']
6;.;['.'];['u--------']
7;.....;['.....'];['u--------']
8;";";"[';']";['u--------']
9;E;['E'];['z--------']
10;G?;['G'];['z--------']
11;·;['·'];['u--------']
12;Ἀλεξάνδρου;['Ἀλέξανδρος'];['n-s---mg-']
13;Διός;['Ζεύς'];['n-s---mg-']
14;Ἑλένην;['Ἑλένη'];['n-s---fa-']
15;Ἑλένης;['Ἑλένη'];['n-s---fg-']
16;Λήδας;['Λήδη'];['n-s---fg-']
17;Τροίαν;['Τροία'];['n-s---fa-']
18;Τυνδάρεω;['Τυνδάρεος'];['n-s---mg-']
19;ἂν;['ἄν'];['g--------']
20;ἄγεσθαι;['ἄγω'];['v--pnm---']
21;ἄδηλα;['ἄδηλος'];['a-p---na-']
22;ἄδηλον;['ἄδηλος'];['a-s---nn-']
23;ἄλλα;['ἄλλος'];['p-p---nn-']
24;ἄλλοις;['ἄλλος'];['p-p---nd-']
25;ἄλλον;['ἄλλος'];['p-s---ma-']
26;ἄλλου;['ἄλλος'];['p-s---mg-']
27;ἄλλους;['ἄλλος'];['p-p---ma-']
28;ἄνδρα;['ἀνήρ'];['n-s---ma-']
29;ἄξιον;['ἄξιος'];['a-s---na-']
30;ἄξιος;['ἄξιος'];['a-s---mn-']
31;ἄπιστα;['ἄπιστος'];['a-p---na-']
32;ἄρχεσθαι;['ἄρχω'];['v--pnm---']
33;ἀβέβαιος;['ἀβέβαιος'];['a-s---fn-']
34;ἀβεβαίοις;['ἀβέβαιος'];['a-p---fd-']
35;ἀγαθοῦ;['ἀγαθός'];['a-s---ng-']
36;ἀγαλμάτων;['ἄγαλμα'];['n-p---ng-']
37;ἀγνόημα;['ἀγνόημα'];['n-s---nn-']
38;ἀγρεύμασιν;['ἄγρευμα'];['n-p---nd-']
39;ἀγῶνας;['ἀγών'];['n-p---ma-']
40;ἀδίκως;['ἄδικος'];['d--------']
41;ἀδικεῖ;['ἀδικέω'];['v3spia---']
42;ἀδικίαν;['ἀδικία'];['n-s---fa-']
43;ἀδύνατον;['ἀδύνατος'];['a-s---nn-']
44;ἀκοσμία;['ἀκοσμία'];['n-s---fn-']
45;ἀκούει;['ἀκούω'];['v3spia---']
46;ἀκούοντας;['ἀκούω'];['v-pppama-']
47;ἀκούουσαν;['ἀκούω'];['v-sppafa-']
48;ἀκούουσιν;['ἀκούω'];['v-pppamd-']
49;ἀκουσάντων;['ἀκούω'];['v-papamg-']
50;ἀλεξητήριον;['ἀλεξητήριος'];['a-s---nn-']
