;form;lemmi;postag
0;"""";"['""']";['u--------']
1;,;[','];['u--------']
2;-δὲ;['δέ'];['c--------']
3;-δ’;['δέ'];['c--------']
4;-τε;['τε'];['c--------']
5;.;['.'];['u--------']
6;";";"[';']";['u--------']
7;E;['E'];['z--------']
8;·;['·'];['u--------']
9;Ἄτροπος;['Ἄτροπος'];['n-s---mn-']
10;Ἀγαθοκλέα;['Ἀγαθοκλῆς'];['n-s---ma-']
11;Ἀσεβῶν;['Ἀσεβής'];['n-s---mg-']
12;Ἃιδην;['ᾍδης'];['n-s---ma-']
13;Αἰακὸς;['Αἰακός'];['n-s---mn-']
14;Αἰακῷ;['Αἰακός'];['n-s---md-']
15;Γλυκέριον;['Γλυκέριον'];['n-s---fn-']
16;Γνίφωνα;['Γνίφων'];['n-s---ma-']
17;Γωβάρην;['Γωβάρης'];['n-s---ma-']
18;Δία;['Ζεύς'];['n-s---ma-']
19;Δί’;['Ζεύς'];['n-s---ma-']
20;Διὸς;['Ζεύς'];['n-s---mg-']
21;Ἐλευσίνια;['Ἐλευσίνιος'];['a-p---nn-']
22;Ἐρινύ;['Ἐρινύς'];['n-s---fv-']
23;Ἐρινύς;['Ἐρινύς'];['n-s---fn-']
24;Ἑκάτης;['Ἑκάτη'];['n-s---fg-']
25;Ἑρμῆ;['Ἑρμῆς'];['n-s---mv-']
26;Ἑρμῆν;['Ἑρμῆς'];['n-s---ma-']
27;Ἑρμῆς;['Ἑρμῆς'];['n-s---mn-']
28;Ἑρμοῦ;['Ἑρμῆς'];['n-s---mg-']
29;Εὐκλείδου;['Εὐκλείδης'];['n-s---mg-']
30;Ἡράκλεις;['Ἡρακλῆς'];['n-s---mv-']
31;Ἡραμίθρην;['Ἡραμίθρα'];['n-s---fa-']
32;Θεαγένης;['Θεαγένης'];['n-s---mn-']
33;Ἰνδοπάτην;['Ἰνδοπάτης'];['n-s---ma-']
34;Καρίων;['Καρίων'];['n-s---mn-']
35;Κερβέρῳ;['Κέρβερος'];['n-s---md-']
36;Κλεόκριτον;['Κλεόκριτος'];['n-s---ma-']
37;Κλίνη;['Κλίνη'];['n-s---fn-']
38;Κλωθοῖ;['Κλωθώ'];['n-s---fd-']
39;Κύκλωπος;['Κύκλωψ'];['n-s---mg-']
40;Κυδιμάχου;['Κυδίμαχος'];['n-s---mg-']
41;Κυνίσκε;['Κυνίσκος'];['n-s---mv-']
42;Κυνίσκον;['Κυνίσκος'];['n-s---ma-']
43;Κυνίσκος;['Κυνίσκος'];['n-s---mn-']
44;Κυνίσκου;['Κυνίσκος'];['n-s---mg-']
45;Λακύδου;['Λακύδης'];['n-s---mg-']
46;Λακωνικῇ;['Λακωνικός'];['a-s---fd-']
47;Λήθης;['Λήθη'];['n-s---fg-']
48;Λύχνος;['Λύχνος'];['n-s---mn-']
49;Λυδοῖς;['Λυδός'];['a-p---md-']
50;Μακάρων;['Μάκαρ'];['n-p---mg-']
51;Μέγιλλος;['Μέγιλλος'];['n-s---mn-']
52;Μεγακλῆς;['Μεγακλῆς'];['n-s---mn-']
53;Μεγαπένθει;['Μεγαπένθης'];['n-s---md-']
54;Μεγαπένθης;['Μεγαπένθης'];['n-s---mn-']
55;Μεγαπένθους;['Μεγαπένθης'];['n-s---mg-']
56;Μεγαρόθεν;['Μεγαρόθεν'];['d--------']
57;Μηδίᾳ;['Μηδία'];['n-s---fd-']
58;Μίδας;['Μίδας'];['n-s---mn-']
59;Μίκυλλε;['Μίκυλλος'];['n-s---mv-']
60;Μίκυλλος;['Μίκυλλος'];['n-s---mn-']
61;Μικύλλου;['Μίκυλλος'];['n-s---mg-']
62;Μοῖρα;['Μοῖρα'];['n-s---fv-']
63;Μοῖρά;['Μοῖρα'];['n-s---fv-']
64;Μοιρῶν;['Μοῖρα'];['n-p---fg-']
65;Ὀξυάρτου;['Ὀξυάρτης'];['n-s---mg-']
66;Οὖτιν;['Οὖτις'];['n-s---ma-']
67;Πισίδας;['Πισίδης'];['n-p---ma-']
68;Πλούτων;['Πλούτων'];['n-s---mn-']
69;Πυριφλεγέθοντά;['Πυριφλεγέθων'];['n-s---ma-']
70;Ῥαδάμανθυ;['Ῥαδάμανθυς'];['n-s---mv-']
71;Ῥαδάμανθυς;['Ῥαδάμανθυς'];['n-s---mn-']
72;Ῥαδαμάνθυος;['Ῥαδάμανθυς'];['n-s---mg-']
73;Ῥοδοχάρει;['Ῥοδοχάρης'];['n-s---md-']
74;Ῥοδοχάρους;['Ῥοδοχάρας'];['n-s---mg-']
75;Σῆρας;['Σήρ'];['n-p---ma-']
76;Σιμίχη;['Σιμίχη'];['n-s---fv-']
77;Τάνταλον;['Τάνταλος'];['n-s---ma-']
78;Ταινάρῳ;['Ταίναρος'];['n-s---fd-']
79;Τισιφόνη;['Τισιφόνη'];['n-s---fv-']
80;Φρύνης;['Φρύνη'];['n-s---fg-']
81;Χάρων;['Χάρων'];['n-s---mv-']
82;ἂν;['ἄν'];['g--------']
83;ἄγαν;['ἄγαν'];['d--------']
84;ἄγε;['ἄγε'];['g--------']
85;ἄγευστος;['ἄγευστος'];['a-s---mn-']
86;ἄγουσαν;['ἄγω'];['v-sppafa-']
87;ἄγχιστα;['ἄγχιστος'];['a-p---nns']
88;ἄγχουσιν;['ἄγχω'];['v3ppia---']
89;ἄγων;['ἄγω'];['v-sppamn-']
90;ἄκλητοι;['ἄκλητος'];['a-p---mn-']
91;ἄκουε;['ἀκούω'];['v2spma---']
92;ἄκουσον;['ἀκούω'];['v2sama---']
93;ἄλλα;['ἄλλος'];['p-p---na-', 'p-p---nn-']
94;ἄλλο;['ἄλλος'];['p-s---na-']
95;ἄλλον;['ἄλλος'];['p-s---ma-']
96;ἄλλος;['ἄλλος'];['p-s---mn-']
97;ἄλλους;['ἄλλος'];['p-p---ma-']
98;ἄλλῳ;['ἄλλος'];['p-s---md-']
99;ἄλλως;['ἄλλος'];['d--------']
100;ἄμορφον;['ἄμορφος'];['a-s---nn-']
101;ἄμφω;['ἄμφω'];['p-d---nn-']
102;ἄν;['ἐάν', 'ἄν'];['c--------', 'g--------']
103;ἄνδρα;['ἀνήρ'];['n-s---ma-']
104;ἄνθος;['ἄνθος'];['n-s---na-']
105;ἄντανδρον;['ἄντανδρος'];['a-s---ma-']
106;ἄντλος;['ἄντλος'];['n-s---mn-']
107;ἄνω;['ἄνω'];['d--------']
108;ἄπαγε;['ἀπάγω'];['v2spma---']
109;ἄπιθι;['ἀπέρχομαι'];['v2spma---']
110;ἄποτος;['ἄποτος'];['a-s---mn-']
111;ἄρα;['ἄρα'];['g--------']
112;ἄραρεν;['ἀραρίσκω'];['v3saia---']
113;ἄριστε;['ἀγαθός'];['a-s---mvs']
114;ἄρρηκτός;['ἄρρηκτος'];['a-s---mn-']
115;ἄρρηκτον;['ἄρρηκτος'];['a-s---nn-']
116;ἄρρητα;['ἄρρητος'];['a-p---na-']
117;ἄσθματος;['ἄσθμα'];['n-s---ng-']
118;ἄσιτος;['ἄσιτος'];['a-s---mn-']
119;ἄσμενος;['ἄσμενος'];['a-s---mn-']
120;ἄτρακτον;['ἄτρακτος'];['n-s---ma-']
121;ἄφθονον;['ἄφθονος'];['a-s---nn-']
122;ἄχθῃ;['ἄχθομαι'];['v2spim---']
123;ἄχρι;['ἄχρι'];['r--------']
124;ᾆσμα;['ᾆσμα'];['n-s---nn-']
125;ἆρ’;['ἆρα'];['g--------']
126;ἀγαθά;['ἀγαθός'];['a-p---na-']
127;ἀγαθῇ;['ἀγαθός'];['a-s---fd-']
128;ἀγαθῷ;['ἀγαθός'];['a-s---nd-']
129;ἀγανακτήσαντες;['ἀγανακτέω'];['v-papamn-']
130;ἀγανακτήσει;['ἀγανακτέω'];['v3sfia---']
131;ἀγαπητὴ;['ἀγαπητός'];['a-s---fn-']
132;ἀγαπητόν;['ἀγαπητός'];['a-s---ma-']
133;ἀγκύριον;['ἀγκύριον'];['n-s---na-']
134;ἀγνοεῖς;['ἀγνοέω'];['v2spia---']
135;ἀγρόν;['ἀγρός'];['n-s---ma-']
136;ἀγρῶν;['ἀγρός'];['n-p---mg-']
137;ἀδακρυτὶ;['ἀδακρυτί'];['d--------']
138;ἀδελφῆς;['ἀδελφή'];['n-s---fg-']
139;ἀδικεῖς;['ἀδικέω'];['v2spia---']
140;ἀδικήσαντα;['ἀδικέω'];['v-sapama-']
141;ἀδικοῦντι;['ἀδικέω'];['v-sppamd-']
142;ἀδυνάτων;['ἀδύνατος'];['a-p---ng-']
143;ἀεὶ;['ἀεί'];['d--------']
144;ἀθλίων;['ἄθλιος'];['a-p---mg-']
145;ἀθρόους;['ἀθρόος'];['a-p---ma-']
146;ἀκλαύστους;['ἄκλαυστος'];['a-p---ma-']
147;ἀκολασίας;['ἀκολασία'];['n-s---fg-']
148;ἀκολουθούντων;['ἀκολουθέω'];['v-pppamg-']
149;ἀκούοντος;['ἀκούω'];['v-sppamg-']
150;ἀκρίτους;['ἄκριτος'];['a-p---ma-']
151;ἀκριβῆ;['ἀκριβής'];['a-p---na-']
152;ἀκριβῶς;['ἀκριβής'];['d--------']
153;ἀκρότατον;['ἄκρος'];['a-s---nas']
154;ἀληθείας;['ἀλήθεια'];['n-p---fa-']
155;ἀληθῆ;['ἀληθής'];['a-p---na-']
156;ἀλιτήριον;['ἀλιτήριος'];['a-s---ma-']
157;ἀλιτηρίου;['ἀλιτήριος'];['a-s---ng-']
158;ἀλλὰ;['ἀλλά'];['c--------']
159;ἀλλά;['ἀλλά'];['c--------']
160;ἀλλήλων;['ἀλλήλων'];['p-p---mg-']
161;ἀλλ’;['ἀλλά'];['c--------']
162;ἀμαυρῶν;['ἀμαυρός'];['a-p---ng-']
163;ἀμβροσία;['ἀμβροσία'];['n-s---fn-']
164;ἀμέλει;['ἀμέλει'];['d--------']
165;ἀμέλησον;['ἀμελέω'];['v2sama---']
166;ἀμπέλους;['ἄμπελος'];['n-p---fa-']
167;ἀμφὶ;['ἀμφί'];['r--------']
168;ἀνάβαινε;['ἀναβαίνω'];['v2spma---']
169;ἀνάπλεως;['ἀνάπλεος'];['a-s---mn-']
170;ἀναβιῶναί;['ἀναβιόω'];['v--ana---']
171;ἀναγωγὴν;['ἀναγωγή'];['n-s---fa-']
172;ἀναζήτει;['ἀναζητέω'];['v2spma---']
173;ἀνακρίνεις;['ἀνακρίνω'];['v2spia---']
174;ἀνακῦψαι;['ἀνακύπτω'];['v--ana---']
175;ἀνακωκύει;['ἀνακωκύω'];['v3spia---']
176;ἀνακωκύουσι;['ἀνακωκύω'];['v3ppia---']
177;ἀναλάβωμεν;['ἀναλαμβάνω'];['v1pasa---']
178;ἀναπέφηνας;['ἀναφαίνω'];['v2sria---']
179;ἀναπεμπαζόμενος;['ἀναπεμπάζομαι'];['v-sppmmn-']
180;ἀναπεπλευκέναι;['ἀναπλέω'];['v--rna---']
181;ἀναπηδήσας;['ἀναπηδάω'];['v-sapamn-']
182;ἀναπλευσοῦμαι;['ἀναπολεύω'];['v1sfim---']
183;ἀνασπάσαντας;['ἀνασπάω'];['v-papama-']
184;ἀναστήσας;['ἀνίστημι'];['v-sapamn-']
185;ἀναστρέψαι;['ἀναστρέφω'];['v--ana---']
186;ἀνατείνας;['ἀνατείνω'];['v-sapamn-']
187;ἀνατετραμμένοι;['ἀνατρέπω'];['v-prpmmn-']
188;ἀνδριάντες;['ἀνδριάς'];['n-p---mn-']
189;ἀνδρὸς;['ἀνήρ'];['n-s---mg-']
190;ἀνέστησέ;['ἀνίστημι'];['v3saia---']
191;ἀνελθεῖν;['ἀνέρχομαι'];['v--ana---']
192;ἀνελθὼν;['ἀνέρχομαι'];['v-sapamn-']
193;ἀνεπίγραφος;['ἀνεπίγραφος'];['a-s---mn-']
194;ἀνεσκολοπισμένους;['ἀνασκολοπίζω'];['v-prpmma-']
195;ἀνεστραμμένα;['ἀναστρέφω'];['v-prpmnn-']
196;ἀνεψιὸς;['ἀνεψιός'];['n-s---mn-']
197;ἀνὴρ;['ἀνήρ'];['n-s---mn-']
198;ἀνῃρημένος;['ἀναιρέω'];['v-srpmmn-']
199;ἀνθρώπιον;['ἀνθρώπιον'];['n-s---nv-']
200;ἀνθρωπίνων;['ἀνθρώπινος'];['a-p---ng-']
201;ἀνίειν;['ἀνίημι'];['v1siia---']
202;ἀνίπταται;['ἀναπέτομαι'];['v3spim---']
203;ἀνιάσῃ;['ἀνιάομαι'];['v2sfim---']
204;ἀνιμήσηται;['ἀνιμάω'];['v3sasm---']
205;ἀνιῶνται;['ἀνιάω'];['v3ppim---']
206;ἀντέσπα;['ἀντισπάω'];['v3siia---']
207;ἀντέτεινε;['ἀντιτείνω'];['v3saia---']
208;ἀντείπῃς;['ἀντιλέγω'];['v2sasa---']
209;ἀντεπηχοῦσιν;['ἀντεπηχέω'];['v3ppia---']
210;ἀντερείδων;['ἀντερείδω'];['v-sppamn-']
211;ἀντὶ;['ἀντί'];['r--------']
212;ἀντιπέρας;['ἀντιπέρας'];['d--------']
213;ἀντλεῖν;['ἀντλέω'];['v--pna---']
214;ἀντ’;['ἀντί'];['r--------']
215;ἀνυπόδητός;['ἀνυπόδητος'];['a-s---mn-']
216;ἀνυπόδητος;['ἀνυπόδητος'];['a-s---mn-']
217;ἀνυσιμωτάτῳ;['ἀνύσιμος'];['a-s---nds']
218;ἀξίαν;['ἀξία'];['n-s---fa-']
219;ἀξιόπιστος;['ἀξιόπιστος'];['a-s---mn-']
220;ἀξιώσει;['ἀξιόω'];['v3sfia---']
221;ἀξιῶν;['ἀξιόω'];['v-sppamn-']
222;ἀπάγῃ;['ἀπάγω'];['v3spsa---']
223;ἀπαγομένων;['ἀπάγω'];['v-pppmmg-']
224;ἀπαγορεύσας;['ἀπαγορεύω'];['v-sapamn-']
225;ἀπαιδευσίαν;['ἀπαιδευσία'];['n-s---fa-']
226;ἀπαιτεῖσθαι;['ἀπαιτέω'];['v--pnm---']
227;ἀπαλλάττεσθαι;['ἀπαλλάσσω'];['v--pnm---']
228;ἀπαντᾶν;['ἀπαντάω'];['v--pna---']
229;ἀπαριθμοῦντος;['ἀπαριθμέω'];['v-sppamg-']
230;ἀπαχθεὶς;['ἀπάγω'];['v-sappmn-']
231;ἀπέθανε;['ἀποθνῄσκω'];['v3saia---']
232;ἀπέθανεν;['ἀποθνῄσκω'];['v3saia---']
233;ἀπέθανες;['ἀποθνῄσκω'];['v2saia---']
234;ἀπέκναιέ;['ἀποκναίω'];['v3siia---']
235;ἀπέκτεινε;['ἀποκτείνω'];['v3saia---']
236;ἀπέλαυσε;['ἀπολαύω'];['v3saia---']
237;ἀπέλιπον;['ἀπολείπω'];['v1saia---']
238;ἀπέσφαξαν;['ἀποσφάζω'];['v3paia---']
239;ἀπέσχετο;['ἀπέχω'];['v3saim---']
240;ἀπέφθου;['ἄπεφθος'];['a-s---mg-']
241;ἀπεδίδρασκε;['ἀποδιδράσκω'];['v3siia---']
242;ἀπεδίδρασκεν;['ἀποδιδράσκω'];['v3siia---']
243;ἀπειλητικὸν;['ἀπειλητικός'];['a-s---na-']
244;ἀπειλῶν;['ἀπειλέω'];['v-sppamn-']
245;ἀπελίμπανον;['ἀπολείπω'];['v1siia---']
246;ἀπελουσάμην;['ἀπολούω'];['v1saim---']
247;ἀπηλλάττετο;['ἀπαλλάσσω'];['v3siim---']
248;ἀπιέναι;['ἀπέρχομαι'];['v--pna---']
249;ἀπιὼν;['ἀπέρχομαι'];['v-sppamn-']
250;ἀπὸ;['ἀπό'];['r--------']
251;ἀπό;['ἀπό'];['r--------']
252;ἀπόδοτε;['ἀποδίδωμι'];['v2pama---']
253;ἀπόδρασιν;['ἀπόδρασις'];['n-s---fa-']
254;ἀπόδυθι;['ἀποδύω'];['v2sama---']
255;ἀπόστητε;['ἀφίστημι'];['v2pama---']
256;ἀποβάθραν;['ἀποβάθρα'];['n-s---fa-']
257;ἀποβαίνετε;['ἀποβαίνω'];['v2ppma---']
258;ἀποβλέπειν;['ἀποβλέπω'];['v--pna---']
259;ἀποβλέποντες;['ἀποβλέπω'];['v-pppamn-']
260;ἀποβλέψας;['ἀποβλέπω'];['v-sapamn-']
261;ἀποδιδράσκων;['ἀποδιδράσκω'];['v-sppamn-']
262;ἀποδράντα;['ἀποδιδράσκω'];['v-sapama-']
263;ἀποδρᾶναι;['ἀποδιδράσκω'];['v--ana---']
264;ἀποδυσάμενος;['ἀποδύω'];['v-sapmmn-']
265;ἀποθανεῖν;['ἀποθνῄσκω'];['v--ana---']
266;ἀποθανόντα;['ἀποθνῄσκω'];['v-sapama-']
267;ἀποθανόντες;['ἀποθνῄσκω'];['v-papamn-']
268;ἀποθνήσκουσι;['ἀποθνῄσκω'];['v-pppamd-']
269;ἀποκαλύψω;['ἀποκαλύπτω'];['v1sfia---']
270;ἀποκρίναιντό;['ἀποκρίνω'];['v3paom---']
271;ἀποκτείνας;['ἀποκτείνω'];['v-sapamn-']
272;ἀπολεῖται;['ἀπόλλυμι'];['v3sfim---']
273;ἀπολιμπάνων;['ἀπολείπω'];['v-sppamn-']
274;ἀπολιπὼν;['ἀπολείπω'];['v-sapamn-']
275;ἀπολιπών;['ἀπολείπω'];['v-sapamn-']
