;form;lemmi;postag
0;,;[','];['u--------']
1;.;['.'];['u--------']
2;E;['E'];['z--------']
3;Εὐριπίδην;['Εὐριπίδης'];['n-s---ma-']
4;ἄν;['ἄν'];['g--------']
5;ἄνδρες;['ἀνήρ'];['n-p---mn-']
6;ἀληθείαισιν;['ἀλήθεια'];['n-p---fd-']
7;ἀπηγξάμην;['ἀπάγχω'];['v1saim---']
8;αἴσθησιν;['αἴσθησις'];['n-s---fa-']
9;εἰ;['εἰ'];['c--------']
10;εἶχον;['ἔχω'];['v3piia---']
11;ἰδεῖν;['ὁράω'];['v--ana---']
12;οἱ;['ὁ'];['l-p---mn-']
13;ταῖς;['ὁ'];['l-p---fd-']
14;τεθνηκότες;['θνῄσκω'];['v-prpamn-']
15;τινες;['τις'];['p-p---cn-']
16;φασίν;['φημί'];['v3ppia---']
17;ὥς;['ὡς'];['c--------']
18;ὥστ’;['ὥστε'];['c--------']
