;form;lemmi;postag
0;"""";"['""']";['u--------']
1;,;[','];['u--------']
2;-τε;['τε'];['c--------']
3;-τ’;['τε'];['c--------']
4;.;['.'];['u--------']
5;E;['E'];['z--------']
6;G5;['G'];['z--------']
7;G?;['G'];['z--------']
8;·;['·'];['u--------']
9;Ἀμφιμεδοῦς;['Ἀμφιμεδώ'];['n-s---fg-']
10;Νεοβούλην;['Νεοβούλη'];['n-s---fa-']
11;ἂν;['ἄν'];['g--------']
12;ἄγαν;['ἄγαν'];['d--------']
13;ἄλλος;['ἄλλος'];['p-s---mn-']
14;ἄμωμον;['ἄμωμος'];['a-s---na-']
15;ἄνθεσιν;['ἄνθος'];['n-p---nd-']
16;ἄνθος;['ἄνθος'];['n-s---nn-']
17;ἄπεχε;['ἀπέχω'];['v2spma---']
18;ἄπιστος;['ἄπιστος'];['a-s---fn-']
19;ἀγκάληις;['ἀγκάλη'];['n-p---fd-']
20;ἀμφαφώμενος;['ἀμφαφάω'];['v-sppmmn-']
21;ἀνδράσιν;['ἀνήρ'];['n-p---md-']
22;ἀνέμων;['ἄνεμος'];['n-p---mg-']
23;ἀνὴρ;['ἀνήρ'];['n-s---mn-']
24;ἀνταμειβόμην;['ἀνταμείβομαι'];['v1siim---']
25;ἀπερρύηκε;['ἀπορρέω'];['v3sria---']
26;ἀποσχόμενος;['ἀπέχω'];['v-sapmmn-']
27;ἀρκέσει;['ἀρκέω'];['v3sfia---']
28;ἀφῆκα;['ἀφίημι'];['v1saia---']
29;ἀφ’;['ἀπό'];['r--------']
30;ἅπαν;['ἅπας'];['p-s---na-']
31;ἁπαλὸν;['ἁπαλός'];['a-s---ma-']
32;αἰαῖ;['αἰαῖ'];['i--------']
33;αὐχέν’;['αὐχήν'];['n-s---ma-']
34;βούλομαι;['βούλομαι'];['v1spim---']
35;βουλεύσομεν;['βουλεύω'];['v1pfia---']
36;γὰρ;['γάρ'];['g--------']
37;γένυς;['γένυς'];['n-s---fn-']
38;γείτοσι;['γείτων'];['n-p---md-']
39;γήραος;['γῆρας'];['n-s---ng-']
40;γῆ;['γῆ'];['n-s---fn-']
41;γλυκὺς;['γλυκύς'];['a-s---mn-']
42;γνῶθι;['γιγνώσκω'];['v2sama---']
43;γυναῖκα;['γυνή'];['n-s---fa-']
44;γυναικός;['γυνή'];['n-s---fg-']
45;γυνή;['γυνή'];['n-s---fn-']
46;δεG?;['G'];['z--------']
47;δὲ;['δέ'];['c--------']
48;δέ;['δέ'];['c--------']
49;δέδοιχ’;['δείδω'];['v1sria---']
50;δείματι;['δεῖμα'];['n-s---nd-']
51;δὴ;['δή'];['g--------']
52;δή;['δή'];['g--------']
53;διπλόη;['διπλόος'];['a-s---fn-']
54;δοκέω;['δοκέω'];['v1spia---']
55;δ’;['δέ'];['c--------']
56;ἔθελξε;['θέλγω'];['v3saia---']
57;ἔκλινα;['κλίνω'];['v1saia---']
58;ἔνερθε;['ἔνερθε'];['r--------']
59;ἔσομαι;['εἰμί'];['v1sfim---']
60;ἔστιν;['εἰμί'];['v3spia---']
61;ἔφηνε;['φαίνω'];['v3saia---']
62;ἔχει;['ἔχω'];['v3spia---']
63;ἔχειν;['ἔχω'];['v--pna---']
64;ἔχων;['ἔχω'];['v-sppamn-']
65;ἐγὼ;['ἐγώ'];['p-s---cn-']
66;ἐγώ;['ἐγώ'];['p-s---cn-']
67;ἐκ;['ἐκ'];['r--------']
68;ἐν;['ἐν'];['r--------']
69;ἐπείγεαι;['ἐπείγω'];['v2spim---']
70;ἐπειγόμενος;['ἐπείγω'];['v-sppmmn-']
71;ἐπήλυσις;['ἐπήλυσις'];['n-s---fn-']
72;ἐπῆιξεν;['ἐπάιχω'];['v3saia---']
73;ἐπῆν;['ἔπειμι'];['v3siia---']
74;ἐπιψαύων;['ἐπιψαύω'];['v-sppamn-']
75;ἐπ’;['ἐπί'];['r--------']
76;ἐς;['εἰς'];['r--------']
77;ἐσθλῆς;['ἐσθλός'];['a-s---fg-']
78;ἐστ’;['εἰμί'];['v3spia---']
79;ἐφηψάμην;['ἐφάπτω'];['v1saim---']
80;ἐφισταίη;['ἐφίστημι'];['v3spoa---']
81;ἐφώνει;['φωνέω'];['v3siia---']
82;ἐφώνεον;['φωνέω'];['v3piia---']
83;ἐχέτω;['ἔχω'];['v3spma---']
84;εἰ;['εἰ'];['c--------']
85;εἶδος;['εἶδος'];['n-s---na-']
86;εἰσι;['εἰμί'];['v3ppia---']
87;εὖτ’;['εὖτε'];['c--------']
88;εὐρώεσσ’;['εὐρώεις'];['a-p---fn-']
89;ἤδη;['ἤδη'];['d--------']
90;ἦ;['ἦ'];['g--------']
91;ἠπίως;['ἤπιος'];['d--------']
92;ἡ;['ὁ'];['l-s---fn-']
93;ἣ;['ὅς'];['p-s---fn-']
94;ἣν;['ὅς'];['p-s---fa-']
95;ἥβης;['ἥβη'];['n-s---fg-']
96;ἧιπερ;['ᾗπερ'];['c--------']
97;ἡμετέρου;['ἡμέτερος'];['a-s---mg-']
98;ἡσυχίης;['ἡσυχία'];['n-s---fg-']
99;θάλλεις;['θάλλω'];['v2spia---']
100;θεῆς;['θεά'];['n-s---fg-']
101;θεῖον;['θεῖος'];['a-s---na-']
102;θεός;['θεός'];['n-s---mn-']
103;θεῶι;['θεός'];['n-s---md-']
104;θορὼν;['θρῴσκω'];['v-sapamn-']
105;θριγκοῦ;['θριγκός'];['n-s---mg-']
106;θύγατερ;['θυγάτηρ'];['n-s---fv-']
107;θυμὸς;['θυμός'];['n-s---mn-']
108;ἶσον;['ἴσος'];['a-s---na-']
109;ἰθύει;['ἰθύω'];['v3spia---']
110;ἵμερος;['ἵμερος'];['n-s---mn-']
111;ἱμείρει;['ἱμείρω'];['v3spia---']
112;ἱμερτοῦ;['ἱμερτός'];['a-s---ng-']
113;κα-;['καί'];['c--------']
114;κάρφεται;['κάρφω'];['v3spim---']
115;κἀλιτήμερα;['ἀλιτήμερος'];['a-p---na-']
116;καθαιρεῖ;['καθαιρέω'];['v3spia---']
117;καὶ;['καί'];['c--------']
118;καί;['καί'];['c--------']
119;κακοῦ;['κακός'];['a-s---ng-']
120;καλὴ;['καλός'];['a-s---fn-']
121;καλὸν;['καλός'];['a-s---na-']
122;καλύψας;['καλύπτω'];['v-sapamn-']
123;κατέσχε;['κατέχω'];['v3saia---']
124;κατ’;['κατά'];['r--------']
125;κέλεαι;['κέλομαι'];['v2spim---']
126;κήπους;['κῆπος'];['n-p---ma-']
127;κόρακας;['κόραξ'];['n-p---ma-']
128;κόρον;['κόρος'];['n-s---ma-']
129;κύων;['κύων'];['n-s---fn-']
130;λαβὼν;['λαμβάνω'];['v-sapamn-']
131;λευκὸν;['λευκός'];['a-s---na-']
132;λόγος;['λόγος'];['n-s---mn-']
133;λόγους;['λόγος'];['n-p---ma-']
134;μάλ’;['μάλα'];['d--------']
135;μαζῶν;['μαστός'];['n-p---mg-']
136;μαινόλις;['μαινόλις'];['n-s---fn-']
137;μαλθακῆι;['μαλθακός'];['a-s---fd-']
138;με;['ἐγώ'];['p-s---ca-']
139;μὲν;['μέν'];['g--------']
140;μέγαιρε;['μεγαίρω'];['v2spma---']
141;μέγ’;['μέγας'];['a-s---na-']
142;μένος;['μένος'];['n-s---na-']
143;μέτρ’;['μέτρον'];['n-p---na-']
144;μελανθῆι;['μελαίνω'];['v3sasp---']
145;μὴ;['μή'];['d--------']
146;μή;['μή'];['d--------']
147;μιν;['μιν'];['p-s---ma-', 'p-s---fa-']
148;μοι;['ἐγώ'];['p-s---cd-']
149;μ’;['ἐγώ'];['p-s---ca-']
150;νέβρον;['νέβρος'];['n-s---ma-']
151;νέοισιν;['νέος'];['a-p---md-']
152;νέον;['νέος'];['a-s---na-']
153;νῦν;['νῦν'];['d--------']
154;ξανθῆς;['ξανθός'];['a-s---fg-']
155;ὄγμοις;['ὄγμος'];['n-p---md-']
156;ὀξυτέρη;['ὀξύς'];['a-s---fnc']
157;ὅπως;['ὅπως'];['c--------']
158;ὁμῶς;['ὁμῶς'];['d--------']
159;οὐ;['οὐ'];['d--------']
160;οὔ;['οὐ'];['d--------']
161;οὐκέθ’;['οὐκέτι'];['d--------']
162;πάμπαν;['πάμπαν'];['d--------']
163;πάρος;['πάρος'];['d--------']
164;παλλομένην;['πάλλω'];['v-sppmfa-']
165;παρὲξ;['παρέξ'];['r--------']
166;παρθένον;['παρθένος'];['n-s---fa-']
167;παρθένος;['παρθένος'];['n-s---fn-']
168;παρθενήιον;['παρθένειος'];['a-s---nn-']
169;πέπειρα;['πέπειρα'];['a-p---nn-']
170;πέπτωκεν;['πίπτω'];['v3sria---']
171;πείσομαι;['πείθω'];['v1sfim---']
172;περίφρονος;['περίφρων'];['a-s---mg-']
173;πνεύματα;['πνεῦμα'];['n-p---nn-']
174;ποηφόρους;['ποηφόρος'];['a-p---ma-']
175;ποθεῖν;['ποθέω'];['v--pna---']
176;ποίησαι;['ποιέω'];['v2samm---']
177;ποιεῖται;['ποιέω'];['v3spim---']
178;πολλὰ;['πολύς'];['a-p---nn-']
179;πολλάκις;['πολλάκις'];['d--------']
180;πολλαὶ;['πολύς'];['a-p---fn-']
181;πολλὸν;['πολύς'];['a-s---na-']
182;πολλόν;['πολύς'];['a-s---na-']
183;πολλοὺς;['πολύς'];['a-p---ma-']
184;πρὶν;['πρίν'];['c--------']
185;προσώπου;['πρόσωπον'];['n-s---ng-']
186;πυλέων;['πύλη'];['n-p---fg-']
187;πω;['πω'];['d--------']
188;σε;['σύ'];['p-s---ca-']
189;σὲ;['σύ'];['p-s---ca-']
190;σέθεν;['σύ'];['p-s---cg-']
191;σὸς;['σός'];['a-s---mn-']
192;σπουδῆι;['σπουδή'];['n-s---fd-']
193;σὺ;['σύ'];['p-s---cn-']
194;σὺν;['σύν'];['r--------']
195;σχήσω;['ἔχω'];['v1sfia---']
196;σῶμα;['σῶμα'];['n-s---na-']
197;σ’;['σύ'];['p-s---ca-']
198;ταῦτα;['οὗτος'];['p-p---na-']
199;τε;['τε'];['c--------']
200;τέκω;['τίκτω'];['v1sasa---']
201;τέρεινα;['τέρην'];['a-s---fn-']
202;τέρψιές;['τέρψις'];['n-p---fn-']
203;τὴν;['ὁ'];['l-s---fa-']
204;τηλεθάεσσι;['τηλεθάησς'];['a-p---nd-']
205;τι;['τις'];['p-s---na-']
206;τις;['τις'];['p-s---cn-']
207;τὸ;['ὁ'];['l-s---na-']
208;τόλμησον;['τολμάω'];['v2sama---']
209;τοιαύτην;['τοιοῦτος'];['p-s---fa-']
210;τοσαῦτ’;['τοσοῦτος'];['p-p---na-']
211;τοῦτ’;['οὗτος'];['p-s---na-']
212;τριχός;['θρίξ'];['n-s---fg-']
213;τυφλὰ;['τυφλός'];['a-p---na-']
214;τὼς;['τώς'];['d--------']
215;τῶν;['ὁ'];['l-p---mg-']
216;ὑποφρύσιν;['ὑποφρύσις'];['n-s---fa-']
217;φίλη;['φίλος'];['a-s---fv-']
218;φίλην;['φίλος'];['a-s---fa-']
219;φυγῆς;['φυγή'];['n-s---fg-']
220;χάρις;['χάρις'];['n-s---fn-']
221;χάρμ’;['χάρμα'];['n-s---nn-']
222;χειμερίων;['χειμέριος'];['a-p---mg-']
223;χερσὶν;['χείρ'];['n-p---fd-']
224;χλαίνηι;['χλαῖνα'];['n-s---fd-']
225;χρῆμα;['χρῆμα'];['n-s---na-']
226;χρόα;['χρώς'];['n-s---ma-']
227;ὦν;['οὖν'];['g--------']
228;ὥς;['ὡς'];['c--------']
229;ὥσπερ;['ὥσπερ'];['c--------']
230;ὥστε;['ὥστε'];['c--------']
