;form;lemmi;postag
0;;[None];[None]
1;(;['('];['u--------']
2;);[')'];['u--------']
3;,;[','];['u--------']
4;-δὲ;['δέ'];['c--------']
5;-δ’;['δέ'];['c--------']
6;-τε;['τε'];['c--------']
7;.;['.'];['u--------']
8;";";"[';']";['u--------']
9;E;['E'];['z--------']
10;·;['·'];['u--------']
11;Αὐτοκράτης;['Αὐτοκράτης'];['n-s---mn-']
12;Διόδωρον;['Διόδωρος'];['n-s---ma-']
13;Διόδωρος;['Διόδωρος'];['n-s---mn-']
14;Ἐλευσῖνάδε;['Ἐλευσίναδε'];['d--------']
15;Εὐρυπτόλεμον;['Εὐρυπτόλεμος'];['n-s---ma-']
16;Ἡγέμαχον;['Ἡγέμαχος'];['n-s---ma-']
17;Θρασύμαχον;['Θρασύμαχος'];['n-s---ma-']
18;Θρασύμαχος;['Θρασύμαχος'];['n-s---mn-']
19;Θρασυμάχου;['Θρασύμαχος'];['n-s---mg-']
20;Θρασυμάχω;['Θρασύμαχος'];['n-s---mg-']
21;Κλειτοδίκου;['Κλειτόδικος'];['n-s---mg-']
22;Μηνόφιλον;['Μηνόφιλος'];['n-s---ma-']
23;Πολυκλέα;['Πολυκλῆς'];['n-s---ma-']
24;Πολυκλέους;['Πολυκλῆς'];['n-s---mg-']
25;Πολυκλῆς;['Πολυκλῆς'];['n-s---mn-']
26;ἂν;['ἄν'];['g--------']
27;ἄλλον;['ἄλλος'];['p-s---ma-']
28;ἄλλους;['ἄλλος'];['p-p---ma-']
29;ἄνδρα;['ἀνήρ'];['n-s---ma-']
30;ἄρα;['ἄρα'];['g--------']
31;ἄχθεσθαί;['ἄχθομαι'];['v--pnm---']
32;ἆρά;['ἆρα'];['g--------']
33;ἀδικεῖν;['ἀδικέω'];['v--pna---']
34;ἀδικεῖσθαι;['ἀδικέω'];['v--pnm---']
35;ἀδικοῦντας;['ἀδικέω'];['v-pppama-']
36;ἀδικοῦσιν;['ἀδικέω'];['v-pppamd-']
37;ἀδικουμένῳ;['ἀδικέω'];['v-sppmmd-']
38;ἀδικῶν;['ἀδικέω'];['v-sppamn-']
39;ἀδύνατον;['ἀδύνατος'];['a-s---nn-']
40;ἀεὶ;['ἀεί'];['d--------']
41;ἀκήκοεν;['ἀκούω'];['v3sria---']
42;ἀκόντων;['ἄκων'];['a-p---mg-']
43;ἀκούειν;['ἀκούω'];['v--pna---']
44;ἀκούων;['ἀκούω'];['v-sppamn-']
45;ἀκοῦσαι;['ἀκούω'];['v--ana---']
46;ἀλλὰ;['ἀλλά'];['c--------']
47;ἀλλήλων;['ἀλλήλων'];['p-p---mg-']
48;ἀλλ’;['ἀλλά'];['c--------']
