;form;lemmi;postag
0;,;[','];['u--------']
1;-δὲ;['δέ'];['c--------']
2;-δέ;['δέ'];['c--------']
3;-δ’;['δέ'];['c--------']
4;-θ’;['τε'];['c--------']
5;-τε;['τε'];['c--------']
6;.;['.'];['u--------']
7;";";"[';']";['u--------']
8;E;['E'];['z--------']
9;·;['·'];['u--------']
10;Ἄνδρῳ;['Ἄνδρος'];['n-s---fd-']
11;Ἀλκυόνιον;['Ἀλκυόνιος'];['a-s---ma-']
12;Ἐπὴν;['Ἐπής'];['n-s---ma-']
13;Ἕτερον;['Ἕτερος'];['n-s---ma-']
14;Ἢ;['Ἤ'];['l-s---fa-']
15;Ἡ;['Ἡ'];['l-s---fn-']
16;ᾟσι;['ᾟσι', 'ᾟσις'];['l-p---md-', 'p-p---fd-']
17;ᾟτινι;['ᾟτισνις'];['p-s---md-']
18;Κρητικὸν;['Κρητικός'];['a-s---na-']
19;Ὁκόταν;['Ὁπόταν'];['c--------']
20;Πέρσαι;['Πέρσης'];['n-p---mn-']
21;Φροντὶς;['Φροντίς'];['n-s---fn-']
22;Χορίον;['Χορίος'];['n-s---ma-']
23;ἂ;['ὅς'];['p-p---na-']
24;ἂν;['ἐάν', 'ἄν'];['c--------', 'g--------']
25;ἄγαν;['ἄγαν'];['d--------']
26;ἄγγος;['ἄγγος'];['n-s---na-']
27;ἄγει;['ἄγω'];['v3spia---']
28;ἄγειν;['ἄγω'];['v--pna---']
29;ἄγλιθας;['ἄγλις'];['n-p---fa-']
30;ἄγνου;['ἄγνος'];['n-s---mg-', 'n-s---fg-']
31;ἄγοντα;['ἄγω'];['v-pppann-']
32;ἄγουσα;['ἄγω'];['v-sppafn-']
33;ἄγρια;['ἄγριος'];['a-p---na-']
34;ἄγριον;['ἄγριος'];['a-s---nn-']
35;ἄγυια;['ἄγυιος'];['a-p---nn-']
36;ἄγχιστα;['ἄγχιστος'];['d-------s', 'a-p---na-', 'a-p---nns']
37;ἄγων;['ἄγω'];['v-sppamn-']
38;ἄδηλον;['ἄδηλος'];['a-s---nn-']
39;ἄκουσαι;['ἀέκων'];['a-p---fn-']
40;ἄκρα;['ἄκρον', 'ἄκρος'];['a-p---nn-', 'n-p---na-']
41;ἄκρας;['ἄκρος'];['a-p---fa-']
42;ἄκρεα;['ἄκρις'];['n-s---fa-']
43;ἄκρητα;['ἄκρατος'];['a-p---na-']
44;ἄκρητον;['ἄκρατος'];['a-s---ma-', 'a-s---na-', 'a-s---fa-']
45;ἄκρον;['ἄκρον', 'ἄκρος'];['n-s---nn-', 'n-s---na-', 'a-s---nn-', 'a-s---na-']
46;ἄκρος;['ἄκρος'];['a-s---mn-']
47;ἄκρου;['ἄκρον'];['n-s---ng-']
48;ἄλας;['ἄλη'];['n-p---fa-']
49;ἄλγημα;['ἄλγημα'];['n-s---nn-']
50;ἄλεα;['ἀλέω'];['v1saia---']
51;ἄλειμμα;['ἄλειμμα'];['n-s---na-']
52;ἄλειφα;['ἄλειφαρ'];['n-s---na-']
53;ἄλες;['ἄλεν'];['n-p---nn-']
54;ἄλευρα;['ἄλευρον'];['n-p---na-']
55;ἄλευρον;['ἄλευρον'];['n-s---nn-', 'n-s---na-']
56;ἄλητα;['ἄλητον'];['n-p---na-']
57;ἄλητον;['ἄλητον'];['n-s---nn-', 'n-s---na-']
58;ἄλλα;['ἄλλος'];['p-p---na-', 'p-p---nn-']
59;ἄλλαι;['ἄλλος'];['p-p---fn-']
60;ἄλλας;['ἄλλος'];['p-p---fa-']
61;ἄλλη;['ἄλλος'];['p-s---fn-']
62;ἄλλῃ;['ἄλλῃ', 'ἄλλος'];['d--------', 'p-s---fd-']
63;ἄλλῃσι;['ἄλλος'];['p-p---fd-']
64;ἄλλῃσιν;['ἄλλος'];['p-p---fd-']
65;ἄλληλα;['ἀλλήλων'];['p-p---na-']
66;ἄλλην;['ἄλλος'];['p-s---fa-']
67;ἄλλο;['ἄλλος'];['p-s---na-', 'p-s---nn-']
68;ἄλλοι;['ἄλλος'];['p-p---mn-']
69;ἄλλοισι;['ἄλλος'];['p-p---nd-', 'p-p---md-']
70;ἄλλοισιν;['ἄλλος'];['p-p---nd-']
71;ἄλλον;['ἄλλος'];['p-s---ma-']
72;ἄλλος;['ἄλλος'];['p-s---mn-']
73;ἄλλοτε;['ἄλλοτε'];['d--------']
74;ἄλλοτ’;['ἄλλοτε'];['d--------']
75;ἄλλου;['ἄλλος'];['p-s---mg-', 'p-s---ng-']
76;ἄλλῳ;['ἄλλος'];['p-s---nd-', 'p-s---md-']
77;ἄλλων;['ἄλλος'];['p-p---ng-']
78;ἄλλως;['ἄλλος'];['d--------']
79;ἄλλ’;['ἄλλος'];['p-s---na-']
80;ἄλφιτα;['ἄλφιτον'];['n-p---na-']
81;ἄλφιτον;['ἄλφιτον'];['n-s---na-']
82;ἄμεινόν;['ἀγαθός'];['a-s---nnc']
83;ἄμεινον;['ἀγαθός'];['a-s---nnc', 'a-s---nac']
84;ἄμφω;['ἄμφω'];['p-d---nn-', 'p-d---mn-', 'p-d---ma-', 'p-d---na-']
85;ἄν;['ἄν'];['g--------']
86;ἄναλτα;['ἄναλτος'];['a-p---na-']
87;ἄναλτον;['ἄναλτος'];['a-s---ma-', 'a-s---nn-', 'a-s---na-']
88;ἄναλτος;['ἄναλτος'];['a-s---mn-']
89;ἄναντες;['ἀνάντης'];['a-s---nn-']
90;ἄναυδός;['ἄναυδος'];['a-s---mn-']
91;ἄναυδοι;['ἄναυδος'];['a-p---mn-', 'a-p---fn-']
92;ἄναυδος;['ἄναυδος'];['a-s---mn-']
93;ἄνδρα;['ἀνήρ'];['n-s---ma-']
94;ἄνεμος;['ἄνεμος'];['n-s---mn-']
95;ἄνευ;['ἄνευ'];['r--------']
96;ἄνηθον;['ἄνηθον'];['n-s---na-']
97;ἄνησον;['ἀνέω'];['v2sama---']
98;ἄνθει;['ἄνθος'];['n-s---nd-']
99;ἄνθεος;['ἄνθος'];['n-s---ng-']
100;ἄνθῃ;['ἄνθη'];['n-s---fd-']
101;ἄνθινον;['ἀνθινός'];['a-s---na-']
102;ἄνθος;['ἄνθος'];['n-s---nn-', 'n-s---na-']
103;ἄνθρακας;['ἄνθραξ'];['n-p---ma-']
104;ἄνθραξι;['ἄνθραξ'];['n-p---md-']
105;ἄνθρωπόν;['ἄνθρωπος'];['n-s---fa-']
106;ἄνθρωπον;['ἄνθρωπος'];['n-s---fa-']
107;ἄνθρωπος;['ἄνθρωπος'];['n-s---fn-']
108;ἄννησον;['ἄνηθον'];['n-s---na-']
109;ἄνοδμον;['ἄνοδμος'];['a-s---ma-', 'a-s---na-']
110;ἄνω;['ἄνω'];['d--------']
111;ἄνωθεν;['ἄνωθεν'];['d--------']
112;ἄξει;['ἄγω'];['v3sfia---']
113;ἄπειροι;['ἄπειρος'];['a-p---fn-']
114;ἄπεισι;['ἀπέρχομαι'];['v3spia---']
115;ἄπεισιν;['ἄπειμι'];['v3spia---']
