;form;lemmi;postag
0;;[None];[None]
1;"""";"['""']";['u--------']
2;(;['('];['u--------']
3;);[')'];['u--------']
4;)πεὶ;[')πεί'];['c--------']
5;)συνθετώτερα;[')σύνθετος'];['a-p---nnc']
6;,;[','];['u--------']
7;-δὲ;['δέ'];['c--------']
8;-δ’;['δέ'];['c--------']
9;-θ’;['τε'];['c--------']
10;-τε;['τε'];['c--------', 'g--------']
11;-τ’;['τε'];['c--------']
12;.;['.'];['u--------']
13;";";"[';']";['u--------']
14;E;['E'];['z--------']
15;G?;['G'];['z--------']
16;·;['·'];['u--------']
17;Α;['Α'];['n-s---mg-', 'n--------']
18;Ἄτλαντα;['Ἄτλας'];['n-s---ma-']
19;Ἀθήνῃσιν;['Ἀθῆναι'];['n-p---fd-']
20;Ἀλκμαίων;['Ἀλκμαίων'];['n-s---mn-']
21;Ἀναξαγόραν;['Ἀναξαγόρας'];['n-s---ma-']
22;Ἀναξαγόρας;['Ἀναξαγόρας'];['n-s---mn-']
23;Ἀναξαγόρου;['Ἀναξαγόρας'];['n-s---mg-']
24;Ἀναξιμάνδρου;['Ἀναξίμανδρος'];['n-s---mg-']
25;Ἀναξιμένης;['Ἀναξιμένης'];['n-s---mn-']
26;Ἀντισθένειοι;['Ἀντισθένειος'];['a-p---mn-']
27;Ἀντισθένης;['Ἀντισθένης'];['n-s---mn-']
28;Ἀρίστιππος;['Ἀρίστιππος'];['n-s---mn-']
29;Ἀρχύτας;['Ἀρχύτας'];['n-s---mn-']
30;Ἀφροδίτης;['Ἀφροδίτη'];['n-s---fg-']
31;Ἀχιλλέως;['Ἀχιλλεύς'];['n-s---mg-']
32;ΑΒΓ;['ΑΒΓ'];['n--------']
33;ΑΝ;['ΑΝ'];['n-s---nn-']
34;Αἴγινα;['Αἴγινα'];['n-s---fn-']
35;Αἴγιναν;['Αἴγινα'];['n-s---fa-']
36;Αἴγυπτον;['Αἴγυπτος'];['n-s---fa-']
37;Β;['Β'];['n--------']
38;ΒΑ;['ΒΑ'];['n--------']
39;ΒΕΓΖ;['ΒΕΓΖ'];['n-s----g-']
40;Γ;['Γ'];['n--------']
41;Δ;['Δ'];['n--------']
42;ΔΕΖ;['ΔΕΖ'];['n-s------']
43;Δημόκριτός;['Δημόκριτος'];['n-s---mn-']
44;Δημόκριτος;['Δημόκριτος'];['n-s---mn-']
45;Δία;['Ζεύς'];['n-s---ma-']
46;Διὸς;['Ζεύς'];['n-s---mg-']
47;Διογένης;['Διογένης'];['n-s---mn-']
48;Διονύσια;['Διονύσια'];['n-p---na-']
49;Διονυσίων;['Διονύσιον'];['n-p---ng-']
