;form;lemmi;postag
0;;[None];[None]
1;(;['('];['u--------']
2;);[')'];['u--------']
3;,;[','];['u--------']
4;-δὲ;['δέ'];['b--------']
5;-δ’;['δέ'];['b--------']
6;-τε;['τε'];['b--------']
7;.;['.'];['u--------']
8;";";"[';']";['u--------']
9;E;['E'];['z--------']
10;·;['·'];['u--------']
11;Ἀθήναζε;['Ἀθήναζε'];['d--------']
12;Ἀθήνησι;['Ἀθήνησι'];['d--------']
13;Ἀθήνησιν;['Ἀθήνησι'];['d--------']
14;Ἀθηναίοις;['Ἀθηναῖος'];['a-p---md-']
15;Ἀθηναίους;['Ἀθηναῖος'];['a-p---ma-']
16;Ἀθηναίων;['Ἀθηναῖος'];['a-p---mg-']
17;Ἀθηναῖοι;['Ἀθηναῖος'];['a-p---mn-']
18;Ἀθηναῖον;['Ἀθηναῖος'];['a-s---ma-']
19;Ἀττικὴν;['Ἀττικός'];['a-s---fa-']
20;Αἰγύπτῳ;['Αἴγυπτος'];['n-s---fd-']
21;Βοιωτοῖς;['Βοιωτός'];['n-p---md-']
22;Διός;['Ζεύς'];['n-s---mg-']
23;Διονύσια;['Διονύσια'];['n-p---na-']
24;Ἕλληνες;['Ἕλλην'];['n-p---mn-']
25;Ἕλλησι;['Ἕλλην'];['n-p---md-']
26;Ἑλλήνων;['Ἕλλην'];['n-p---mg-']
27;Ἑλληνίδων;['Ἑλλήνιος'];['a-p---fg-']
28;Ἡφαίστια;['Ἡφαίστια'];['n-p---na-']
29;Θαργήλια;['Θαργήλια'];['n-p---na-']
30;Ἰταλίᾳ;['Ἰταλία'];['n-s---fd-']
31;Κύπρῳ;['Κύπρος'];['n-s---fd-']
32;Λακεδαίμονι;['Λακεδαίμων'];['n-s---fd-']
33;Λακεδαιμόνιοι;['Λακεδαιμόνιος'];['a-p---mn-']
34;Λακεδαιμονίους;['Λακεδαιμόνιος'];['a-p---ma-']
35;Λυδίᾳ;['Λυδία'];['n-s---fd-']
36;Μεσσηνίους;['Μεσσήνιος'];['n-p---ma-']
37;Μεσσηνίων;['Μεσσήνιος'];['a-p---mg-']
38;Μιλησίων;['Μιλήσιος'];['a-p---mg-']
39;Παναθήναια;['Παναθήναια'];['n-p---na-']
40;Πειραιεῖ;['Πειραιεύς'];['n-s---md-']
41;Πελοποννήσῳ;['Πελοπόννησος'];['n-s---fd-']
42;Πόντῳ;['Πόντος'];['n-s---md-']
43;Προμήθια;['Προμήθια'];['n-p---na-']
44;Σικελίᾳ;['Σικελία'];['n-s---fd-']
45;Τί;['τίς'];['p-s---na-']
46;ἂν;['ἐάν', 'ἄν'];['c--------', 'g--------']
47;ᾄδων;['ἀείδω'];['v-sppamn-']
