;form;lemmi;postag
0;;[None];[None]
1;"""";"['""']";['u--------']
2;(;['('];['u--------']
3;);[')'];['u--------']
4;,;[','];['u--------']
5;-δὲ;['δέ'];['c--------']
6;-δέ;['δέ'];['c--------']
7;-δ’;['δέ'];['c--------']
8;-θ’;['τε'];['c--------']
9;-τε;['τε'];['c--------', 'g--------']
10;-τ’;['τε'];['c--------']
11;.;['.'];['u--------']
12;";";"[';']";['u--------']
13;E;['E'];['z--------']
14;G?;['G'];['z--------']
15;·;['·'];['u--------']
16;Ἄρεα;['Ἄρης'];['n-s---ma-']
17;Ἄτροπον;['Ἄτροπος'];['n-s---fa-']
18;Ἀδράστεια;['Ἀδράστεια'];['n-s---fn-']
19;Ἀθήναις;['Ἀθῆναι'];['n-p---fd-']
20;Ἀθήνησι;['Ἀθήνησι'];['d--------']
21;Ἀθήνησιν;['Ἀθήνησι'];['d--------']
22;Ἀθῆναι;['Ἀθῆναι'];['n-p---fn-']
23;Ἀθηνᾶς;['Ἀθήνη'];['n-s---fg-']
24;Ἀκαδημία;['Ἀκαδήμεια'];['n-s---fn-']
25;Ἀκαδημίᾳ;['Ἀκαδήμεια'];['n-s---fd-']
26;Ἀνάγκη;['Ἀνάγκη'];['n-s---fn-']
27;Ἀναξαγόρας;['Ἀναξαγόρας'];['n-s---mn-']
28;Ἀπόλλωνα;['Ἀπόλλων'];['n-s---ma-']
29;Ἀριστοτέλει;['Ἀριστοτέλης'];['n-s---md-']
30;Ἀριστοτέλης;['Ἀριστοτέλης'];['n-s---mn-']
31;Ἀφροδίτας;['Ἀφροδίτη'];['n-p---fa-']
32;Ἀφροδίτη;['Ἀφροδίτη'];['n-s---fn-']
33;Ἀφροδίτην;['Ἀφροδίτη'];['n-s---fa-']
34;Ἀφροδίτης;['Ἀφροδίτη'];['n-s---fg-']
35;Αἰγυπτίων;['Αἰγύπτιος'];['a-p---mg-']
36;Γλαῦκον;['Γλαῦκος'];['n-s---ma-']
37;Δελφοὶ;['Δελφοί'];['n-p---mn-']
38;Δήμητραν;['Δημήτηρ'];['n-s---fa-']
39;Δήμητρος;['Δημήτηρ'];['n-s---fg-']
40;Δία;['Ζεύς'];['n-s---ma-']
41;Δίκη;['Δίκη'];['n-s---fn-']
42;Δίκην;['Δίκη'];['n-s---fa-']
43;Διὶ;['Ζεύς'];['n-s---md-']
44;Διὸς;['Ζεύς'];['n-s---mg-']
45;Διονύσου;['Διόνυσος'];['n-s---mg-']
46;Διώνης;['Διώνη'];['n-s---fg-']
47;Ἔρως;['Ἔρως'];['n-s---mn-']
48;Ἔρωτα;['Ἔρως'];['n-s---ma-']
49;Ἔρωτι;['Ἔρως'];['n-s---md-']
