;form;lemmi;postag
0;;[None];[None]
1;"""";"['""']";['u--------']
2;(;['('];['u--------']
3;);[')'];['u--------']
4;,;[','];['u--------']
5;-δὲ;['δέ'];['c--------']
6;-δέ;['δέ'];['c--------']
7;-δ’;['δέ'];['c--------']
8;-τε;['τε'];['c--------']
9;-τ’;['τε'];['c--------']
10;.;['.'];['u--------']
11;";";"[';']";['u--------']
12;E;['E'];['z--------']
13;·;['·'];['u--------']
14;Ἄβραμ;['Ἄβραμ'];['n-s----n-', 'n-s---mn-']
15;Ἀβραὰμ;['Ἀβραάμ'];['n--------']
16;Ἀβραάμ;['Ἀβραάμ'];['n--------']
17;Ἀθήνῃσιν;['Ἀθῆναι'];['n-p---fd-']
18;Αἰγύπτου;['Αἴγυπτος'];['n-s---fg-']
19;Αἰγύπτῳ;['Αἴγυπτος'];['n-s---fd-']
20;Αἰγυπτίαν;['Αἰγύπτιος'];['a-s---fa-']
21;Αἰγυπτίων;['Αἰγύπτιος'];['a-p---mg-']
22;Βαβυλὼν;['Βαβυλών'];['n-s---fn-']
23;Γένεσις;['Γένεσις'];['n-s---fn-']
24;Ἐνὼς;['Ἐνώς'];['n--------', 'n-s---ma-']
25;Ἐνὼχ;['Ἑνώχ'];['n--------']
26;Ἐνώχ;['Ἑνώχ'];['n--------']
27;Ἕλληνες;['Ἕλλην'];['n-p---mn-']
28;Ἑβραίαν;['Ἑβραῖος'];['a-s---fa-']
29;Ἑβραίοις;['Ἑβραῖος'];['n-p---md-']
30;Ἑβραίων;['Ἑβραῖος'];['n-p---mg-']
31;Ἑβραῖοι;['Ἑβραῖος'];['n-p---mn-']
32;Ἑλλάδι;['Ἑλλάς'];['a-s---fd-']
33;Ἑλλήνων;['Ἕλλην'];['n-p---mg-']
34;Ἑλληνιστὶ;['Ἑλληνιστί'];['d--------']
35;Εὐφράτου;['Εὐφράτης'];['n-s---mg-']
36;Ἰακώβ;['Ἰακώβ'];['n--------']
37;Ἰνδῶν;['Ἰνδός'];['n-p---mg-']
38;Ἰσαὰκ;['Ἰσαάκ'];['n--------']
39;Ἰσαάκ;['Ἰσαάκ'];['n--------']
40;Ἰσραήλ;['Ἰσραήλ'];['n--------']
41;Μεσοποταμία;['Μεσοποταμία'];['n-s---fn-']
42;Μετῳκηκότα;['Μετοͅκέω'];['v-srpama-']
43;Μωυσεῖ;['Μωϋσῆς'];['n-s---md-']
44;Μωυσῆν;['Μωϋσῆς'];['n-s---ma-']
45;Μωυσῆς;['Μωϋσῆς'];['n-s---mn-']
46;Νῶε;['Νῶε'];['n-s---mg-', 'n--------']
47;Ὅμηρος;['Ὅμηρος'];['n-s---mn-']
