;form;lemmi;postag
0;(;['('];['u--------']
1;);[')'];['u--------']
2;,;[','];['u--------']
3;-δὲ;['δέ'];['c--------']
4;-δ’;['δέ'];['c--------']
5;-τε;['τε'];['c--------']
6;.;['.'];['u--------']
7;";";"[';']";['u--------']
8;E;['E'];['z--------']
9;G?;['G'];['z--------']
10;·;['·'];['u--------']
11;Ἀττικοῦ;['Ἀττικός'];['a-s---mg-']
12;Βηστίνου;['Βηστῖνος'];['n-s---mg-']
13;Γάλλοι;['Γάλλος'];['n-p---mn-']
14;Κελτέων;['Κελτός'];['a-p---mg-']
15;Κρητὶ;['Κρής'];['n-s---md-']
16;Κρητικῷ;['Κρητικός'];['a-s---md-']
17;Μιθριδάτεω;['Μιθριδάτης'];['n-s---mg-']
18;Μιθριδάτου;['Μιθριδάτης'];['n-s---mg-']
19;Παμφύλῳ;['Πάμφυλος'];['n-s---md-']
20;Σύμφωνος;['Σύμφων'];['n-s---mg-']
21;Φίλωνος;['Φίλων'];['n-s---mg-']
22;άβου;['άβος'];['n-s---mg-']
23;ἂν;['ἄν'];['g--------']
24;ἄβρωτον;['ἄβρωτος'];['a-s---nn-']
25;ἄγει;['ἄγω'];['v3spia---']
26;ἄγειν;['ἄγω'];['v--pna---']
27;ἄγῃς;['ἄγω'];['v2spsa---']
28;ἄγονον;['ἄγονος'];['a-s---fa-']
29;ἄγοντα;['ἄγω'];['v-pppann-', 'v-sppama-']
30;ἄγουσι;['ἄγω'];['v-pppamd-']
31;ἄγχιστα;['ἄγχιστος'];['a-p---na-']
32;ἄγωνται;['ἄγω'];['v3ppsm---']
33;ἄδιψον;['ἄδιψος'];['a-s---na-']
34;ἄθρεπτος;['ἄθρεπτος'];['a-s---fn-']
35;ἄθυμον;['ἄθυμος'];['a-s---nn-']
36;ἄκεα;['ἄκος'];['n-p---nn-', 'n-p---na-']
37;ἄκεός;['ἄκος'];['n-s---ng-']
38;ἄκεος;['ἄκος'];['n-s---ng-']
39;ἄκερχνον;['ἄκερχνος'];['a-s---na-']
40;ἄκεσι;['ἄκος'];['n-p---nd-']
41;ἄκεσιν;['ἄκεσις'];['n-s---fa-']
42;ἄκνισα;['ἄκνισος'];['a-p---nn-']
43;ἄκος;['ἄκος'];['n-s---nn-', 'n-s---na-']
44;ἄκρεα;['ἄκρις'];['n-s---fa-']
45;ἄκρων;['ἄκρον'];['n-p---ng-']
46;ἄλγεα;['ἄλγος'];['n-p---na-']
47;ἄλγεϊ;['ἄλγος'];['n-s---nd-']
48;ἄλγος;['ἄλγος'];['n-s---na-']
49;ἄλειμμα;['ἄλειμμα'];['n-s---nn-']
50;ἄλειψις;['ἄλειψις'];['n-s---fn-']
51;ἄλλα;['ἄλλος'];['p-p---nn-']
52;ἄλλαι;['ἄλλος'];['p-p---fn-']
53;ἄλλη;['ἄλλος'];['p-s---fn-']
54;ἄλλῃ;['ἄλλῃ'];['d--------']
55;ἄλλῃσι;['ἄλλος'];['p-p---fd-']
56;ἄλλης;['ἄλλος'];['p-s---fg-']
57;ἄλλο;['ἄλλος'];['p-s---na-', 'p-s---nn-']
58;ἄλλοισι;['ἄλλος'];['p-p---nd-', 'p-p---md-']
59;ἄλλον;['ἄλλος'];['p-s---ma-']
60;ἄλλοτε;['ἄλλοτε'];['d--------']
61;ἄλλου;['ἄλλος'];['p-s---ng-']
62;ἄλλῳ;['ἄλλος'];['p-s---md-']
63;ἄλλων;['ἄλλος'];['p-p---mg-', 'p-p---ng-']
64;ἄλλ’;['ἄλλος'];['p-p---na-']
65;ἄλυπος;['ἄλυπος'];['a-s---fn-']
66;ἄμυλοι;['ἄμυλος'];['a-p---mn-']
67;ἄμυλος;['ἄμυλος'];['a-s---mn-']
68;ἄμφι;['ἀμφί'];['r--------']
69;ἄμφω;['ἄμφω'];['p-d---mn-', 'p-d---nn-']
70;ἄν;['ἄν'];['g--------']
71;ἄναλθες;['ἄναλθες'];['n-s---na-']
72;ἄνδρα;['ἀνήρ'];['n-s---ma-']
73;ἄνθρωπον;['ἄνθρωπος'];['n-s---ma-']
74;ἄνω;['ἄνω'];['d--------']
75;ἄξιον;['ἄξιος'];['a-s---na-']
76;ἄπεπτον;['ἄπεπτος'];['a-s---nn-']
77;ἄπεπτος;['ἄπεπτος'];['a-s---fn-']
78;ἄπιστον;['ἄπιστος'];['a-s---nn-']
79;ἄπονον;['ἄπονος'];['a-s---nn-', 'a-s---na-']
80;ἄπονος;['ἄπονος'];['a-s---fn-']
81;ἄρθρων;['ἄρθρον'];['n-p---ng-']
82;ἄριστα;['ἀγαθός'];['a-p---nas']
83;ἄριστοι;['ἀγαθός'];['a-p---mns']
84;ἄριστον;['ἀγαθός', 'ἄριστον'];['n-s---nn-', 'a-s---nns', 'n-s---na-', 'a-s---nas']
85;ἄρκτου;['ἄρκτος'];['n-s---fg-']
86;ἄρτι;['ἄρτι'];['d--------']
87;ἄρτοι;['ἄρτος'];['n-p---mn-']
88;ἄρτος;['ἄρτος'];['n-s---mn-']
89;ἄρτου;['ἄρτος'];['n-s---mg-']
90;ἄρτῳ;['ἄρτος'];['n-s---md-']
91;ἄσαρον;['ἄσαρος'];['a-s---na-']
92;ἄσφαλτος;['ἄσφαλτος'];['n-s---fn-']
93;ἄτοκον;['ἄτοκος'];['a-s---fa-']
94;ἄτροφον;['ἄτροφος'];['a-s---nn-']
95;ἄφεξις;['ἄφεξις'];['n-s---fn-']
96;ἄφεσιν;['ἄφεσις'];['n-s---fa-']
97;ἄφεσις;['ἄφεσις'];['n-s---fn-']
98;ἄφυκτος;['ἄφυκτος'];['a-s---fn-']
99;ἄφυσα;['ἄφυσος'];['a-p---na-']
100;ἄφυσος;['ἄφυσος'];['a-s---fn-', 'a-s---mn-']
101;ἄχαρι;['ἄχαρις'];['a-s---na-']
102;ἄχθεα;['ἄχθος'];['n-p---nn-']
103;ἄχθεος;['ἄχθος'];['n-s---ng-']
104;ἄχολον;['ἄχολος'];['a-s---na-']
105;ἄχρι;['ἄχρι'];['r--------']
106;ἄχρις;['ἄχρι'];['r--------']
107;ἀβαρὲς;['ἀβαρής'];['a-s---nn-']
108;ἀγάγῃς;['ἄγω'];['v2sasa---']
109;ἀγαθαὶ;['ἀγαθός'];['a-p---fn-']
110;ἀγαθὴ;['ἀγαθός'];['a-s---fn-']
111;ἀγαθή;['ἀγαθός'];['a-s---fn-']
112;ἀγαθὸν;['ἀγαθός'];['a-s---nn-', 'a-s---na-']
113;ἀγαθόν;['ἀγαθός'];['a-s---nn-', 'a-s---na-']
114;ἀγαθός;['ἀγαθός'];['a-s---mn-']
115;ἀγκῶνι;['ἀγκών'];['n-s---md-']
116;ἀγκῶνος;['ἀγκών'];['n-s---mg-']
117;ἀγκῶσι;['ἀγκών'];['n-p---md-']
118;ἀγνοέου;['ἀγνοέω'];['v3spma---']
119;ἀγνωσίης;['ἀγνωσία'];['n-s---fg-']
120;ἀγρίη;['ἄγριος'];['a-s---fn-']
121;ἀγρίοισι;['ἄγριος'];['a-p---nd-']
122;ἀγρίου;['ἄγριος'];['a-s---mg-']
123;ἀγρυπνίη;['ἀγρυπνία'];['n-s---fn-']
124;ἀγωγά;['ἀγωγός'];['a-p---nn-']
125;ἀγωγῇ;['ἀγωγή'];['n-s---fd-']
126;ἀγωγὸν;['ἀγωγός'];['a-s---na-']
127;ἀγωγότερον;['ἀγωγός'];['a-s---nnc']
128;ἀγωγοῖσι;['ἀγωγός'];['a-p---md-']
129;ἀδίψων;['ἄδιψος'];['a-p---mg-']
130;ἀδιάκρτον;['ἀδιάκριτος'];['a-s---na-']
131;ἀδιάντου;['ἀδίαντος'];['a-s---mg-']
132;ἀδύνατον;['ἀδύνατος'];['a-s---nn-']
133;ἀείζωον;['ἀείζωον'];['n-s---nn-']
134;ἀθεησίη;['ἀθεησίη'];['n-s---fn-']
135;ἀθρόον;['ἀθρόος'];['a-s---na-']
136;ἀκάματα;['ἀκάματος'];['a-p---nn-']
137;ἀκάματον;['ἀκάματος'];['a-s---nn-']
138;ἀκαθαρτότερα;['ἀκάθαρτος'];['a-p---nac']
139;ἀκακίαι;['ἀκακία'];['n-p---fn-']
140;ἀκακίης;['ἀκακία'];['n-s---fg-']
141;ἀκανθῶν;['ἄκανθα'];['n-p---fg-']
142;ἀκατάστατα;['ἀκατάστατος'];['a-p---nn-']
143;ἀκέσασθαι;['ἀκέομαι'];['v--anm---']
144;ἀκέων;['ἀκέων', 'ἀκή'];['n-p---fg-', 'a-s---fn-', 'a-s---mn-']
145;ἀκεομένου;['ἀκέομαι'];['v-sppmmg-']
146;ἀκμὴν;['ἀκμή'];['n-s---fa-']
147;ἀκοή;['ἀκοή'];['n-s---fn-']
148;ἀκοῆς;['ἀκοή'];['n-s---fg-']
149;ἀκορίῃ;['ἀκορία'];['n-s---fd-']
150;ἀκούσματα;['ἄκουσμα'];['n-p---nn-']
151;ἀκρατὴς;['ἀκρατής'];['a-s---fn-']
152;ἀκρητέστεροι;['ἄκρατος'];['a-p---mnc']
153;ἀκριβέα;['ἀκριβής'];['a-s---fa-']
154;ἀκροδρύων;['ἀκρόδρυα'];['n-p---ng-']
155;ἀλγέων;['ἀλγέω', 'ἄλγος'];['v-sppamn-', 'n-p---ng-']
156;ἀλέῃ;['ἀλέα'];['n-s---fd-']
157;ἀλέκτορος;['ἀλέκτωρ'];['n-s---mg-']
158;ἀλεαίνει;['ἀλεαίνω'];['v3spia---']
159;ἀλεαίνοντα;['ἀλεαίνω'];['v-sppama-', 'v-pppann-']
160;ἀλεῇναι;['ἀλεῇνω'];['v--ana---']
161;ἀλεκτορὶς;['ἀλεκτορίς'];['n-s---fn-']
162;ἀλήτοισι;['ἄλητον'];['n-p---nd-']
163;ἀλήτῳ;['ἄλητον'];['n-s---nd-']
164;ἀλήτων;['ἄλητον'];['n-p---ng-']
165;ἀλθαίνοντα;['ἀλθαίνω'];['v-pppann-']
166;ἀλίθους;['ἄλιθος'];['a-p---ma-']
167;ἀλλὰ;['ἀλλά'];['c--------']
168;ἀλλάξαι;['ἀλλάσσω'];['v--ana---']
169;ἀλλήλοισι;['ἀλλήλων'];['p-p---nd-', 'p-p---md-']
170;ἀλλήλους;['ἀλλήλων'];['p-p---ma-']
171;ἀλλ’;['ἀλλά'];['c--------']
172;ἀλόαι;['ἀλόη'];['n-s---fd-']
173;ἀλόη;['ἀλόη'];['n-s---fn-']
174;ἀλόης;['ἀλόη'];['n-s---fg-']
175;ἀλουσίη;['ἀλουσία'];['n-s---fn-']
176;ἀλουσίης;['ἀλουσία'];['n-s---fg-']
177;ἀλφίτοισι;['ἄλφιτον'];['n-p---nd-']
178;ἀμβλακίης;['ἀμβλακία'];['n-s---fg-']
179;ἀμβολὴ;['ἀναβολή'];['n-s---fn-']
180;ἀμείβει;['ἀμείβω'];['v3spia---']
181;ἀμμωνιακὸν;['ἀμμωνιακόν'];['n-s---nn-']
182;ἀμόργη;['ἀμόργη'];['n-s---fn-']
183;ἀμπέχει;['ἀμπέχω'];['v3spia---']
184;ἀμύσσει;['ἀμύσσω'];['v3spia---']
185;ἀμυγδάλων;['ἀμύγδαλον'];['n-p---ng-']
186;ἀμφὶ;['ἀμφί'];['r--------']
187;ἀμφί;['ἀμφί'];['r--------']
188;ἀμφιθλασθεῖσαι;['ἀμφιθλάω'];['v-pappfn-']
189;ἀμφοῖν;['ἄμφω'];['p-d---mg-']
190;ἀμφοτέραισι;['ἀμφότερος'];['a-p---fd-']
191;ἀμφοτέροισι;['ἀμφότερος'];['a-p---md-']
192;ἀνάγκη;['ἀνάγκη'];['n-s---fn-']
193;ἀνάγκης;['ἀνάγκη'];['n-s---fg-']
194;ἀνάδοσιν;['ἀνάδοσις'];['n-s---fa-']
195;ἀνάκλησιν;['ἀνάκλησις'];['n-s---fa-']
196;ἀνάληψιν;['ἀνάληψις'];['n-s---fa-']
197;ἀνάπαυλαν;['ἀνάπαυλα'];['n-s---fa-']
198;ἀνάπλασιν;['ἀνάπλασις'];['n-s---fa-']
199;ἀνάτριψις;['ἀνάτριψις'];['n-s---fn-']
200;ἀναγαλλίδος;['ἀναγαλλίς'];['n-s---fg-']
201;ἀναγκαίων;['ἀναγκαῖος'];['a-p---ng-']
202;ἀναγκαῖον;['ἀναγκαῖος'];['a-s---nn-']
203;ἀναγωγῇσι;['ἀναγωγή'];['n-p---fd-']
204;ἀναδαρέντα;['ἀναδέρω'];['v-sappma-']
205;ἀναθρέψ;['ἀναθρὲψ'];['d--------']
206;ἀναίμακτον;['ἀναίμακτος'];['a-s---fa-']
207;ἀναισθησίη;['ἀναισθησία'];['n-s---fn-']
208;ἀναλήψι;['ἀνάληψις'];['n-s---fd-']
209;ἀναλήψιος;['ἀνάληψις'];['n-s---fg-']
210;ἀναμαχέσασθαι;['ἀναμάχομαι'];['v--anm---']
211;ἀναπνοὴ;['ἀναπνοή'];['n-s---fn-']
212;ἀναπνοῆς;['ἀναπνοή'];['n-s---fg-']
213;ἀναρρώς;['ἀναρρέω'];['v-sapamn-']
214;ἀνασχετὸν;['ἀνασχετός'];['a-s---nn-']
215;ἀνατάσι;['ἀνάτασις'];['n-s---fd-']
216;ἀνατρίβειν;['ἀνατρίβω'];['v--pna---']
217;ἀναφορῇ;['ἀναφορά'];['n-s---fd-']
218;ἀναφώνησις;['ἀναφώνησις'];['n-s---fn-']
219;ἀναφωνέειν;['ἀναφωνέω'];['v--pna---']
220;ἀναφωνήσιες;['ἀναφώνησις'];['n-p---fn-']
221;ἀνδράχνη;['ἀνδράχνη'];['n-s---fn-']
222;ἀνδρὶ;['ἀνήρ'];['n-s---md-']
223;ἀνδρὸς;['ἀνήρ'];['n-s---mg-']
224;ἀνδρωθῆναι;['ἀνδρόω'];['v--anp---']
225;ἀνέγροντο;['ἀνεγείρω'];['v3paim---']
226;ἀνέλικτοι;['ἀνέλικτος'];['a-p---mn-']
227;ἀνέλπιστος;['ἀνέλπιστος'];['a-s---mn-']
228;ἀνέχηται;['ἀνέχω'];['v3spsm---']
229;ἀνείλησις;['ἀνείλησις'];['n-s---fn-']
230;ἀνειλήσιες;['ἀνείλησις'];['n-p---fn-']
231;ἀνεμῆται;['ἀνεμέω'];['v3spsm---']
232;ἀνήθου;['ἄνηθον'];['n-s---ng-']
233;ἀνήκεστα;['ἀνήκεστος'];['a-p---na-', 'a-p---nn-']
234;ἀνήκεστον;['ἀνήκεστος'];['a-s---na-']
235;ἀνήλιος;['ἀνήλιος'];['a-s---fn-']
236;ἀνθέμιδος;['ἀν́θεμις'];['n-s---ng-']
237;ἀνθρώπου;['ἄνθρωπος'];['n-s---mg-']
238;ἀνθρώπῳ;['ἄνθρωπος'];['n-s---md-']
239;ἀνθρώπων;['ἄνθρωπος'];['n-p---mg-']
240;ἀνίῃ;['ἀνέρχομαι'];['v3spsa---']
241;ἀνίσου;['ἄνισος'];['a-s---ng-']
242;ἀνιᾶσι;['ἀνίημι'];['v3ppia---']
243;ἀνιέναι;['ἀνίημι'];['v--pna---']
244;ἀνομοίῳ;['ἀνόμοιος'];['a-s---nd-']
245;ἀντέχῃ;['ἀντέχω'];['v3spsa---']
246;ἀντὶ;['ἀντί'];['r--------']
247;ἀντιτράγῳ;['ἀντίτραγος'];['n-s---md-']
248;ἀνύει;['ἀνύω'];['v3spia---']
249;ἀνύοντα;['ἀνύω'];['v-sppama-']
250;ἀνυπόστατα;['ἀνυπόστατος'];['a-p---nn-']
251;ἀνώδυνον;['ἀνώδυνος'];['a-s---ma-']
252;ἀξιόνικος;['ἀξιόνικος'];['a-s---fn-']
253;ἀόργητον;['ἀόργητος'];['a-s---fa-']
254;ἀπάγει;['ἀπάγω'];['v3spia---']
255;ἀπάνευθεν;['ἀπάνευθε'];['d--------']
256;ἀπάτη;['ἀπάτη'];['n-s---fn-']
257;ἀπαρνεῖσθαι;['ἀπαρνέομαι'];['v--pnm---']
258;ἀπαυδήσῃ;['ἀπαυδάω'];['v3sasa---']
259;ἀπαυδῆν;['ἀπαυδάω'];['v--pna---']
260;ἀπείρχθω;['ἀπείργω'];['v3srmm---']
261;ἀπεπτέῃ;['ἀπεπτέω'];['v3spsa---']
262;ἀπεψίη;['ἀπεψία'];['n-s---fn-']
263;ἀπεψίην;['ἀπεψία'];['n-s---fa-']
264;ἀπεψίης;['ἀπεψία'];['n-s---fg-']
265;ἀπίονα;['ἀπίων'];['a-p---nn-']
266;ἀπίτω;['ἀπέρχομαι'];['v3spma---']
267;ἀπὸ;['ἀπό'];['r--------']
268;ἀπό;['ἀπό'];['r--------']
269;ἀπόκρισιν;['ἀπόκρισις'];['n-s---fa-']
270;ἀπόπαυσιν;['ἀπόπαυσις'];['n-s---fa-']
271;ἀπόσιτοι;['ἀπόσιτος'];['a-p---mn-']
272;ἀπόστασιν;['ἀπόστασις'];['n-s---fa-']
273;ἀπόστασις;['ἀπόστασις'];['n-s---fn-']
274;ἀπότοκοι;['ἀπότοκος'];['a-p---mn-', 'a-p---fn-']
275;ἀποβῇ;['ἀποβαίνω'];['v3sasa---']
276;ἀπογλύψαντα;['ἀπογλύφω'];['v-sapama-']
277;ἀποδημίη;['ἀποδημία'];['n-s---fn-']
