;form;lemmi;postag
0;"""";"['""']";['u--------']
1;(;['('];['u--------']
2;);[')'];['u--------']
3;,;[','];['u--------']
4;-δὲ;['δέ'];['c--------']
5;-τε;['τε'];['c--------']
6;.;['.'];['u--------']
7;";";"[';']";['u--------']
8;E;['E'];['z--------']
9;·;['·'];['u--------']
10;Ἄλφ;['Ἄλφ'];['n--------', 'n-----m--']
11;Ἀκύλα;['Ἀκύλας'];['n-s---mg-']
12;Ἀκύλας;['Ἀκύλας'];['n-s---mn-']
13;Ἀμβακούμ;['Ἀμβακούμ'];['n--------', 'n-----m--']
14;Ἀμὼς;['Ἀμώς'];['n--------']
15;Ἀσσυρίοις;['Ἀσσύριος'];['a-p---md-']
16;Ἀσσυρίους;['Ἀσσύριος'];['a-p---ma-']
17;Ἀσσυρίων;['Ἀσσύριος'];['a-p---mg-']
18;Αἰγύπτιος;['Αἰγύπτιος'];['n-s---mn-']
19;Αἰγύπτου;['Αἴγυπτος'];['n-s---fg-']
20;Αἰγυπτίοις;['Αἰγύπτιος'];['a-p---md-']
21;Βαβυλὼν;['Βαβυλών'];['n-s---fn-']
22;Βαβυλώνιοι;['Βαβυλώνιος'];['a-p---mn-']
23;Βαβυλώνιον;['Βαβυλώνιος'];['a-s---ma-']
24;Βαβυλῶνι;['Βαβυλών'];['n-s---fd-']
25;Βαβυλῶνος;['Βαβυλών'];['n-s---fg-']
26;Βαβυλωνίων;['Βαβυλώνιος'];['a-p---mg-']
27;Βηθλεὲμ;['Βηθλεέμ'];['n--------']
28;Γέλως;['Γέλοι'];['n-p---ma-']
29;Γήϊνον;['Γάϊνος'];['n-s---fa-']
30;Γομόρρας;['Γόμορρα'];['n-s----g-']
31;Δαβὶδ;['Δαυίδ'];['n-s---m--']
32;Δαβίδ;['Δαυίδ'];['n-s---m--']
33;Δανιὴλ;['Δανιήλ'];['n-s---mn-']
34;Δανιήλ;['Δανιήλ'];['n-s---m--']
35;Δευτερονομίῳ;['Δευτερονόμιον'];['n-s---nd-']
36;Ἐγκαθισμὸς;['Ἐγκαθισμός'];['n-s---mn-']
37;Ἐδὼμ;['Ἐδώμ'];['n-s---m--']
38;Ἐρυθρὰ;['Ἐρυθραί'];['n-s---fn-']
39;Ἑβδομήκοντα;['Ἑβδομήκων', 'Ἑβδομήκοντα'];['n--------', 'm--------', 'n-----m--']
40;Ἑβραίοις;['Ἑβραῖος'];['n-p---md-']
41;Ἑβραίους;['Ἑβραῖος'];['n-p---ma-']
42;Ἑβραίων;['Ἑβραῖος'];['n-p---mg-']
43;Ἑβραῖοι;['Ἑβραῖος'];['a-p---mn-']
44;Ζαχαρίας;['Ζαχαρίας'];['n-s---mn-']
45;Ἠσαῦ;['Ἠσαῦ'];['n-s---m--', 'n--------']
46;Ἡσαΐᾳ;['Ἠσαΐας'];['n-s---md-']
47;Ἡσαΐαν;['Ἡσαΐας'];['n-s---ma-']
48;Ἡσαΐας;['Ἡσαΐας'];['n-s---mn-']
49;Ἡσαΐου;['Ἠσαΐας'];['n-s---mg-']
50;Ἡσαῦ;['Ἡσαῦ'];['n-s---mg-']
51;Θαῦ;['Θαῦ'];['n-s----g-']
52;Θεοδοτίων;['Θεοδότιος'];['n-p---mg-']
53;Θεοδοτίωνος;['Θεοδοτίων'];['n-s---mg-']
54;Θρήνοις;['Θρῆνος'];['n-p---md-']
55;Θρήνου;['Θρῆνος'];['n-s---mg-']
56;Θρήνῳ;['Θρῆνος'];['n-s---md-']
57;Θρήνων;['Θρῆνος'];['n-p---mg-']
58;Θρῆνοι;['Θρῆνος'];['a-p---mn-', 'n-p---mn-']
59;Θρῆνον;['Θρῆνος'];['n-s---ma-']
60;Θρῆνος;['Θρῆνος'];['n-s---mn-']
61;Ἰακὼβ;['Ἰακώβ'];['n--------']
62;Ἰακώβ;['Ἰακώβ'];['n--------']
63;Ἰεζεκιὴλ;['Ἰεζεκιήλ'];['n-s---m--']
64;Ἰησοῦ;['Ἰησοῦς'];['n-s---mg-']
65;Ἰησοῦς;['Ἰησοῦς'];['n-s---mn-']
66;Ἰούδα;['Ἰούδας'];['n-s---mg-']
67;Ἰουδαία;['Ἰουδαία'];['n-s---fn-']
68;Ἰουδαίαν;['Ἰουδαία'];['n-s---fa-']
69;Ἰουδαίας;['Ἰουδαία'];['n-s---fg-']
70;Ἰουδαίοις;['Ἰουδαῖος'];['a-p---md-']
71;Ἰουδαίους;['Ἰουδαῖος'];['a-p---ma-']
72;Ἰουδαίων;['Ἰουδαῖος'];['a-p---mg-', 'n-p---mg-']
73;Ἰουδαῖοι;['Ἰουδαῖος'];['a-p---mn-']
74;Ἰσραὴλ;['Ἰσραήλ'];['n--------']
75;Ἰσραήλ;['Ἰσραήλ'];['n--------']
76;Ἰσραηλίταις;['Ἰσραηλίτης'];['n-p---md-']
77;Ἰσραηλίτας;['Ἰσραηλίτης'];['n-p---ma-']
78;Ἰὼβ;['Ἰώβ'];['n-s---m--', 'n--------']
79;Ἰώσηππος;['Ἰώσηππος'];['n-s---mn-']
80;Ἰωακεὶμ;['Ἰωακείμ'];['n-s---m--']
81;Ἰωσίαν;['Ἰωσίας'];['n-s---ma-']
82;Ἱερεμίαν;['Ἱερεμίας'];['n-s---ma-']
83;Ἱερεμίας;['Ἱερεμίας'];['n-s---mn-']
84;Ἱερουσαλὴμ;['Ἱεροσόλυμα'];['n--------']
85;Ἱερουσαλήμ;['Ἱεροσόλυμα'];['n--------']
86;Κορινθίους;['Κορίνθιος'];['a-p---ma-']
87;Μωσέως;['Μωϋσῆς'];['n-s---mg-']
88;Μωσεῖ;['Μωϋσῆς'];['n-s---md-']
89;Μωσῆς;['Μωσῆς'];['n-p---mn-']
90;Ναβουζαρδάν;['Ναβουζαρδάν'];['n-s---m--']
91;Ναβουχοδονόσορ;['Ναβουχοδονόσορ'];['n-s---m--']
92;Ναζιραίους;['Ναζιραῖος'];['a-p---ma-']
93;Ναζιραῖοι;['Ναζιραῖος'];['a-p---mn-']
94;Νεχαὼ;['Νεχαώ'];['n--------']
95;Ὄλλα;['Ὄλλα'];['n-s---fn-']
96;Ὀλίβα;['Ὀλίβα'];['n-s---fn-']
97;Ὀλίβαν;['Ὀλίβα'];['n-s---fa-']
98;Οἶκος;['Οἶκος'];['n-s---mn-']
99;Πασχώρ;['Πασχώρ'];['n-----mn-']
100;Παῦλος;['Παῦλος'];['n-s---mn-']
101;Πέτρῳ;['Πέτρος'];['n-s---md-']
102;Ῥωμαίων;['Ῥωμαῖος'];['a-p---mg-']
103;Σαμαρείας;['Σαμάρεια'];['n-s---fg-']
104;Σαμψών;['Σαμψών'];['n-s---mn-']
105;Σαοὺλ;['Σαῦλος'];['n--------']
106;Σειρῆνας;['Σειρήν'];['n-p---fa-']
107;Σιὼν;['Σιών'];['n--------']
108;Σιών;['Σιών'];['n--------']
109;Σκοπευτήριον;['Σκοπευτήριον'];['n-s---nn-']
110;Σοδόμων;['Σόδομα'];['n-s----g-']
111;Σολομῶντα;['Σολομών'];['n-s---ma-']
112;Σολομῶντος;['Σολομών'];['n-s---mg-']
113;Σύμμαχός;['Σύμμαχος'];['n-s---mn-']
114;Σύμμαχον;['Σύμμαχος'];['n-s---ma-']
115;Σύμμαχος;['Σύμμαχος'];['n-s---mn-']
116;Συγχύσει;['Σύγχυσις'];['n-s---fd-']
117;Συγχύσεως;['Σύγχυσις'];['n-s---fg-']
118;Συμμάχου;['Σύμμαχος'];['n-s---mg-']
119;Φαραὼ;['Φαραώ'];['n--------']
120;Φαραώ;['Φαραώ'];['n--------']
121;Χαλδαίους;['Χαλδαῖος'];['n-p---ma-']
122;Χριστὸν;['Χριστός'];['n-s---ma-']
123;Χριστὸς;['Χριστός'];['n-s---mn-']
124;Χριστόν;['Χριστός'];['n-s---ma-']
125;Χριστός;['Χριστός'];['n-s---mn-']
126;Χριστοῦ;['Χριστός'];['n-s---mg-']
127;Ψαλμοῖς;['Ψαλμός'];['n-p---md-']
128;Ψαλμῷ;['Ψαλμός'];['n-s---md-']
129;ἂν;['ἄν'];['g--------']
130;ἄγαν;['ἄγαν'];['d--------']
131;ἄγγελος;['ἄγγελος'];['n-s---mn-']
132;ἄγειν;['ἄγω'];['v--pna---']
133;ἄγευστοι;['ἄγευστος'];['a-p---mn-']
134;ἄγρᾳ;['ἄγρα'];['n-s---fd-']
135;ἄγχει;['ἄγχω'];['v3spia---']
136;ἄγχον;['ἄγχω'];['v-sppann-']
137;ἄκρας;['ἄκρος'];['a-s---fg-']
138;ἄλλας;['ἄλλος'];['p-p---fa-']
139;ἄλλη;['ἄλλος'];['p-s---fn-']
140;ἄλλο;['ἄλλος'];['p-s---na-']
141;ἄλλοις;['ἄλλος'];['p-p---md-']
142;ἄλλον;['ἄλλος'];['p-s---ma-']
143;ἄλλους;['ἄλλος'];['p-p---ma-']
144;ἄλλως;['ἄλλος'];['d--------']
145;ἄμοιρον;['ἄμοιρος'];['a-s---fa-']
146;ἄμπελον;['ἄμπελος'];['n-s---fa-']
147;ἄν;['ἄν'];['g--------']
148;ἄνδρα;['ἀνήρ'];['n-s---ma-']
149;ἄνδρας;['ἀνήρ'];['n-p---ma-']
150;ἄνεσιν;['ἄνεσις'];['n-s---fa-']
151;ἄνευ;['ἄνευ'];['r--------']
152;ἄνθρωπον;['ἄνθρωπος'];['n-s---ma-']
153;ἄνθρωπος;['ἄνθρωπος'];['n-s---mn-']
154;ἄξια;['ἄξιος'];['a-p---na-', 'a-p---nn-']
155;ἄξιον;['ἄξιος'];['a-s---ma-', 'a-s---nn-']
156;ἄπειρον;['ἄπειρος'];['a-s---na-']
157;ἄρα;['ἄρα'];['g--------']
158;ἄρξασα;['ἄρχω'];['v-sapafn-']
159;ἄρρενας;['ἄρσην'];['a-p---ma-']
160;ἄρτι;['ἄρτι'];['d--------']
161;ἄρτον;['ἄρτος'];['n-s---ma-']
162;ἄρτου;['ἄρτος'];['n-s---mg-']
163;ἄρχοντας;['ἄρχων'];['n-p---ma-']
164;ἄρχοντες;['ἄρχων', 'ἄρχω'];['n-p---mn-', 'v-pppamn-']
165;ἄρχουσα;['ἄρχω'];['v-sppafn-']
166;ἄρχουσαν;['ἄρχω'];['v-sppafa-']
167;ἄρχων;['ἄρχων'];['n-s---mn-']
168;ἄστατον;['ἄστατος'];['a-s---fa-']
169;ἄτονος;['ἄτονος'];['a-s---fn-']
170;ἄτοπον;['ἄτοπος'];['a-s---nn-']
171;ἄφεσιν;['ἄφεσις'];['n-s---fa-']
172;ἄχθεταί;['ἄχθομαι'];['v3spim---']
173;ἄχραντοι;['ἄχραντος'];['a-p---mn-']
174;ἆρον;['ἀείρω'];['v2sama---']
175;ἀβάτοις;['ἄβατος'];['a-p---nd-']
176;ἀβάτων;['ἄβατος'];['a-p---ng-']
177;ἀβοήθητον;['ἀβοήθητος'];['a-s---fa-']
178;ἀγάπη;['ἀγάπη'];['n-s---fn-']
179;ἀγάπης;['ἀγάπη'];['n-s---fg-']
180;ἀγαθὰ;['ἀγαθός'];['a-p---na-']
181;ἀγαθαὶ;['ἀγαθός'];['a-p---fn-']
182;ἀγαθὸν;['ἀγαθός'];['a-s---nn-']
183;ἀγαθὸς;['ἀγαθός'];['a-s---mn-']
184;ἀγαθοῖς;['ἀγαθός'];['a-p---md-']
185;ἀγαθούς;['ἀγαθός'];['a-p---ma-']
186;ἀγαθῶν;['ἀγαθός'];['a-p---ng-']
187;ἀγανακτοῦντας;['ἀγανακτέω'];['v-pppama-']
188;ἀγαπᾷ;['ἀγαπάω'];['v3spia---']
189;ἀγαπᾶν;['ἀγαπάω'];['v--pna---']
190;ἀγαπητὴ;['ἀγαπητός'];['a-s---fn-']
191;ἀγαπώντων;['ἀγαπάω'];['v-pppamg-']
192;ἀγαπῶντες;['ἀγαπάζω'];['v-pppamn-']
193;ἀγαπῶντος;['ἀγαπάω'];['v-sppamg-']
194;ἀγαπῶσαι;['ἀγαπάω'];['v-pppafn-']
195;ἀγγέλοις;['ἄγγελος'];['n-p---md-']
196;ἀγγέλου;['ἄγγελος'];['n-s---mg-']
197;ἀγγέλους;['ἄγγελος'];['n-p---ma-']
198;ἀγγέλων;['ἄγγελος'];['n-p---mg-']
199;ἀγγείου;['ἀγγεῖον'];['n-s---ng-']
200;ἀγγεῖον;['ἀγγεῖον'];['n-s---na-']
201;ἀγνοήσαντα;['ἀγνοέω'];['v-sapama-']
202;ἀγνοῶμεν;['ἀγνοέω'];['v1ppsa---']
203;ἀγόμεναί;['ἄγω'];['v-pppmfn-']
204;ἀγρίοις;['ἄγριος'];['a-p---nd-']
205;ἀγρὸς;['ἀγρός'];['n-s---mn-']
206;ἀγρῷ;['ἀγρός'];['n-s---md-']
207;ἀγών;['ἀγών'];['n-s---mn-']
208;ἀδελφὴ;['ἀδελφή'];['n-s---fn-']
209;ἀδελφῆς;['ἀδελφή'];['n-s---fg-']
210;ἀδελφοὶ;['ἀδελφός'];['n-p---mn-']
211;ἀδελφοῦ;['ἀδελφός'];['n-s---mg-']
212;ἀδιάλειπτα;['ἀδιάλειπτος'];['a-p---na-']
213;ἀδιάφθορον;['ἀδιάφθορος'];['a-s---na-']
214;ἀδιάφθορος;['ἀδιάφθορος'];['a-s---mn-']
215;ἀδικεῖσθαι;['ἀδικέω'];['v--pnm---']
216;ἀδολέσχησον;['ἀδολεσχέω'];['v2sama---']
217;ἀδύνατοι;['ἀδύνατος'];['a-p---mn-']
218;ἀδύνατον;['ἀδύνατος'];['a-s---nn-']
219;ἀεὶ;['ἀεί'];['d--------']
220;ἀεί;['ἀεί'];['d--------']
221;ἀετοῦ;['ἀετός'];['n-s---mg-']
222;ἀθετοῦντος;['ἀθετέω'];['v-sppamg-']
223;ἀθρόας;['ἀθρόος'];['a-s---fg-']
224;ἀκάθαρτον;['ἀκάθαρτος'];['a-s---na-']
225;ἀκαθάρτους;['ἀκάθαρτος'];['a-p---ma-']
226;ἀκαθαρσία;['ἀκαθαρσία'];['n-s---fn-']
227;ἀκαθαρσίᾳ;['ἀκαθαρσία'];['n-s---fd-']
228;ἀκαθαρσίαν;['ἀκαθαρσία'];['n-s---fa-']
229;ἀκατάστατοι;['ἀκατάστατος'];['a-p---mn-']
230;ἀκοὴν;['ἀκοή'];['n-s---fa-']
231;ἀκοῇ;['ἀκοή'];['n-s---fd-']
232;ἀκολούθως;['ἀκόλουθος'];['d--------']
233;ἀκούειν;['ἀκούω'];['v--pna---']
234;ἀκούεσθαι;['ἀκούω'];['v--pnm---']
235;ἀκούσαντες;['ἀκούω'];['v-papamn-']
236;ἀκούσει;['ἀκούω'];['v3sfia---']
237;ἀκούσεται;['ἀκούω'];['v3sfim---']
238;ἀκούσητε;['ἀκούω'];['v2pasa---']
239;ἀκοῦσαι;['ἀκούω'];['v--ana---']
240;ἀκράτου;['ἄκρατος'];['a-s---mg-']
241;ἀκριβείας;['ἀκρίβεια'];['n-s---fg-']
242;ἀκριβὴς;['ἀκριβής'];['a-s---mn-']
243;ἀλαλάζοντες;['ἀλαλάζω'];['v-pppamn-']
244;ἀλγεῖ;['ἀλγέω'];['v3spia---']
245;ἀλγεῖν;['ἀλγέω'];['v--pna---']
246;ἀλγηδόσι;['ἀλγηδών'];['n-p---fd-']
247;ἀλεκτοροφωνίας;['ἀλεκτοροφωνία'];['n-s---fg-']
248;ἀλήθεια;['ἀλήθεια'];['n-s---fn-']
249;ἀλῆται;['ἀλήτης'];['n-p---mn-']
250;ἀληθὲς;['ἀληθής'];['a-s---nn-', 'a-s---na-']
251;ἀληθείας;['ἀλήθεια'];['n-s---fg-']
252;ἀληθινῶν;['ἀληθινός'];['a-p---mg-']
253;ἀληθοῦς;['ἀληθής'];['a-s---fg-']
254;ἀληθῶν;['ἀληθής'];['a-p---ng-']
255;ἀληθῶς;['ἀληθής'];['d--------']
256;ἀλλὰ;['ἀλλά'];['c--------']
257;ἀλλάξας;['ἀλλάσσω'];['v-sapamn-']
258;ἀλληγορητέον;['ἀλληγορέω'];['a-s---nns']
259;ἀλλ’;['ἀλλά'];['c--------']
260;ἀλόγοις;['ἄλογος'];['a-p---nd-']
261;ἀμελείᾳ;['ἀμέλεια'];['n-s---fd-']
262;ἀμελήσῃ;['ἀμελέω'];['v3sasa---']
263;ἀμελούντων;['ἀμελέω'];['v-pppamg-']
264;ἀμελοῦντι;['ἀμελέω'];['v-sppamd-']
265;ἀμεταμέλητα;['ἀμεταμέλητος'];['a-p---nn-']
266;ἀμπελὼν;['ἀμπελών'];['n-s---mn-']
267;ἀμπελῶνα;['ἀμπελών'];['n-s---ma-']
268;ἀνα;['ἀνα'];['r--------']
269;ἀνὰ;['ἀνά'];['r--------']
270;ἀνάγκῃ;['ἀνάγκη'];['n-s---fd-']
271;ἀνάγομεν;['ἀνάγω'];['v1ppia---']
272;ἀνάγονται;['ἀνάγω'];['v3ppim---']
273;ἀνάκλησίν;['ἀνάκλησις'];['n-s---fa-']
274;ἀνάπαυσιν;['ἀνάπαυσις'];['n-s---fa-']
275;ἀνάστημα;['ἀνάστημα'];['n-s---na-']
276;ἀνάψαι;['ἀνάπτω'];['v--ana---']
277;ἀναγινωσκομένου;['ἀναγιγνώσκω'];['v-sppmmg-']
