;form;lemmi;postag
0;,;[','];['u--------']
1;-δὲ;['δέ'];['c--------']
2;-δ’;['δέ'];['c--------']
3;-τε;['τε'];['c--------']
4;.;['.'];['u--------']
5;";";"[';']";['u--------']
6;E;['E'];['z--------']
7;·;['·'];['u--------']
8;Ἀγαμέμνων;['Ἀγαμέμνων'];['n-s---mn-']
9;Ἀγησίλαον;['Ἀγησίλαος'];['n-s---ma-']
10;Ἀγησίλαος;['Ἀγησίλαος'];['n-s---mn-']
11;Ἀγησιλάου;['Ἀγησίλαος'];['n-s---mg-']
12;Ἀθηναίους;['Ἀθηναῖος'];['a-p---ma-']
13;Ἀλέξανδρος;['Ἀλέξανδρος'];['n-s---mn-']
14;Ἀρμενίων;['Ἀρμένιος'];['n-p---mg-']
15;Ἀσίᾳ;['Ἀσία'];['n-s---fd-']
16;Ἀσίας;['Ἀσία'];['n-s---fg-']
17;Αἴγυπτον;['Αἴγυπτος'];['n-s---fa-']
18;Αἰγύπτιοι;['Αἰγύπτιος'];['a-p---mn-']
19;Αἰγύπτῳ;['Αἴγυπτος'];['n-s---fd-']
20;Αἰγυπτίοις;['Αἰγύπτιος'];['a-p---md-']
21;Αἰγυπτίους;['Αἰγύπτιος'];['a-p---ma-']
22;Βοιώτιον;['Βοιώτιος'];['a-s---ma-']
23;Δομετίου;['Δομέτιος'];['n-s---mg-']
24;Ἕλλησι;['Ἕλλην'];['n-p---md-']
25;Ἑλλάδος;['Ἑλλάς'];['n-s---fg-']
26;Εὐρυπωντίδαι;['Εὐρυπωντίδης'];['n-p---mn-']
27;Θεμιστόκλειον;['Θεμιστόκλειον'];['n-s---na-']
28;Θετταλίᾳ;['Θεσσαλία'];['n-s---fd-']
29;Θήβας;['Θῆβαι'];['n-p---fa-']
30;Θηβαίοις;['Θηβαῖος'];['a-p---md-']
31;Θηβαίους;['Θηβαῖος'];['a-p---ma-']
32;Θηβαίων;['Θηβαῖος'];['a-p---mg-']
33;Ἰταλίαν;['Ἰταλία'];['n-s---fa-']
34;Ἰταλικὴν;['Ἰταλικός'];['a-s---fa-']
35;Καίσαρι;['Καῖσαρ'];['n-s---md-']
36;Καίσαρος;['Καῖσαρ'];['n-s---mg-']
37;Καῖσαρ;['Καῖσαρ'];['n-s---mn-']
38;Λάκων;['Λάκων'];['n-s---mn-']
39;Λακεδαιμονίους;['Λακεδαιμόνιος'];['a-p---ma-']
40;Λέπιδον;['Λέπιδος'];['n-s---ma-']
41;Λεύκολλον;['Λεύκολλος'];['n-s---ma-']
42;Λεύκτροις;['Λεῦκτρον'];['n-p---nd-']
43;Λεωτυχίδην;['Λεωτυχίδης'];['n-s---ma-']
44;Λεωτυχίδης;['Λεωτυχίδης'];['n-s---mn-']
45;Λύσανδρον;['Λύσανδρος'];['n-s---ma-']
46;Λύσανδρος;['Λύσανδρος'];['n-s---mn-']
47;Μάγνον;['Μάγνος'];['n-s---ma-']
48;Μάξιμον;['Μάξιμος'];['n-s---ma-']
49;Μάριον;['Μάριος'];['n-s---ma-']
50;Μέτελλον;['Μέτελλος'];['n-s---ma-']
51;Μεσσήνην;['Μεσσήνη'];['n-s---fa-']
52;Ξενοφῶν;['Ξενοφῶν'];['n-s---mn-']
53;Πομπήϊον;['Πομπήϊος'];['n-s---ma-']
54;Πομπήϊος;['Πομπήϊος'];['n-s---mn-']
55;Πομπηΐου;['Πομπήϊος'];['n-s---mg-']
56;Πομπηΐῳ;['Πομπήϊος'];['n-s---md-']
57;Ῥώμῃ;['Ῥώμη'];['n-s---fd-']
58;Ῥώμης;['Ῥώμη'];['n-s---fg-']
59;Ῥωμαίοις;['Ῥωμαῖος'];['a-p---md-']
60;Ῥωμαίους;['Ῥωμαῖος'];['a-p---ma-']
61;Ῥωμαῖοι;['Ῥωμαῖος'];['a-p---mn-']
62;Ῥωμαῖον;['Ῥωμαῖος'];['a-s---ma-']
63;Σκηπίωνι;['Σκιπίων'];['n-s---md-']
64;Σκηπίωνος;['Σκηπίων'];['n-s---mg-']
65;Σπάρτῃ;['Σπάρτη'];['n-s---fd-']
66;Σπάρτην;['Σπάρτη'];['n-s---fa-']
67;Σπάρτης;['Σπάρτη'];['n-s---fg-']
68;Σύλλᾳ;['Σύλλας'];['n-s---md-']
69;Σύλλαν;['Σύλλας'];['n-s---ma-']
70;Σύλλας;['Σύλλας'];['n-s---mn-']
71;Σφοδρίαν;['Σφοδρίας'];['n-s---ma-']
72;Τιγράνην;['Τιγράνης'];['n-s---ma-']
73;Φαρσάλιον;['Φαρσάλιος'];['a-s---na-']
74;Φαύστῳ;['Φαῦστος'];['n-s---md-']
75;Φαωνίου;['Φαώνιος'];['n-s---mg-']
76;Φοιβίδᾳ;['Φοιβίδας'];['n-s---md-']
77;ἂν;['ἄν'];['g--------']
78;ἄγειν;['ἄγω'];['v--pna---']
79;ἄγνοιαν;['ἄγνοια'];['n-s---fa-']
80;ἄδοξον;['ἄδοξος'];['a-s---na-']
81;ἄκοντας;['ἄκων'];['a-p---ma-']
82;ἄλληλα;['ἀλλήλων'];['p-p---na-']
83;ἄλλης;['ἄλλος'];['p-s---fg-']
84;ἄλλο;['ἄλλος'];['p-s---nn-']
85;ἄλλους;['ἄλλος'];['p-p---ma-']
86;ἄλλων;['ἄλλος'];['p-p---mg-']
87;ἄμεμπτος;['ἄμεμπτος'];['a-s---mn-']
88;ἄνδρα;['ἀνήρ'];['n-s---ma-']
89;ἄνευ;['ἄνευ'];['r--------']
90;ἄπλετον;['ἄπλετος'];['a-s---fa-']
91;ἄριστα;['ἀγαθός'];['a-p---nas']
92;ἄρχοντα;['ἄρχω'];['v-sppama-']
93;ἀγαθοῦ;['ἀγαθός'];['a-s---mg-']
94;ἀγεννῶς;['ἀγεννής'];['d--------']
95;ἀγορᾶς;['ἀγορά'];['n-s---fg-']
96;ἀγωνισάμενον;['ἀγωνίζομαι'];['v-sapmma-']
97;ἀδελφὸς;['ἀδελφός'];['n-s---mn-']
98;ἀδίκημα;['ἀδίκημα'];['n-s---na-']
99;ἀεὶ;['ἀεί'];['d--------']
100;ἀκούοντας;['ἀκούω'];['v-pppama-']
101;ἀληθὲς;['ἀληθής'];['a-s---nn-']
102;ἀλλὰ;['ἀλλά'];['c--------']
103;ἀλλότριος;['ἀλλότριος'];['a-s---mn-']
104;ἀμιμητον;['ἀμιμητος'];['a-s---na-']
105;ἀνάγκην;['ἀνάγκη'];['n-s---fa-']
106;ἀνάγκης;['ἀνάγκη'];['n-s---fg-']
107;ἀνάσχοιτο;['ἀνέχω'];['v3saom---']
108;ἀναγκαίως;['ἀναγκαῖος'];['d--------']
109;ἀναρρῖψαι;['ἀναρρίπτω'];['v--ana---']
110;ἀνδραποδίσασθαι;['ἀνδραποδίζω'];['v--anm---']
111;ἀνδρὸς;['ἀνήρ'];['n-s---mg-']
112;ἀνδρός;['ἀνήρ'];['n-s---mg-']
113;ἀνδρῶν;['ἀνήρ'];['n-p---mg-']
