;form;lemmi;postag
0;"""";"['""']";['u--------']
1;,;[','];['u--------']
2;-δὲ;['δέ'];['c--------']
3;-δ’;['δέ'];['c--------']
4;-τε;['τε'];['c--------']
5;-τ’;['τε'];['c--------']
6;.;['.'];['u--------']
7;";";"[';']";['u--------']
8;E;['E'];['z--------']
9;·;['·'];['u--------']
10;Ἄπολλον;['Ἀπόλλων'];['n-s---mv-']
11;Ἄργον;['Ἄργος'];['n-s---ma-']
12;Ἄργος;['Ἄργος'];['n-s---na-']
13;Ἄρει;['Ἄρης'];['n-s---md-']
14;Ἄρες;['Ἄρης'];['n-s---mv-']
15;Ἄρεως;['Ἄρης'];['n-s---mg-']
16;Ἄρη;['Ἄρης'];['n-s---ma-']
17;Ἄρης;['Ἄρης'];['n-s---mn-']
18;Ἄρτεμιν;['Ἄρτεμις'];['n-s---fa-']
19;Ἄρτεμις;['Ἄρτεμις'];['n-s---fn-']
20;Ἄττῃ;['Ἄττις'];['n-s---md-']
21;Ἀγχίσου;['Ἀγχίσης'];['n-s---mg-']
22;Ἀθήνας;['Ἀθῆναι'];['n-p---fa-']
23;Ἀθηνᾶ;['Ἀθήνη'];['n-s---fn-']
24;Ἀθηνᾶν;['Ἀθήνη'];['n-s---fa-']
25;Ἀθηνᾶς;['Ἀθήνη'];['n-s---fg-']
26;Ἀθηναίοις;['Ἀθηναῖος'];['a-p---md-']
27;Ἀκταίωνος;['Ἀκταίων'];['n-s---mg-']
28;Ἀλκμήνης;['Ἀλκμήνη'];['n-s---fg-']
29;Ἀμύκλαις;['Ἀμύκλαι'];['n-p---fd-']
30;Ἀμύκου;['Ἄμυκος'];['n-s---mg-']
31;Ἀμφιτρύωνος;['Ἀμφιτρύων'];['n-s---mg-']
32;Ἀντιόπην;['Ἀντιόπη'];['n-s---fa-']
33;Ἀπόλλω;['Ἀπόλλων'];['n-s---ma-']
34;Ἀπόλλων;['Ἀπόλλων'];['n-s---mn-']
35;Ἀρκαδίᾳ;['Ἀρκαδία'];['n-s---fd-']
36;Ἀρκαδίαν;['Ἀρκαδία'];['n-s---fa-']
37;Ἀρκαδίας;['Ἀρκαδία'];['n-s---fg-']
38;Ἀσκληπιὲ;['Ἀσκληπιός'];['n-s---mv-']
39;Ἀσκληπιὸν;['Ἀσκληπιός'];['n-s---ma-']
40;Ἀσκληπιὸς;['Ἀσκληπιός'];['n-s---mn-']
41;Ἀσσύριον;['Ἀσσύριος'];['a-s---na-']
42;Ἀτλαντίδος;['Ἀτλαντίς'];['n-s---fg-']
43;Ἀφροδίτη;['Ἀφροδίτη'];['n-s---fv-', 'n-s---fn-']
44;Ἀφροδίτην;['Ἀφροδίτη'];['n-s---fa-']
45;Ἀφροδίτης;['Ἀφροδίτη'];['n-s---fg-']
46;Αἴγυπτον;['Αἴγυπτος'];['n-s---fa-']
47;Βέβρυκος;['Βέβρυξ'];['n-s---mg-']
48;Βοιωτίαν;['Βοιωτία'];['n-s---fa-']
49;Βοιωτίας;['Βοιωτία'];['n-s---fg-']
50;Βράγχος;['Βράγχος'];['n-s---mn-']
51;Βριάρεων;['Βριάρεως'];['n-s---ma-']
52;Γανύμηδες;['Γανυμήδης'];['n-s---mv-']
53;Γανυμήδει;['Γανυμήδης'];['n-s---md-']
54;Γανυμήδης;['Γανυμήδης'];['n-s---mn-']
55;Γαργάρῳ;['Γάργαρον'];['n-s---nd-']
56;Γοργόνα;['Γοργών'];['n-s---fa-']
57;Γοργόνας;['Γοργώ'];['n-p---fa-']
58;Δάφνη;['Δάφνη'];['n-s---fn-']
59;Δάφνην;['Δάφνη'];['n-s---fa-']
60;Δανάην;['Δανάη'];['n-s---fa-']
61;Δελφοῖς;['Δελφοί'];['n-p---md-']
62;Δία;['Ζεύς'];['n-s---ma-']
63;Δί’;['Ζεύς'];['n-s---ma-']
64;Διδύμοις;['Δίδυμος'];['n-p---md-']
65;Διὶ;['Ζεύς'];['n-s---md-']
66;Διί;['Ζεύς'];['n-s---md-']
67;Διὸς;['Ζεύς'];['n-s---mg-']
68;Διόνυσε;['Διόνυσος'];['n-s---mv-']
69;Διόνυσον;['Διόνυσος'];['n-s---ma-']
70;Διόνυσος;['Διόνυσος'];['n-s---mn-']
71;Διός;['Ζεύς'];['n-s---mg-']
72;Διονύσου;['Διόνυσος'];['n-s---mg-']
73;Ἔρως;['Ἔρως'];['n-s---mn-', 'n-s---mv-']
74;Ἔρωτα;['Ἔρως'];['n-s---ma-']
75;Ἔρωτος;['Ἔρως'];['n-s---mg-']
76;Ἐνδυμίων;['Ἐνδυμίων'];['n-s---mn-']
77;Ἐνδυμίωνα;['Ἐνδυμίων'];['n-s---ma-']
78;Ἕλλην;['Ἕλλην'];['n-s---mn-']
79;Ἑρμαφρόδιτον;['Ἑρμαφρόδιτος'];['n-s---ma-']
80;Ἑρμῆ;['Ἑρμῆς'];['n-s---mv-']
81;Ἑρμῆν;['Ἑρμῆς'];['n-s---ma-']
82;Ἑρμῆς;['Ἑρμῆς'];['n-s---mn-']
83;Εἰλήθυιαν;['Εἰλήθυια'];['n-s---fa-']
84;Ζέφυρον;['Ζέφυρος'];['n-s---ma-']
85;Ζέφυρος;['Ζέφυρος'];['n-s---mn-']
86;Ζεὺς;['Ζεύς'];['n-s---mn-']
87;Ζεύς;['Ζεύς'];['n-s---mn-']
88;Ζεῦ;['Ζεύς'];['n-s---mv-']
89;Ἠριδανῷ;['Ἠριδανός'];['n-s---md-']
90;Ἠχοῖ;['Ἠχώ'];['n-s---fd-']
91;Ἥβη;['Ἥβη'];['n-s---fn-']
92;Ἥλιε;['Ἥλιος'];['n-s---mv-']
93;Ἥλιον;['Ἥλιος'];['n-s---ma-']
94;Ἥλιος;['Ἥλιος'];['n-s---mn-']
95;Ἥρα;['Ἥρα'];['n-s---fv-', 'n-s---fn-']
96;Ἥρᾳ;['Ἥρα'];['n-s---fd-']
97;Ἥρας;['Ἥρα'];['n-s---fg-']
98;Ἥφαιστε;['Ἥφαιστος'];['n-s---mv-']
99;Ἥφαιστός;['Ἥφαιστος'];['n-s---mn-']
100;Ἥφαιστον;['Ἥφαιστος'];['n-s---ma-']
101;Ἥφαιστος;['Ἥφαιστος'];['n-s---mn-']
102;Ἡράκλεις;['Ἡρακλῆς'];['n-s---mv-']
103;Ἡφαίστῳ;['Ἥφαιστος'];['n-s---md-']
104;Θέτιν;['Θέτις'];['n-s---fa-']
105;Θέτις;['Θέτις'];['n-s---fn-']
106;Θήβαις;['Θῆβαι'];['n-p---fd-']
107;Θηβαία;['Θηβαῖος'];['a-s---fn-']
108;Θρᾷκας;['Θρᾷξ'];['n-p---ma-']
109;Ἴδη;['Ἴδη'];['n-s---fn-']
110;Ἴδῃ;['Ἴδη'];['n-s---fd-']
111;Ἴδην;['Ἴδη'];['n-s---fa-']
112;Ἴδης;['Ἴδη'];['n-s---fg-']
113;Ἶσιν;['Ἶσις'];['n-s---fa-']
114;Ἰάσονι;['Ἰάσων'];['n-s---md-']
115;Ἰαπετοῦ;['Ἰαπετός'];['n-s---mg-']
116;Ἰδαῖον;['Ἰδαῖος'];['a-s---na-']
117;Ἰκάριον;['Ἰκάριος'];['a-s---ma-']
118;Ἰκάριος;['Ἰκάριος'];['a-s---mn-']
119;Ἰκαρίου;['Ἰκάριος'];['a-s---mg-']
120;Ἰλιέως;['Ἰλιεύς'];['n-s---mg-']
121;Ἰνάχου;['Ἴναχος'];['n-s---mg-']
122;Ἰνδοὺς;['Ἰνδός'];['n-p---ma-']
123;Ἰξίονα;['Ἰξίων'];['n-s---ma-']
124;Ἰξίονι;['Ἰξίων'];['n-s---md-']
125;Ἰξίονος;['Ἰξίων'];['n-s---mg-']
126;Ἰξίων;['Ἰξίων'];['n-s---mn-']
127;Ἰὼ;['Ἰώ'];['n-s---fa-']
128;Κάδμου;['Κάδμος'];['n-s---mg-']
129;Κάστορα;['Κάστωρ'];['n-s---ma-']
130;Κάστωρ;['Κάστωρ'];['n-s---mn-']
131;Καρίαν;['Καρία'];['n-s---fa-']
132;Καύκασός;['Καύκασος'];['n-s---mn-']
133;Καύκασον;['Καύκασος'];['n-s---ma-']
134;Καυκάσῳ;['Καύκασος'];['n-s---md-']
135;Κλάρῳ;['Κλάρος'];['n-s---fd-']
136;Κλυμένη;['Κλυμένη'];['n-s---fn-']
137;Κλυμένῃ;['Κλυμένη'];['n-s---fd-']
138;Κορύβαντας;['Κορύβας'];['n-p---ma-']
139;Κορύβαντες;['Κορύβας'];['n-p---mn-']
140;Κρόνου;['Κρόνος'];['n-s---mg-']
141;Κυλλήνιος;['Κυλλήνη'];['a-s---mn-']
142;Λάκωνα;['Λάκων'];['n-s---ma-']
143;Λαμψάκῳ;['Λάμψακος'];['n-s---fd-']
144;Λήδας;['Λήδη'];['n-s---fg-']
145;Λήμνῳ;['Λῆμνος'];['n-s---fd-']
146;Λητοῖ;['Λητώ'];['n-s---fv-']
147;Λίβανον;['Λίβανος'];['n-s---ma-']
148;Λυδίᾳ;['Λυδία'];['n-s---fd-']
149;Λυδίαν;['Λυδία'];['n-s---fa-']
150;Μαίας;['Μαῖα'];['n-s---fg-']
151;Μαῖα;['Μαῖα'];['n-s---fn-']
152;Μαινάδων;['Μαινάς'];['n-p---mg-']
153;Μαινάσι;['Μαινάς'];['n-p---fd-']
154;Μαραθῶνι;['Μαραθών'];['n-s---md-']
155;Μαρσύας;['Μαρσύας'];['n-s---mn-']
156;Μοῦσαι;['Μοῦσα'];['n-p---fn-']
157;Νεῖλον;['Νεῖλος'];['n-s---ma-']
158;Νεμέαν;['Νεμέα'];['n-s---fa-']
159;Νηρηΐδι;['Νηρηΐς'];['n-s---fd-']
160;Νιόβης;['Νιόβη'];['n-s---fg-']
161;Νύμφαις;['Νύμφη'];['n-p---fd-']
162;Νῦσαν;['Νῦσα'];['n-s---fa-']
163;Ὀμφάλης;['Ὀμφάλη'];['n-s---fg-']
164;Οἴτῃ;['Οἴτη'];['n-s---fd-']
165;Οἰβάλου;['Οἴβαλος'];['n-s---mg-']
166;Πὰν;['Πάν'];['n-s---mn-']
167;Πάν;['Πάν'];['n-s---mv-']
168;Παιῶνα;['Παιάν'];['n-s---ma-']
169;Πανὸς;['Πάν'];['n-s---mg-']
170;Παρθένιον;['Παρθένιος'];['n-s---ma-']
171;Πειρίθουν;['Πειρίθοος'];['n-s---ma-']
172;Πηνελόπη;['Πηνελόπεια'];['n-s---fn-']
173;Πηνελόπην;['Πηνελόπη'];['n-s---fa-']
174;Πίτυϊ;['Πίτυς'];['n-s---md-']
175;Πλούτωνι;['Πλούτων'];['n-s---md-']
176;Πόσειδον;['Ποσειδῶν'];['n-s---mv-']
177;Πολυδεύκην;['Πολυδεύκης'];['n-s---ma-']
178;Πολυδεύκης;['Πολυδεύκης'];['n-s---mn-']
179;Πολυδεύκους;['Πολυδεύκης'];['n-s---mg-']
180;Ποσειδῶ;['Ποσειδῶν'];['n-s---ma-']
181;Ποσειδῶν;['Ποσειδῶν'];['n-s---mn-']
182;Ποσειδῶνα;['Ποσειδῶν'];['n-s---ma-']
183;Ποσειδῶνι;['Ποσειδῶν'];['n-s---md-']
184;Πρίαπον;['Πρίαπος'];['n-s---ma-']
185;Πρίαπος;['Πρίαπος'];['n-s---mn-']
186;Προμηθεῦ;['Προμηθεύς'];['n-s---mv-']
187;Ῥέα;['Ῥέα'];['n-s---fn-']
188;Ῥέαν;['Ῥέα'];['n-s---fa-']
189;Ῥέας;['Ῥέα'];['n-s---fg-']
190;Σελήνη;['Σελήνη'];['n-s---fv-']
191;Σελήνην;['Σελήνη'];['n-s---fa-']
192;Σεμέλη;['Σεμέλη'];['n-s---fn-']
193;Σεμέλην;['Σεμέλη'];['n-s---fa-']
194;Σεμέλης;['Σεμέλη'];['n-s---fg-']
195;Σιδῶνος;['Σιδών'];['n-s---fg-']
196;Σκύθαις;['Σκύθης'];['n-p---md-']
197;Σκύθας;['Σκύθης'];['n-p---ma-']
198;Σκυθίαν;['Σκυθία'];['n-s---fa-']
199;Σπαρτιᾶτις;['Σπαρτιᾶτις'];['n-s---fn-']
200;Τάρταρον;['Τάρταρος'];['n-s---ma-']
201;Ταϋγέτου;['Ταύγετον'];['n-s---ng-']
202;Ταυρικήν;['Ταυρικός'];['a-s---fa-']
203;Τεγέαν;['Τεγέα'];['n-s---fa-']
204;Τιτάνων;['Τιτάν'];['n-p---mg-']
205;Τμῶλον;['Τμῶλος'];['n-s---ma-']
206;Ὕπνον;['Ὕπνος'];['n-s---ma-']
207;Ὑάκινθον;['Ὑάκινθος'];['n-s---ma-']
208;Ὑάκινθος;['Ὑάκινθος'];['n-s---mn-']
209;Φερσεφάττῃ;['Περσεφόνη'];['n-s---fd-']
210;Φρύγιον;['Φρύγιος'];['a-s---na-']
211;Φρυγὶ;['Φρύξ'];['n-s---md-']
212;Χάριν;['Χάρις'];['n-s---fa-']
213;Χάρις;['Χάρις'];['n-s---fn-']
214;Ὧραι;['Ὥρα'];['n-p---fn-']
215;ἂν;['ἄν'];['g--------']
216;ἄγε;['ἄγω'];['v2spma---']
217;ἄγει;['ἄγω'];['v3spia---']
218;ἄγοντες;['ἄγω'];['v-pppamn-']
219;ἄθλιος;['ἄθλιος'];['a-s---mn-']
220;ἄκαιρον;['ἄκαιρος'];['a-s---nn-']
221;ἄκρων;['ἄκρος'];['a-p---mg-']
222;ἄκων;['ἄκων'];['a-s---mn-']
223;ἄλλα;['ἄλλος'];['p-p---na-', 'p-p---nn-']
224;ἄλλην;['ἄλλος'];['p-s---fa-']
225;ἄλλο;['ἄλλος'];['p-s---na-', 'p-s---nn-']
226;ἄλλοις;['ἄλλος'];['p-p---md-']
227;ἄλλον;['ἄλλος'];['p-s---ma-']
228;ἄλλος;['ἄλλος'];['p-s---mn-']
229;ἄλλου;['ἄλλος'];['p-s---mg-']
230;ἄλλους;['ἄλλος'];['p-p---ma-']
231;ἄλλων;['ἄλλος'];['p-p---mg-']
232;ἄλλως;['ἄλλος'];['d--------']
233;ἄμετρον;['ἄμετρος'];['a-s---na-']
234;ἄμπελον;['ἄμπελος'];['n-s---fa-']
235;ἄμφω;['ἄμφω'];['p-d---mn-']
236;ἄν;['ἄν'];['g--------']
237;ἄνδρα;['ἀνήρ'];['n-s---ma-']
238;ἄνευ;['ἄνευ'];['r--------']
239;ἄνθος;['ἄνθος'];['n-s---na-']
240;ἄνθρωπε;['ἄνθρωπος'];['n-s---mv-']
241;ἄνθρωποι;['ἄνθρωπος'];['n-p---mn-']
242;ἄνθρωπον;['ἄνθρωπος'];['n-s---ma-']
243;ἄνθρωπος;['ἄνθρωπος'];['n-s---mn-']
244;ἄντυγος;['ἄντυξ'];['n-s---fg-']
245;ἄνω;['ἄνω'];['d--------']
246;ἄξιον;['ἄξιος'];['a-s---nn-']
247;ἄπαγε;['ἀπάγω'];['v2spma---']
248;ἄπαυστον;['ἄπαυστος'];['a-s---ma-']
249;ἄπειμι;['ἀπέρχομαι'];['v1spia---']
250;ἄπυρος;['ἄπυρος'];['a-s---fn-']
251;ἄρα;['ἄρα'];['g--------']
252;ἄριστος;['ἀγαθός'];['a-s---mns']
253;ἄρσην;['ἄρσην'];['a-s---mn-']
254;ἄρτι;['ἄρτι'];['d--------']
255;ἄρχει;['ἄρχω'];['v3spia---']
256;ἄρχω;['ἄρχω'];['v1spia---']
257;ἄρχων;['ἄρχω'];['v-sppamn-']
258;ἄστοχος;['ἄστοχος'];['a-s---mn-']
259;ἄτοξος;['ἄτοξος'];['a-s---mn-']
260;ἄτρωτοι;['ἄτρωτος'];['a-p---fn-']
261;ἄϋπνος;['ἄυπνος'];['a-s---mn-']
262;ἄφρων;['ἄφρων'];['a-s---mn-']
263;ἄχθεται;['ἄχθομαι'];['v3spim---']
264;ἄχθῃ;['ἄχθομαι'];['v2spim---']
265;ἄχθου;['ἄχθομαι'];['v2spmm---']
266;ἄχρι;['ἄχρι'];['r--------']
267;ἆρά;['ἆρα'];['g--------']
268;ἆσθμα;['ἆσθμα'];['n-s---na-']
269;ἀγάγοι;['ἄγω'];['v3saoa---']
270;ἀγαγὼν;['ἄγω'];['v-sapamn-']
271;ἀγαθήν;['ἀγαθός'];['a-s---fa-']
272;ἀγαθῇ;['ἀγαθός'];['a-s---fd-']
273;ἀγαθὸν;['ἀγαθός'];['a-s---na-']
274;ἀγαθόν;['ἀγαθός'];['a-s---nn-']
275;ἀγανακτήσει;['ἀγανακτέω'];['v3sfia---']
276;ἀγανακτῶ;['ἀγανακτέω'];['v1spia---']
277;ἀγαπήσαιμι;['ἀγαπάω'];['v1saoa---']
278;ἀγγελίας;['ἀγγελία'];['n-p---fa-']
279;ἀγγελῶν;['ἀγγέλλω'];['v-sfpamn-']
280;ἀγένειον;['ἀγένειος'];['a-s---ma-']
281;ἀγένειος;['ἀγένειος'];['a-s---mn-']
282;ἀγκύλον;['ἀγκύλος'];['a-s---na-']
283;ἀγνοεῖταί;['ἀγνοέω'];['v3spim---']
284;ἀγνοήσεις;['ἀγνοέω'];['v2sfia---']
285;ἀγνοήσωσι;['ἀγνοέω'];['v3pasa---']
286;ἀγρίως;['ἄγριος'];['d--------']
287;ἀγρυπνήσαιμι;['ἀγρυπνέω'];['v1saoa---']
