;form;lemmi;postag
0;;[None];[None]
1;(;['('];['u--------']
2;);[')'];['u--------']
3;,;[','];['u--------']
4;-δὲ;['δέ'];['c--------']
5;-δέ;['δέ'];['c--------']
6;-δ’;['δέ'];['c--------']
7;-θ’;['τε'];['c--------']
8;-τε;['τε'];['c--------']
9;-τ’;['τε'];['c--------']
10;.;['.'];['u--------']
11;";";"[';']";['u--------']
12;E;['E'];['z--------']
13;G?;['G'];['z--------']
14;·;['·'];['u--------']
15;Ἀθηναίους;['Ἀθηναῖος'];['a-p---ma-']
16;Ἀθηναίων;['Ἀθηναῖος'];['a-p---mg-']
17;Ἀθηναῖοι;['Ἀθηναῖος'];['a-p---mn-']
18;Ἀκαδημέᾳ;['Ἀκαδημέα'];['n-s---fd-']
19;Ἀκαδημείᾳ;['Ἀκαδήμεια'];['n-s---fd-']
20;Βοιωτοὶ;['Βοιωτός'];['n-p---mn-']
21;Διονυσίοις;['Διονύσιον'];['n-p---nd-']
22;Ἐλευσινίου;['Ἐλευσίνιος'];['a-s---ng-']
23;Ἕλλησιν;['Ἕλλην'];['n-p---md-']
24;Ἑρμαῖς;['Ἑρμῆς'];['n-p---md-']
25;Ἑρμῶν;['Ἑρμῆς'];['n-p---mg-']
26;Λακεδαιμόνιοι;['Λακεδαιμόνιος'];['a-p---mn-']
27;Λακεδαιμονίοις;['Λακεδαιμόνιος'];['a-p---md-']
28;Λυκείῳ;['Λύκειον'];['n-s---nd-']
29;Περσικὸν;['Περσικός'];['a-s---ma-']
30;Φαληροῖ;['Φαληροῖ'];['d--------']
31;ἂν;['ἄν'];['g--------']
32;ἄγῃ;['ἄγω'];['v3spsa---']
33;ἄγουσιν;['ἄγω'];['v3ppia---']
34;ἄδηλον;['ἄδηλος'];['a-s---na-']
35;ἄθλων;['ἆθλον'];['n-p---ng-']
36;ἄλλα;['ἄλλος'];['p-p---na-', 'p-p---nn-']
37;ἄλλαις;['ἄλλος'];['p-p---fd-']
38;ἄλλῃ;['ἄλλος'];['p-s---fd-']
39;ἄλλην;['ἄλλος'];['p-s---fa-']
40;ἄλλης;['ἄλλος'];['p-s---fg-']
41;ἄλλοι;['ἄλλος'];['p-p---mn-']
42;ἄλλοις;['ἄλλος'];['p-p---nd-', 'p-p---md-']
43;ἄλλοσέ;['ἄλλοτε'];['d--------']
44;ἄλλοτε;['ἄλλοτε'];['d--------']
45;ἄλλοτ’;['ἄλλοτε'];['d--------']
46;ἄλλου;['ἄλλος'];['p-s---mg-']
47;ἄλλους;['ἄλλος'];['p-p---ma-']
48;ἄλλων;['ἄλλος'];['p-p---mg-', 'p-p---ng-']
49;ἄλλως;['ἄλλος'];['d--------']
