;form;lemmi;postag
0;"""";"['""']";['u--------']
1;,;[','];['u--------']
2;-δὲ;['δέ'];['b--------']
3;-δ’;['δέ'];['b--------']
4;-θ’;['τε'];['b--------']
5;-τε;['τε'];['b--------', 'c--------']
6;-τ’;['τε'];['b--------', 'd--------', 'c--------']
7;.;['ἔτι', '.'];['u--------', 'd--------']
8;";";"[';']";['u--------']
9;E;['E'];['z--------']
10;·;['·'];['u--------']
11;Ἀθηναίων;['Ἀθηναῖος'];['a-p---mg-']
12;Ἅιδου;['ᾍδης'];['n-s---mg-']
13;Δήλου;['Δῆλος'];['n-s---fg-']
14;Δία;['Ζεύς'];['n-s---ma-']
15;Ἑλληνίδων;['Ἑλληνίς'];['a-p---fg-']
16;Θετταλίᾳ;['Θεσσαλία'];['n-s---fd-']
17;Θετταλίαν;['Θεσσαλία'];['n-s---fa-']
18;Θήβαζε;['Θήβαζε'];['d--------']
19;Θηβαῖος;['Θηβαῖος'];['a-s---mn-']
20;Ἰσθμόν;['Ἰσθμός'];['n-s---ma-']
21;Κέβης;['Κέβης'];['n-s---mn-']
22;Κρήτην;['Κρήτη'];['n-s---fa-']
23;Κρίτων;['Κρίτων'];['n-s---mn-', 'n-s---mv-']
24;Κρίτωνος;['Κρίτων'];['n-s---mg-']
25;Λακεδαίμονα;['Λακεδαίμων'];['n-s---fa-']
26;Μέγαράδε;['Μέγαρα'];['d--------']
27;Σιμμίας;['Σιμμίας'];['n-s---mn-']
28;Σουνίου;['Σούνιον'];['n-s---ng-']
29;Σώκρατες;['Σωκράτης'];['n-s---mv-']
30;Σωκράτους;['Σωκράτης'];['n-s---mg-']
31;Φθίην;['Φθία'];['n-s---fa-']
32;ἂν;['ἐάν', 'ἄν'];['c--------', 'g--------']
33;ἄγῃ;['ἄγω'];['v3spsa---']
34;ἄγοντα;['ἄγω'];['v-sppama-']
35;ἄγοντας;['ἄγω'];['v-pppama-']
36;ἄδικα;['ἄδικος'];['a-p---na-']
37;ἄδικον;['ἄδικος'];['a-s---nn-']
38;ἄθρει;['ἀθρέω'];['v2spma---']
39;ἄκοντος;['ἀέκων'];['a-s---mg-']
40;ἄκουε;['ἀκούω'];['v2spma---']
41;ἄκυροί;['ἄκυρος'];['a-p---mn-']
42;ἄλλα;['ἄλλος'];['p-p---na-']
43;ἄλλῃ;['ἄλλῃ'];['d--------']
44;ἄλλην;['ἄλλος'];['p-s---fa-']
45;ἄλλης;['ἄλλος'];['p-s---fg-']
46;ἄλλο;['ἄλλος'];['p-s---na-', 'p-s---nn-']
47;ἄλλοι;['ἄλλος'];['p-p---mn-']
48;ἄλλοις;['ἄλλος'];['p-p---md-']
49;ἄλλοσε;['ἄλλοτε'];['d--------']
50;ἄλλοσέ;['ἄλλοτε'];['d--------']
51;ἄλλους;['ἄλλος'];['p-p---ma-']
52;ἄλλῳ;['ἄλλος'];['p-s---md-']
53;ἄλλων;['ἄλλος'];['p-p---mg-']
54;ἄλλως;['ἄλλος'];['d--------']
55;ἄμεινον;['ἀγαθός'];['a-s---nnc', 'a-s---nac']
56;ἄν;['ἄν'];['g--------']
57;ἄνδρες;['ἀνήρ'];['n-p---mn-']
58;ἄνευ;['ἄνευ'];['r--------']
59;ἄνθρωποι;['ἄνθρωπος'];['n-p---mn-']
60;ἄξιόν;['ἄξιος'];['a-s---nn-']
61;ἄξιον;['ἄξιος'];['a-s---nn-']
62;ἄπει;['ἀπέρχομαι'];['v2spia---']
63;ἄρα;['ἄρα'];['g--------']
64;ἄρτι;['ἄρτι'];['d--------']
65;ἄρχουσιν;['ἄρχω'];['v-pppamd-']
66;ἄρ’;['ἄρα'];['g--------']
67;ἄσχημον;['ἀσχήμων'];['a-s---na-']
68;ἄτοπον;['ἄτοπος'];['a-s---nn-']
69;ἄφρονα;['ἄφρων'];['a-p---na-']
70;ἆρα;['ἆρα'];['g--------']
71;ἆρά;['ἆρα'];['g--------']
72;ἆρ’;['ἆρα'];['g--------']
73;ἀγαγὼν;['ἄγω'];['v-sapamn-']
74;ἀγαθὰ;['ἀγαθός'];['a-p---na-']
75;ἀγαθέ;['ἀγαθός'];['a-s---mv-']
76;ἀγαθῇ;['ἀγαθός'];['a-s---fd-']
77;ἀγαθὸν;['ἀγαθός'];['a-s---nn-', 'a-s---na-']
78;ἀγαθὸς;['ἀγαθός'];['a-s---mn-']
79;ἀγαθῶν;['ἀγαθός'];['a-p---ng-']
80;ἀγανακτεῖν;['ἀγανακτέω'];['v--pna---']
81;ἀγανακτῶν;['ἀγανακτέω'];['v-sppamn-']
82;ἀγαπήσουσί;['ἀγαπάω'];['v3pfia---']
83;ἀγγέλων;['ἄγγελος'];['n-p---mg-']
84;ἀγγελίαν;['ἀγγελία'];['n-s---fa-']
85;ἀγρίως;['ἄγριος'];['d--------']
86;ἀγρυπνίᾳ;['ἀγρυπνία'];['n-s---fd-']
87;ἀγὼν;['ἀγών'];['n-s---mn-']
88;ἀδελφοὶ;['ἀδελφός'];['n-p---mn-']
89;ἀδίκῳ;['ἄδικος'];['a-s---nd-']
90;ἀδίκων;['ἄδικος'];['a-p---ng-']
91;ἀδικεῖν;['ἀδικέω'];['v--pna---']
92;ἀδικήσομεν;['ἀδικέω'];['v1pfia---']
93;ἀδικητέον;['ἀδικέω'];['a-s---na-']
94;ἀδικία;['ἀδικία'];['n-s---fn-']
95;ἀδικούμενον;['ἀδικέω'];['v-sppmma-']
96;ἀδικοῦντι;['ἀδικέω'];['v-sppamd-']
97;ἀδύνατον;['ἀδύνατος'];['a-s---nn-']
98;ἀεὶ;['ἀεί'];['d--------']
99;ἀκόντων;['ἀέκων'];['a-p---mg-']
100;ἀκολασία;['ἀκολασία'];['n-s---fn-']
101;ἀκολουθήσομεν;['ἀκολουθέω'];['v1pfia---']
102;ἀκούειν;['ἀκούω'];['v--pna---']
103;ἀκούοιεν;['ἀκούω'];['v3ppoa---']
104;ἀκούοντα;['ἀκούω'];['v-sppama-']
105;ἀκούσῃ;['ἀκούω'];['v2sfim---']
106;ἀκούσης;['ἀέκων'];['a-s---fg-']
107;ἀλήθεια;['ἀλήθεια'];['n-s---fn-']
108;ἀληθείᾳ;['ἀλήθεια'];['n-s---fd-']
109;ἀληθῆ;['ἀληθής'];['a-p---na-']
110;ἀληθῶς;['ἀληθής'];['d--------']
111;ἀλλὰ;['ἀλλά'];['b--------']
112;ἀλλήλους;['ἀλλήλων'];['p-p---ma-']
113;ἀλλήλων;['ἀλλήλων'];['p-p---mg-']
114;ἀλλοιότερος;['ἀλλοῖος'];['a-s---mnc']
115;ἀλλ’;['ἀλλά'];['b--------']
116;ἀμελῆσαι;['ἀμελέω'];['v--ana---']
117;ἀμύνεσθαι;['ἀμύνω'];['v--pnm---']
118;ἀμφότεραι;['ἀμφότερος'];['a-p---fn-']
119;ἀνάγκη;['ἀνάγκη'];['n-s---fn-']
120;ἀνάγκης;['ἀνάγκη'];['n-s---fg-']
121;ἀνάξια;['ἀνάξιος'];['a-p---na-']
122;ἀνάπηροι;['ἀνάπηρος'];['a-p---mn-']
123;ἀναβιωσκομένων;['ἀναβιώσκομαι'];['v-pppmmg-']
124;ἀναγκασθεὶς;['ἀναγκάζω'];['v-sappmn-']
125;ἀναγκασθῶμεν;['ἀναγκάζω'];['v1pasp---']
126;ἀναισχυντήσεις;['ἀναισχυντέω'];['v2sfia---']
127;ἀναλάβοιμεν;['ἀναλαμβάνω'];['v1paoa---']
128;ἀναλίσκειν;['ἀναλίσκω'];['v--pna---']
129;ἀναλώσεως;['ἀνάλωσις'];['n-s---fg-']
130;ἀνανδρίᾳ;['ἀνανδρία'];['n-s---fd-']
131;ἀνατετράφθαι;['ἀνατρέπω'];['v--rnm---']
132;ἀναχωρητέον;['ἀναχωρέω'];['a-s---nn-']
133;ἀνδρεῖος;['ἀνδρεῖος'];['a-s---mn-']
134;ἀνδρὸς;['ἀνήρ'];['n-s---mg-']
135;ἀνδρῶν;['ἀνήρ'];['n-p---mg-']
136;ἀνὴρ;['ἀνήρ'];['n-s---mn-']
137;ἀνήρ;['ἀνήρ'];['n-s---mn-']
138;ἀνθρώποις;['ἄνθρωπος'];['n-p---md-']
139;ἀνθρώπους;['ἄνθρωπος'];['n-p---ma-']
140;ἀνθρώπων;['ἄνθρωπος'];['n-p---mg-']
141;ἀνοήτων;['ἀνόητος'];['a-p---mg-']
142;ἀνταδικεῖν;['ἀνταδικέω'];['v--pna---']
143;ἀνταδικήσας;['ἀνταδικέω'];['v-sapamn-']
144;ἀνταπολλύναι;['ἀνταπόλλυμι'];['v--pna---']
145;ἀντίλεγε;['ἀντιλέγω'];['v2spma---']
146;ἀντιδρῶντα;['ἀντιδράω'];['v-sppama-']
147;ἀντικακουργεῖν;['ἀντικακουργέω'];['v--pna---']
148;ἀντικακουργήσας;['ἀντικακουργέω'];['v-sapamn-']
149;ἀντιλέγειν;['ἀντιλέγω'];['v--pna---']
150;ἀντιποιεῖν;['ἀντιποιέω'];['v--pna---']
151;ἀντιτύπτειν;['ἀντιτύπτω'];['v--pna---']
152;ἀξία;['ἄξιος'];['a-s---fn-']
153;ἀπαγγέλλουσιν;['ἀπαγγέλλω'];['v3ppia---']
154;ἀπαγορεύει;['ἀπαγορεύω'];['v3spia---']
155;ἀπαρεῖς;['ἀπαίρω'];['v2sfia---']
156;ἀπατηθεὶς;['ἀπατάω'];['v-sappmn-']
157;ἀπεδήμησας;['ἀποδημέω'];['v2saia---']
158;ἀπεδίδρασκες;['ἀποδιδράσκω'];['v2siia---']
159;ἀπειθήσας;['ἀπειθέω'];['v-sapamn-']
160;ἀπειθοῦντος;['ἀπειθέω'];['v-sppamg-']
161;ἀπίῃς;['ἀπέρχομαι'];['v2spsa---']
162;ἀπιέναι;['ἀπέρχομαι'];['v--pna---']
163;ἀπιόντες;['ἀπέρχομαι'];['v-pppamn-']
164;ἀπὸ;['ἀπό'];['r--------']
165;ἀπόκριναι;['ἀποκρίνω'];['v2samm---']
166;ἀποβαλεῖν;['ἀποβάλλω'];['v--ana---']
167;ἀποδεδημηκὼς;['ἀποδημέω'];['v-srpamn-']
168;ἀποδημήσῃς;['ἀποδημέω'];['v2sasa---']
169;ἀποδημίαν;['ἀποδημία'];['n-s---fa-']
170;ἀποδιδράσκειν;['ἀποδιδράσκω'];['v--pna---']
171;ἀποδιδράσκοντες;['ἀποδιδράσκω'];['v-pppamn-']
172;ἀποθάνῃς;['ἀποθνῄσκω'];['v2sasa---']
173;ἀποθανούμενον;['ἀποθνῄσκω'];['v-sfpmma-']
174;ἀποθνῄσκειν;['ἀποθνῄσκω'];['v--pna---']
175;ἀποικίαν;['ἀποικία'];['n-s---fa-']
176;ἀποκάμῃς;['ἀποκάμνω'];['v2sasa---']
177;ἀποκρίνασθαι;['ἀποκρίνω'];['v--anm---']
178;ἀποκρίνεσθαι;['ἀποκρίνω'];['v--pnm---']
179;ἀποκρίνου;['ἀποκρίνω'];['v2spmm---']
180;ἀποκτεινύναι;['ἀποκτείνω'];['v--pna---']
181;ἀποκτεινύντων;['ἀποκτείνω'];['v-pppamg-']
182;ἀπολαύσωσιν;['ἀπολαύω'];['v3pasa---']
183;ἀπολέσαι;['ἀπόλλυμι'];['v--ana---']
184;ἀπολλύναι;['ἀπόλλυμι'];['v--pna---']
185;ἀπολλυμένου;['ἀπόλλυμι'];['v-sppmmg-']
186;ἀπολογήσασθαι;['ἀπολογέομαι'];['v--anm---']
187;ἀπώλλυτο;['ἀπόλλυμι'];['v3siim---']
188;ἀργύριον;['ἀργύριον'];['n-s---na-']
189;ἀργυρίου;['ἀργύριον'];['n-s---ng-']
190;ἀρέσκοι;['ἀρέσκω'];['v3spoa---']
191;ἀρέσκοιμεν;['ἀρέσκω'];['v1ppoa---']
192;ἀρέσκωμεν;['ἀρέσκω'];['v1ppsa---']
193;ἀρεσκούσης;['ἀρέσκω'];['v-sppafg-']
194;ἀρετὴ;['ἀρετή'];['n-s---fn-']
195;ἀρετῆς;['ἀρετή'];['n-s---fg-']
196;ἀρχὴν;['ἀρχή'];['n-s---fa-']
197;ἀρχῆς;['ἀρχή'];['n-s---fg-']
198;ἀρχώμεθα;['ἄρχω'];['v1ppsm---']
199;ἀσπάζεσθαι;['ἀσπάζομαι'];['v--pnm---']
200;ἀσφάλειάν;['ἀσφάλεια'];['n-s---fa-']
201;ἀταξία;['ἀταξία'];['n-s---fn-']
202;ἀτιμάσας;['ἀτιμάζω'];['v-sapamn-']
203;ἀφαιρέσεις;['ἀφαίρεσις'];['n-p---fa-']
204;ἀφίκῃ;['ἀφικνέομαι'];['v2sasm---']
205;ἀφίστασαι;['ἀφίστημι'];['v2spim---']
206;ἀφῖκται;['ἀφικνέομαι'];['v3srim---']
207;ἀφῖξαι;['ἀφικνέομαι'];['v2srim---']
208;ἀφιέντων;['ἀφίημι'];['v-pppamg-']
209;ἀφικομένου;['ἀφικνέομαι'];['v-sapmng-']
210;ἀφικομένῳ;['ἀφικνέομαι'];['v-sapmmd-']
211;ἀφρόνων;['ἄφρων'];['a-p---mg-']
212;ἃ;['ὅς'];['p-p---na-']
213;ἃς;['ὅς'];['p-p---fa-']
214;ἅμα;['ἅμα'];['r--------']
215;ἅπαν;['ἅπας'];['a-s---na-']
216;ἅπαξ;['ἅπαξ'];['d--------']
217;ἅπερ;['ὅς'];['p-p---na-']
218;ἅττ’;['ὅστις'];['p-p---na-']
219;ἁγιώτερον;['ἅγιος'];['a-s---nnc']
220;ἁλίσκονται;['ἁλίσκομαι'];['v3ppim---']
221;ἁπάντων;['ἅπας'];['a-p---mg-', 'a-p---ng-']
222;αἰσθανόμενος;['αἰσθάνομαι'];['v-sppmmn-']
223;αἰσχίων;['αἰσχρός'];['a-s---fnc']
224;αἰσχρὰ;['αἰσχρός'];['a-p---nn-']
225;αἰσχρὸν;['αἰσχρός'];['a-s---nn-']
226;αἰσχρῶν;['αἰσχρός'];['a-p---ng-']
227;αἰσχρῶς;['αἰσχρός'];['d--------']
228;αἰσχύνεσθαι;['αἰσχύνω'];['v--pnm---']
229;αἰσχύνῃ;['αἰσχύνω'];['v2spim---']
230;αἰσχύνομαι;['αἰσχύνω'];['v1spim---']
231;αἰτίαις;['αἰτία'];['n-p---fd-']
232;αἱ;['ὁ'];['l-p---fn-']
233;αἷς;['ὅς'];['p-p---fd-']
234;αἱρεῖ;['αἱρέω'];['v3spia---']
235;αἱρεῖσθαι;['αἱρέω'];['v--pnm---']
236;αὔριον;['αὔριον'];['d--------']
237;αὖ;['αὖ'];['d--------']
238;αὐλῶν;['αὐλός'];['n-p---mg-']
239;αὐτὰ;['αὐτός'];['p-p---na-', 'p-p---nn-']
240;αὐτά;['αὐτός'];['p-p---na-']
241;αὐτὴ;['αὐτός'];['p-s---fn-']
242;αὐτὴν;['αὐτός'];['p-s---fa-']
243;αὐτῇ;['αὐτός'];['p-s---fd-']
244;αὐτῆς;['αὐτός'];['p-s---fg-']
245;αὐτὸ;['αὐτός'];['p-s---na-']
246;αὐτὸν;['αὐτός'];['p-s---ma-']
247;αὐτὸς;['αὐτός'];['p-s---mn-']
248;αὐτό;['αὐτός'];['p-s---na-']
249;αὐτός;['αὐτός'];['p-s---mn-']
250;αὐτοὶ;['αὐτός'];['p-p---mn-']
251;αὐτοῖς;['αὐτός'];['p-p---md-']
252;αὐτοὺς;['αὐτός'];['p-p---ma-']
253;αὐτοῦ;['αὐτός'];['p-s---mg-', 'p-s---ng-']
254;αὐτῷ;['αὐτός'];['p-s---nd-', 'p-s---md-']
255;αὐτῶν;['αὐτός'];['p-p---mg-']
256;αὕτη;['οὗτος'];['p-s---fn-']
257;αὑτοῦ;['ἑαυτοῦ'];['p-s---mg-']
258;αὑτῶν;['ἑαυτοῦ'];['p-p---mg-']
259;βαθύς;['βαθύς'];['a-s---mn-']
260;βαρβαρικῶν;['βαρβαρικός'];['a-p---fg-']
261;βαρεῖαν;['βαρύς'];['a-s---fa-']
262;βαρύτατ’;['βαρύς'];['d-------s']
263;βέλτιον;['ἀγαθός'];['d-------c', 'a-s---nnc', 'a-s---nac']
264;βέλτιστε;['ἀγαθός'];['a-s---mvs']
265;βέλτιστος;['ἀγαθός'];['a-s---mns']
266;βεβαιώσεις;['βεβαιόω'];['v2sfia---']
267;βεβουλεῦσθαι;['βουλεύω'];['v--rnm---']
268;βελτίω;['ἀγαθός'];['a-p---nac']
269;βίον;['βίος'];['n-s---ma-']
270;βίου;['βίος'];['n-s---mg-']
271;βίῳ;['βίος'];['n-s---md-']
272;βιάζεσθαι;['βιάζω'];['v--pnm---']
273;βιώσῃ;['βιόω'];['v2sfim---']
274;βιωτὸν;['βιωτός'];['a-s---nn-']
275;βομβεῖ;['βομβέω'];['v3spia---']
276;βούλει;['βούλομαι'];['v2spim---']
277;βούλῃ;['βούλομαι'];['v2spsm---']
278;βούληται;['βούλομαι'];['v3spsm---']
279;βουλεύεσθαι;['βουλεύω'];['v--pnm---']
280;βουλεύματα;['βούλευμα'];['n-p---na-']
281;βουλεύου;['βουλεύω'];['v2spmm---']
282;βουλεύσασθαι;['βουλεύω'];['v--anm---']
283;βουλευόμενοι;['βουλεύω'];['v-pppmmn-']
284;βουλὴ;['βουλή'];['n-s---fn-']
