;form;lemmi;postag
0;"""";"['""']";['u--------']
1;,;[','];['u--------']
2;-δὲ;['δέ'];['c--------']
3;-δ’;['δέ'];['c--------']
4;-θ’;['τε'];['c--------']
5;-τε;['τε'];['c--------']
6;.;['.'];['u--------']
7;";";"[';']";['u--------']
8;E;['E'];['z--------']
9;·;['·'];['u--------']
10;·’;['·’'];['u--------']
11;Ἄλκηστίς;['Ἄλκηστις'];['n-s---fn-']
12;Ἀϊδωνέα;['ᾍδης'];['n-s---ma-']
13;Ἀττικὸς;['Ἀττικός'];['a-s---mn-']
14;Ἀχαιούς;['Ἀχαιός'];['a-p---ma-']
15;Ἀχερουσία;['Ἀχερουσία'];['n-s---fn-']
16;Ἃιδην;['ᾍδης'];['n-s---ma-']
17;Ἃιδου;['ᾍδης'];['n-s---mg-']
18;Αἰακὸν;['Αἰακός'];['n-s---ma-']
19;Αἰακὸς;['Αἰακός'];['n-s---mn-']
20;Αἰγέως;['Αἰγεύς'];['n-s---mg-']
21;Αἰγιναῖος;['Αἰγιναῖος'];['a-s---mn-']
22;Αἰγύπτιος;['Αἰγύπτιος'];['a-s---mn-']
23;Αἰγυπτίῳ;['Αἰγύπτιος'];['a-s---md-']
24;Δία;['Ζεύς'];['n-s---ma-']
25;Διὸς;['Ζεύς'];['n-s---mg-']
26;Διός;['Ζεύς'];['n-s---mg-']
27;Ἐρινύες;['Ἐρινύς'];['n-p---fn-']
28;Ἐρινύσι;['Ἐρινύς'];['n-p---fd-']
29;Ἕλλην;['Ἕλλην'];['n-s---mn-']
30;Ἑρμῆς;['Ἑρμῆς'];['n-s---mn-']
31;Ἠλύσιον;['Ἠλύσιος'];['a-s---na-']
32;Ἡσιόδῳ;['Ἡσίοδος'];['n-s---md-']
33;Θετταλοὶ;['Θεσσαλός'];['a-p---mn-']
34;Θησεὺς;['Θησεύς'];['n-s---mn-']
35;Ἰνδὸς;['Ἰνδός'];['n-s---mn-']
36;Κερβέρῳ;['Κέρβερος'];['n-s---md-']
37;Κρῆτες;['Κρής'];['n-p---mn-']
38;Κωκυτοὶ;['Κωκυτός'];['n-p---mn-']
39;Λήθης;['Λήθη'];['n-s---fg-']
40;Μακεδονικὸς;['Μακεδονικός'];['a-s---mn-']
41;Μίνως;['Μίνως'];['n-s---mn-']
42;Νιόβη;['Νιόβη'];['n-s---fn-']
43;Ὀδυσσεύς;['Ὀδυσσεύς'];['n-s---mn-']
44;Ὁμήρου;['Ὅμηρος'];['n-s---mg-']
45;Ὁμήρῳ;['Ὅμηρος'];['n-s---md-']
46;Πέρσης;['Πέρσης'];['n-s---mn-']
47;Πλούτων;['Πλούτων'];['n-s---mn-']
48;Πλούτωνα;['Πλούτων'];['n-s---ma-']
49;Πλούτωνος;['Πλούτων'];['n-s---mg-']
50;Ποιναὶ;['Ποινή'];['n-p---fn-']
51;Πρωτεσίλαος;['Πρωτεσίλαος'];['n-s---mn-']
52;Πυριφλεγέθοντες;['Πυριφλεγέθων'];['n-p---mn-']
53;Ῥαδάμανθυς;['Ῥαδάμανθυς'];['n-s---mn-']
54;Σκύθης;['Σκύθης'];['n-s---mn-']
55;Στέντορος;['Στέντωρ'];['n-s---mg-']
56;Τάνταλος;['Τάνταλος'];['n-s---mn-']
57;Τισιφόνην;['Τισιφόνη'];['n-s---fa-']
58;Φερσεφόνη;['Φερσέφασσα'];['n-s---fn-']
59;Φερσεφόνην;['Φερσέφασσα'];['n-s---fa-']
60;Φόβοι;['Φόβος'];['n-p---mn-']
61;ἂν;['ἐάν', 'ἄν'];['c--------', 'g--------']
62;ἄθλιον;['ἄθλιος'];['a-s---ma-', 'a-s---nv-']
63;ἄκαρπος;['ἄκαρπος'];['a-s---fn-']
64;ἄκρατον;['ἄκρατος'];['a-s---ma-']
65;ἄλλοις;['ἄλλος'];['p-p---md-']
66;ἄλλον;['ἄλλος'];['p-s---ma-']
67;ἄν;['ἄν'];['g--------']
68;ἄνευ;['ἄνευ'];['r--------']
69;ἄνθεσι;['ἄνθος'];['n-p---nd-']
70;ἄνθρωπε;['ἄνθρωπος'];['n-s---mv-']
71;ἄνω;['ἄνω'];['d--------']
72;ἄξια;['ἄξιος'];['a-p---nn-']
73;ἄξιόν;['ἄξιος'];['a-s---nn-']
74;ἄρα;['ἄρα'];['g--------']
75;ἄρχειν;['ἄρχω'];['v--pna---']
76;ἄσιτος;['ἄσιτος'];['a-s---mn-']
77;ἄσπορος;['ἄσπορος'];['a-s---fn-']
78;ἆρα;['ἆρα'];['g--------']
79;ἀβελτερίας;['ἀβελτερία'];['n-s---fg-']
80;ἀγαθοὺς;['ἀγαθός'];['a-p---ma-']
81;ἀγκῶνος;['ἀγκών'];['n-s---mg-']
82;ἀγνοεῖν;['ἀγνοέω'];['v--pna---']
83;ἀγῶνας;['ἀγών'];['n-p---ma-']
84;ἀδαμαντίνῃ;['ἀδαμάντινος'];['a-s---fd-']
85;ἀδελφιδοῦς;['ἀδελφιδέος'];['n-s---mn-']
86;ἀδελφὸν;['ἀδελφός'];['n-s---ma-']
87;ἀδελφὸς;['ἀδελφός'];['n-s---mn-']
88;ἀδικίας;['ἀδικία'];['n-s---fg-']
89;ἀεὶ;['ἀεί'];['d--------']
90;ἀηδῶς;['ἀηδής'];['d--------']
91;ἀκμαιότερον;['ἀκμαῖος'];['a-s---nnc']
92;ἀκουσόμενον;['ἀκούω'];['v-sfpmma-']
93;ἀληθέστερα;['ἀληθής'];['a-p---nac']
94;ἀληθέστερον;['ἀληθής'];['a-s---nac']
95;ἀλλὰ;['ἀλλά'];['c--------']
96;ἀλλοκότους;['ἀλλόκοτος'];['a-p---fa-']
97;ἀλλ’;['ἀλλά'];['c--------']
98;ἀμέλει;['ἀμέλει'];['d--------']
99;ἀμετρία;['ἀμετρία'];['n-s---fn-']
100;ἀμπεχόνης;['ἀμπεχόνη'];['n-s---fg-']
101;ἀμύσσων;['ἀμύσσω'];['v-sppamn-']
102;ἀμφιέσαντες;['ἀμφιάζω'];['v-papamn-']
103;ἀναγκαζομένους;['ἀναγκάζω'];['v-pppmma-']
104;ἀνακαγχάσαι;['ἀνακαγχάζω'];['v--ana---']
105;ἀνακλίνας;['ἀνακλίνω'];['v-sapamn-']
106;ἀνακυλίοντες;['ἀνακυλίω'];['v-pppamn-']
107;ἀναλαβὼν;['ἀναλαμβάνω'];['v-sapamn-']
108;ἀναπαύσασθαι;['ἀναπαύω'];['v--anm---']
109;ἀναπλήσας;['ἀναπίμπλημι'];['v-sapamn-']
110;ἀναπόμπιμοι;['ἀναπόμπιμος'];['a-p---mn-']
111;ἀνδρὶ;['ἀνήρ'];['n-s---md-']
112;ἀνδρῶν;['ἀνήρ'];['n-p---mg-']
113;ἀνήλιον;['ἀνήλιος'];['a-s---ma-']
114;ἀνηρπάσθης;['ἀναρπάζω'];['v2saip---']
115;ἀνθρωπίνοις;['ἀνθρώπινος'];['a-p---nd-']
116;ἀνιάσει;['ἀνιάω'];['v3sfia---']
117;ἀνιᾷ;['ἀνιάω'];['v3spia---']
118;ἀνοίας;['ἄνοια'];['n-s---fg-']
119;ἀξιόπιστοι;['ἀξιόπιστος'];['a-p---mn-']
120;ἀπαντῶντας;['ἀπαντάω'];['v-pppama-']
121;ἀπεσφίγξατε;['ἀποσφίγγω'];['v2paia---']
122;ἀπηυδηκότας;['ἀπαυδάω'];['v-prpama-']
123;ἀπὸ;['ἀπό'];['r--------']
124;ἀπόλωμαι;['ἀπόλλυμι'];['v1sasm---']
125;ἀπόσιτον;['ἀπόσιτος'];['a-s---ma-']
126;ἀποδιδράσκειν;['ἀποδιδράσκω'];['v--pna---']
127;ἀποθάνῃ;['ἀποθνῄσκω'];['v3sasa---']
128;ἀποθανεῖν;['ἀποθνῄσκω'];['v--ana---']
129;ἀποθανόντων;['ἀποθνῄσκω'];['v-papamg-']
130;ἀποικίαν;['ἀποικία'];['n-s---fa-']
131;ἀποκαλεῖς;['ἀποκαλέω'];['v2spia---']
132;ἀποκρίναιτ’;['ἀποκρίνω'];['v3saom---']
133;ἀπολαύσουσιν;['ἀπολαύω'];['v3pfia---']
134;ἀποπνιγῶ;['ἀποπνίγω'];['v1sasp---']
135;ἀπορίαν;['ἀπορία'];['n-s---fa-']
136;ἀράττουσι;['ἀράσσω'];['v3ppia---']
137;ἀρετὴν;['ἀρετή'];['n-s---fa-']
138;ἀρίστῳ;['ἀγαθός'];['a-s---mds']
139;ἀρχὴν;['ἀρχή'];['n-s---fa-']
140;ἀρχή;['ἀρχή'];['n-s---fn-']
141;ἀσεβῶν;['ἀσεβής'];['a-p---mg-']
142;ἀσφόδελος;['ἀσφόδελος'];['n-s---mn-']
143;ἀσφοδέλῳ;['ἀσφόδελος'];['n-s---md-']
144;ἀφανιζόμενοι;['ἀφανίζω'];['v-pppmmn-']
145;ἀφίησι;['ἀφίημι'];['v3spia---']
146;ἀφιγμένοι;['ἀφικνέομαι'];['v-prpmmn-']
147;ἀφικνοῦντο;['ἀφικνέομαι'];['v3piim---']
148;ἀφικνουμένους;['ἀφικνέομαι'];['v-pppmma-']
149;ἀφόρητα;['ἀφόρητος'];['a-p---na-']
150;ἀφροδίσια;['ἀφροδίσιος'];['a-p---na-']
151;ἀφύκτοις;['ἄφυκτος'];['a-p---md-']
152;ἀχρεῖον;['ἀχρεῖος'];['a-s---nn-']
153;ἃς;['ὅς'];['p-p---fa-']
154;ἅπαντος;['ἅπας'];['p-s---mg-']
155;ἅπασι;['ἅπας'];['p-p---md-']
156;ἅπτονται;['ἅπτω'];['v3ppim---']
157;ἅστινας;['ὅστις'];['p-p---fa-']
158;ἁπάντων;['ἅπας'];['p-p---mg-']
159;ἁφῇ;['ἁφή'];['n-s---fd-']
160;αἰσχυνόμενοι;['αἰσχύνω'];['v-pppmmn-']
161;αἰτίαις;['αἰτία'];['n-p---fd-']
162;αἰῶνος;['αἰών'];['n-s---mg-']
163;αὖθις;['αὖθις'];['d--------']
164;αὖος;['αὖος'];['a-s---mn-']
165;αὐλὸν;['αὐλός'];['n-s---ma-']
166;αὐτὴν;['αὐτός'];['p-s---fa-']
167;αὐτῇ;['αὐτός'];['p-s---fd-']
168;αὐτὸν;['αὐτός'];['p-s---ma-']
169;αὐτὸς;['αὐτός'];['p-s---mn-']
170;αὐτοὶ;['αὐτός'];['p-p---mn-']
171;αὐτοῖς;['αὐτός'];['p-p---md-']
172;αὐτοὺς;['αὐτός'];['p-p---ma-']
173;αὐτούς;['αὐτός'];['p-p---ma-']
174;αὐτοῦ;['αὐτός'];['p-s---mg-', 'p-s---ng-']
175;αὐτῷ;['αὐτός'];['p-s---md-']
176;αὐτῶν;['αὐτός'];['p-p---mg-', 'p-p---ng-']
177;αὕτη;['οὗτος'];['p-s---fn-']
178;αὑτὸν;['ἑαυτοῦ'];['p-s---ma-']
179;αὑτοῦ;['ἑαυτοῦ'];['p-s---mg-']
180;αὑτῷ;['ἑαυτοῦ'];['p-s---md-']
181;βαθεῖά;['βαθύς'];['a-s---fn-']
182;βαθὺν;['βαθύς'];['a-s---ma-']
183;βασιλέως;['βασιλεύς'];['n-s---mg-']
184;βασιλεύειν;['βασιλεύω'];['v--pna---']
185;βεβιωκότας;['βιόω'];['v-prpama-']
186;βελτίω;['ἀγαθός'];['a-s---mac', 'a-p---nac']
187;βίον;['βίος'];['n-s---ma-']
188;βίου;['βίος'];['n-s---mg-']
189;βίῳ;['βίος'];['n-s---md-']
190;βιαζόμενον;['βιάζω'];['v-sppmna-']
191;βλέποιντο;['βλέπω'];['v3ppom---']
192;βλεπόμενος;['βλέπω'];['v-sppmmn-']
193;βόα;['βοάω'];['v2spma---']
194;βοᾶν;['βοάω'];['v--pna---']
195;βοῆς;['βοή'];['n-s---fg-']
196;βούλομαι;['βούλομαι'];['v1spim---']
197;βοῶσι;['βοάω'];['v3ppia---']
198;γὰρ;['γάρ'];['g--------']
199;γάρ;['γάρ'];['g--------']
200;γαμήσας;['γαμέω'];['v-sapamn-']
201;γαστέρι;['γαστήρ'];['n-s---fd-']
202;γε;['γε'];['g--------']
203;γέρων;['γέρων'];['n-s---mn-']
204;γεγενημένον;['γίγνομαι'];['v-srpmma-']
205;γελοιότερα;['γέλοιος'];['a-p---nac']
206;γενησόμενον;['γίγνομαι'];['v-sfpmma-']
207;γενναιότερα;['γενναῖος'];['a-p---nac']
208;γενόμενοι;['γίγνομαι'];['v-papmmn-']
209;γενόμενος;['γίγνομαι'];['v-sapmmn-']
210;γεύσασθαι;['γεύω'];['v--anm---']
211;γεωργήσας;['γεωργέω'];['v-sapamn-']
212;γῇ;['γῆ'];['n-s---fd-']
213;γῆρας;['γῆρας'];['n-s---na-']
214;γῆς;['γῆ'];['n-s---fg-']
215;γιγνόμενα;['γίγνομαι'];['v-pppmna-']
216;γιγνώσκειν;['γιγνώσκω'];['v--pna---']
217;γόνατα;['γόνυ'];['n-p---na-']
218;γοερόν;['γοερός'];['a-s---na-']
219;γονέας;['γονεύς'];['n-p---ma-']
220;γοῦν;['γοῦν'];['g--------']
221;γυμνοὶ;['γυμνός'];['a-p---mn-']
222;γυναικῶν;['γυνή'];['n-p---fg-']
223;γυπῶν;['γύψ'];['n-p---mg-']
224;δάκρυα;['δάκρυον'];['n-p---nn-']
225;δαίμονας;['δαίμων'];['n-p---ma-']
226;δὲ;['δέ'];['c--------']
227;δέ;['δέ'];['c--------']
228;δέδιας;['δείδω'];['v2sria---']
229;δεδιότες;['δείδω'];['v-prpamn-']
230;δεδιττόμενος;['δειδίσσομαι'];['v-sppmmn-']
231;δεδιώς;['δείδω'];['v-srpamn-']
232;δεησόμεθα;['δέω'];['v1pfim---']
233;δεῖπνα;['δεῖπνον'];['n-p---na-']
234;δεῖσθαι;['δέω'];['v--pnm---']
235;δεῖται;['δέω'];['v3spim---']
236;δεινὸν;['δεινός'];['a-s---na-']
237;δεινῶν;['δεινός'];['a-p---mg-', 'a-p---ng-']
238;δεομένῳ;['δέω'];['v-sppmmd-']
239;δεσμοῖς;['δεσμός'];['n-p---md-']
240;δεσποτείαν;['δεσποτεία'];['n-s---fa-']
241;δεχομένη;['δέχομαι'];['v-sppmfn-']
242;δὴ;['δή'];['g--------']
243;δῆθεν;['δῆθεν'];['g--------']
244;δῆλον;['δῆλος'];['a-s---nn-']
245;δὶς;['δίς'];['d--------']
246;δίψους;['δίψος'];['n-s---ng-']
247;διὰ;['διά'];['r--------']
248;διανήξασθαι;['διανήχομαι'];['v--anm---']
249;διανοῇ;['διανοέω'];['v2spim---']
250;διαπλεῦσαι;['διαπλέω'];['v--ana---']
251;διαπταίη;['διαπταίω'];['v3saoa---']
252;διαρκέσῃς;['διαρκέω'];['v2sasa---']
253;διαρκοῦντα;['διαρκέω'];['v-pppann-']
254;διασαπέντων;['διασήπομαι'];['v-pappmg-']
255;διαστρέψει;['διαστρέφω'];['v3sfia---']
256;διαχωρεῖ;['διαχωρέω'];['v3spia---']
257;διδάξομαὶ;['διδάσκω'];['v1sfim---']
258;διέγνωκας;['διαγιγνώσκω'];['v2sria---']
259;διέθεσαν;['διατίθημι'];['v3paia---']
260;διεγνώκατε;['διαγιγνώσκω'];['v2pria---']
261;διεκώλυσε;['διακωλύω'];['v3saia---']
262;διελόμενοι;['διαιρέω'];['v-papmmn-']
263;διηγήσαντο;['διηγέομαι'];['v3paim---']
264;διίξεσθαι;['διικνέομαι'];['v--fnm---']
265;δικαίους;['δίκαιος'];['a-p---ma-']
266;δικαιότατα;['δίκαιος'];['a-p---nas']
267;δικασταὶ;['δικαστής'];['n-p---mn-']
268;δικασταῖς;['δικαστής'];['n-p---md-']
269;διότι;['διότι'];['c--------']
270;διψήσεις;['διψάω'];['v2sfia---']
271;διψῆν;['διψάω'];['v--pna---']
272;δόξας;['δόξα'];['n-p---fa-']
273;δοκεῖ;['δοκέω'];['v3spia---']
274;δοκεῖν;['δοκέω'];['v--pna---']
275;δοκοῦντα;['δοκέω'];['v-sppama-']
276;δοκῶ;['δοκέω'];['v1spia---']
277;δρᾶμα;['δρᾶμα'];['n-s---nn-']
278;δύνασθαι;['δύναμαι'];['v--pnm---']
279;δύναται;['δύναμαι'];['v3spim---']
280;δύο;['δύο'];['m--------']
281;δύσμορον;['δύσμορος'];['a-s---ma-']
282;δυναστεύουσι;['δυναστεύω'];['v3ppia---']
283;δυσωδίαν;['δυσωδία'];['n-s---fa-']
284;δ’;['δέ'];['c--------']
285;ἔασον;['ἐάω'];['v2sama---']
286;ἔδαφος;['ἔδαφος'];['n-s---na-']
287;ἔθαψεν;['θάπτω'];['v3saia---']
288;ἔθνη;['ἔθνος'];['n-p---na-']
289;ἔκαυσεν;['καίω'];['v3saia---']
290;ἔλεγε;['λέγω'];['v3siia---']
291;ἔλυσε;['λύω'];['v3saia---']
292;ἔνθα;['ἔνθα'];['d--------']
293;ἔνι;['ἔνειμι'];['v3spia---']
294;ἔνιοι;['ἔνιοι'];['a-p---mn-']
295;ἔοικας;['ἔοικα'];['v2sria---']
296;ἔοικεν;['ἔοικα'];['v3sria---']
297;ἔρια;['ἔριον'];['n-p---na-']
298;ἔρως;['ἔρως'];['n-s---mn-']
299;ἔσῃ;['εἰμί'];['v2sfim---']
