;form;lemmi;postag
0;;[None];[None]
1;(;['('];['u--------']
2;)γʹ;[')γʹ'];['m--------']
3;,;[','];['u--------']
4;-τε;['τε'];['c--------']
5;.;['.'];['u--------']
6;";";"[';']";['u--------']
7;E;['E'];['z--------']
8;G2;['G'];['z--------']
9;G?;['G'];['z--------']
10;ʹ;['ʹ'];['m-----nn-']
11;͵α;['͵αʹ'];['m--------']
12;͵ᾱ;['͵αʹ'];['m--------']
13;͵ᾱρ;['͵αρʹ'];['m--------']
14;͵αιη;['͵αιηʹ'];['m--------']
15;͵ακδ;['͵ακδʹ'];['m--------']
16;͵αμα;['͵αμαʹ'];['m--------']
17;͵αρ;['͵αρʹ'];['m--------']
18;͵αρκε;['͵αρκεʹ'];['m--------']
19;͵αρλε;['͵αρλεʹ'];['m--------']
20;͵αρνβ;['͵αρνβʹ'];['m--------']
21;͵αρνε;['͵αρνεʹ'];['m--------']
22;͵αρπα;['͵αρπαʹ'];['m--------']
23;͵ας;['͵αςʹ'];['m--------']
24;͵ασκδ;['͵ασκδʹ'];['m--------']
25;͵ασκε;['͵ασκεʹ'];['m--------']
26;͵ασξ;['͵αςξ'];['m--------']
27;͵ασϚ;['͵αςϚ'];['m--------']
28;͵ατ;['͵ατʹ'];['m--------']
29;͵ατιδ;['͵ατιδʹ'];['m--------']
30;͵ατμα;['͵ατμαʹ'];['m--------']
31;͵ατπϛ;['͵ατπϛʹ'];['m--------']
32;͵αυ;['͵αυʹ'];['m--------']
33;͵αυλε;['͵αυλεʹ'];['m--------']
34;͵αυοϚʹ;['͵αυοϚʹ'];['m--------']
35;͵αφ;['͵αφʹ'];['m--------']
36;͵αφιβ;['͵αφιβʹ'];['m--------']
37;͵αφλϛ;['͵αφλϛʹ'];['m--------']
38;͵αφξζ;['͵αφξζʹ'];['m--------']
39;͵αφπδ;['͵αφπδʹ'];['m--------']
40;͵αϡκε;['͵αϡκεʹ'];['m--------']
41;͵βνβ;['͵βνβʹ'];['m--------']
42;͵βριβ;['͵βριβʹ'];['m--------']
43;͵βρϚζ;['͵βρϚζʹ'];['m--------']
44;͵βσζ;['͵βςζ'];['m--------']
45;͵βσθ;['͵βσθʹ'];['m--------']
46;͵βσπη;['͵βσπηʹ'];['m--------']
47;͵βτιδ;['͵βτιδʹ'];['m--------']
48;͵βυμη;['͵βυμηʹ'];['m--------']
49;͵βχκγ;['͵βχκγʹ'];['m--------']
50;͵βχμβ;['͵βχμβʹ'];['m--------']
51;͵βχν;['͵βχνʹ'];['m--------']
52;͵βψμδ;['͵βψμδʹ'];['m--------']
53;͵βωιϛ;['͵βωιϛʹ'];['m--------']
54;͵βϠιϛ;['͵βϠιϛʹ'];['m--------']
