;form;lemmi;postag
0;;[None];[None]
1;"""";"['""']";['u--------']
2;,;[','];['u--------']
3;-δὲ;['δέ'];['c--------']
4;-δέ;['δέ'];['c--------']
5;-δ’;['δέ'];['c--------']
6;-θ’;['τε'];['c--------', 'g--------']
7;-τε;['τε'];['c--------', 'g--------']
8;-τ’;['τε'];['c--------']
9;.;['.'];['u--------']
10;";";"[';']";['u--------']
11;E;['E'];['z--------']
12;G?;['G'];['z--------']
13;G?ἐπεὶ;['G'];['c--------']
14;·;['·'];['u--------']
15;Ἄθων;['Ἄθως'];['n-s---ma-']
16;Ἄμμωνος;['Ἄμμων'];['n-s---mg-']
17;Ἄμυκος;['Ἄμυκος'];['n-s---mn-']
18;Ἄργος;['Ἄργος'];['n-s---nn-', 'n-s---na-']
19;Ἄργους;['Ἄργος'];['n-s---ng-']
20;Ἄρεώς;['Ἄρης'];['n-s---mg-']
21;Ἄρεως;['Ἄρης'];['n-s---mg-']
22;Ἄτροπον;['Ἄτροπος'];['n-s---fa-']
23;Ἀγαμέμνονα;['Ἀγαμέμνων'];['n-s---ma-']
24;Ἀθῆναι;['Ἀθῆναι'];['n-p---fn-']
25;Ἀθηνᾶν;['Ἀθήνη'];['n-s---fa-']
26;Ἀθηνᾶς;['Ἀθήνη'];['n-s---fg-']
27;Ἀθηναίους;['Ἀθηναῖος'];['a-p---ma-']
28;Ἀθηναίων;['Ἀθηναῖος'];['a-p---mg-']
29;Ἀθηναῖε;['Ἀθηναῖος'];['a-s---mv-']
30;Ἀθηναῖοι;['Ἀθηναῖος'];['a-p---mn-']
31;Ἀθηναῖον;['Ἀθηναῖος'];['a-s---ma-']
32;Ἀμαζόνες;['Ἀμαζών'];['n-p---fn-']
33;Ἀμύντορά;['Ἀμύντωρ'];['n-s---ma-']
34;Ἀμφίονι;['Ἀμφίων'];['n-s---md-']
35;Ἀνταῖος;['Ἀνταῖος'];['n-s---mn-']
36;Ἀπόλλωνα;['Ἀπόλλων'];['n-s---ma-']
37;Ἀπόλλωνά;['Ἀπόλλων'];['n-s---ma-']
38;Ἀπόλλωνι;['Ἀπόλλων'];['n-s---md-']
39;Ἀπόλλωνός;['Ἀπόλλων'];['n-s---mg-']
40;Ἀπόλλωνος;['Ἀπόλλων'];['n-s---mg-']
41;Ἀριστοδήμου;['Ἀριστόδημος'];['n-s---mg-']
42;Ἀρτέμιδος;['Ἄρτεμις'];['n-s---fg-']
43;Ἀρτεμίσιόν;['Ἀρτεμίσιον'];['n-s---na-']
44;Ἀσσυρίων;['Ἀσσύριος'];['a-p---mg-']
45;Ἀστύλον;['Ἀστύλος'];['n-s---ma-']
46;Ἀττικὴν;['Ἀττική'];['n-s---fa-']
