;form;lemmi;postag
0;"""";"['""']";['u--------']
1;,;[','];['u--------']
2;.;['.'];['u--------']
3;E;['E'];['z--------']
4;·;['·'];['u--------']
5;Ἐκκλησίαν;['Ἐκκλησία'];['n-s---fa-']
6;Θεοῦ;['θεός'];['n-s---mg-']
7;Ἰσραηλιτικῇ;['Ἰσραηλιτικός'];['a-s---fd-']
8;Μοαβίτην;['Μοαβίτης'];['n-s---ma-']
9;Μοαβίτις;['Μοαβίτις'];['n-s---fn-']
10;Ῥοὺθ;['Ῥούθ'];['n--------']
11;Ῥοὺς;['Ῥούς'];['n-s---fn-']
12;Ῥούθ;['Ῥούθ'];['n--------']
13;ἀδίκοις;['ἄδικος'];['a-p---md-']
14;ἀλλὰ;['ἀλλά'];['c--------']
15;ἀνυποτάκτοις;['ἀνυπότακτος'];['a-p---md-']
16;ἀπαγορεύοντος;['ἀπαγορεύω'];['v-sppamg-']
17;δὲ;['δέ'];['c--------']
18;δευτέρᾳ;['δεύτερος'];['a-s---fd-']
19;δικαίω;['δίκαιος'];['a-s---mg-']
20;ἐθνῶν;['ἔθνος'];['n-p---ng-']
21;ἕξει;['ἕξις'];['n-s---fd-']
22;εἰς;['εἰς'];['r--------']
23;εἰσελθεῖν;['εἰσέρχομαι'];['v--ana---']
24;εἰσῆλθε;['εἰσέρχομαι'];['v3saia---']
25;ζητητέον;['ζητέω'];['a-s---nn-']
26;ζητῶν;['ζητέω'];['v-sppamn-']
27;ἡ;['ὁ'];['l-s---fn-']
28;ἥτις;['ὅστις'];['p-s---fn-']
29;ἡνώθη;['ἑνόω'];['v3saip---']
30;καὶ;['καί'];['c--------']
31;κατέλιπε;['καταλείπω'];['v3saia---']
32;κεῖται;['κεῖμαι'];['v3spim---']
33;μὴ;['μή'];['d--------']
34;νόμος;['νόμος'];['n-s---mn-']
35;νόμου;['νόμος'];['n-s---mg-']
36;ὄνομα;['ὄνομα'];['n-s---na-']
37;οὐ;['οὐ'];['d--------']
38;οὖσα;['εἰμί'];['v-sppafn-']
39;πάτρια;['πάτριος'];['a-p---na-']
40;πῶς;['πῶς'];['d--------']
41;τὰ;['ὁ'];['l-p---na-']
42;τῇ;['ὁ'];['l-s---fd-']
43;τοῦ;['ὁ'];['l-s---mg-']
44;τοῦτο;['οὗτος'];['p-s---na-']
45;τύπον;['τύπος'];['n-s---ma-']
46;τῷ;['ὁ'];['l-s---nd-']
47;τῶν;['ὁ'];['l-p---ng-']
48;φέρει;['φέρω'];['v3spia---']
49;χρῆσαι;['χράω'];['v2samm---']
