;form;lemmi;postag
0;(;['('];['u--------']
1;);[')'];['u--------']
2;,;[','];['u--------']
3;-δὲ;['δέ'];['c--------']
4;-δ’;['δέ'];['c--------']
5;-θ’;['τε'];['c--------']
6;-τε;['τε'];['c--------']
7;-τ’;['τε'];['c--------']
8;.;['.'];['u--------']
9;";";"[';']";['u--------']
10;E;['E'];['z--------']
11;·;['·'];['u--------']
12;Ἄρης;['Ἄρης'];['n-s---mn-']
13;Ἀπόλλων;['Ἀπόλλων'];['n-s---mn-']
14;Ἐνοδίου;['Ἐνόδιος'];['n-s---mg-']
15;Ἑκάτης;['Ἑκάτη'];['n-s---fg-']
16;Καὶ;['Καί'];['c--------']
17;Λιβύων;['Λίβυς'];['n-p---mg-']
18;Ὁκόταν;['Ὁπόταν'];['c--------']
19;Ποσειδῶνα;['Ποσειδῶν'];['n-s---ma-']
20;ἂν;['ἄν'];['g--------']
21;ἄκαιρα;['ἄκαιρος'];['a-p---na-']
22;ἄκαιροι;['ἄκαιρος'];['a-p---mn-']
23;ἄκαιρον;['ἄκαιρος'];['a-s---na-']
24;ἄλλα;['ἄλλος'];['p-p---nn-']
25;ἄλλαι;['ἄλλος'];['p-p---fn-']
26;ἄλλας;['ἄλλος'];['p-p---fa-']
27;ἄλλῃσιν;['ἄλλος'];['p-p---fd-']
28;ἄλλης;['ἄλλος'];['p-s---fg-']
29;ἄλλο;['ἄλλος'];['p-s---na-', 'p-s---nn-']
30;ἄλλοισι;['ἄλλος'];['p-p---nd-', 'p-p---md-']
31;ἄλλον;['ἄλλος'];['p-s---ma-']
32;ἄλλοτε;['ἄλλοτε'];['d--------']
33;ἄλλου;['ἄλλος'];['p-s---ng-']
34;ἄλλων;['ἄλλος'];['p-p---mg-', 'p-p---ng-', 'p-p---fg-']
35;ἄλλως;['ἄλλος'];['d--------']
36;ἄλσιν;['ἄλσις'];['n-s---fa-']
37;ἄν;['ἄν'];['g--------']
38;ἄνευ;['ἄνευ'];['r--------']
39;ἄνθρωποι;['ἄνθρωπος'];['n-p---mn-']
40;ἄνθρωπον;['ἄνθρωπος'];['n-s---ma-']
41;ἄνθρωπος;['ἄνθρωπος'];['n-s---mn-']
42;ἄνω;['ἄνω'];['d--------']
43;ἄπορόν;['ἄπορος'];['a-s---nn-']
44;ἄρα;['ἄρα'];['g--------']
45;ἄρχεται;['ἄρχω'];['v3spim---']
46;ἄσθματα;['ἄσθμα'];['n-p---nn-', 'n-p---na-']
47;ἄσθματος;['ἄσθμα'];['n-s---ng-']
48;ἄστρα;['ἄστρον'];['n-p---na-']
49;ἄφορον;['ἄφορος'];['a-s---fa-']
50;ἄφρονα;['ἄφρων'];['a-s---ma-']
51;ἄφωνός;['ἄφωνος'];['a-s---mn-']
52;ἄφωνον;['ἄφωνος'];['a-s---ma-']
53;ἄφωνος;['ἄφωνος'];['a-s---mn-']
54;ἀγαθὰ;['ἀγαθός'];['a-p---na-']
55;ἀγαθὸν;['ἀγαθός'];['a-s---na-']
56;ἀγνωσίη;['ἀγνωσία'];['n-s---fn-']
57;ἀγύρται;['ἀγύρτης'];['n-p---mn-']
58;ἀδήλου;['ἄδηλος'];['a-s---mg-']
59;ἀδοκήτου;['ἀδόκητος'];['a-s---ng-']
60;ἀὴρ;['ἀήρ'];['n-s---mn-']
61;ἀηδέα;['ἀηδής'];['a-p---na-']
62;ἀηδίας;['ἀηδία'];['n-p---fa-']
63;ἀηθίη;['ἀηθία'];['n-s---fn-']
64;ἀηθίης;['ἀηθία'];['n-s---fg-']
65;ἀθεώτατον;['ἄθεος'];['a-s---nas']
66;ἀΐσσων;['ἀΐσσω'];['v-sppamn-']
67;ἀκεστά;['ἀκεστός'];['a-p---nn-']
68;ἀκμὴν;['ἀκμή'];['n-s---fa-']
69;ἀκοὴν;['ἀκοή'];['n-s---fa-']
70;ἀκούειν;['ἀκούω'];['v--pna---']
71;ἀκούῃ;['ἀκούω'];['v3spsa---']
72;ἀκούομεν;['ἀκούω'];['v1ppia---']
73;ἀκραιφνὴς;['ἀκραιφνής'];['a-s---mn-']
74;ἀκρατὲς;['ἀκρατής'];['a-s---nn-']
75;ἀκρατέα;['ἀκρατής'];['a-p---na-']
76;ἀκρατέες;['ἀκρατής'];['a-p---fn-']
77;ἀκριβής;['ἀκριβής'];['a-s---mn-']
78;ἀλάστορας;['ἀλάστωρ'];['n-p---ma-']
79;ἀλαζόνες;['ἀλαζών'];['n-p---mn-']
80;ἀλγέει;['ἀλγέω'];['v3spia---']
81;ἀλέην;['ἀλέα'];['n-s---fa-']
82;ἀλεκτρυόνος;['ἀλεκτρυών'];['n-s---mg-']
83;ἀλλὰ;['ἀλλά'];['c--------']
84;ἀλλά;['ἀλλά'];['c--------']
85;ἀλλήλοισιν;['ἀλλήλων'];['p-p---md-']
86;ἀλλ’;['ἀλλά'];['c--------']
87;ἀμαυροῦται;['ἀμαυρόω'];['v3spim---']
88;ἀμβλυωπότερα;['ἀμβλυωπός'];['a-p---nac']
89;ἀμήχανον;['ἀμήχανος'];['a-s---nn-']
90;ἀμηχανίης;['ἀμηχανία'];['n-s---fg-']
91;ἀμφημερινοὶ;['ἀμφημερινός'];['a-p---mn-']
92;ἀμφότερα;['ἀμφότερος'];['a-p---na-']
93;ἀμφοτέρας;['ἀμφότερος'];['a-p---fa-']
94;ἀμφοτέρων;['ἀμφότερος'];['a-p---ng-']
95;ἀνάγκη;['ἀνάγκη'];['n-s---fn-']
96;ἀνάγκης;['ἀνάγκη'];['n-s---fg-']
97;ἀναβλύει;['ἀναβλύω'];['v3spia---']
98;ἀναΐσσοντάς;['ἀνᾴσσω'];['v-pppama-']
99;ἀναλαβεῖν;['ἀναλαμβάνω'];['v--ana---']
100;ἀναξηρανθῆναι;['ἀναξηραίνω'];['v--anp---']
101;ἀναπηδήσιες;['ἀναπήδησις'];['n-p---fn-']
102;ἀναπνοὰς;['ἀναπνοή'];['n-p---fa-']
103;ἀναπνοαὶ;['ἀναπνοή'];['n-p---fn-']
104;ἀναπνοήν;['ἀναπνοή'];['n-s---fa-']
105;ἀνατέτανται;['ἀνατείνω'];['v3prim---']
106;ἀναψύχουσι;['ἀναψύχω'];['v3ppia---']
107;ἀνέμων;['ἄνεμος'];['n-p---mg-']
108;ἀνέξεται;['ἀνέχω'];['v3sfim---']
109;ἀνεπιτηδείων;['ἀνεπιτήδειος'];['a-p---ng-']
110;ἀνθέει;['ἀνθέω'];['v3spia---']
111;ἀνθρώπινα;['ἀνθρώπινος'];['a-p---na-']
112;ἀνθρώπινον;['ἀνθρώπινος'];['a-s---na-']
113;ἀνθρώποισι;['ἄνθρωπος'];['n-p---md-']
114;ἀνθρώπου;['ἄνθρωπος'];['n-s---mg-']
115;ἀνθρώπους;['ἄνθρωπος'];['n-p---ma-']
116;ἀνθρώπῳ;['ἄνθρωπος'];['n-s---md-']
117;ἀνθρώπων;['ἄνθρωπος'];['n-p---mg-']
118;ἀνθρώτοισι;['ἄνθρωτος'];['n-p---md-']
119;ἀνίαι;['ἀνία'];['n-p---fn-']
120;ἀνιᾶται;['ἀνιάω'];['v3spim---']
121;ἀνιηθείη;['ἀνιάω'];['v3saop---']
122;ἀνιώμενον;['ἀνιάω'];['v-sppmma-', 'v-sppmnn-']
123;ἀνόσιόν;['ἀνόσιος'];['a-s---nn-']
124;ἀνόσιον;['ἀνόσιος'];['a-s---na-']
125;ἀνοσιώτατα;['ἀνόσιος'];['a-p---nns']
126;ἀνοσιώτατόν;['ἀνόσιος'];['a-s---nas']
127;ἀξιῶ;['ἀξιόω'];['v1spia---']
128;ἀπάγειν;['ἀπάγω'];['v--pna---']
129;ἀπάλλαξις;['ἀπάλλαξις'];['n-s---fn-']
130;ἀπέλθῃ;['ἀπέρχομαι'];['v3sasa---']
131;ἀπέπηξε;['ἀποπήγνυμι'];['v3saia---']
132;ἀπέπνιξε;['ἀποπνίγω'];['v3saia---']
133;ἀπέσχισται;['ἀποσχίζω'];['v3srim---']
134;ἀπέχεσθαι;['ἀπέχω'];['v--pnm---']
135;ἀπείροισιν;['ἄπειρος'];['a-p---md-']
136;ἀπειλημμένου;['ἀπολαμβάνω'];['v-srpmmg-']
137;ἀπειρίη;['ἀπειρία'];['n-s---fn-']
138;ἀπειρίης;['ἀπειρία'];['n-s---fg-']
139;ἀπεκρίθη;['ἀποκρίνω'];['v3saip---']
140;ἀπιόντων;['ἀπέρχομαι'];['v-pppamg-']
141;ἀπισχνωθῇ;['ἀπισχνόω'];['v3sasp---']
142;ἀπὸ;['ἀπό'];['r--------']
143;ἀπό;['ἀπό'];['r--------']
144;ἀπόλλυται;['ἀπόλλυμι'];['v3spim---']
145;ἀπότηξις;['ἀπότηξις'];['n-s---fn-']
146;ἀποδείξω;['ἀποδείκνυμι'];['v1sfia---']
147;ἀποδεικνύμενοι;['ἀποδείκνυμι'];['v-pppmmn-']
148;ἀποδοῦναι;['ἀποδίδωμι'];['v--ana---']
149;ἀποδώσει;['ἀποδίδωμι'];['v3sfia---']
150;ἀποθάνοι;['ἀποθνῄσκω'];['v3saoa---']
151;ἀποθνήσει;['ἀποθνήσκω'];['v3sfia---']
152;ἀποθνήσκει;['ἀποθνῄσκω'];['v3spia---']
153;ἀποθνήσκων;['ἀποθνῄσκω'];['v-sppamn-']
154;ἀποκλείσῃ;['ἀποκλείω'];['v3sasa---']
155;ἀποκλειομένων;['ἀποκλείω'];['v-pppmng-']
156;ἀποκλεισθῇ;['ἀποκλείω'];['v3sasp---']
157;ἀποκλεισθῶσιν;['ἀποκλείω'];['v3pasp---']
158;ἀποκρίνεται;['ἀποκρίνω'];['v3spim---']
159;ἀποκτείνει;['ἀποκτείνω'];['v3spia---']
160;ἀποληφθῇ;['ἀπολαμβάνω'];['v3sasp---']
161;ἀπολογίαι;['ἀπολογία'];['n-p---fn-']
162;ἀπορίην;['ἀπορία'];['n-s---fa-']
163;ἀπορρυῇ;['ἀπορρέω'];['v3sasp---']
164;ἀπορωτέρη;['ἄπορος'];['a-s---fnc']
165;ἀποσκεδασθῇ;['ἀποσκεδάννυμι'];['v3sasp---']
166;ἀποτήκεται;['ἀποτήκω'];['v3spim---']
167;ἀποτήξιος;['ἀπότηξις'];['n-s---fg-']
168;ἀποτηκόμενον;['ἀποτήκω'];['v-sppmnn-']
169;ἀποφέρουσιν;['ἀποφέρω'];['v3ppia---']
170;ἀποφράξαν;['ἀποφράσσω'];['v-sapann-']
171;ἀποψύχει;['ἀποψύχω'];['v3spia---']
172;ἀποψύχεται;['ἀποψύχω'];['v3spim---']
173;ἀποψῦξαι;['ἀποψύχω'];['v--ana---']
174;ἀραιότερα;['ἀραῖος'];['a-p---nac']
175;ἀρέσκει;['ἀρέσκω'];['v3spia---']
176;ἀριστερὰ;['ἀριστερός'];['a-p---na-']
177;ἀριστεροῖσιν;['ἀριστερός'];['a-p---nd-']
178;ἀρξάμενα;['ἄρχω'];['v-papmnn-']
179;ἀρχήν;['ἀρχή'];['n-s---fa-']
180;ἀσᾶται;['ἀσάω'];['v3spim---']
181;ἀσεβὲς;['ἀσεβής'];['a-s---nn-']
182;ἀσήμως;['ἄσημος'];['d--------']
183;ἀσθενέας;['ἀσθενής'];['a-p---ma-']
184;ἀσθενέοντι;['ἀσθενέω'];['v-sppamd-']
185;ἀσθενέστερα;['ἀσθενής'];['a-p---nac']
186;ἀσθενέστερον;['ἀσθενής'];['a-s---nac']
187;ἀσθενείην;['ἀσθένεια'];['n-s---fa-']
188;ἀσθενεστέρη;['ἀσθενής'];['a-s---fnc']
189;ἀσφαλὲς;['ἀσφαλής'];['a-s---na-']
190;ἀσφαλεῖ;['ἀσφαλής'];['a-s---nd-']
191;ἀτρεμαῖοι;['ἀτρεμής'];['a-p---mn-']
192;ἀτρεμήσῃ;['ἀτρεμέω'];['v3sasa---']
193;ἀτρεμίζειν;['ἀτρεμίζω'];['v--pna---']
194;ἀτρεμίσαντος;['ἀτρεμίζω'];['v-sapang-']
195;ἀτρεμιζόντων;['ἀτρεμίζω'];['v-pppang-']
196;ἀφαγνιούμενοι;['ἀφαγνίζω'];['v-pfpmmn-']
197;ἀφαιρήσει;['ἀφαιρέω'];['v3sfia---']
198;ἀφανίζειν;['ἀφανίζω'];['v--pna---']
199;ἀφανίζεται;['ἀφανίζω'];['v3spim---']
200;ἀφανιεῖ;['ἀφανίζω'];['v3sfia---']
201;ἀφήκει;['ἀφήκω'];['v3spia---']
202;ἀφίει;['ἀφίημι'];['v3siia---']
203;ἀφίῃ;['ἀφίημι'];['v3spsa---']
204;ἀφιᾶσιν;['ἀφίημι'];['v3ppia---']
205;ἀφιερώσαντες;['ἀφιερόω'];['v-papamn-']
206;ἀφικνέεται;['ἀφικνέομαι'];['v3spim---']
207;ἀφικνέετο;['ἀφικνέομαι'];['v3siim---']
208;ἀφρέει;['ἀφρέω'];['v3spia---']
209;ἀφρὸν;['ἀφρός'];['n-s---ma-']
210;ἀφρὸς;['ἀφρός'];['n-s---mn-']
211;ἀφ’;['ἀπό'];['r--------']
212;ἃ;['ὅς'];['p-p---na-', 'p-p---nn-']
213;ἃς;['ὅς'];['p-p---fa-']
214;ἅπαντα;['ἅπας'];['p-p---nn-']
215;ἅπαντος;['ἅπας'];['p-s---ng-']
216;ἅπαξ;['ἅπαξ'];['d--------']
217;ἅπασαν;['ἅπας'];['p-s---fa-']
218;ἅπασιν;['ἅπας'];['p-p---nd-']
219;ἅπερ;['ὅς'];['p-p---nn-']
220;ἅψεται;['ἅπτω'];['v3sfim---']
221;ἁγνείας;['ἁγνεία'];['n-p---fa-']
222;ἁγνεύῃ;['ἁγνεύω'];['v3spsa---']
223;ἁγνίζεσθαι;['ἁγνίζω'];['v--pnm---']
224;ἁγνίζον;['ἁγνίζω'];['v-sppann-']
225;ἁγνοτάτου;['ἁγνός'];['a-s---mgs']
226;ἁλίσκεσθαι;['ἁλίσκομαι'];['v--pnm---']
227;ἁμαρτημάτων;['ἁμάρτημα'];['n-p---ng-']
228;ἁπάντων;['ἅπας'];['p-p---mg-']
229;ἁπάσῃσι;['ἅπασος'];['a-p---fd-']
230;αἴγειόν;['αἴγειος'];['a-s---nn-']
231;αἴτιός;['αἴτιος'];['a-s---mn-']
232;αἴτιοί;['αἴτιος'];['a-p---mn-']
233;αἴτιον;['αἴτιος'];['a-s---ma-', 'a-s---na-']
234;αἴτιος;['αἴτιος'];['a-s---mn-']
235;αἶγα;['αἴξ'];['n-s---fa-']
236;αἶγες;['αἴξ'];['n-p---fn-']
237;αἰγείοισι;['αἴγειος'];['a-p---nd-']
238;αἰγείου;['αἴγειος'];['a-s---ng-']
239;αἰγείῳ;['αἴγειος'];['a-s---nd-']
240;αἰεὶ;['ἀεί'];['d--------']
241;αἰεί;['ἀεί'];['d--------']
242;αἰξίν;['αἴξ'];['n-p---fd-']
243;αἰσθάνεσθαι;['αἰσθάνομαι'];['v--pnm---']
244;αἰσθάνεται;['αἰσθάνομαι'];['v3spim---']
245;αἰσθάνεταί;['αἰσθάνομαι'];['v3spim---']
246;αἰσθάνονταί;['αἰσθάνομαι'];['v3ppim---']
247;αἰσθανόμενοι;['αἰσθάνομαι'];['v-pppmmn-']
248;αἰσχρὰ;['αἰσχρός'];['a-p---na-']
249;αἰσχύνεσθαι;['αἰσχύνω'];['v--pnm---']
250;αἰσχύνης;['αἰσχύνη'];['n-s---fg-']
251;αἰτίας;['αἰτία'];['n-p---fa-']
252;αἰτίην;['αἰτία', 'αἴτιος'];['n-s---fa-', 'a-s---fa-']
253;αἱ;['ὁ'];['l-p---fn-']
254;αἵ;['ὁ'];['l-p---fn-']
255;αἵματι;['αἷμα'];['n-s---nd-']
256;αἵματος;['αἷμα'];['n-s---ng-']
257;αἵματύτε;['αἵματυτος'];['a-d---na-']
258;αἷμα;['αἷμα'];['n-s---nn-', 'n-s---na-']
259;αἱματίτιδας;['αἱματῖτις'];['n-p---fa-']
260;αὔξει;['αὐξάνω'];['v3spia---']
261;αὔξειν;['αὐξάνω'];['v--pna---']
262;αὔξεται;['αὐξάνω'];['v3spim---']
263;αὐξήσει;['αὐξάνω'];['v3sfia---']
264;αὐξόμενος;['αὐξάνω'];['v-sppmmn-']
265;αὐτέους;['αὔτεος'];['a-p---ma-']
266;αὐτὴν;['αὐτός'];['p-s---fa-']
267;αὐτῇ;['αὐτός'];['p-s---fd-']
268;αὐτίκα;['αὐτίκα'];['d--------']
269;αὐτὸ;['αὐτός'];['p-s---na-', 'p-s---nn-']
270;αὐτὸν;['αὐτός'];['p-s---ma-']
271;αὐτὸς;['αὐτός'];['p-s---mn-']
272;αὐτοὶ;['αὐτός'];['p-p---mn-']
273;αὐτοί;['αὐτός'];['p-p---mn-']
274;αὐτοῖς;['αὐτός'];['p-p---nd-', 'p-p---md-']
275;αὐτοῖσι;['αὐτός'];['p-p---nd-', 'p-p---md-']
276;αὐτοῖσίν;['αὐτός'];['p-p---md-']
277;αὐτοῦ;['αὐτός'];['p-s---mg-', 'p-s---ng-']
278;αὐτῷ;['αὐτός'];['p-s---nd-', 'p-s---md-']
279;αὐτῶν;['αὐτός'];['p-p---mg-', 'p-p---ng-']
280;αὐχένος;['αὐχήν'];['n-s---mg-']
