;form;lemmi;postag
0;;[None];[None]
1;,;[','];['u--------']
2;-θ’;['τε'];['c--------', 'g--------']
3;-τε;['τε'];['c--------']
4;.;['.'];['u--------']
5;";";"[';']";['u--------']
6;E;['E'];['z--------']
7;·;['·'];['u--------']
8;Ἄβελ;['Ἄβελ'];['n-s---mg-']
9;Ἀδὰμ;['Ἀδάμ'];['n-s---mg-', 'n--------', 'n-s---mn-']
10;Ἀδάμ;['Ἀδάμ'];['n--------', 'n-s---mn-']
11;Ἁβραὰμ;['Ἀβραάμ', 'Ἁβραάμ'];['n-s---mg-', 'n-s---mv-', 'n-s---mn-', 'n-s---md-', 'n-s---ma-']
12;Ἁβραάμ;['Ἀβραάμ', 'Ἁβραάμ'];['n-s---mg-', 'n-s---mv-', 'n-s---mn-', 'n-s---ma-']
13;Δοκιὴλ;['Δοκιήλ'];['n-----m--']
14;Ἐὰν;['Ἐάν'];['n-s---m--']
15;Ἐγὼ;['Ἐγώ'];['n-s----n-']
16;Εὔας;['Εὔα'];['n-s---fg-']
17;Ἤθελον;['Ἤθελον'];['n-s---na-']
18;Ἰακὼβ;['Ἰακώβ'];['n--------']
19;Ἰσαὰκ;['Ἰσαάκ'];['n-s---mg-', 'n--------', 'n-s---m--', 'n-s---mn-', 'n-s---ma-']
20;Ἰσαάκ;['Ἰσαάκ'];['n-s---m--', 'n-s---mn-', 'n-s---ma-']
21;Ἰσραήλ;['Ἰσραήλ'];['n--------']
22;Ἰὼβ;['Ἰώβ'];['n--------']
23;Κάϊν;['Κάϊν'];['n-s---mn-']
24;Καὶ;['Καί'];['n-s---c--']
25;Κύριε;['κύριος'];['n-s---mv-']
26;Λὼτ;['Λώτ'];['n-s---mg-']
27;Μαμβρῆ;['Μαμβρῆ'];['n-s---fa-', 'n-s----g-']
28;Μαμβρῇ;['Μαμβρῆ'];['n-s---fd-']
29;Μαμβρινῶν;['Μαμβρινή'];['n-p---fg-']
30;Μασὲκ;['Μασέκ'];['n-s---fg-']
31;Μασέκ;['Μασέκ'];['n-s---fg-']
32;Μιχαὴλ;['Μιχαήλ'];['n-s---m--', 'n--------', 'n-s---mn-']
33;Μιχαήλ;['Μιχαήλ'];['n-s---m--', 'n-s---mn-']
34;Ναί;['Ναίς'];['n-s---fv-']
35;Οὐ;['Οὐ'];['n--------', 'n-----m--']
36;Οὐκ;['Οὐκ'];['n-----m--']
37;Πυρουὴλ;['Πυρουήλ'];['n-----m--']
38;Σάρρα;['Σάρρα'];['n-s---fv-', 'n-s---fn-']
39;Σάρρᾳ;['Σάρρα'];['n-s---fd-']
40;Σάρραν;['Σάρρα'];['n-s---fa-']
41;Σάρρας;['Σάρρα'];['n-s---fg-']
