;form;lemmi;postag
0;"""";"['""']";['u--------']
1;(;['('];['u--------']
2;);[')'];['u--------']
3;,;[','];['u--------']
4;-δὲ;['δέ'];['c--------']
5;-δέ;['δέ'];['c--------']
6;-δ’;['δέ'];['c--------']
7;-θ’;['τε'];['c--------']
8;-τε;['τε'];['c--------']
9;-τ’;['τε'];['c--------']
10;.;['.'];['u--------']
11;";";"[';']";['u--------']
12;E;['E'];['z--------']
13;G?;['G'];['z--------']
14;·;['·'];['u--------']
15;·άδε;['·άδε'];['z--------']
16;Ἄιδος;['ᾍδης'];['n-s---mg-']
17;Ἄκρητος;['Ἄκρητος'];['n-s---mn-']
18;Ἄρτεμι;['Ἄρτεμις'];['n-s---fv-']
19;Ἀγοράνακτός;['Ἀγοράναξ'];['n-s---mg-']
20;Ἀίδηι;['ᾍδης'];['n-s---md-']
21;Ἀίδην;['ᾍδης'];['n-s---ma-']
22;Ἀίδης;['ᾍδης'];['n-s---mn-']
23;Ἀκάνθιος;['Ἀκάνθιος'];['n-s---mn-']
24;Ἀκέσων;['Ἀκέσων'];['n-s---mn-']
25;Ἀκρίσιος;['Ἀκρίσιος'];['n-s---mn-']
26;Ἀλείοιο;['Ἀλεῖος'];['n-s---mg-']
27;Ἀμφιπολίτεω;['Ἀμφιπολίτης'];['n-s---mg-']
28;Ἀπελλίδος;['Ἀπελλίς'];['n-s---fg-']
29;Ἀρήτου;['Ἄρητος'];['n-s---mg-']
30;Ἀρίμμα;['Ἀρίμμας'];['n-s---mg-']
31;Ἀρισταίου;['Ἀρισταῖος'];['n-s---mg-']
32;Ἀριστίπποιο;['Ἀρίστιππος'];['n-s---mg-']
33;Ἀρσινόη;['Ἀρσινόη'];['n-s---fv-']
34;Ἀρτέμιδι;['Ἄρτεμις'];['n-s---fd-']
35;Ἀρχῖνος;['Ἀρχῖνος'];['n-s---mn-']
36;Ἀρχῖν’;['Ἀρχῖνος'];['n-s---mv-']
37;Ἀσκλήπιε;['Ἀσκλήπιος'];['n-s---mv-']
38;Ἀστακίδην;['Ἀστακίδης'];['n-s---ma-']
39;Ἀστακίδης;['Ἀστακίδης'];['n-s---mn-']
40;Ἀταρνείτης;['Ἀταρνείτης'];['n-s---mn-']
41;Ἀχελῶιε;['Ἀχελῶιος'];['n-s---mv-']
42;Ἀχελῶιος;['Ἀχελῶιος'];['n-s---mn-']
43;Ἁλικαρνησεῦ;['Ἁλικαρνασσεύς'];['n-s---mv-']
44;Αἴνιε;['Αἴνιος'];['n-s---mv-']
45;Αἴσχρην;['Αἴσχρη'];['n-s---fa-']
46;Αἰγίνηθεν;['Αἰγίνη'];['d--------']
47;Αἰετίωνος;['Αἰετίων'];['n-s---mg-']
48;Αἰολίδος;['Αἰολίς'];['n-s---fg-']
49;Αἰσχυλὶς;['Αἰσχυλίς'];['n-s---fn-']
50;Αὔριον;['Αὔριος'];['n-s---ma-']
51;Βάκχε;['Βάκχος'];['n-s---mv-']
52;Βασιλὼ;['Βασιλώ'];['n-s---fn-']
53;Βαττιάδεω;['Βαττιάδης'];['n-s---mg-']
54;Βερενίκα;['Βερενίκη'];['n-s---fn-']
55;Γᾶν;['Γαῖα'];['n-s---fa-']
56;Γαληναίη;['Γαληναίη'];['n-s---fn-']
57;Γανυμήδεος;['Γανυμήδης'];['n-s---mg-']
58;Γλαῦκος;['Γλαῦκος'];['n-s---mn-']
59;Δάφνιν;['Δάφνις'];['n-s---ma-']
60;Δήμητρι;['Δημήτηρ'];['n-s---fd-']
61;Δήμητρος;['Δημήτηρ'];['n-s---fg-']
62;Δημοδίκης;['Δημοδίκη'];['n-s---fg-']
63;Δίκωνος;['Δίκων'];['n-s---mg-']
64;Δίων;['Δίων'];['n-s---mv-']
65;Διδύμην;['Διδύμη'];['n-s---fa-']
66;Δικταίηισιν;['Δικταῖης'];['a-p---fd-']
67;Δινδυμήνης;['Δινδυμήνη'];['n-s---fg-']
68;Διόνυσε;['Διόνυσος'];['n-s---mv-']
69;Διόνυσος;['Διόνυσος'];['n-s---mn-']
70;Διοκλέος;['Διοκλῆς'];['n-s---mg-']
71;Διοκλείδου;['Διοκλείδης'];['n-s---mg-']
72;Διοφῶν;['Διοφῶν'];['n-s---mn-']
73;Διώνυσον;['Διόνυσος'];['n-s---ma-']
74;Ἔρος;['Ἔρος'];['n-s---mn-']
75;Ἔρως;['Ἔρως'];['n-s---mn-']
76;Ἔρωτα;['Ἔρως'];['n-s---ma-']
77;Ἐπίκυδες;['Ἐπικύδης'];['n-s---mv-']
78;Ἐχέμμα;['Ἐχέμμας'];['n-s---mg-']
79;Ἑλλὰς;['Ἑλλάς'];['n-s---fn-']
80;Ἑρμῆς;['Ἑρμῆς'];['n-s---mn-']
81;Ἑσπερῖται;['Ἑσπερίτης'];['n-p---mn-']
82;Εἰλήθυια;['Εἰλήθυια'];['n-s---fn-']
83;Εἰρήνης;['Εἰρήνη'];['n-s---fg-']
84;Εὔδημος;['Εὔδημος'];['n-s---mn-']
85;Εὔρυτον;['Εὔρυτος'];['n-s---ma-']
86;Εὐαίνετος;['Εὐαίνετος'];['n-s---mn-']
87;Εὐθυμένη;['Εὐθυμένης'];['n-s---ma-']
88;Εὐξίθεός;['Εὐξίθεος'];['n-s---mn-']
89;Ζεῦ;['Ζεύς'];['n-s---mv-']
90;Ζεφυρῖτι;['Ζεφυρίς'];['n-s---md-']
91;Ἠχώ;['Ἠχώ'];['n-s---fn-']
92;Ἠῶιοι;['Ἠῶιος'];['n-p---mn-']
93;Ἡράκλειτε;['Ἡράκλειτος'];['n-s---mv-']
94;Ἡσιόδου;['Ἡσίοδος'];['n-s---mg-']
95;Θάλεω;['Θαλῆς'];['n-s---mg-']
96;Θεαίτητος;['Θεαίτητος'];['n-s---mn-']
97;Θεόκριτον;['Θεόκριτος'];['n-s---ma-']
98;Θεσσαλικὲ;['Θεσσαλικός'];['a-s---mv-']
99;Θῆρις;['Θῆρις'];['n-s---mn-']
100;Ἴσιδος;['Ἶσις'];['n-s---fg-']
101;Ἰναχίης;['Ἰνάχιος'];['a-s---fg-']
102;Ἰόλειαν;['Ἰόλεια'];['n-s---fa-']
103;Ἰουλίδας;['Ἰουλίς'];['n-p---fa-']
104;Ἰωνίδι;['Ἰωνίς'];['n-s---fd-']
105;Ἱερέη;['Ἱερέη'];['n-s---fn-']
106;Ἱππαίου;['Ἱππαῖος'];['n-s---mg-']
107;Ἱππακὸν;['Ἱππακός'];['n-s---ma-']
108;Καβείρων;['Κάβειροι'];['n-p---mg-']
109;Καλλίγνωτος;['Καλλίγνωτος'];['n-s---mn-']
110;Καλλίστιον;['Καλλίστιον'];['n-s---fa-']
111;Καλλιμάχου;['Καλλίμαχος'];['n-s---mg-']
112;Κανωπίται;['Κανωπίτης'];['n-s---md-']
113;Κένταυρον;['Κένταυρος'];['n-s---ma-']
114;Κίμωνος;['Κίμων'];['n-s---mg-']
115;Κλεινίου;['Κλείνιος'];['n-s---mg-']
116;Κλεόμβροτος;['Κλεόμβροτος'];['n-s---mn-']
117;Κλεόνικε;['Κλεόνικος'];['n-s---mv-']
118;Κρεωφύλωι;['Κρεώφυλος'];['n-s---md-']
119;Κρής;['Κρής'];['n-s---mn-']
120;Κρῆτα;['Κρής'];['n-s---ma-']
121;Κρηθίδα;['Κρηθίς'];['n-s---fa-']
122;Κρητὸς;['Κρής'];['n-s---mg-']
123;Κριτίην;['Κριτίας'];['n-s---ma-']
124;Κριτίου;['Κριτίας'];['n-s---mg-']
125;Κύζικον;['Κύζικος'];['n-s---fa-']
126;Κύκλωψ;['Κύκλωψ'];['n-s---mn-']
127;Κύπρι;['Κύπρις'];['n-s---fv-']
128;Κυνθιάδες;['Κυνθιάς'];['n-p---fv-']
129;Κυρήνη;['Κυρήνη'];['n-s---fn-']
130;Κυρηναίου;['Κυρηναῖος'];['a-s---mg-']
131;Κωνώπιον;['Κωνώπιος'];['n-s---ma-']
132;Λεόντιχος;['Λεόντιχος'];['n-s---mn-']
133;Λύκος;['Λύκος'];['n-s---mn-']
134;Λύκτιος;['Λύκτιος'];['a-s---mn-']
135;Λυκαινίδος;['Λυκαινίς'];['n-s---fg-']
136;Λυσανίη;['Λυσανίας'];['n-s---mv-']
137;Λώιου;['Λῷον'];['n-s---ng-']
138;Μένιππε;['Μένιππος'];['n-s---mv-']
139;Μεγαρέων;['Μεγαρεύς'];['n-p---mg-']
140;Μελάνιππον;['Μελάνιππος'];['n-s---ma-']
141;Μενέκρατες;['Μενεκράτης'];['n-s---mv-']
142;Μενέξενε;['Μενέξενος'];['n-s---mv-']
143;Μενοίτας;['Μενοίτης'];['n-s---mn-']
144;Μήθυμνα;['Μήθυμνα'];['n-s---fn-']
145;Μίκκος;['Μίκκος'];['n-s---mn-']
146;Μίκκου;['Μίκκος'];['n-s---mg-']
147;Μικύλος;['Μικύλος'];['n-s---mn-']
148;Μούσαις;['Μοῦσα'];['n-p---fd-']
149;Μοῦσαι;['Μοῦσα'];['n-p---fn-']
150;Μυτιληναῖον;['Μυτιληναῖος'];['a-s---ma-']
151;Νάξιος;['Νάξιος'];['a-s---mn-']
152;Ναυκρατίτης;['Ναυκρατίτης'];['n-s---mn-']
153;Νικοτέλην;['Νικοτέλη'];['n-s---fa-']
154;Νο;['Ν'];['n-s---mg-']
155;Νύμφη;['Νύμφαι'];['n-s---fn-']
156;Ὀρέστας;['Ὀρέστης'];['n-s---mn-']
157;Ὀρτυγίηι;['Ὀρτυγία'];['n-s---fd-']
158;Ὁμήρειον;['Ὁμήρειος'];['a-s---nn-']
159;Πάμφιλον;['Πάμφιλος'];['n-s---ma-']
160;Πᾶνα;['Πάν'];['n-s---ma-']
161;Πανήμου;['Πάνημος'];['n-s---mg-']
162;Παυσανίου;['Παυσανίας'];['n-s---mg-']
163;Πελασγῶν;['Πελασγός'];['n-p---mg-']
164;Πελλαίου;['Πελλαῖος'];['n-s---mg-']
165;Πιττακὸν;['Πιττακός'];['n-s---ma-']
166;Πλάτωνος;['Πλάτων'];['n-s---mg-']
167;Πλούτων;['Πλούτων'];['n-s---mn-']
168;Πολύφαμος;['Πολύφαμος'];['n-s---mn-']
169;Πτολεμαίδος;['Πτολεμαΐς'];['n-s---fg-']
170;Πυλάδας;['Πυλάδης'];['n-s---mn-']
171;Πυλαίηι;['Πυλαία'];['n-s---fd-']
172;Ῥοδίου;['Ῥόδιος'];['a-s---mg-']
173;Σάραπι;['Σάραπις'];['n-s---fv-']
174;Σάων;['Σάων'];['n-s---mn-']
175;Σαμίου;['Σάμιος'];['a-s---ng-', 'a-s---mg-']
176;Σαμίων;['Σάμιος'];['a-p---mg-']
177;Σαμόθρηιξι;['Σαμόθρηιξ'];['n-p---md-']
178;Σεληναίης;['Σελήνη'];['n-s---fg-']
179;Σῖμον;['Σῖμος'];['n-s---ma-']
180;Σῖμος;['Σῖμος'];['n-s---mn-']
181;Σμύρνης;['Σμύρνα'];['n-s---fg-']
182;Σολεὺς;['Σολεύς'];['n-s---mn-']
183;Σώπολιν;['Σώπολις'];['n-s---fa-']
184;Τίμαρχον;['Τίμαρχος'];['n-s---ma-']
185;Τίμων;['Τίμων'];['n-s---mv-']
186;Τιμόδημος;['Τιμόδημος'];['n-s---mn-']
187;Τιμοθέου;['Τιμόθεος'];['n-s---mg-']
188;Τιμονόη;['Τιμονόη'];['n-s---fn-']
189;Τυνδαρίδηισι;['Τυνδαρίδης'];['n-p---md-']
190;Ὑρράδιον;['Ὑρράδιος'];['n-s---ma-']
191;Φαίδρου;['Φαῖδρας'];['n-s---mg-']
192;Φίλιππε;['Φίλιππος'];['n-s---mv-']
193;Φίλιππος;['Φίλιππος'];['n-s---mn-']
194;Φιληρατὶς;['Φιληρατίς'];['n-s---fn-']
195;Φιλοξενίδεω;['Φιλοξενίδης'];['n-s---mg-']
196;Φρυγίην;['Φρύγιος'];['a-s---fa-']
197;Φωκέος;['Φωκεύς'];['n-s---mg-']
198;Χάριτες;['Χάρις'];['n-p---fn-']
199;Χάρμι;['Χάρμις'];['n-s---fv-']
200;Χαρίδα;['Χάρις'];['n-s---fv-']
201;Χαρίδας;['Χαρίδας'];['n-s---fn-']
202;Χαρίτων;['Χάρις'];['n-p---fg-']
203;Ὡγρευτὴς;['Ὡγρευτής'];['n-s---mn-']
204;Ὡμβρακιώτης;['Ὡμβρακιώτης'];['n-s---mn-']
205;ἂν;['ἄν'];['g--------']
206;ἄγαλμα;['ἄγαλμα'];['n-s---na-']
207;ἄγε;['ἄγε'];['g--------']
208;ἄγει;['ἄγω'];['v3spia---']
209;ἄγω;['ἄγω'];['v1spsa---']
210;ἄεισμα;['ἄεισμα'];['n-s---nn-']
211;ἄκων;['ἄκων'];['a-s---mn-']
212;ἄλλο;['ἄλλος'];['p-s---na-']
213;ἄλλος;['ἄλλος'];['p-s---mn-']
214;ἄλλων;['ἄλλος'];['p-p---mg-']
215;ἄλλως;['ἄλλος'];['d--------']
216;ἄμφω;['ἄμφω'];['p-d---na-']
217;ἄνασσα;['ἄνασσα'];['n-s---fv-']
218;ἄνθεμα;['ἄνθεμον'];['n-p---na-']
219;ἄνοδοι;['ἄνοδος'];['n-p---fn-']
220;ἄξιον;['ἄξιος'];['a-s---na-']
221;ἄπνους;['ἄπνοος'];['a-s---mn-']
222;ἄροτρον;['ἄροτρον'];['n-s---na-']
223;ἄρσενα;['ἄρσην'];['a-p---nn-']
224;ἄρτι;['ἄρτι'];['d--------']
225;ἄρ’;['ἄρα'];['g--------']
226;ἄτερ;['ἄτερ'];['r--------']
227;ἄττα;['ἄττα'];['i--------']
228;ἆρα;['ἆρα'];['g--------']
229;ἀγαθὰν;['ἀγαθός'];['a-s---fa-']
230;ἀγαθὸν;['ἀγαθός'];['a-s---na-']
231;ἀγαθούς;['ἀγαθός'];['a-p---ma-']
232;ἀγκεῖσθαι;['ἀνάκειμαι'];['v--pnm---']
233;ἀγρυπνίης;['ἀγρυπνία'];['n-s---fg-']
234;ἀδελφεὸν;['ἀδελφός'];['n-s---ma-']
235;ἀδίκημ’;['ἀδίκημα'];['n-s---nn-']
236;ἀδικέω;['ἀδικέω'];['v1spia---']
237;ἀδικέων;['ἀδικέω'];['v-sppamn-']
238;ἀδικωτάτη;['ἄδικος'];['a-s---fns']
239;ἀεὶ;['ἀεί'];['d--------']
240;ἀείρας;['ἀείρω'];['v-sapamn-']
241;ἀεισόμεθα;['ἀείδω'];['v1pfim---']
242;ἀῆται;['ἀήτης'];['n-p---mn-']
243;ἀηδόνες;['ἀηδών'];['n-p---fn-']
244;ἀθανάτων;['ἀθάνατος'];['a-p---mg-']
245;ἀθρήσας;['ἀθρέω'];['v-sapamn-']
246;ἀίων;['ἀΐω'];['v-sppamn-']
247;ἀκούων;['ἀκούω'];['v-sppamn-']
248;ἀλγέω;['ἀλγέω'];['v1spia---']
249;ἀλέκτορα;['ἀλέκτωρ'];['n-s---ma-']
250;ἀληθέα;['ἀληθής'];['a-p---na-']
251;ἀληθινός;['ἀληθινός'];['a-s---mn-']
252;ἀλλὰ;['ἀλλά'];['c--------']
253;ἀλλαιχ’;['ἀλλαιχ’'];['r--------']
254;ἀλλ’;['ἀλλά'];['c--------']
255;ἀμαθὴς;['ἀμαθής'];['a-s---mn-']
256;ἀμφότεραι;['ἀμφότερος'];['a-p---fn-']
257;ἀμφότεροι;['ἀμφότερος'];['a-p---mn-']
258;ἀμφοτέροις;['ἀμφότερος'];['a-p---md-']
259;ἀνὰ;['ἀνά'];['r--------']
260;ἀναλεξάμενος;['ἀναλέγω'];['v-sapmmn-']
261;ἀναμνήσει;['ἀναμιμνῄσκω'];['v3sfia---']
262;ἀναπαύεται;['ἀναπαύω'];['v3spim---']
263;ἀνδρὶ;['ἀνήρ'];['n-s---md-']
264;ἀνέθηκεν;['ἀνατίθημι'];['v3saia---']
265;ἀνεραστότατον;['ἀνέραστος'];['a-s---nns']
266;ἀνεύρετο;['ἀνευρίσκω'];['v3saim---']
267;ἀνήρετο;['ἀνέρομαι'];['v3saim---']
268;ἀνηγάγετο;['ἀνάγω'];['v3saim---']
269;ἀνιᾶσθαι;['ἀνιάω'];['v--pnm---']
270;ἀνιαρότερον;['ἀνιαρός'];['a-s---nac']
271;ἀνιηρὸν;['ἀνιαρός'];['a-s---na-']
272;ἀνιηρόν;['ἀνιαρός'];['a-s---nn-']
273;ἀννί;['ἀννίς'];['d--------']
274;ἀντὶ;['ἀντί'];['r--------']
275;ἀντ’;['ἀντί'];['r--------']
276;ἀοιδήν;['ἀοιδή'];['n-s---fa-']
277;ἀοιδόν;['ἀοιδός'];['n-s---ma-']
278;ἀπαιτῆις;['ἀπαιτέω'];['v2spsa---']
279;ἀπέθεντο;['ἀποτίθημι'];['v3paim---']
280;ἀπέθηκε;['ἀποτίθημι'];['v3saia---']
281;ἀπέχει;['ἀπέχω'];['v3spia---']
282;ἀπέχεις;['ἀπέχω'];['v2spia---']
283;ἀπεῖπον;['ἀπολέγω'];['v1saia---']
284;ἀπεμάξατο;['ἀπομάσσω'];['v3saim---']
285;ἀπὸ;['ἀπό'];['r--------']
286;ἀποβρίζει;['ἀποβρίζω'];['v3spia---']
287;ἀπολλυμένην;['ἀπόλλυμι'];['v-sppmfa-']
