;form;lemmi;postag
0;,;[','];['u--------']
1;-δὲ;['δέ'];['c--------']
2;-δ’;['δέ'];['c--------']
3;-τε;['τε'];['c--------']
4;.;['.'];['u--------']
5;";";"[';']";['u--------']
6;E;['E'];['z--------']
7;·;['·'];['u--------']
8;Ἀθηνᾶ;['Ἀθήνη'];['n-s---fn-']
9;Ἀθηνᾶς;['Ἀθήνη'];['n-s---fg-']
10;Ἀλέξανδρος;['Ἀλέξανδρος'];['n-s---mn-']
11;Ἀμφίων;['Ἀμφίων'];['n-s---mn-']
12;Ἀνδρομέδαν;['Ἀνδρομέδη'];['n-s---fa-']
13;Ἀπόλλων;['Ἀπόλλων'];['n-s---mn-']
14;Ἀργολικῷ;['Ἀργολικός'];['a-s---md-']
15;Ἀρείου;['Ἄρειος'];['a-s---mg-']
16;Ἀρσακίδαις;['Ἀρσακίδης'];['n-p---md-']
17;Ἀτρείδαις;['Ἀτρείδης'];['n-p---md-']
18;Ἀχιλλεῖ;['Ἀχιλλεύς'];['n-s---md-']
19;Ἁλικαρνασόθεν;['Ἁλικαρνασόθεν'];['r--------']
20;Αἴγισθον;['Αἴγισθος'];['n-s---ma-']
21;Αἰθιοπικὸν;['Αἰθιοπικός'];['a-s---na-']
22;Βράγχος;['Βράγχος'];['n-s---mn-']
23;Γοργόνα;['Γοργών'];['n-s---fa-']
24;Γοργόνας;['Γοργώ'];['n-p---fa-']
25;Γοργόνος;['Γοργών'];['n-s---fg-']
26;Γοργόνων;['Γοργών'];['n-p---fg-']
27;Δημόδοκος;['Δημόδοκος'];['n-s---mn-']
28;Ἐριχθόνιος;['Ἐριχθόνιος'];['n-s---mn-']
29;Ἑλένης;['Ἑλένη'];['n-s---fg-']
30;Εὐριπίδου;['Εὐριπίδης'];['n-s---mg-']
31;Ἥλιος;['Ἥλιος'];['n-s---mn-']
32;Ἥφαιστος;['Ἥφαιστος'];['n-s---mn-']
33;Ἡράκλεις;['Ἡρακλῆς'];['n-s---mv-']
34;Ἡρόδοτον;['Ἡρόδοτος'];['n-s---ma-']
35;Θάμυρις;['Θάμυρις'];['n-s---mn-']
36;Ἰαστὶ;['Ἰαστί'];['d--------']
37;Ἰλισσοῦ;['Ἰλισσός'];['n-s---mg-']
38;Ἰλισσῷ;['Ἰλισσός'];['n-s---md-']
39;Κεφάλου;['Κέφαλος'];['n-s---mg-']
40;Κηδαλίωνα;['Κηδαλίων'];['n-s---ma-']
41;Κλυταιμήστρα;['Κλυταιμνήστρα'];['n-s---fn-']
42;Κύδνῳ;['Κύδνος'];['n-s---md-']
43;Λημνόθεν;['Λημνόθεν'];['d--------']
44;Λύξου;['Λύξος'];['n-s---mg-']
45;Λυσίου;['Λύσιος'];['n-s---mg-']
46;Μέδουσα;['Μέδουσα'];['n-s---fn-']
47;Μέδουσαν;['Μεδούσα'];['n-s---fa-']
48;Μενελάου;['Μενέλαος'];['n-s---mg-']
49;Μήδεια;['Μήδεια'];['n-s---fn-']
50;Μούσας;['Μοῦσα'];['n-p---fa-']
51;Μυρρινουσίου;['Μυρρινούσιος'];['a-s---mg-']
52;Ναυπλίου;['Ναύπλιος'];['a-s---mg-']
53;Ὄλυμπον;['Ὄλυμπος'];['n-s---ma-']
54;Ὀδυσσεὺς;['Ὀδυσσεύς'];['n-s---mn-']
55;Ὀρέστης;['Ὀρέστης'];['n-s---mn-']
56;Ὀρφεύς;['Ὀρφεύς'];['n-s---mn-']
57;Ὁμήρου;['Ὅμηρος'];['n-s---mg-']
58;Παλαμήδης;['Παλαμήδης'];['n-s---mn-']
59;Περσέα;['Περσεύς'];['n-s---ma-']
60;Περσεὺς;['Περσεύς'];['n-s---mn-']
61;Περσικὴν;['Περσικός'];['a-s---fa-']
62;Πυλάδης;['Πυλάδης'];['n-s---mn-']
63;Σειρήνων;['Σειρήν'];['n-p---fg-']
64;Σειρῆνος;['Σειρήν'];['n-s---fg-']
65;Σοφοκλέους;['Σοφοκλῆς'];['n-s---mg-']
66;Σωκράτει;['Σωκράτης'];['n-s---md-']
67;Τηλέμαχον;['Τηλέμαχος'];['n-s---ma-']
68;Φαίδρου;['Φαῖδρας'];['n-s---mg-']
69;Φήμιος;['Φήμιος'];['n-s---mn-']
70;Φρυγῶν;['Φρύξ'];['n-p---mg-']
71;Φωκεὺς;['Φωκεύς'];['n-s---mn-']
72;Ὠρίων;['Ὠρίων'];['n-s---mn-']
73;ἂν;['ἄν'];['g--------']
74;ᾄδειν;['ἀείδω'];['v--pna---']
75;ᾄδοντας;['ἀείδω'];['v-pppama-']
76;ᾄσμασιν;['ἄεισμα'];['n-p---nd-']
77;ἄγων;['ἄγω'];['v-sppamn-']
78;ἄκροις;['ἄκρος'];['a-p---nd-']
79;ἄκρων;['ἄκρον'];['n-p---ng-']
80;ἄλλη;['ἄλλος'];['p-s---fn-']
81;ἄλλης;['ἄλλος'];['p-s---fg-']
82;ἄλλο;['ἄλλος'];['p-s---na-']
83;ἄλλον;['ἄλλος'];['p-s---ma-']
84;ἄλλων;['ἄλλος'];['p-p---mg-']
85;ἄλλως;['ἄλλος'];['d--------']
86;ἄλογον;['ἄλογος'];['a-s---ma-']
87;ἄμαχόν;['ἄμαχος'];['a-s---nn-']
88;ἄμορφοι;['ἄμορφος'];['a-p---mn-']
89;ἄμουσον;['ἄμουσος'];['a-s---fa-']
90;ἄμφω;['ἄμφω'];['p-d---mn-']
91;ἄν;['ἄν'];['g--------']
92;ἄναυδος;['ἄναυδος'];['a-s---mn-']
93;ἄνδρα;['ἀνήρ'];['n-s---ma-']
94;ἄνδρες;['ἀνήρ'];['n-p---mv-']
95;ἄνευ;['ἄνευ'];['r--------']
96;ἄνθη;['ἄνθος'];['n-p---nn-', 'n-p---na-']
97;ἄνθος;['ἄνθος'];['n-s---nn-']
98;ἄνθρωπος;['ἄνθρωπος'];['n-s---mn-']
99;ἄνοια;['ἄνοια'];['n-s---fn-']
100;ἄντρα;['ἄντρον'];['n-p---na-']
101;ἄνω;['ἄνω'];['d--------']
102;ἄνωθεν;['ἄνωθεν'];['d--------']
103;ἄξια;['ἄξιος'];['a-p---nn-']
104;ἄξιόν;['ἄξιος'];['a-s---na-']
105;ἄπεισι;['ἀπέρχομαι'];['v3spia---']
106;ἄπεισιν;['ἄπειμι'];['v3spia---']
107;ἄρα;['ἄρα'];['g--------']
108;ἄφετον;['ἄφετος'];['a-s---na-']
109;ἄφωνος;['ἄφωνος'];['a-s---mn-']
110;ἄχθοιτο;['ἄχθομαι'];['v3spom---']
111;ᾀδόντων;['ἀείδω'];['v-pppamg-']
112;ἀγαπήσειεν;['ἀγαπάω'];['v3saoa---']
113;ἀγεννὴς;['ἀγεννής'];['a-s---mn-']
114;ἀγόντων;['ἄγω'];['v-pppamg-']
115;ἀγούσης;['ἄγω'];['v-sppafg-']
116;ἀγροικία;['ἀγροικία'];['n-s---fn-']
117;ἀεὶ;['ἀεί'];['d--------']
118;ἀηδόνα;['ἀηδών'];['n-s---fa-']
