;form;lemmi;postag
0;,;[','];['u--------']
1;-δὲ;['δέ'];['b--------']
2;-τε;['τε'];['b--------']
3;.;['.'];['u--------']
4;";";"[';']";['u--------']
5;E;['E'];['z--------']
6;·;['·'];['u--------']
7;Θεσσαλονικέων;['Θεσσαλονικεύς'];['n-p---mg-']
8;Ἰησοῦ;['Ἰησοῦς'];['n-s---md-', 'n-s---mg-']
9;Ἰησοῦς;['Ἰησοῦς'];['n-s---mn-']
10;Παύλου;['Παῦλος'];['n-s---mg-']
11;Παῦλος;['Παῦλος'];['n-s---mn-']
12;Σιλουανὸς;['Σιλουανός'];['n-s---mn-']
13;Τιμόθεος;['Τιμόθεος'];['n-s---mn-']
14;Χριστὸς;['Χριστός'];['n-s---mn-']
15;Χριστοῦ;['Χριστός'];['n-s---mg-']
16;Χριστῷ;['Χριστός'];['n-s---md-']
17;ἄνεσιν;['ἄνεσις'];['n-s---fa-']
18;ἄνθρωπος;['ἄνθρωπος'];['n-s---mn-']
19;ἄνομος;['ἄνομος'];['a-s---mn-']
20;ἄξιόν;['ἄξιος'];['a-s---nn-']
21;ἄρα;['ἄρα'];['g--------']
22;ἄρτι;['ἄρτι'];['d--------']
23;ἄρτον;['ἄρτος'];['n-s---ma-']
24;ἀγάπη;['ἀγάπη'];['n-s---fn-']
25;ἀγάπην;['ἀγάπη'];['n-s---fa-']
26;ἀγαθὴν;['ἀγαθός'];['a-s---fa-']
27;ἀγαθῷ;['ἀγαθός'];['a-s---md-']
28;ἀγαθωσύνης;['ἀγαθωσύνη'];['n-s---fg-']
29;ἀγαπήσας;['ἀγαπάω'];['v-sapamn-']
30;ἀγγέλων;['ἄγγελος'];['n-p---mg-']
31;ἀδελφόν;['ἀδελφός'];['n-s---ma-']
32;ἀδελφοὶ;['ἀδελφός'];['n-p---mv-']
33;ἀδελφοί;['ἀδελφός'];['n-p---mv-']
34;ἀδελφοῦ;['ἀδελφός'];['n-s---mg-']
35;ἀδικίᾳ;['ἀδικία'];['n-s---fd-']
36;ἀδικίας;['ἀδικία'];['n-s---fg-']
37;ἀκούομεν;['ἀκούω'];['v1ppia---']
38;ἀληθείᾳ;['ἀλήθεια'];['n-s---fd-']
39;ἀληθείας;['ἀλήθεια'];['n-s---fg-']
40;ἀλλὰ;['ἀλλά'];['b--------']
41;ἀλλήλους;['ἀλλήλων'];['p-p---ma-']
42;ἀλλ’;['ἀλλά'];['b--------']
43;ἀνέχεσθε;['ἀνέχω'];['v2ppim---']
44;ἀνελεῖ;['ἀναιρέω'];['v3sfia---']
45;ἀνθρώπων;['ἄνθρωπος'];['n-p---mg-']
46;ἀνθ’;['ἀντί'];['c--------']
47;ἀνομίας;['ἀνομία'];['n-s---fg-']
48;ἀνταποδοῦναι;['ἀνταποδίδωμι'];['v--ana---']
49;ἀντικείμενος;['ἀντίκειμαι'];['v-sppmmn-']
50;ἀξιώσῃ;['ἀξιόω'];['v3sasa---']
51;ἀπάτῃ;['ἀπάτη'];['n-s---fd-']
52;ἀπὸ;['ἀπό'];['r--------']
53;ἀποδεικνύντα;['ἀποδείκνυμι'];['v-sppama-']
54;ἀποκαλύψει;['ἀποκάλυψις'];['n-s---fd-']
55;ἀποκαλυφθήσεται;['ἀποκαλύπτω'];['v3sfip---']
56;ἀποκαλυφθῇ;['ἀποκαλύπτω'];['v3sasp---']
57;ἀποκαλυφθῆναι;['ἀποκαλύπτω'];['v--anp---']
58;ἀπολλυμένοις;['ἀπόλλυμι'];['v-pppmmd-']
59;ἀποστασία;['ἀποστασία'];['n-s---fn-']
60;ἀπωλείας;['ἀπώλεια'];['n-s---fg-']
61;ἀπ’;['ἀπό'];['r--------']
62;ἀρχῆς;['ἀρχή'];['n-s---fg-']
63;ἀσπασμὸς;['ἀσπασμός'];['n-s---mn-']
64;ἀτάκτως;['ἄτακτος'];['d--------']
65;ἀτόπων;['ἄτοπος'];['a-p---mg-']
66;ἃ;['ὅς'];['p-p---na-']
67;ἃς;['ὅς'];['p-p---fa-']
68;ἅπαντες;['ἅπας'];['a-p---mn-']
69;ἁγίοις;['ἅγιος'];['a-p---md-']
70;ἁγιασμῷ;['ἁγιασμός'];['n-s---md-']
71;αἰώνιον;['αἰώνιος'];['a-s---ma-']
72;αἰωνίαν;['αἰώνιος'];['a-s---fa-']
73;αἷς;['ὅς'];['p-p---fd-']
74;αὐτὸν;['αὐτός'];['p-s---ma-']
75;αὐτὸς;['αὐτός'];['p-s---mn-']
76;αὐτόν;['αὐτός'];['p-s---ma-']
77;αὐτοὶ;['αὐτός'];['p-p---mn-']
78;αὐτοῖς;['αὐτός'];['p-p---md-']
79;αὐτοὺς;['αὐτός'];['p-p---ma-']
80;αὐτούς;['αὐτός'];['p-p---ma-']
81;αὐτοῦ;['αὐτός'];['p-s---mg-', 'p-s---ng-']
82;αὐτῷ;['αὐτός'];['p-s---md-']
83;βασιλείας;['βασιλεία'];['n-s---fg-']
84;γὰρ;['γάρ'];['g--------']
85;γάρ;['γάρ'];['g--------']
86;γένηται;['γίγνομαι'];['v3sasm---']
87;γράφω;['γράφω'];['v1spia---']
88;δὲ;['δέ'];['b--------']
89;δέ;['δέ'];['b--------']
90;δεῖ;['δέω'];['v3spia---']
91;δίκαιον;['δίκαιος'];['a-s---nn-']
92;δίκην;['δίκη'];['n-s---fa-']
93;διὰ;['διά'];['r--------']
94;διαπαντὸς;['διαπαντός'];['d--------']
95;διδόντος;['δίδωμι'];['v-sppamg-']
96;δικαίας;['δίκαιος'];['a-s---fg-']
97;διωγμοῖς;['διωγμός'];['n-p---md-']
98;δι’;['διά'];['r--------']
99;δόξης;['δόξα'];['n-s---fg-']
100;δοξάζηται;['δοξάζω'];['v3spsm---']
101;δοὺς;['δίδωμι'];['v-sapamn-']
102;δυνάμει;['δύναμις'];['n-s---fd-']
103;δυνάμεως;['δύναμις'];['n-s---fg-']
104;δῴη;['δίδωμι'];['v3saoa---']
105;δῶμεν;['δίδωμι'];['v1pasa---']
106;δωρεὰν;['δωρεάν'];['d--------']
107;ἔλεγον;['λέγω'];['v1siia---']
108;ἔλθῃ;['ἔρχομαι'];['v3sasa---']
109;ἔνδειγμα;['ἔνδειγμα'];['n-s---nn-']
110;ἔργον;['ἔργον'];['n-s---na-']
111;ἔργῳ;['ἔργον'];['n-s---nd-']
112;ἔστιν;['εἰμί'];['v3spia---']
113;ἔτι;['ἔτι'];['d--------']
114;ἔχομεν;['ἔχω'];['v1ppia---']
115;ἐὰν;['ἐάν'];['c--------']
116;ἐγκακήσητε;['ἐγκακέω'];['v2pasa---']
117;ἐδέξαντο;['δέχομαι'];['v3paim---']
118;ἐδιδάχθητε;['διδάσκω'];['v2paip---']
119;ἐκ;['ἐκ'];['r--------']
120;ἐκάλεσεν;['καλέω'];['v3saia---']
121;ἐκδίκησιν;['ἐκδίκησις'];['n-s---fa-']
122;ἐκείνῃ;['ἐκεῖνος'];['p-s---fd-']
123;ἐκκλησίᾳ;['ἐκκλησία'];['n-s---fd-']
124;ἐκκλησίαις;['ἐκκλησία'];['n-p---fd-']
125;ἐλπίδα;['ἐλπίς'];['n-s---fa-']
126;ἐμῇ;['ἐμός'];['a-s---fd-']
