;form;lemmi;postag
0;,;[','];['u--------']
1;-δὲ;['δέ'];['c--------']
2;-δ’;['δέ'];['c--------']
3;-θ’;['τε'];['c--------']
4;-τε;['τε'];['c--------']
5;-τ’;['τε'];['c--------']
6;.;['.'];['u--------']
7;";";"[';']";['u--------']
8;E;['E'];['z--------']
9;·;['·'];['u--------']
10;Ἀθηναίους;['Ἀθηναῖος'];['a-p---ma-']
11;Ἀθηναίων;['Ἀθηναῖος'];['a-p---mg-']
12;Ἀλεξάνδρου;['Ἀλέξανδρος'];['n-s---mg-']
13;Ἀμφίλοχον;['Ἀμφίλοχος'];['n-s---ma-']
14;Ἀμφιπόλεως;['Ἀμφίπολις'];['n-s---fg-']
15;Ἀνθεμόκριτον;['Ἀνθεμόκριτος'];['n-s---ma-']
16;Ἁλόννησον;['Ἁλόννησος'];['n-s---ma-']
17;Αἴγυπτον;['Αἴγυπτος'];['n-s---fa-']
18;Βυζαντίους;['Βυζάντιος'];['a-p---ma-']
19;Βυζαντίων;['Βυζάντιος'];['a-p---mg-']
20;Δελφούς;['Δελφοί'];['n-p---ma-']
21;Διονυσίῳ;['Διονύσιος'];['n-s---md-']
22;Διοπείθης;['Διοπείθης'];['n-s---mn-']
23;Ἕλληνας;['Ἕλλην'];['n-p---ma-']
24;Ἑλλήνων;['Ἕλλην'];['n-p---mg-']
25;Ἑλλήσποντον;['Ἑλλήσποντος'];['n-s---ma-']
26;Εὐαγόρᾳ;['Εὐαγόρας'];['n-s---md-']
27;Θασίους;['Θάσιος'];['a-p---ma-']
28;Θασίων;['Θάσιος'];['n-p---mg-']
29;Θρᾴκην;['Θρᾴκη'];['n-s---fa-']
30;Θρᾴκης;['Θρᾴκη'];['n-s---fg-']
31;Καλλίας;['Καλλίας'];['n-s---mn-']
32;Καρδιανοῖς;['Καρδιανός'];['n-p---md-']
33;Κερσοβλέπτην;['Κερσοβλέπτης'];['n-s---ma-']
34;Κερσοβλέπτης;['Κερσοβλέπτης'];['n-s---mn-']
35;Κερσοβλέπτου;['Κερσοβλέπτης'];['n-s---mg-']
36;Κρωβύλην;['Κρωβύλη'];['n-s---fa-']
37;Κυπρίῳ;['Κύπριος'];['a-s---md-']
38;Λακεδαιμονίων;['Λακεδαιμόνιος'];['a-p---mg-']
39;Μακεδονίαν;['Μακεδονία'];['n-s---fa-']
40;Μαρωνίτας;['Μαρωνίτης'];['n-p---ma-']
41;Μεγαρέων;['Μεγαρεύς'];['n-p---mg-']
42;Μήδων;['Μῆδος'];['n-p---mg-']
43;Νικίου;['Νικίας'];['n-s---mg-']
44;Παγασίτῃ;['Παγασίτης'];['n-s---md-']
45;Πέρσην;['Πέρσης'];['n-s---ma-']
46;Πεισιστρατίδαις;['Πεισιστρατίδης'];['n-p---md-']
47;Πεπαρήθιοι;['Πεπαρήθιος'];['n-p---mn-']
48;Πεπαρηθίων;['Πεπαρήθιος'];['n-p---mg-']
49;Πολυκράτους;['Πολυκράτης'];['n-s---mg-']
50;Σιτάλκου;['Σιτάλκας'];['n-s---mg-']
51;Στρύμης;['Στρύμη'];['n-s---fg-']
52;Συρακοσίῳ;['Συρακούσιος'];['a-s---md-']
53;Σώστρατον;['Σώστρατος'];['n-s---ma-']
54;Σωστράτῳ;['Σώστρατος'];['n-s---md-']
55;Τήρην;['Τήρας'];['n-s---ma-']
56;Τήρης;['Τήρας'];['n-s---mn-']
57;Τιρίστασιν;['Τιρίστασις'];['n-s---fa-']
58;Φίλιππος;['Φίλιππος'];['n-s---mn-']
59;Φοινίκην;['Φοινίκη'];['n-s---fa-']
60;Χερρονήσου;['Χερρόνησος'];['n-s---fg-']
61;ἂν;['ἐάν', 'ἄν'];['c--------', 'g--------']
62;ἄλλοις;['ἄλλος'];['p-p---nd-', 'p-p---md-']
63;ἄλλους;['ἄλλος'];['p-p---ma-']
64;ἄλλως;['ἄλλος'];['d--------']
65;ἄλογόν;['ἄλογος'];['a-s---nn-']
66;ἄν;['ἄν'];['g--------']
67;ἄρχειν;['ἄρχω'];['v--pna---']
68;ἀδικεῖσθαι;['ἀδικέω'];['v--pnm---']
69;ἀδικίας;['ἀδικία'];['n-s---fg-']
70;ἀδικούμενον;['ἀδικέω'];['v-sppmma-']
71;ἀεὶ;['ἀεί'];['d--------']
72;ἀεί;['ἀεί'];['d--------']
73;ἀκόντων;['ἄκων'];['a-p---mg-']
74;ἀκριβῶς;['ἀκριβής'];['d--------']
75;ἀλλὰ;['ἀλλά'];['c--------']
76;ἀλλήλους;['ἀλλήλων'];['p-p---ma-']
77;ἀλλοτρίαν;['ἀλλότριος'];['a-s---fa-']
78;ἀλλ’;['ἀλλά'];['c--------']
79;ἀμυνοίμην;['ἀμύνω'];['v1spom---']
80;ἀμυνοῦμαι;['ἀμύνω'];['v1sfim---']
81;ἀμφισβητεῖν;['ἀμφισβητέω'];['v--pna---']
82;ἀμφισβητήσειέ;['ἀμφισβητέω'];['v3saoa---']
83;ἀμφισβητοῦμεν;['ἀμφισβητέω'];['v1ppia---']
84;ἀνάγκας;['ἀνάγκη'];['n-p---fa-']
85;ἀναγεγραμμένους;['ἀναγράφω'];['v-prpmma-']
86;ἀναγκάσαι;['ἀναγκάζω'];['v--ana---']
87;ἀναγκαῖόν;['ἀναγκαῖος'];['a-s---nn-']
88;ἀνδριάντα;['ἀνδριάς'];['n-s---ma-']
89;ἀνέγνωτ’;['ἀναγιγνώσκω'];['v2paia---']
90;ἀνέστησεν;['ἀνίστημι'];['v3saia---']
91;ἀνελόντων;['ἀναιρέω'];['v-papamg-']
92;ἀντιποιεῖσθε;['ἀντιποιέω'];['v2ppim---']
93;ἀντιποιουμένων;['ἀντιποιέω'];['v-pppmmg-']
94;ἀξιοῖ;['ἀξιόω'];['v3spia---']
95;ἀξιοῦντος;['ἀξιόω'];['v-sppamg-']
96;ἀξιοῦτε;['ἀξιόω'];['v2ppia---']
97;ἀπαιτεῖν;['ἀπαιτέω'];['v--pna---']
98;ἀπαλλάξαι;['ἀπαλλάσσω'];['v--ana---']
99;ἀπαρχὴν;['ἀπαρχή'];['n-s---fa-']
100;ἀπεδίδοσαν;['ἀποδίδωμι'];['v3piia---']
101;ἀπελύτρωσε;['ἀπολυτρόω'];['v3saia---']
102;ἀπεστάλκατε;['ἀποστέλλω'];['v2pria---']
103;ἀπεσχόμην;['ἀπέχω'];['v1saim---']
104;ἀπὸ;['ἀπό'];['r--------']
105;ἀποβαλεῖτε;['ἀποβάλλω'];['v2pfia---']
106;ἀποδείκνυσθαι;['ἀποδείκνυμι'];['v--pnm---']
107;ἀποδοῦναι;['ἀποδίδωμι'];['v--ana---']
108;ἀποδῶ;['ἀποδίδωμι'];['v1sasa---']
109;ἀποθανόντος;['ἀποθνῄσκω'];['v-sapamg-']
110;ἀποκτείναντα;['ἀποκτείνω'];['v-sapama-']
111;ἀπολαβεῖν;['ἀπολαμβάνω'];['v--ana---']
112;ἀπορῶ;['ἀπορέω'];['v1spia---']
