;form;lemmi;postag
0;;[None];[None]
1;"""";"['""']";['u--------']
2;(;['('];['u--------']
3;);[')'];['u--------']
4;,;[','];['u--------']
5;-δὲ;['δέ'];['c--------']
6;-δέ;['δέ'];['c--------']
7;-δ’;['δέ'];['c--------']
8;-θ’;['τε'];['c--------']
9;-τε;['τε'];['c--------']
10;-τ’;['τε'];['c--------']
11;.;['.'];['u--------']
12;";";"[';']";['u--------']
13;E;['E'];['z--------']
14;G?;['G'];['z--------']
15;·;['·'];['u--------']
16;Ἀπολλωνιάτης;['Ἀπολλωνιάτας'];['n-s---mn-']
17;Ἀριστοτέλη;['Ἀριστοτέλης'];['n-s---ma-']
18;Ἀριστοτέλης;['Ἀριστοτέλης'];['n-s---mn-']
19;Ἀριστοτέλους;['Ἀριστοτέλης'];['n-s---mg-']
20;Δημόκριτος;['Δημόκριτος'];['n-s---mn-']
21;Δίων;['Δίων'];['n-s---mn-']
22;Διογένης;['Διογένης'];['n-s---mn-']
23;Ἐμπεδοκλῆς;['Ἐμπεδοκλῆς'];['n-s---mn-']
24;Ἐπίκουρον;['Ἐπίκουρος'];['n-s---ma-']
25;Ἐπικούρῳ;['Ἐπίκουρος'];['n-s---md-']
26;Ἠθικοῖς;['Ἠθικός'];['a-p---nd-']
27;Θεόδωρε;['Θεόδωρος'];['n-s---mv-']
28;Θεόφραστος;['Θεόφραστος'];['n-s---mn-']
29;Καλλίαν;['Καλλίας'];['n-s---ma-']
30;Κατηγορίαις;['Κατηγορία'];['n-p---fd-']
31;Μετεωρολογικῶν;['Μετεωρολογικός'];['a-p---ng-']
32;Περὶ;['Περι'];['n-s---m--']
33;Πλάτων;['Πλάτων'];['n-s---mn-']
34;Πλάτωνος;['Πλάτων'];['n-s---mg-']
35;Προτέρων;['Πρότερος'];['n-p---ng-']
36;Πῶς;['Πῶς'];['n-s---mn-']
37;Σωκράτει;['Σωκράτης'];['n-s---md-']
38;Σωκράτη;['Σωκράτης'];['n-s---ma-']
39;Σωκράτης;['Σωκράτης'];['n-s---mn-']
40;Σωκράτους;['Σωκράτης'];['n-s---mg-']
41;Ὑστέροις;['Ὕστερος'];['a-p---nd-']
42;Φυσικῇ;['Φυσικός'];['a-s---fd-']
43;Φυσικῆς;['Φυσικός'];['a-s---fg-']
44;ἂν;['ἐάν', 'ἄν'];['c--------', 'g--------']
45;ἄγῃ;['ἄγω'];['v3spsa---']
46;ἄγον;['ἄγω'];['v-sppana-']
47;ἄλλα;['ἄλλος'];['p-p---na-', 'p-p---nn-']
48;ἄλλαι;['ἄλλος'];['p-p---fn-']
49;ἄλλας;['ἄλλος'];['p-p---fa-']
50;ἄλλη;['ἄλλος'];['p-s---fn-']
