;form;lemmi;postag
0;"""";"['""']";['u--------']
1;,;[','];['u--------']
2;-τε;['τε'];['c--------']
3;.;['.'];['u--------']
4;";";"[';']";['u--------']
5;E;['E'];['z--------']
6;·;['·'];['u--------']
7;Ἄρτεμις;['Ἄρτεμις'];['n-s---fn-']
8;Ἀλεξάνδρῳ;['Ἀλέξανδρος'];['n-s---md-']
9;Ἀρτέμιδος;['Ἄρτεμις'];['n-s---fg-']
10;Θάμυρι;['Θάμυρις'];['n-s---mv-']
11;Θέκλα;['Θέκλα'];['n-s---fv-', 'n-s---fn-']
12;Θέκλῃ;['Θέκλη'];['n-s---fd-']
13;Θέκλης;['Θέκλη'];['n-s---fg-']
14;Ἰησοῦ;['Ἰησοῦς'];['n-s---mg-']
15;Ἰησοῦν;['Ἰησοῦς'];['n-s---ma-']
16;Ἰκονίου;['Ἰκόνιον'];['n-s---ng-']
17;Καλαμῶνος;['Καλαμών'];['n-s---mg-']
18;Ῥοδεῶνος;['Ῥοδεών'];['n-s---mg-']
19;Σελευκίᾳ;['Σελευκία'];['n-s---fd-']
20;Σελευκίων;['Σελεύκιος'];['n-p---mg-']
21;Σεπτεμβρίῳ;['Σεπτέμβριος'];['a-s---md-']
22;Χριστὸν;['Χριστός'];['n-s---ma-']
23;Χριστοῦ;['Χριστός'];['n-s---mg-']
24;ἂν;['ἄν'];['g--------']
25;ἄλλα;['ἄλλος'];['p-p---na-', 'p-p---nn-']
26;ἄνδρας;['ἀνήρ'];['n-p---ma-']
27;ἄνδρες;['ἀνήρ'];['n-p---mn-']
28;ἄνθρωπον;['ἄνθρωπος'];['n-s---ma-']
29;ἄτοπον;['ἄτοπος'];['a-s---na-']
30;ἀγαθὴ;['ἀγαθός'];['a-s---fn-']
31;ἀεὶ;['ἀεί'];['d--------']
32;ἀκάθαρτα;['ἀκάθαρτος'];['a-p---nn-']
33;ἀκούει;['ἀκούω'];['v3spia---']
34;ἀκούουσιν;['ἀκούω'];['v3ppia---']
35;ἀληθινή;['ἀληθινός'];['a-s---fv-']
36;ἀλλήλους;['ἀλλήλων'];['p-p---ma-']
37;ἀλλ’;['ἀλλά'];['c--------']
38;ἀμήν;['ἀμήν'];['i--------']
39;ἀναμείνατε;['ἀναμένω'];['v2pama---']
40;ἀνέβλεψεν;['ἀναβλέπω'];['v3saia---']
41;ἀνείκαστος;['ἀνείκαστος'];['a-s---mn-']
42;ἀνεῳχθεῖσαν;['ἀνεῴττω'];['v-sappfa-']
43;ἀνθρώπων;['ἄνθρωπος'];['n-p---mg-']
44;ἀνόμους;['ἄνομος'];['a-p---ma-']
45;ἀνόμων;['ἄνομος'];['a-p---mg-']
46;ἀπελθόντες;['ἀπέρχομαι'];['v-papamn-']
47;ἀπετάξαντο;['ἀποτάσσω'];['v3paim---']
48;ἀπηλλάττοντο;['ἀπαλλάσσω'];['v3piim---']
49;ἀπίησαν;['ἀφιέω'];['v3paia---']
50;ἀπὸ;['ἀπό'];['r--------']
51;ἀπόβλεψον;['ἀποβλέπω'];['v2sama---']
52;ἀπόστολος;['ἀπόστολος'];['n-s---mn-']
53;ἀπολέσαντες;['ἀπόλλυμι'];['v-papamn-']
54;ἀποσπάσαι;['ἀποσπάω'];['v--ana---']
55;ἀποφυγοῦσα;['ἀποφεύγω'];['v-sapafn-']
56;ἀρρώστους;['ἄρρωστος'];['a-p---ma-']
57;ἀσθενούντων;['ἀσθενέω'];['v-pppamg-']
58;ἀσκήσεως;['ἄσκησις'];['n-s---fg-']
59;ἀτάκτους;['ἄτακτος'];['a-p---ma-']
60;ἃ;['ὅς'];['p-p---na-']
61;ἁγία;['ἅγιος'];['a-s---fn-']
62;ἁγίου;['ἅγιος'];['a-s---ng-']
63;ἁγίῳ;['ἅγιος'];['a-s---md-']
64;ἁρμὸν;['ἁρμός'];['n-s---ma-']
65;αἰτήσει;['αἰτέω'];['v3sfia---']
66;αἰώνιος;['αἰώνιος'];['a-s---mn-']
67;αἰώνων;['αἰών'];['n-p---mg-']
68;αἰῶνας;['αἰών'];['n-p---ma-']
69;αὐτὴν;['αὐτός'];['p-s---fa-']
70;αὐτήν;['αὐτός'];['p-s---fa-']
71;αὐτῇ;['αὐτός'];['p-s---fd-']
72;αὐτῆς;['αὐτός'];['p-s---fg-']
73;αὐτοῖς;['αὐτός'];['p-p---md-']
74;αὐτοὺς;['αὐτός'];['p-p---ma-']
75;αὐτούς;['αὐτός'];['p-p---ma-']
76;αὐτῷ;['αὐτός'];['p-s---md-']
77;αὐτῶν;['αὐτός'];['p-p---mg-', 'p-p---fg-']
78;αὕτη;['οὗτος'];['p-s---fn-']
79;αὑτοὺς;['ἑαυτοῦ'];['p-p---ma-']
80;βίῳ;['βίος'];['n-s---md-']
81;βοηθουμένη;['βοηθέω'];['v-sppmfn-']
82;βυθῷ;['βυθός'];['n-s---md-']
83;γὰρ;['γάρ'];['g--------']
84;γέγονεν;['γίγνομαι'];['v3sria---']
85;γενεαῖς;['γενεά'];['n-p---fd-']
86;γενναίως;['γενναῖος'];['d--------']
87;γίνεται;['γίγνομαι'];['v3spim---']
88;γνοῦσα;['γιγνώσκω'];['v-sapafn-']
89;γραῦς;['γραῦς'];['n-s---fn-']
90;γυναικῶν;['γυνή'];['n-p---fg-']
91;δὲ;['δέ'];['c--------']
92;δέ;['δέ'];['c--------']
93;δέκα;['δέκα'];['m--------']
94;δέχῃ;['δέχομαι'];['v2spim---']
95;δεῦτε;['δεῦτε'];['i--------']
96;δήποτε;['δήποτε'];['d--------']
97;διὰ;['διά'];['r--------']
98;διάβολος;['διάβολος'];['n-s---mn-']
99;διαβόλου;['διάβολος'];['n-s---mg-']
100;διασώσας;['διασῴζω'];['v-sapamn-']
101;διδοῦμεν;['δίδωμι'];['v1ppia---']
102;δόλον;['δόλος'];['n-s---ma-']
103;δόντα;['δίδωμι'];['v-sapama-']
104;δόξαν;['δόξα'];['n-s---fa-']
105;δοξάζοντες;['δοξάζω'];['v-pppamn-']
106;δοξάσας;['δοξάζω'];['v-sapamn-']
107;δούλη;['δούλη'];['n-s---fv-', 'n-s---fn-']
108;δούλην;['δούλη'];['n-s---fa-']
109;δούλης;['δούλη'];['n-s---fg-']
110;δρᾶσαι;['δράω'];['v--ana---']
111;δύνασθε;['δύναμαι'];['v2ppim---']
112;δύο;['δύο'];['m--------']
113;δυνατὸν;['δυνατός'];['a-s---nn-']
114;δυνηθῆτε;['δύναμαι'];['v2pasp---']
115;δώσωμεν;['δόω'];['v1pasa---']
116;ἔζησεν;['ζάω'];['v3saia---']
117;ἔλεγον;['λέγω'];['v3piia---']
118;ἔμπροσθέν;['ἔμπροσθεν'];['r--------']
119;ἔνδοξος;['ἔνδοξος'];['a-s---mn-']
120;ἔξω;['ἔξω'];['d--------']
121;ἔπαθεν;['πάσχω'];['v3saia---']
122;ἔσται;['εἰμί'];['v3sfim---']
123;ἔτη;['ἔτος'];['n-p---na-']
124;ἔφερον;['φέρω'];['v3piia---']
125;ἐὰν;['ἐάν'];['c--------']
126;ἐάσῃς;['ἐάω'];['v2sasa---']
127;ἐβούλοντο;['βούλομαι'];['v3piim---']
128;ἐγένετο;['γίγνομαι'];['v3saim---']
129;ἐγίνοντο;['γίγνομαι'];['v3piim---']
130;ἐγὼ;['ἐγώ'];['p-s---cn-']
131;ἐδεδοίκει;['δείδω'];['v3slia---']
132;ἐθεράπευον;['θεραπεύω'];['v3piia---']
133;ἐκ;['ἐκ'];['r--------']
134;ἐκείνους;['ἐκεῖνος'];['p-p---ma-']
135;ἐκεῖ;['ἐκεῖ'];['d--------']
136;ἐκεῖνοι;['ἐκεῖνος'];['p-p---mn-']
137;ἐκράτησαν;['κρατέω'];['v3paia---']
138;ἐκστάσει;['ἔκστασις'];['n-s---fd-']
139;ἐμάνθανον;['μανθάνω'];['v3piia---']
140;ἐμέ;['ἐγώ'];['p-s---ca-']
141;ἐμηχανοῦντο;['μηχανάομαι'];['v3piim---']
142;ἐμοί;['ἐγώ'];['p-s---cd-']
143;ἐμπορείαν;['ἐμπορεία'];['n-s---fa-']
144;ἐν;['ἐν'];['r--------']
145;ἐνενήκοντα;['ἐνενήκοντα'];['m--------']
146;ἐνταῦθα;['ἐνταῦθα'];['d--------']
147;ἐνυβρίσαι;['ἐνυβρίζω'];['v--ana---']
148;ἐξ;['ἐκ'];['r--------']
149;ἐξήρχοντο;['ἐξέρχομαι'];['v3piim---']
150;ἐξῆλθεν;['ἐξέρχομαι'];['v3saia---']
151;ἐξουδενώθησαν;['ἐξουδενόω'];['v3paip---']
152;ἐπάταξαν;['πατάσσω'];['v3paia---']
153;ἐπελάβοντο;['ἐπιλαμβάνω'];['v3paim---']
154;ἐπὶ;['ἐπί'];['r--------']
155;ἐπίσκεψιν;['ἐπίσκεψις'];['n-s---fa-']
156;ἐπίστευσεν;['πιστεύω'];['v3saia---']
157;ἐπιεικείας;['ἐπιείκεια'];['n-s---fg-']
158;ἐπιστάντες;['ἐφίστημι'];['v-papamn-']
159;ἐπισχεῖν;['ἐπέχω'];['v--ana---']
160;ἐποίησαν;['ποιέω'];['v3paia---']
161;ἐποίησεν;['ποιέω'];['v3saia---']
162;ἐστὶν;['εἰμί'];['v3spia---']
163;ἐστιν;['εἰμί'];['v3spia---']
164;ἐτῶν;['ἔτος'];['n-p---ng-']
165;ἐφύλαξα;['φυλάσσω'];['v1saia---']
166;ἑβδομήκοντα;['ἑβδομήκοντα'];['m--------']
167;ἑνὸς;['εἷς'];['m-s---ng-']
168;εἰ;['εἰ'];['c--------']
169;εἴ;['εἰ'];['c--------']
170;εἴδωλα;['εἴδωλον'];['n-p---na-']
171;εἴπωμεν;['λέγω'];['v1pasa---']
172;εἶπεν;['λέγω'];['v3saia---']
173;εἶπον;['λέγω'];['v3paia---']
174;εἰκάδι;['εἰκάς'];['a-s---fd-']
175;εἰμί;['εἰμί'];['v1spia---']
176;εἰπόντες;['λέγω'];['v-papamn-']
177;εἰς;['εἰς'];['r--------']
178;εἰσελθοῦσα;['εἰσέρχομαι'];['v-sapafn-']
179;εἰσῆλθεν;['εἰσέρχομαι'];['v3saia---']
180;εἰσιέναι;['εἰσέρχομαι'];['v--pna---']
181;εὐγενίδων;['εὐγενίς'];['n-p---fg-']
182;εὐθὺς;['εὐθύς'];['d--------']
183;εὐλογίαν;['εὐλογία'];['n-s---fa-']
184;εὑροῦσα;['εὑρίσκω'];['v-sapafn-']
185;ζήλου;['ζῆλος'];['n-s---mg-']
186;ἢ;['ἤ'];['c--------']
187;ἤνοιξεν;['ἀνοίγνυμι'];['v3saia---']
188;ἤτοι;['ἤτοι'];['c--------']
189;ἤχθη;['ἄγω'];['v3saip---']
190;ἦν;['εἰμί'];['v3siia---']
191;ἠδυνήθησαν;['δύναμαι'];['v3paip---']
192;ἠνέῳκται;['ἠῴγνυμι'];['v3srim---']
193;ἡ;['ὁ'];['l-s---fn-']
194;ἣν;['ὅς'];['p-s---fa-']
195;ἡμερῶν;['ἡμέρα'];['n-p---fg-']
196;ἡμῶν;['ἐγώ'];['p-p---cg-']
197;θᾶττον;['ταχύς'];['a-s---nac']
198;θαρροῦσα;['θαρσέω'];['v-sppafn-']
199;θαῦμα;['θαῦμα'];['n-s---na-']
200;θέλετε;['ἐθέλω'];['v2ppia---']
201;θέλομεν;['ἐθέλω'];['v1ppia---']
202;θεᾶς;['θεά'];['n-s---fg-']
203;θεὸν;['θεός'];['n-s---ma-']
204;θεὸς;['θεός'];['n-s---mn-']
205;θεοὶ;['θεός'];['n-p---mn-']
206;θεοί;['θεός'];['n-p---mn-']
207;θεοῦ;['θεός'];['n-s---mg-']
208;θεῷ;['θεός'];['n-s---md-']
209;θεωροῦντες;['θεωρέω'];['v-pppamn-']
210;θηρίων;['θηρίον'];['n-p---ng-']
211;θύρᾳ;['θύρα'];['n-s---fd-']
212;θύραν;['θύρα'];['n-s---fa-']
213;ἴδε;['ὁράω'];['v2sama---']
214;ἴδεν;['ὁράω'];['v3saia---']
215;ἴδητε;['ὁράω'];['v2pasa---']
216;ἴδια;['ἴδιος'];['a-p---na-']
217;ἴσχυσαν;['ἰσχύω'];['v3paia---']
218;ἰάσεις;['ἴασις'];['n-p---fn-']
219;ἰατροὶ;['ἰατρός'];['n-p---mn-']
220;ἰσχύσουσιν;['ἰσχύω'];['v3pfia---']
221;ἰσχυρῶς;['ἰσχυρός'];['d--------']
222;ἵνα;['ἵνα'];['c--------']
223;ἱερὰ;['ἱερός'];['a-s---fn-']
224;ἱκανά;['ἱκανός'];['a-p---na-']
225;κα-;['καί'];['c--------']
226;κἂν;['ἐάν'];['c--------']
227;κἀκεῖ;['ἐκεῖ'];['d--------']
228;κἀκεῖνο;['ἐκεῖνος'];['p-s---nn-']
229;καθαρᾶς;['καθαρός'];['a-s---fg-']
230;καθυβρίσαι;['καθυβρίζω'];['v--ana---']
231;καὶ;['καί'];['c--------']
232;καρδίας;['καρδία'];['n-s---fg-']
233;κατὰ;['κατά'];['r--------']
234;κατείχοντο;['κατέχω'];['v3piim---']
235;κατελάμβανον;['καταλαμβάνω'];['v3piia---']
236;κράζοντα;['κράζω'];['v-pppann-']
237;κρατουμένη;['κρατέω'];['v-sppmfn-']
238;κύριον;['κύριος'];['n-s---ma-']
239;κύριος;['κύριος'];['n-s---mn-']
240;κυρίου;['κύριος'];['n-s---mg-']
241;λάβωμεν;['λαμβάνω'];['v1pasa---']
242;λέγει;['λέγω'];['v3spia---']
243;λέγοντες;['λέγω'];['v-pppamn-']
244;λέγουσα;['λέγω'];['v-sppafn-']
245;λέγουσιν;['λέγω'];['v3ppia---']
246;λέοντες;['λέων'];['n-p---mn-']
247;λεγομένη;['λέγω'];['v-sppmfn-']
248;λεγομένῳ;['λέγω'];['v-sppmnd-']
249;λεχθὲν;['λέγω'];['v-sappna-']
250;λόγια;['λόγιον'];['n-p---na-']
251;λογισμὸν;['λογισμός'];['n-s---ma-']
252;λοιπὸν;['λοιπός'];['a-s---na-']
253;μάρτυς;['μάρτυς'];['n-s---fn-']
254;μαθοῦσαι;['μανθάνω'];['v-papafn-']
255;μακαρία;['μακάριος'];['a-s---fn-']
256;μαφορίου;['μαφόριον'];['n-s---ng-']
257;με;['ἐγώ'];['p-s---ca-']
258;μέρος;['μέρος'];['n-s---na-']
259;μέχρι;['μέχρι'];['r--------']
260;μεγάλης;['μέγας'];['a-s---fg-']
261;μεθύσωμεν;['μεθύσκω'];['v1pasa---']
262;μετὰ;['μετά'];['r--------']
263;μετ’;['μετά'];['r--------']
264;μὴ;['μή'];['d--------']
265;μή;['μή'];['d--------']
266;μηνὶ;['μείς'];['n-s---md-']
267;μιᾷ;['εἷς'];['m-s---fd-']
268;μιᾶναι;['μιαίνω'];['v--ana---']
269;μνήμη;['μνήμη'];['n-s---fn-']
270;μόνον;['μόνος'];['d--------']
271;μοι;['ἐγώ'];['p-s---cd-']
272;μου;['ἐγώ'];['p-s---cg-']
273;νεφέλη;['νεφέλη'];['n-s---fn-']
274;νοσήματι;['νόσημα'];['n-s---nd-']
275;νῦν;['νῦν'];['d--------']
276;ὄνομά;['ὄνομα'];['n-s---na-']
277;ὄρει;['ὄρος'];['n-s---nd-']
278;ὄρος;['ὄρος'];['n-s---na-']
279;ὀκτώ;['ὀκτώ'];['m--------']
280;ὁ;['ὁ'];['l-s---mn-']
281;ὅπου;['ὅπου'];['d--------']
282;ὅσον;['ὅσος'];['p-s---ma-']
283;ὅτε;['ὅτε'];['c--------']
284;ὅτι;['ὅτι'];['c--------']
285;ὁδηγὸς;['ὁδηγός'];['n-s---mn-']
286;ὁδοιπορίας;['ὁδοιπορία'];['n-s---fg-']
287;ὁρώντων;['ὁράω'];['v-pppamg-']
288;ὁσία;['ὅσιος'];['a-s---fn-']
289;οἶκος;['οἶκος'];['n-s---mn-']
290;οἶνον;['οἶνος'];['n-s---ma-']
291;οἱ;['ὁ'];['l-p---mn-']
292;οἵῳ;['οἷος'];['p-s---md-']
293;οὐ;['οὐ'];['d--------']
294;οὔ;['οὐ'];['d--------']
295;οὔσης;['εἰμί'];['v-sppafg-']
296;οὖν;['οὖν'];['g--------']
297;οὐδεὶς;['οὐδείς'];['p-s---mn-']
298;οὐκ;['οὐ'];['d--------']
299;οὐρανὸν;['οὐρανός'];['n-s---ma-']
300;οὐρανοῦ;['οὐρανός'];['n-s---mg-']
301;οὕτως;['οὕτως'];['d--------']
302;πάντες;['πᾶς'];['p-p---mn-']
303;πᾶσα;['πᾶς'];['p-s---fn-']
304;πανταχοῦ;['πανταχοῦ'];['d--------']
305;παράδοξον;['παράδοξος'];['a-s---na-']
306;παραδώσας;['παραδέω'];['v-sapamn-']
307;παρθένος;['παρθένος'];['n-s---fn-']
308;παρθένου;['παρθένος'];['n-s---fg-']
309;παρθένῳ;['παρθένος'];['n-s---fd-']
310;παρθενίαν;['παρθενία'];['n-s---fa-']
311;πατρὶ;['πατήρ'];['n-s---md-']
312;πατρὸς;['πατήρ'];['n-s---mg-']
313;πέτρα;['πέτρα'];['n-s---fn-']
314;πέτραν;['πέτρα'];['n-s---fa-']
315;πειρασμοὺς;['πειρασμός'];['n-p---ma-']
316;περὶ;['περί'];['r--------']
