;form;lemmi;postag
0;,;[','];['u--------']
1;-δὲ;['δέ'];['c--------']
2;.;['.'];['u--------']
3;";";"[';']";['u--------']
4;E;['E'];['z--------']
5;·;['·'];['u--------']
6;Ἄχαζ;['Ἄχαζ'];['n-s---m--']
7;Ἀαρὼν;['Ἀαρών'];['n--------']
8;Ἀκείμ;['Ἀκείμ'];['n--------']
9;Ἀσσοὺρ;['Ἀσσούρ'];['n-s---mn-']
10;Ἀσσούρ;['Ἀσσούρ'];['n-s---m--']
11;Ἀσσύριος;['Ἀσσύριος'];['a-s---mn-']
12;Ἀσσυρίων;['Ἀσσύριος'];['a-p---mg-']
13;Ἀχαὰβ;['Ἀχαάβ'];['n-s---m--']
14;Ἁβραάμ;['Ἁβραάμ'];['n-s---md-']
15;Αἰγύπτου;['Αἴγυπτος'];['n-s---fg-']
16;Βαβυλῶνος;['Βαβυλών'];['n-s---fg-']
17;Βαλὰκ;['Βαλάκ'];['n-s----g-']
18;Βαλαὰμ;['Βαλαάμ'];['n-s---m--']
19;Βασανῖτιν;['Βασανῖτις'];['n-s---fa-']
20;Βεὼρ;['Βεώρ'];['n-s------']
21;Βηθλεέμ;['Βηθλεέμ'];['n--------']
22;Γαλγάλ;['Γαλγάλ'];['n--------']
23;Γαλλαδῖτιν;['Γαλλαδῖτις'];['n-s---fa-']
24;Γὲθ;['Γέθ'];['n-s------']
25;Γέθ;['Γέθ'];['n--------']
26;Ἐζεκίου;['Ἐζεκίας'];['n-s---mg-']
27;Ἐφραθά;['Ἐφραθά'];['n--------']
28;Ἐφραὶμ;['Ἐφραίμ'];['n--------']
29;Ζαμβρὶ;['Ζαμβρί'];['n-s----g-']
30;Θεὸν;['θεός'];['n-s---ma-']
31;Θεὸς;['θεός'];['n-s---mn-']
32;Θεός;['θεός'];['n-s---mn-']
33;Θεοῦ;['θεός'];['n-s---mg-']
34;Θεῷ;['θεός'];['n-s---md-']
35;Ἰακὼβ;['Ἰακώβ'];['n--------', 'n-s---mn-']
36;Ἰακώβ;['Ἰακώβ'];['n--------']
37;Ἰούδα;['Ἰούδας'];['n-s---mg-']
38;Ἰσραὴλ;['Ἰσραήλ'];['n--------']
39;Ἰσραήλ;['Ἰσραήλ'];['n--------']
40;Ἰωάθαμ;['Ἰωάθαμ'];['n-s---mg-']
41;Ἱερουσαλὴμ;['Ἱεροσόλυμα'];['n--------']
42;Ἱερουσαλήμ;['Ἱεροσόλυμα'];['n--------']
43;Καρμήλου;['Κάρμηλος'];['n-s---mg-']
44;Κύριον;['κύριος'];['n-s---ma-']
45;Κύριος;['κύριος'];['n-s---mn-']
46;Κυρίου;['κύριος'];['n-s---mg-']
47;Κυρίῳ;['κύριος'];['n-s---md-']
48;Λαχὶς;['Λαχίς'];['n-s---fn-']
49;Λαχίς;['Λαχίς'];['n-s---fn-']
50;Μαριάμ;['Μαρία'];['n--------']
51;Μιχαίαν;['Μιχαίας'];['n-s---ma-']
52;Μωὰβ;['Μωάβ'];['n-s---m--']
53;Μωρασθεὶ;['Μωρασθεί'];['n-s---m--']
54;Μωυσῆν;['Μωϋσῆς'];['n-s---ma-']
55;Νεβρὼδ;['Νεβρώδ'];['n-s---mn-']
56;Ὀδολλὰμ;['Ὀδολλάμ'];['n-s----g-']
57;Σαμάρεια;['Σαμάρεια'];['n-s---fn-']
58;Σαμάρειαν;['Σαμάρεια'];['n-s---fa-']
59;Σαμαρείας;['Σαμάρεια'];['n-s---fg-']
60;Σενναὰν;['Σενναάν'];['n-s----a-']
61;Σιὼν;['Σιών'];['n--------']
62;Σιών;['Σιών'];['n--------']
63;Τύρου;['Τύρος'];['n-s---fg-']
64;Ὑψίστου;['Ὕψιστος'];['n-s---mg-']
65;ἂν;['ἄν'];['g--------']
66;ἄγρωστιν;['ἄγρωστις'];['n-s---fa-']
67;ἄκουε;['ἀκούω'];['v2spma---']
68;ἄκρων;['ἄκρον'];['n-p---ng-']
69;ἄλση;['ἄλσος'];['n-p---na-']
70;ἄλσος;['ἄλσος'];['n-s---na-']
71;ἄνδρα;['ἀνήρ'];['n-s---ma-']
72;ἄνθρωπε;['ἄνθρωπος'];['n-s---mv-']
73;ἄνομος;['ἄνομος'];['a-s---mn-']
74;ἄρητε;['ἀείρω'];['v2pasa---']
75;ἄρνες;['ἀρήν'];['n-p---mn-']
76;ἄρξομαι;['ἄρχω'];['v1sfim---']
77;ἄροτρα;['ἄροτρον'];['n-p---na-']
78;ἄρχοντα;['ἄρχων'];['n-s---ma-']
79;ἄρχων;['ἄρχων'];['n-s---mn-']
80;ἀγάγωσι;['ἄγω'];['v3pasa---']
81;ἀγαθὰ;['ἀγαθός'];['a-p---na-']
82;ἀγαπᾶν;['ἀγαπάω'];['v--pna---']
83;ἀγρὸς;['ἀγρός'];['n-s---mn-']
84;ἀγροὶ;['ἀγρός'];['n-p---mn-']
85;ἀγροὺς;['ἀγρός'];['n-p---ma-']
86;ἀγροῦ;['ἀγρός'];['n-s---mg-']
87;ἀδελφῶν;['ἀδελφός'];['n-p---mg-']
88;ἀδικία;['ἀδικία'];['n-s---fn-']
89;ἀδικίαις;['ἀδικία'];['n-p---fd-']
90;ἀδικίας;['ἀδικία'];['n-p---fa-']
91;ἀετός;['ἀετός'];['n-s---mn-']
92;ἀκαθαρσίας;['ἀκαθαρσία'];['n-s---fg-']
93;ἀκούσατε;['ἀκούω'];['v2pama---']
94;ἀκουσάτωσαν;['ἀκούω'];['v3pama---']
95;ἀλείψῃ;['ἀλείφω'];['v3sasa---']
96;ἀλήθειαν;['ἀλήθεια'];['n-s---fa-']
97;ἀλλ’;['ἀλλά'];['c--------']
98;ἀλόα;['ἀλοάω'];['v2spma---']
99;ἀλοιφῆς;['ἀλοιφή'];['n-s---fg-']
100;ἀμήσῃς;['ἀμάω'];['v2sasa---']
101;ἀμήτῳ;['ἄμητος'];['n-s---md-']
102;ἀμπέλου;['ἄμπελος'];['n-s---fg-']
103;ἀμπελῶνος;['ἀμπελών'];['n-s---mg-']
104;ἀνὰ;['ἀνά'];['r--------']
105;ἀνάπαυσις;['ἀνάπαυσις'];['n-s---fn-']
106;ἀνάστηθι;['ἀνίστημι'];['v2sama---']
107;ἀναβῶμεν;['ἀναβαίνω'];['v1pasa---']
108;ἀναθέσθαι;['ἀνατίθημι'];['v--anm---']
109;ἀναθήσεις;['ἀνατίθημι'];['v2sfia---']
110;ἀναπαύσεται;['ἀναπαύω'];['v3sfim---']
111;ἀναστήσομαι;['ἀνίστημι'];['v1sfim---']
112;ἀνδρίζου;['ἀνδρίζω'];['v2spmm---']
113;ἀνδρὸς;['ἀνήρ'];['n-s---mg-']
114;ἀνήγαγόν;['ἀνάγω'];['v1saia---']
115;ἀνηγγέλη;['ἀναγγέλλω'];['v3saip---']
116;ἀνθρώποις;['ἄνθρωπος'];['n-p---md-']
117;ἀνθρώπων;['ἄνθρωπος'];['n-p---mg-']
118;ἀνθ’;['ἀντί'];['r--------']
