;form;lemmi;postag
0;;[None];[None]
1;"""";"['""']";['u--------']
2;,;[','];['u--------']
3;-δὲ;['δέ'];['c--------']
4;-δέ;['δέ'];['c--------']
5;-δ’;['δέ'];['c--------']
6;-τε;['τε'];['c--------']
7;-τ’;['τε'];['c--------']
8;.;['.'];['u--------']
9;";";"[';']";['u--------']
10;E;['E'];['z--------']
11;·;['·'];['u--------']
12;Ἄλκηστιν;['Ἄλκηστις'];['n-s---fa-']
13;Ἄμμων;['Ἄμμων'];['n-s---mn-']
14;Ἄμμωνός;['Ἄμμων'];['n-s---mg-']
15;Ἄμμωνος;['Ἄμμων'];['n-s---mg-']
16;Ἄνουβιν;['Ἄνουβις'];['n-s---fa-']
17;Ἄορνον;['Ἄορνος'];['n-s---ma-']
18;Ἄπολλον;['Ἀπόλλων'];['n-s---mv-']
19;Ἀγάμεμνον;['Ἀγαμέμνων'];['n-s---mv-']
20;Ἀγαμέμνων;['Ἀγαμέμνων'];['n-s---mn-']
21;Ἀγλαΐας;['Ἀγλαία'];['n-s---fg-']
22;Ἀηδόνα;['Ἀηδών'];['n-s---fa-']
23;Ἀθήναις;['Ἀθῆναι'];['n-p---fd-']
24;Ἀθηνᾶ;['Ἀθήνη'];['n-s---fn-']
25;Ἀθηναίων;['Ἀθηναῖος'];['a-p---mg-']
26;Ἀϊδωνέα;['ᾍδης'];['n-s---ma-']
27;Ἀϊδωνεῦ;['ᾍδης'];['n-s---mv-']
28;Ἀκαρνὰν;['Ἀκαρνάν'];['n-s---mn-']
29;Ἀκαρνάν;['Ἀκαρνάν'];['n-s---mv-']
30;Ἀλέξανδρε;['Ἀλέξανδρος'];['n-s---mv-']
31;Ἀλέξανδρον;['Ἀλέξανδρος'];['n-s---ma-']
32;Ἀλέξανδρος;['Ἀλέξανδρος'];['n-s---mn-']
33;Ἀλεξάνδρου;['Ἀλέξανδρος'];['n-s---mg-']
34;Ἀλκμήνη;['Ἀλκμήνη'];['n-s---fn-']
35;Ἀμμωνίων;['Ἀμμώνιος'];['a-p---mg-']
36;Ἀμύντου;['Ἀμύντας'];['n-s---mg-']
37;Ἀμφίλοχε;['Ἀμφίλοχος'];['n-s---mv-']
38;Ἀμφίλοχος;['Ἀμφίλοχος'];['n-s---mn-']
39;Ἀμφιτρύωνι;['Ἀμφιτρύων'];['n-s---md-']
40;Ἀμφιτρύωνος;['Ἀμφιτρύων'];['n-s---mg-']
41;Ἀμφιτρυωνιάδη;['Ἀμφιτρυωνιάδης'];['n-s---mv-']
42;Ἀννίβας;['Ἀννίβας'];['n-s---mn-']
43;Ἀννίβου;['Ἀννίβας'];['n-s---mg-']
