;form;lemmi;postag
0;;[None];[None]
1;"""";"['""']";['u--------']
2;(;['('];['u--------']
3;);[')'];['u--------']
4;,;[','];['u--------']
5;-δὲ;['δέ'];['c--------']
6;-δ’;['δέ'];['c--------']
7;-θ’;['τε'];['c--------']
8;-τε;['τε'];['c--------']
9;-τ’;['τε'];['c--------']
10;.;['.'];['u--------']
11;";";"[';']";['u--------']
12;E;['E'];['z--------']
13;G?;['G'];['z--------']
14;·;['·'];['u--------']
15;Ἀθηναίων;['Ἀθηναῖος'];['a-p---mg-']
16;Ἀθηναῖοι;['Ἀθηναῖος'];['a-p---mn-']
17;Ἀθηναῖον;['Ἀθηναῖος'];['a-s---ma-']
18;Ἀριστοτέλης;['Ἀριστοτέλης'];['n-s---mn-']
19;Ἀτθίδος;['Ἀτθίς'];['n-s---fg-']
20;Ἀττικῶν;['Ἀττικός'];['a-p---mg-']
21;Ἅιδου;['ᾍδης'];['n-s---mg-']
22;Αἰγυπτίων;['Αἰγύπτιος'];['a-p---ng-']
23;Γελῴων;['Γελῷος'];['n-p---mg-']
24;Γελῷοι;['Γελῷος'];['n-p---mn-']
25;Γεμῖνε;['Γεμῖνος'];['n-s---mv-']
26;Γοργίαν;['Γοργίας'];['n-s---ma-']
27;Γοργίου;['Γοργίας'];['n-s---mg-']
28;Γοργιείοις;['Γοργίειος'];['a-p---nd-']
29;Δημήτριον;['Δημήτριος'];['n-s---ma-']
30;Δημήτριος;['Δημήτριος'];['n-s---mn-']
31;Δημοσθένη;['Δημοσθένης'];['n-s---ma-']
32;Δημοσθένης;['Δημοσθένης'];['n-s---mn-']
33;Δημοσθένους;['Δημοσθένης'];['n-s---mg-']
34;Δία;['Ζεύς'];['n-s---ma-']
35;Διονυσίου;['Διονύσιος'];['n-s---mg-']
36;Ἐνναίους;['Ἐνναῖος'];['n-p---ma-']
37;Ἕλληνα;['Ἕλλην'];['n-s---ma-']
38;Ἕλληνας;['Ἕλλην'];['n-p---ma-']
39;Ἑλλανίκου;['Ἑλλάνικος'];['n-s---mg-']
40;Ἑλλήνων;['Ἕλλην'];['n-p---mg-']
41;Ἑλληνίδας;['Ἑλληνίς'];['a-p---fa-']
42;Ἑλληνικὴν;['Ἑλληνικός'];['a-s---fa-']
43;Ἑλληνικὸν;['Ἑλληνικός'];['a-s---ma-']
44;Ἑλληνικόν;['Ἑλληνικός'];['a-s---na-']
45;Ἑλληνικῶν;['Ἑλληνικός'];['a-p---mg-', 'a-p---fg-']
46;Ζήνωνος;['Ζήνων'];['n-s---mg-']
47;Ζωΐλον;['Ζωΐλος'];['n-s---ma-']
48;Ζωΐλῳ;['Ζωΐλος'];['n-s---md-']
