;form;lemmi;postag
0;,;[','];['u--------']
1;-δὲ;['δέ'];['c--------']
2;-δ’;['δέ'];['c--------']
3;-τε;['τε'];['c--------']
4;-τ’;['τε'];['c--------']
5;.;['.'];['u--------']
6;";";"[';']";['u--------']
7;E;['E'];['z--------']
8;·;['·'];['u--------']
9;Ἀδράστειαν;['Ἀδράστεια'];['n-s---fa-']
10;Ἀλέξανδρον;['Ἀλέξανδρος'];['n-s---ma-']
11;Ἀπίαν;['Ἀπίη'];['n-s---fa-']
12;Ἀσία;['Ἀσία'];['n-s---fn-']
13;Ἀσίαν;['Ἀσία'];['n-s---fa-']
14;Ἀσίας;['Ἀσία'];['n-s---fg-']
15;Ἀττικὸν;['Ἀττικός'];['a-s---nn-']
16;Δήμητρος;['Δημήτηρ'];['n-s---fg-']
17;Διός;['Ζεύς'];['n-s---mg-']
18;Διονυσίοις;['Διονύσιον'];['n-p---nd-']
19;Ἕλληνες;['Ἕλλην'];['n-p---mn-']
20;Ἑλλάδος;['Ἑλλάς'];['n-s---fg-']
21;Ἑλλήνων;['Ἕλλην'];['n-p---mg-']
22;Θετταλίαν;['Θεσσαλία'];['n-s---fa-']
23;Θηβαίων;['Θηβαῖος'];['a-p---mg-']
24;Θησεύς;['Θησεύς'];['n-s---mn-']
25;Ἰώνων;['Ἴων'];['n-p---mg-']
26;Ἰωνίᾳ;['Ἰωνία'];['n-s---fd-']
27;Κατάπλοις;['Κάταπλον'];['n-p---nd-']
28;Κουρήτων;['Κούρητες'];['n-p---mg-']
29;Μαιάνδρου;['Μαίανδρος'];['n-s---mg-']
30;Μέλης;['Μέλης'];['n-s---mn-']
31;Μέλητα;['Μέλης'];['n-s---ma-']
32;Μέλητος;['Μέλητος'];['n-s---mn-']
33;Νείλου;['Νεῖλος'];['n-s---mg-']
34;Νυμφῶν;['Νύμφη'];['n-p---fg-']
35;Ὅμηρος;['Ὅμηρος'];['n-s---mn-']
36;Πέλοπα;['Πέλοψ'];['n-s---ma-']
37;Πέλοπος;['Πέλοψ'];['n-s---mg-']
38;Πέρσου;['Πέρσης'];['n-s---mg-']
39;Πελοπόννησον;['Πελοπόννησος'];['n-s---fa-']
40;Πηνειῷ;['Πηνειός'];['n-s---md-']
41;Ποσειδῶνος;['Ποσειδῶν'];['n-s---mg-']
42;Σιπύλῳ;['Σίπυλος'];['n-s---md-']
43;Σμύρνα;['Σμύρνα'];['n-s---fn-']
44;Σμύρναν;['Σμύρνα'];['n-s---fa-']
45;Σμύρνης;['Σμύρνα'];['n-s---fg-']
46;Σμυρναῖοι;['Σμυρναῖος'];['a-p---mn-']
47;Ταντάλου;['Τάνταλος'];['n-s---mg-']
48;Τεμπῶν;['Τέμπη'];['n-p---ng-']
49;Χίους;['Χῖος'];['a-p---ma-']
50;ἂν;['ἄν'];['g--------']
51;ἄγει;['ἄγω'];['v3spia---']
52;ἄλλας;['ἄλλος'];['p-p---fa-']
53;ἄλλην;['ἄλλος'];['p-s---fa-']
54;ἄλλο;['ἄλλος'];['p-s---nn-']
55;ἄν;['ἄν'];['g--------']
56;ἄρα;['ἄρα'];['g--------']
57;ἄσβεστον;['ἄσβεστος'];['a-s---ma-', 'a-s---fa-']
58;ἆραι;['ἀείρω'];['v--ana---']
59;ἀγαθῆς;['ἀγαθός'];['a-s---fg-']
60;ἀγαθὸν;['ἀγαθός'];['a-s---na-']
61;ἀγοράν;['ἀγορά'];['n-s---fa-']
62;ἀεὶ;['ἀεί'];['d--------']
63;ἀκίνητον;['ἀκίνητος'];['a-s---nn-']
64;ἀκινήτων;['ἀκίνητος'];['a-p---ng-']
65;ἀκοῇ;['ἀκοή'];['n-s---fd-']
66;ἀκούσας;['ἀκούω'];['v-sapamn-']
67;ἀκριβῶς;['ἀκριβής'];['d--------']
68;ἀλλὰ;['ἀλλά'];['c--------']
69;ἀλλήλων;['ἀλλήλων'];['p-p---mg-']
70;ἀλλ’;['ἀλλά'];['c--------']
71;ἀμφοτέρως;['ἀμφοτέρως'];['d--------']
72;ἀναγκαίας;['ἀναγκαῖος'];['a-s---fg-']
73;ἀνανεώσασθαι;['ἀνανεόομαι'];['v--anm---']
74;ἀναστῆσαι;['ἀνίστημι'];['v--ana---']
75;ἀνέλπιστον;['ἀνέλπιστος'];['a-s---na-']
76;ἀνέμεινε;['ἀναμένω'];['v3saia---']
77;ἀνελπίστου;['ἀνέλπιστος'];['a-s---fg-']
78;ἀνελπίστων;['ἀνέλπιστος'];['a-p---ng-']
79;ἀνθρώποις;['ἄνθρωπος'];['n-p---md-']
80;ἀνθρώπων;['ἄνθρωπος'];['n-p---mg-']
81;ἀνιούσης;['ἀνέρχομαι'];['v-sppafg-']
82;ἀντὶ;['ἀντί'];['r--------']
83;ἀπόντι;['ἄπειμι'];['v-sppamd-']
84;ἀπογίγνεσθαι;['ἀπογίγνομαι'];['v--pnm---']
85;ἀποδείξεσιν;['ἀπόδειξις'];['n-p---fd-']
86;ἀπολαύων;['ἀπολαύω'];['v-sppamn-']
87;ἀποφαίνουσαν;['ἀποφαίνω'];['v-sppafa-']
88;ἀποφοιτᾶν;['ἀποφοιτάω'];['v--pna---']
89;ἀπώμοτον;['ἀπώμοτος'];['a-s---na-']
90;ἀπ’;['ἀπό'];['r--------']
91;ἀρίστους;['ἀγαθός'];['a-p---mas']
92;ἀρχὴν;['ἀρχή'];['n-s---fa-']
93;ἀρχήν;['ἀρχή'];['n-s---fa-']
94;ἀρχῆς;['ἀρχή'];['n-s---fg-']
95;ἀρχηγέτην;['ἀρχηγέτης'];['n-s---ma-']
96;ἀρχηγέτης;['ἀρχηγέτης'];['n-s---mn-']
97;ἀσφαλέστερον;['ἀσφαλής'];['a-s---nac']
98;ἀφικομένης;['ἀφικνέομαι'];['v-sapmfg-']
99;ἀφ’;['ἀπό'];['r--------']
100;ἅ;['ὅς'];['p-p---na-']
101;ἅμα;['ἅμα'];['d--------']
102;ἅτε;['ἅτε'];['c--------']
103;ἁπάντων;['ἅπας'];['p-p---mg-']
104;ἁπανταχῆ;['ἁπανταχῆ'];['d--------']
105;αἱ;['ὁ'];['l-p---fn-']
106;αὐτὴ;['αὐτός'];['p-s---fn-']
107;αὐτὴν;['αὐτός'];['p-s---fa-']
108;αὐτῇ;['αὐτός'];['p-s---fd-']
109;αὐτῆς;['αὐτός'];['p-s---fg-']
110;αὐτὸν;['αὐτός'];['p-s---ma-']
111;αὐτὸς;['αὐτός'];['p-s---mn-']
112;αὐτόθεν;['αὐτόθεν'];['d--------']
113;αὐτοῦ;['αὐτός'];['p-s---mg-']
114;αὐτῷ;['αὐτός'];['p-s---md-']
115;αὐτῶν;['αὐτός'];['p-p---fg-', 'p-p---ng-']
116;αὐχμοῖς;['αὐχμός'];['n-p---md-']
117;αὑτῷ;['ἑαυτοῦ'];['p-s---md-']
118;βακχεύοντες;['Βακχεύω'];['v-pppamn-']
119;βαρβάρων;['βάρβαρος'];['a-p---mg-']
120;βασιλέας;['βασιλεύς'];['n-p---ma-']
