;form;lemmi;postag
0;;[None];[None]
1;"""";"['""']";['u--------']
2;(;['('];['u--------']
3;);[')'];['u--------']
4;,;[','];['u--------']
5;-δὲ;['δέ'];['c--------']
6;-δ’;['δέ'];['c--------']
7;-τε;['τε'];['c--------', 'g--------']
8;.;['.'];['u--------']
9;";";"[';']";['u--------']
10;E;['E'];['z--------']
11;G?;['G'];['z--------']
12;·;['·'];['u--------']
13;Ἀγρίας;['Ἀγρία'];['n-s---fg-']
14;Ἀθήνησιν;['Ἀθήνησι'];['d--------']
15;Ἀθηναίους;['Ἀθηναῖος'];['a-p---ma-']
16;Ἀντισθένει;['Ἀντισθένης'];['n-s---md-']
17;Ἀντιφῶν;['Ἀντιφῶν'];['n-s---mn-']
18;Ἀρχιλόχῳ;['Ἀρχίλοχος'];['n-s---md-']
19;Ἅιδου;['ᾍδης'];['n-s---mg-']
20;Αἰσχίνῃ;['Αἰσχίνης'];['n-s---md-']
21;Δημόσθενες;['Δημοσθένης'];['n-s---mv-']
22;Δημοσθένην;['Δημοσθένης'];['n-s---ma-']
23;Δημοσθένης;['Δημοσθένης'];['n-s---mn-']
24;Διΐ;['Ζεύς'];['n-s---md-']
25;Διὸς;['Ζεύς'];['n-s---mg-']
26;Διονύσια;['Διονύσια'];['n-p---na-']
27;Εὐριπίδης;['Εὐριπίδης'];['n-s---mn-']
28;Θεμιστοκλέα;['Θεμιστοκλῆς'];['n-s---ma-']
29;Θουκυδίδης;['Θουκυδίδης'];['n-s---mn-']
30;Ἰσοκράτους;['Ἰσοκράτης'];['n-s---mg-']
31;Λακεδαίμονι;['Λακεδαίμων'];['n-s---fd-']
32;Λῆμνον;['Λῆμνος'];['n-s---fa-']
33;Ξενοφῶντι;['Ξενοφῶν'];['n-s---md-']
34;Ὁμήρῳ;['Ὅμηρος'];['n-s---md-']
35;Παναθήναια;['Παναθήναια'];['n-p---na-']
36;Παρίῳ;['Πάριος'];['a-s---md-']
37;Πλάτων;['Πλάτων'];['n-s---mn-']
38;Πλάτωνι;['Πλάτων'];['n-s---md-']
39;Σιμωνίδης;['Σιμωνίδης'];['n-s---mn-']
40;Σκῦρον;['Σκῦρος'];['n-s---fa-']
41;Σωκράτην;['Σωκράτης'];['n-s---ma-']
42;Φιλίππου;['Φίλιππος'];['n-s---mg-']
43;Χερρόνησον;['Χερσόνησος'];['n-s---fa-']
44;Χερρονήσῳ;['Χερσόνησος'];['n-s---fd-']
45;ἂν;['ἐάν', 'ἄν'];['c--------', 'g--------']
46;ἄγει;['ἄγω'];['v3spia---']
47;ἄγειν;['ἄγω'];['v--pna---']
48;ἄγοντα;['ἄγω'];['v-sppama-']
