;form;lemmi;postag
0;"""";"['""']";['u--------']
1;,;[','];['u--------']
2;-δὲ;['δέ'];['c--------']
3;-δ’;['δέ'];['c--------']
4;-θ’;['τε'];['c--------']
5;-τε;['τε'];['c--------']
6;-τ’;['τε'];['c--------']
7;.;['.'];['u--------']
8;";";"[';']";['u--------']
9;E;['E'];['z--------']
10;G?;['G'];['z--------']
11;·;['·'];['u--------']
12;Ἀσκληπιὸν;['Ἀσκληπιός'];['n-s---ma-']
13;Ἀτρεῖδαι;['Ἀτρείδης'];['n-p---mn-']
14;Δίκην;['Δίκη'];['n-s---fa-']
15;Διοσκούρους;['Διόσκοροι'];['n-p---ma-']
16;Ἑλλήνων;['Ἕλλην'];['n-p---mg-']
17;Ἡρακλέα;['Ἡρακλῆς'];['n-s---ma-']
18;Μαρκέλλα;['Μαρκέλλα'];['n-s---fv-']
19;Πλάτων;['Πλάτων'];['n-s---mn-']
20;Σωκράτην;['Σωκράτης'];['n-s---ma-']
21;Φιλοκτήτου;['Φιλοκτήτης'];['n-s---mg-']
22;ἂν;['ἐάν', 'ἄν'];['c--------', 'g--------']
23;ἄγαν;['ἄγαν'];['d--------']
24;ἄγγελοι;['ἄγγελος'];['n-p---mn-']
25;ἄγον;['ἄγω'];['v-sppann-', 'v-sppana-']
26;ἄγων;['ἄγω'];['v-sppamn-']
27;ἄδικος;['ἄδικος'];['a-s---mn-']
28;ἄθεον;['ἄθεος'];['a-s---ma-']
29;ἄθεος;['ἄθεος'];['a-s---mn-']
30;ἄληστον;['ἄληστος'];['a-s---na-']
31;ἄλλα;['ἄλλος'];['p-p---na-']
32;ἄλλην;['ἄλλος'];['p-s---fa-']
33;ἄλλης;['ἄλλος'];['p-s---fg-']
34;ἄλλο;['ἄλλος'];['p-s---nn-']
35;ἄλλοι;['ἄλλος'];['p-p---mn-']
36;ἄλλοις;['ἄλλος'];['p-p---nd-', 'p-p---md-']
37;ἄλλος;['ἄλλος'];['p-s---mn-']
38;ἄλλοτε;['ἄλλοτε'];['d--------']
39;ἄλλου;['ἄλλος'];['p-s---ng-']
40;ἄλλους;['ἄλλος'];['p-p---ma-']
41;ἄλλῳ;['ἄλλος'];['p-s---nd-']
42;ἄλλων;['ἄλλος'];['p-p---mg-', 'p-p---ng-']
43;ἄλλως;['ἄλλος'];['d--------']
44;ἄλογος;['ἄλογος'];['a-s---fn-']
45;ἄν;['ἄν'];['g--------']
46;ἄνδρα;['ἀνήρ'];['n-s---ma-']
47;ἄνευ;['ἄνευ'];['r--------']
48;ἄνθρωπον;['ἄνθρωπος'];['n-s---ma-']
49;ἄνθρωπος;['ἄνθρωπος'];['n-s---mn-']
50;ἄνω;['ἄνω'];['d--------']
51;ἄξια;['ἄξιος'];['a-p---nn-']
52;ἄξιος;['ἄξιος'];['a-s---mn-']
53;ἄρα;['ἄρα'];['g--------']
54;ἄριστα;['ἀγαθός'];['a-p---nas']
55;ἄριστον;['ἀγαθός'];['a-s---nas']
56;ἄρρενος;['ἄρσην'];['a-s---mg-']
57;ἄρρην;['ἄρσην'];['a-s---mn-']
58;ἄρχειν;['ἄρχω'];['v--pna---']
59;ἄρχον;['ἄρχω'];['v-sppann-']
60;ἄσκει;['ἀσκέω'];['v2spma---']
61;ἄσκησιν;['ἄσκησις'];['n-s---fa-']
62;ἄτοπον;['ἄτοπος'];['a-s---nn-']
63;ἄφατον;['ἄφατος'];['a-s---ma-']
64;ἄφθορα;['ἄφθορος'];['a-p---nn-']
65;ἆθλος;['ἆθλος'];['n-s---mn-']
66;ἆρ’;['ἆρα'];['g--------']
67;ἀβελτερίας;['ἀβελτερία'];['n-s---fg-']
68;ἀβούλητον;['ἀβούλητος'];['a-s---nn-']
69;ἀβουλήτοις;['ἀβούλητος'];['a-p---nd-']
70;ἀβουλίας;['ἀβουλία'];['n-s---fg-']
71;ἀγάλλῃ;['ἀγάλλω'];['v3spsa---']
72;ἀγάλλοντος;['ἀγάλλω'];['v-sppamg-']
73;ἀγάλματα;['ἄγαλμα'];['n-p---na-']
74;ἀγάλματι;['ἄγαλμα'];['n-s---nd-']
75;ἀγαθὰ;['ἀγαθός'];['a-p---na-']
76;ἀγαθά;['ἀγαθός'];['a-p---na-']
77;ἀγαθαῖς;['ἀγαθός'];['a-p---fd-']
78;ἀγαθὸν;['ἀγαθός'];['a-s---na-']
79;ἀγαθόν;['ἀγαθός'];['a-s---nn-']
80;ἀγαθοὶ;['ἀγαθός'];['a-p---mn-']
81;ἀγαθοῖς;['ἀγαθός'];['a-p---md-']
82;ἀγαθοποιὸν;['ἀγαθοποιός'];['a-s---nn-']
83;ἀγαθῶν;['ἀγαθός'];['a-p---ng-']
84;ἀγανάκτησιν;['ἀγανάκτησις'];['n-s---fa-']
85;ἀγαπᾶν;['ἀγαπάω'];['v--pna---']
86;ἀγαπητὸν;['ἀγαπητός'];['a-s---nn-']
87;ἀγασθείς;['ἄγαμαι'];['v-sappmn-']
88;ἀγνοεῖ;['ἀγνοέω'];['v3spia---']
89;ἀγνοεῖται;['ἀγνοέω'];['v3spim---']
90;ἀγνοηθέντες;['ἀγνοέω'];['v-pappmn-']
91;ἀγνοηθεὶς;['ἀγνοέω'];['v-sappmn-']
92;ἀγνοίας;['ἄγνοια'];['n-s---fg-']
93;ἀγνοούμενος;['ἀγνοέω'];['v-sppmmn-']
94;ἀγνοοῦντες;['ἀγνοέω'];['v-pppamn-']
95;ἀγῶνα;['ἀγών'];['n-s---ma-']
96;ἀγωνίσασθαι;['ἀγωνίζομαι'];['v--anm---']
97;ἀδήλου;['ἄδηλος'];['a-s---ng-']
98;ἀδιαφθόρων;['ἀδιάφθορος'];['a-p---ng-']
99;ἀδικεῖν;['ἀδικέω'];['v--pna---']
100;ἀδικίαν;['ἀδικία'];['n-s---fa-']
101;ἀδικίας;['ἀδικία'];['n-s---fg-']
102;ἀδικοῦντα;['ἀδικέω'];['v-sppama-']
103;ἀδικῶνται;['ἀδικέω'];['v3ppsm---']
104;ἀδικῶσιν;['ἀδικέω'];['v3ppsa---']
105;ἀδύνατον;['ἀδύνατος'];['a-s---nn-', 'a-s---na-']
106;ἀεὶ;['ἀεί'];['d--------']
107;ἀθέους;['ἄθεος'];['a-p---ma-']
108;ἀθορύβως;['ἀθόρυβος'];['d--------']
109;ἀιδίου;['ἀίδιος'];['a-s---ng-']
110;ἀκάθαρτος;['ἀκάθαρτος'];['a-s---fn-']
111;ἀκαθάρτῳ;['ἀκάθαρτος'];['a-s---fd-']
112;ἀκήκοας;['ἀκούω'];['v2sria---']
113;ἀκήρατον;['ἀκήρατος'];['a-s---nn-']
114;ἀκινδύνως;['ἀκίνδυνος'];['d--------']
115;ἀκόλουθόν;['ἀκόλουθος'];['a-s---ma-']
116;ἀκόλουθος;['ἀκόλουθος'];['a-s---fn-']
117;ἀκοὰς;['ἀκοή'];['n-p---fa-']
118;ἀκολασίαν;['ἀκολασία'];['n-s---fa-']
119;ἀκολασιῶν;['ἀκολασία'];['n-p---fg-']
120;ἀκολουθίας;['ἀκολουθία'];['n-s---fg-']
121;ἀκούεις;['ἀκούω'];['v2spia---']
122;ἀκρασίαν;['ἀκρασία'];['n-s---fa-']
123;ἀκριβέστερος;['ἀκριβής'];['a-s---mnc']
124;ἀκρόασιν;['ἀκρόασις'];['n-s---fa-']
125;ἀκροᾶσθαι;['ἀκροάομαι'];['v--pnm---']
126;ἀκροωμένοις;['ἀκροάομαι'];['v-pppmmd-']
127;ἀκτήμοσιν;['ἀκτήμων'];['a-p---md-']
128;ἀλήθεια;['ἀλήθεια'];['n-s---fn-']
129;ἀλήθειαν;['ἀλήθεια'];['n-s---fa-']
130;ἀληθείᾳ;['ἀλήθεια'];['n-s---fd-']
131;ἀληθείας;['ἀλήθεια'];['n-s---fg-']
132;ἀληθινῆς;['ἀληθινός'];['a-s---fg-']
133;ἀληθῶς;['ἀληθής'];['d--------']
134;ἀλλὰ;['ἀλλά'];['c--------']
135;ἀλλήλους;['ἀλλήλων'];['p-p---ma-']
136;ἀλλοῖος;['ἀλλοῖος'];['a-s---mn-']
137;ἀλλοτρία;['ἀλλότριος'];['a-s---fn-']
138;ἀλλοτρίοις;['ἀλλότριος'];['a-p---nd-']
139;ἀλλοτρίῳ;['ἀλλότριος'];['a-s---md-']
140;ἀλλοτρίων;['ἀλλότριος'];['a-p---mg-']
141;ἀλλ’;['ἀλλά'];['c--------']
142;ἀλόγιστον;['ἀλόγιστος'];['a-s---fa-']
143;ἀλόγῳ;['ἄλογος'];['a-s---fd-']
144;ἀλύσεως;['ἄλυσις'];['n-s---fg-']
145;ἀμαθὴς;['ἀμαθής'];['a-s---mn-']
146;ἀμαυρῶσαι;['ἀμαυρόω'];['v--ana---']
147;ἀμελούμενοι;['ἀμελέω'];['v-pppmmn-']
148;ἀμελῶσι;['ἀμελέω'];['v3ppsa---']
149;ἀμήχανον;['ἀμήχανος'];['a-s---nn-']
150;ἀμηχανεῖς;['ἀμηχανάω'];['v2spia---']
151;ἀμηχανῇς;['ἀμηχανάω'];['v2spsa---']
152;ἀμηχανίαις;['ἀμηχανία'];['n-p---fd-']
153;ἀμοιβὴν;['ἀμοιβή'];['n-s---fa-']
154;ἀμφοῖν;['ἄμφω'];['p-d---ng-']
155;ἀνάβασιν;['ἀνάβασις'];['n-s---fa-']
156;ἀνάγκη;['ἀνάγκη'];['n-s---fn-']
157;ἀνάγκης;['ἀνάγκη'];['n-s---fg-']
158;ἀνάκτησιν;['ἀνάκτησις'];['n-s---fa-']
159;ἀνάμνησιν;['ἀνάμνησις'];['n-s---fa-']
160;ἀνάξιόν;['ἀνάξιος'];['a-s---na-']
161;ἀνάξιον;['ἀνάξιος'];['a-s---na-']
162;ἀναβαίνειν;['ἀναβαίνω'];['v--pna---']
163;ἀναβατέον;['ἀναβατέον'];['a-s---nn-']
164;ἀναγινώσκουσα;['ἀναγιγνώσκω'];['v-sppafn-']
165;ἀναγκαίων;['ἀναγκαῖος'];['a-p---ng-']
166;ἀναγκαῖόν;['ἀναγκαῖος'];['a-s---nn-']
167;ἀναγκαῖον;['ἀναγκαῖος'];['a-s---nn-', 'a-s---na-']
168;ἀναγνώρισιν;['ἀναγνώρισις'];['n-s---fa-']
169;ἀναγωγός;['ἀναγωγός'];['a-s---mn-']
170;ἀναδρομαί;['ἀναδρομή'];['n-p---fn-']
171;ἀναθήμασι;['ἀνάθημα'];['n-p---nd-']
172;ἀναθήματα;['ἀνάθημα'];['n-p---nn-']
173;ἀναθημάτων;['ἀνάθημα'];['n-p---ng-']
174;ἀναίτιος;['ἀναίτιος'];['a-s---mn-']
175;ἀναιρεῖν;['ἀναιρέω'];['v--pna---']
176;ἀναισθήτους;['ἀναίσθητος'];['a-p---fa-']
177;ἀνακλήσεις;['ἀνάκλησις'];['n-p---fa-']
178;ἀνακύπτειν;['ἀνακύπτω'];['v--pna---']
179;ἀναλαβεῖν;['ἀναλαμβάνω'];['v--ana---']
180;ἀναλήψει;['ἀνάληψις'];['n-s---fd-']
181;ἀναμνήσεως;['ἀνάμνησις'];['n-s---fg-']
182;ἀναπεμπαζομένη;['ἀναπεμπάζομαι'];['v-sppmfn-']
183;ἀναπόδραστον;['ἀναπόδραστος'];['a-s---fa-']
184;ἀναστρέφειν;['ἀναστρέφω'];['v--pna---']
185;ἀνατρέχειν;['ἀνατρέχω'];['v--pna---']
186;ἀνατρεφόμενα;['ἀνατρέφω'];['v-pppmna-']
187;ἀναφαίρετον;['ἀναφαίρετος'];['a-s---nn-']
188;ἀνδρί;['ἀνήρ'];['n-s---md-']
189;ἀνδρὸς;['ἀνήρ'];['n-s---mg-']
190;ἀνεκαλεσάμην;['ἀνακαλέω'];['v1saim---']
191;ἀνὴρ;['ἀνήρ'];['n-s---mn-']
192;ἀνθρώποις;['ἄνθρωπος'];['n-p---md-']
193;ἀνθρώπου;['ἄνθρωπος'];['n-s---mg-']
194;ἀνθρώπους;['ἄνθρωπος'];['n-p---ma-']
195;ἀνθρώπῳ;['ἄνθρωπος'];['n-s---md-']
196;ἀνθρώπων;['ἄνθρωπος'];['n-p---mg-']
197;ἀνθρωπίναις;['ἀνθρώπινος'];['a-p---fd-']
198;ἀνόδῳ;['ἄνοδος'];['n-s---fd-']
199;ἀνόνητον;['ἀνόνητος'];['a-s---ma-']
200;ἀνόσιος;['ἀνόσιος'];['a-s---mn-']
201;ἀνοικειοτάτη;['ἀνοίκειος'];['a-s---fns']
202;ἀνοσίων;['ἀνόσιος'];['a-p---ng-']
203;ἀντεχομένῃ;['ἀντέχω'];['v-sppmfd-']
204;ἀντεχομένην;['ἀντέχω'];['v-sppmfa-']
205;ἀντὶ;['ἀντί'];['r--------']
206;ἀντίκειται;['ἀντίκειμαι'];['v3spim---']
207;ἀντίπαλα;['ἀντίπαλος'];['a-p---nn-']
208;ἀντιλάβοιτό;['ἀντιλαμβάνω'];['v3saom---']
209;ἀνυποστάτων;['ἀνυπόστατος'];['a-p---mg-']
210;ἀξίαν;['ἄξιος'];['a-s---fa-']
211;ἀξιοῦν;['ἀξιόω'];['v--pna---']
212;ἀξιοῦσα;['ἀξιόω'];['v-sppafn-']
213;ἀόριστός;['ἀόριστος'];['a-s---mn-']
214;ἀόριστον;['ἀόριστος'];['a-s---fa-']
215;ἀορίστους;['ἀόριστος'];['a-p---ma-', 'a-p---fa-']
216;ἀπάγει;['ἀπάγω'];['v3spia---']
217;ἀπάτῃ;['ἀπάτη'];['n-s---fd-']
218;ἀπαθείας;['ἀπάθεια'];['n-s---fg-']
219;ἀπαιδευσία;['ἀπαιδευσία'];['n-s---fn-']
220;ἀπαλλάξει;['ἀπάλλαξις'];['n-s---fd-']
221;ἀπαλλαγεῖσα;['ἀπαλλάσσω'];['v-sappfn-']
222;ἀπαλλαγὴν;['ἀπαλλαγή'];['n-s---fa-']
223;ἀπαλλαγῆς;['ἀπαλλαγή'];['n-s---fg-']
224;ἀπαρύεσθαι;['ἀπαρύω'];['v--pnm---']
225;ἀπατῶντα;['ἀπατάω'];['v-sppama-']
226;ἀπαυδήσασαν;['ἀπαυδάω'];['v-sapafa-']
227;ἀπεικότως;['ἀπεικότως'];['d--------']
228;ἀπεσκότισε;['ἀποσκοτίζω'];['v3saia---']
229;ἀπιστίας;['ἀπιστία'];['n-s---fg-']
230;ἀπὸ;['ἀπό'];['r--------']
231;ἀπόντων;['ἄπειμι'];['v-pppamg-']
232;ἀποδείξεις;['ἀπόδειξις'];['n-p---fa-']
233;ἀποδημίαις;['ἀποδημία'];['n-p---fd-']
234;ἀποθανεῖν;['ἀποθνῄσκω'];['v--ana---']
235;ἀποκλίναντι;['ἀποκλίνω'];['v-sapamd-']
236;ἀποκόπτειν;['ἀποκόπτω'];['v--pna---']
237;ἀποκρύπτων;['ἀποκρύπτω'];['v-sppamn-']
238;ἀπολλύμενον;['ἀπόλλυμι'];['v-sppmna-']
239;ἀπολλύναι;['ἀπόλλυμι'];['v--pna---']
240;ἀπολλύον;['ἀπολύω'];['v-sppana-']
241;ἀπολογίας;['ἀπολογία'];['n-s---fg-']
242;ἀπομειλίξασθαι;['ἀπομειλίσσομαι'];['v--anm---']
243;ἀπομειλιττόμενος;['ἀπομειλίσσομαι'];['v-sppmmn-']
244;ἀπονέμεσθαι;['ἀπονέμω'];['v--pnm---']
245;ἀπορεῖν;['ἀπορέω'];['v--pna---']
246;ἀπορρήξαντες;['ἀπορρήγνυμι'];['v-papamn-']
247;ἀποσοβήσας;['ἀποσοβέω'];['v-sapamn-']
248;ἀποσταλεὶς;['ἀποστέλλω'];['v-sappmn-']
249;ἀποστατοῖ;['ἀποστατόω'];['v3spia---']
250;ἀποτελῇ;['ἀποτελέω'];['v3spsa---']
251;ἀπουσία;['ἀπουσία'];['n-s---fn-']
252;ἀπουσίαν;['ἀπουσία'];['n-s---fa-']
253;ἀπουσίας;['ἀπουσία'];['n-s---fg-']
254;ἀποχῆς;['ἀποχή'];['n-s---fg-']
255;ἀπρόσδεκτος;['ἀπρόσδεκτος'];['a-s---fn-']
256;ἀπ’;['ἀπό'];['r--------']
257;ἀρετὴ;['ἀρετή'];['n-s---fn-']
258;ἀρετή;['ἀρετή'];['n-s---fn-']
259;ἀρετήν;['ἀρετή'];['n-s---fa-']
260;ἀρετῆς;['ἀρετή'];['n-s---fg-']
261;ἀρκεῖται;['ἀρκέω'];['v3spim---']
262;ἀρκοῦν;['ἀρκέω'];['v-sppana-']
263;ἀρρένων;['ἄρσην'];['a-p---mg-']
264;ἀρχαί;['ἀρχή'];['n-p---fn-']
265;ἀρχῆς;['ἀρχή'];['n-s---fg-']
266;ἀρχομένῳ;['ἄρχω'];['v-sppmmd-']
267;ἀσεβὴς;['ἀσεβής'];['a-s---mn-']
268;ἀσεβής;['ἀσεβής'];['a-s---mn-']
269;ἀσεβῆ;['ἀσεβής'];['a-s---ma-']
270;ἀσκεῖ;['ἀσκέω'];['v3spia---']
271;ἀσκοῦσα;['ἀσκέω'];['v-sppafn-']
272;ἀσκουμένῃ;['ἀσκέω'];['v-sppmfd-']
273;ἀσκῶν;['ἀσκέω'];['v-sppamn-']
274;ἀσμενέστατα;['ἀσμενής'];['a-p---nas']
