;form;lemmi;postag
0;"""";"['""']";['u--------']
1;(;['('];['u--------']
2;);[')'];['u--------']
3;,;[','];['u--------']
4;-δὲ;['δέ'];['b--------']
5;-δ’;['δέ'];['b--------']
6;-τε;['τε'];['b--------', 'd--------']
7;.;['.'];['u--------']
8;";";"[';']";['u--------']
9;E;['E'];['z--------']
10;·;['·'];['u--------']
11;Ἀθηναῖοι;['Ἀθηναῖος'];['a-p---mv-']
12;Ἀρείου;['Ἄρειος'];['a-s---mg-']
13;Ἁρμόδιον;['Ἁρμόδιος'];['n-s---ma-']
14;Ἐρατοσθένει;['Ἐρατοσθένης'];['n-s---md-']
15;Ἐρατοσθένης;['Ἐρατοσθένης'];['n-s---mn-']
16;Ἐρατοσθένους;['Ἐρατοσθένης'];['n-s---mg-']
17;Ἑλλάδι;['Ἑλλάς'];['n-s---fd-']
18;Θεσμοφορίοις;['Θεσμοφόρια'];['n-p---nd-']
19;Ὀῆθεν;['Ὀῆθεν'];['d--------']
20;Σώστρατος;['Σώστρατος'];['n-s---mn-']
21;ἂν;['ἄν'];['g--------']
22;ἄδειαν;['ἄδεια'];['n-s---fa-']
23;ἄλλας;['ἄλλος'];['p-p---fa-']
24;ἄλλη;['ἄλλος'];['p-s---fn-']
25;ἄλλο;['ἄλλος'];['p-s---na-']
26;ἄλλον;['ἄλλος'];['p-s---ma-']
27;ἄλλου;['ἄλλος'];['p-s---ng-']
28;ἄλλους;['ἄλλος'];['p-p---ma-']
29;ἄλλων;['ἄλλος'];['p-p---mg-', 'p-p---ng-']
30;ἄν;['ἄν'];['g--------']
31;ἄνδρες;['ἀνήρ'];['n-p---mv-']
32;ἄνθρωποι;['ἄνθρωπος'];['n-p---mn-']
33;ἄνθρωπον;['ἄνθρωπος'];['n-s---ma-']
34;ἄνθρωπος;['ἄνθρωπος'];['n-s---mn-', 'n-s---fn-']
35;ἄνω;['ἄνω'];['d--------']
36;ἄσμενος;['ἄσμενος'];['a-s---mn-']
37;ἆθλα;['ἆθλον'];['n-p---nn-']
38;ἀγαγὼν;['ἄγω'];['v-sapamn-']
39;ἀγαθὴ;['ἀγαθός'];['a-s---fn-']
40;ἀγανακτοίη;['ἀγανακτέω'];['v3spoa---']
41;ἀγορὰν;['ἀγορά'];['n-s---fa-']
42;ἀγοράν;['ἀγορά'];['n-s---fa-']
43;ἀγροῦ;['ἀγρός'];['n-s---mg-']
44;ἀγρῷ;['ἀγρός'];['n-s---md-']
45;ἀγῶνες;['ἀγών'];['n-p---mn-']
46;ἀδελφοῦ;['ἀδελφός'];['n-s---mg-']
47;ἀδήλους;['ἄδηλος'];['a-p---ma-']
48;ἀδίκως;['ἄδικος'];['d--------']
49;ἀδικεῖν;['ἀδικέω'];['v--pna---']
50;ἀδικεῖσθαι;['ἀδικέω'];['v--pnm---']
51;ἀδικήματος;['ἀδίκημα'];['n-s---ng-']
52;ἀδικημάτων;['ἀδίκημα'];['n-p---ng-']
53;ἀδικουμένοις;['ἀδικέω'];['v-pppmmd-']
54;ἀκηκόατε;['ἀκούω'];['v2pria---']
55;ἀκολουθεῖν;['ἀκολουθέω'];['v--pna---']
56;ἀκολουθήσασα;['ἀκολουθέω'];['v-sapafn-']
57;ἀκούετε;['ἀκούω'];['v2ppma---']
58;ἀκούουσι;['ἀκούω'];['v-pppamd-']
59;ἀκριβῶς;['ἀκριβής'];['d--------']
60;ἀληθῆ;['ἀληθής'];['a-p---na-']
61;ἀλλὰ;['ἀλλά'];['b--------']
62;ἀλλήλοις;['ἀλλήλων'];['p-p---md-']
63;ἀλλοτρίας;['ἀλλότριος'];['a-p---fa-']
64;ἀλλ’;['ἀλλά'];['b--------']
65;ἀνάβητε;['ἀναβαίνω'];['v2pama---']
66;ἀνάγνωθι;['ἀναγιγνώσκω'];['v2sama---']
67;ἀναβάντες;['ἀναβαίνω'];['v-papamn-']
68;ἀναμιμνῃσκόμενος;['ἀναμιμνῄσκω'];['v-sppmmn-']
69;ἀναστᾶσα;['ἀνίστημι'];['v-sapafn-']
70;ἀνδράσι;['ἀνήρ'];['n-p---md-']
71;ἀνδρῶν;['ἀνήρ'];['n-p---mg-']
72;ἀνδρωνῖτιν;['ἀνδρωνῖτις'];['n-s---fa-']
73;ἀνέῳξεν;['ἀνοίγνυμι'];['v3saia---']
74;ἀνεῳγμένης;['ἀνοίγνυμι'];['v-srpmfg-']
75;ἀνὴρ;['ἀνήρ'];['n-s---mn-']
76;ἀνθρώπου;['ἄνθρωπος'];['n-s---mg-', 'n-s---fg-']
77;ἀνθρώπων;['ἄνθρωπος'];['n-p---mg-']
78;ἀνθ’;['ἀντί'];['r--------']
79;ἀξίαις;['ἄξιος'];['a-p---fd-']
80;ἀξίους;['ἄξιος'];['a-p---ma-']
81;ἀξιῶ;['ἀξιόω'];['v1spia---']
82;ἀπαντήσας;['ἀπαντάω'];['v-sapamn-']
83;ἀπεγνωκότες;['ἀπογιγνώσκω'];['v-prpamn-']
84;ἀπεκλῄσθην;['ἀποκλείω'];['v3paip---']
85;ἀπῄει;['ἀπέρχομαι'];['v3siia---']
86;ἀπήντησα;['ἀπαντάω'];['v1saia---']
87;ἀπηλλάγη;['ἀπαλλάσσω'];['v3saip---']
88;ἀπιέναι;['ἀπέρχομαι'];['v--pna---']
89;ἀπιοῦσα;['ἀπέρχομαι'];['v-sppafn-']
90;ἀπιὼν;['ἀπέρχομαι'];['v-sppamn-']
91;ἀποδέδοται;['ἀποδίδωμι'];['v3srim---']
92;ἀποθάνῃ;['ἀποθνῄσκω'];['v3sasa---']
93;ἀποθανοῦσα;['ἀποθνῄσκω'];['v-sapafn-']
94;ἀποκτείνειν;['ἀποκτείνω'];['v--pna---']
95;ἀποκτεῖναι;['ἀποκτείνω'];['v--ana---']
96;ἀποκτενῶ;['ἀποκτείνω'];['v1sfia---']
97;ἀπολέσαι;['ἀπόλλυμι'];['v--ana---']
98;ἀπολελειμμένου;['ἀπολείπω'];['v-srpmmg-']
99;ἀπορῶμεν;['ἀπορέω'];['v1ppsa---']
100;ἀποσβεσθῆναι;['ἀποσβέννυμι'];['v--anp---']
101;ἀποτίνειν;['ἀποτίνω'];['v--pna---']
102;ἀπροσδοκήτως;['ἀπροσδόκητος'];['d--------']
103;ἀπώλεσεν;['ἀπόλλυμι'];['v3saia---']
104;ἀργύριον;['ἀργύριον'];['n-s---na-']
105;ἀρχῆς;['ἀρχή'];['n-s---fg-']
106;ἀσθενεστάτοις;['ἀσθενής'];['a-p---mds']
107;ἀσμένη;['ἄσμενος'];['a-s---fn-']
108;ἀσφαλέστατα;['ἀσφαλής'];['a-p---nas']
109;ἀφεὶς;['ἀφίημι'];['v-sapamn-']
110;ἀφιγμένος;['ἀφικνέομαι'];['v-srpmmn-']
111;ἀφικνοῦμαι;['ἀφικνέομαι'];['v1spim---']
112;ἅπαντα;['ἅπας'];['a-p---na-']
113;ἅπαντας;['ἅπας'];['a-p---ma-']
114;ἅπαντες;['ἅπας'];['a-p---mn-']
115;ἅψεται;['ἅπτω'];['v3sfim---']
116;ἁμάρτημα;['ἁμάρτημα'];['n-s---na-']
117;ἁμαρτάνειν;['ἁμαρτάνω'];['v--pna---']
118;ἁμαρτημάτων;['ἁμάρτημα'];['n-p---ng-']
119;ἁπάντων;['ἅπας'];['a-p---ng-']
120;ἁπάσῃ;['ἅπας'];['a-s---fd-']
121;ἁπάσης;['ἅπας'];['a-s---fg-']
122;αἴτιον;['αἴτιος'];['a-s---nn-']
123;αἰσχύνῃ;['αἰσχύνη'];['n-s---fd-']
124;αἰτία;['αἰτία'];['n-s---fn-']
125;αἰτίαν;['αἰτία'];['n-s---fa-']
126;αἰτίους;['αἴτιος'];['a-p---ma-']
127;αἱ;['ὁ'];['l-p---fn-']
128;αἷσπερ;['ὅς'];['p-p---fd-']
129;αὔλειος;['αὔλειος'];['a-s---fn-']
130;αὐτὰς;['αὐτός'];['p-p---fa-']
131;αὐτὴ;['αὐτός'];['p-s---fn-']
132;αὐτὴν;['αὐτός'];['p-s---fa-']
133;αὐτήν;['αὐτός'];['p-s---fa-']
134;αὐτῇ;['αὐτός'];['p-s---fd-']
135;αὐτὸ;['αὐτός'];['p-s---na-']
136;αὐτὸν;['αὐτός'];['p-s---ma-']
137;αὐτὸς;['αὐτός'];['p-s---mn-']
138;αὐτόν;['αὐτός'];['p-s---ma-']
139;αὐτοὶ;['αὐτός'];['p-p---mn-']
140;αὐτοῖς;['αὐτός'];['p-p---md-']
141;αὐτοὺς;['αὐτός'];['p-p---ma-']
142;αὐτοῦ;['αὐτός'];['p-s---mg-']
143;αὐτοφώρῳ;['αὐτόφωρος'];['a-s---nd-']
144;αὐτῷ;['αὐτός'];['p-s---nd-', 'p-s---md-']
145;αὐτῶν;['αὐτός'];['p-p---mg-', 'p-p---ng-']
146;αὕτη;['οὗτος'];['p-s---fn-']
147;αὑτοῖς;['ἑαυτοῦ'];['p-p---md-']
148;βαδίζουσαν;['βαδίζω'];['v-sppafa-']
149;βασανίσῃς;['βασανίζω'];['v2sasa---']
150;βελτίστη;['ἀγαθός'];['a-s---fns']
151;βελτίστῳ;['ἀγαθός'];['a-s---mds']
152;βίᾳ;['βία'];['n-s---fd-']
153;βιαζομένους;['βιάζω'];['v-pppmma-']
154;βιασθέντων;['βιάζω'];['v-pappmg-']
155;βλάβην;['βλάβη'];['n-s---fa-']
156;βοᾷ;['βοάω'];['v3spsa---']
157;βούλει;['βούλομαι'];['v2spim---']
158;βούληται;['βούλομαι'];['v3spsm---']
159;βούλομαι;['βούλομαι'];['v1spim---']
160;βουλόμενος;['βούλομαι'];['v-sppmmn-']
161;βουλομένοις;['βούλομαι'];['v-pppmmd-']
162;γὰρ;['γάρ'];['g--------']
163;γάρ;['γάρ'];['g--------']
164;γαμεταῖς;['γαμετή'];['n-p---fd-']
165;γε;['γε'];['d--------']
166;γένωμαι;['γίγνομαι'];['v1sasm---']
167;γεγένηται;['γίγνομαι'];['v3srim---']
168;γεγενημένοις;['γίγνομαι'];['v-prpmnd-']
169;γεγενημένου;['γίγνομαι'];['v-srpmng-']
170;γεγονέναι;['γίγνομαι'];['v--rna---']
171;γειτόνων;['γείτων'];['n-p---mg-']
172;γενέσθαι;['γίγνομαι'];['v--anm---']
173;γενόμενα;['γίγνομαι'];['v-papmna-']
174;γῆμαι;['γαμέω'];['v--ana---']
175;γίγνεσθαι;['γίγνομαι'];['v--pnm---']
176;γίγνεται;['γίγνομαι'];['v3spim---']
177;γιγνόμενα;['γίγνομαι'];['v-pppmna-']
178;γνώμην;['γνώμη'];['n-s---fa-']
179;γνώσεσθε;['γιγνώσκω'];['v2pfim---']
180;γόνατά;['γόνυ'];['n-p---na-']
181;γραφάς;['γραφή'];['n-s---fg-']
182;γυμνὸν;['γυμνός'];['a-s---ma-']
183;γυναῖκα;['γυνή'];['n-s---fa-']
184;γυναῖκας;['γυνή'];['n-p---fa-']
185;γυναῖκες;['γυνή'];['n-p---fn-']
186;γυναικί;['γυνή'];['n-s---fd-']
187;γυναικὸς;['γυνή'];['n-s---fg-']
188;γυναικωνῖτιν;['γυναικωνῖτις'];['n-s---fa-']
189;γυναιξὶ;['γυνή'];['n-p---fd-']
190;γυνὴ;['γυνή'];['n-s---fn-']
191;δάμαρτι;['δάμαρ'];['n-s---fd-']
192;δᾷδας;['δαίς'];['n-p---fa-']
193;δὲ;['δέ'];['b--------']
194;δέ;['δέ'];['b--------']
195;δέοι;['δέω'];['v3spoa---']
196;δέομαι;['δέω'];['v1spim---']
197;δεδιέναι;['δείδω'];['v--rna---']
198;δεδιὼς;['δείδω'];['v-srpamn-']
199;δεδυκότος;['δύω'];['v-srpamg-']
200;δεῖ;['δέω'];['v3spia---']
201;δεῖν;['δέω'];['v--pna---']
202;δεῖνα;['δεῖνα'];['p-s---ma-']
203;δεῖπνον;['δεῖπνον'];['n-s---na-']
204;δεινὴ;['δεινός'];['a-s---fn-']
205;δεινότεροι;['δεινός'];['a-p---mnc']
206;δεινοτάτην;['δεινός'];['a-s---fas']
207;δειπνεῖν;['δειπνέω'];['v--pna---']
208;δήσας;['δέω'];['v-sapamn-']
209;δῆλον;['δῆλος'];['a-s---nn-']
210;δημοκρατίᾳ;['δημοκρατία'];['n-s---fd-']
211;δίκαια;['δίκαιος'];['a-p---na-']
212;δίκαιον;['δίκαιος'];['a-s---na-']
213;δίκας;['δίκη'];['n-p---fa-']
214;δίκην;['δίκη'];['n-s---fa-']
215;διὰ;['διά'];['r--------']
216;διάνοιαν;['διάνοια'];['n-s---fa-']
217;διαγενομένου;['διαγίγνομαι'];['v-sapmmg-']
218;διακείμενος;['διάκειμαι'];['v-srpmmn-']
219;διακεῖσθαι;['διάκειμαι'];['v--pnm---']
220;διακονοῦσαν;['διακονέω'];['v-sppafa-']
221;διαπεπραγμένων;['διαπράσσω'];['v-prpmng-']
222;διαπραξαίμην;['διαπράσσω'];['v1saom---']
223;διαπραττομένους;['διαπράσσω'];['v-pppmma-']
224;διαρρήδην;['διαρρήδην'];['d--------']
225;διαφθείραντα;['διαφθείρω'];['v-sapama-']
226;διαφθείρειν;['διαφθείρω'];['v--pna---']
227;διαφθείρεται;['διαφθείρω'];['v3spim---']
228;διαφορὰ;['διαφορά'];['n-s---fn-']
229;διαφυγεῖν;['διαφεύγω'];['v--ana---']
230;διδῷ;['δίδωμι'];['v3spsa---']
231;διέφθαρκεν;['διαφθείρω'];['v3sria---']
232;διέφθειρε;['διαφθείρω'];['v3saia---']
233;διεγένοντο;['διαγίγνομαι'];['v3paim---']
234;διεκείμην;['διάκειμαι'];['v1siim---']
235;διῃτώμην;['διαιτάω'];['v1siim---']
236;διηγήσασθαι;['διηγέομαι'];['v--anm---']
237;διηγήσατο;['διηγέομαι'];['v3saim---']
238;δικάζειν;['δικάζω'];['v--pna---']
239;δικαιότερον;['δίκαιος'];['a-s---nnc']
240;δικαιοτάτην;['δίκαιος'];['a-s---fas']
241;δικαστὰς;['δικαστής'];['n-p---ma-']
242;δικαστηρίῳ;['δικαστήριον'];['n-s---nd-']
243;διοικοῦσα;['διοικέω'];['v-sppafn-']
244;διπλῆν;['διπλόος'];['a-s---fa-']
245;διπλοῦν;['διπλόος'];['a-s---nn-']
246;δοκῶ;['δοκέω'];['v1spsa---']
247;δοῦναι;['δίδωμι'];['v--ana---']
248;δυναμένους;['δύναμαι'];['v-pppmma-']
249;δυνηθῶ;['δύναμαι'];['v1sasp---']
250;δυοῖν;['δύο'];['m-d---ng-']
251;δυσμὰς;['δυσμή'];['n-p---fa-']
252;δωματίου;['δωμάτιον'];['n-s---ng-']
253;δωματίῳ;['δωμάτιον'];['n-s---nd-']
254;δ’;['δέ'];['b--------']
255;ἔδοξε;['δοκέω'];['v3saia---']
256;ἔδοξέ;['δοκέω'];['v3saia---']
257;ἔλαβον;['λαμβάνω'];['v1saia---']
258;ἔλεγον;['λέγω'];['v1siia---']
259;ἔμ’;['ἐγώ'];['p1s---ca-']
260;ἔνδον;['ἔνδον'];['d--------']
261;ἔνιοι;['ἔνιοι'];['a-p---mn-']
262;ἔξαρνος;['ἔξαρνος'];['a-s---fn-']
263;ἔξεστι;['ἔξεστι'];['v3spia---']
264;ἔξεστιν;['ἔξεστι'];['v3spia---']
265;ἔξω;['ἔξω'];['d--------']
266;ἔπειτα;['ἔπειτα'];['d--------']
267;ἔπραξα;['πράσσω'];['v1saia---']
268;ἔργον;['ἔργον'];['n-s---na-']
269;ἔργου;['ἔργον'];['n-s---ng-']
270;ἔργων;['ἔργον'];['n-p---ng-']
271;ἔρημος;['ἐρῆμος'];['a-s---mn-']
272;ἔσται;['εἰμί'];['v3sfim---']
273;ἔστι;['εἰμί'];['v3spia---']
274;ἔτι;['ἔτι'];['d--------']
275;ἔτυχεν;['τυγχάνω'];['v3saia---']
276;ἔφασκε;['φάσκω'];['v3siia---']
277;ἔφη;['φημί'];['v3siia---']
278;ἔφην;['φημί'];['v1siia---']
279;ἔχει;['ἔχω'];['v3spia---']
280;ἔχειν;['ἔχω'];['v--pna---']
281;ἔχθρα;['ἔχθρα'];['n-s---fn-']
282;ἔχοιτε;['ἔχω'];['v2ppoa---']
283;ἔχον;['ἔχω'];['v-sppann-']
284;ἔχοντας;['ἔχω'];['v-pppama-']
285;ἔχων;['ἔχω'];['v-sppamn-']
286;ἐὰν;['ἐάν'];['c--------']
287;ἐάν;['ἐάν'];['c--------']
288;ἐᾶν;['ἐάω'];['v--pna---']
289;ἐβάδιζον;['βαδίζω'];['v1siia---']
290;ἐβόα;['βοάω'];['v3siia---']
291;ἐγγὺς;['ἐγγύς'];['d--------']
292;ἐγγύτατα;['ἐγγύς'];['d-------s']
293;ἐγγυτάτω;['ἐγγύς'];['d-------s']
294;ἐγέλων;['γελάω'];['v1siia---']
295;ἐγένετο;['γίγνομαι'];['v3saim---']
296;ἐγίγνετο;['γίγνομαι'];['v3siim---']
297;ἐγνωκέναι;['γιγνώσκω'];['v--rna---']
298;ἐγνωσμένα;['γιγνώσκω'];['v-prpmnn-']
299;ἐγράψατο;['γράφω'];['v3saim---']
300;ἐγὼ;['ἐγώ'];['p1s---cn-']
301;ἐγώ;['ἐγώ'];['p1s---cn-']
