;form;lemmi;postag
0;;[None];[None]
1;(;['('];['u--------']
2;);[')'];['u--------']
3;,;[','];['u--------']
4;-δὲ;['δέ'];['c--------']
5;-δ’;['δέ'];['c--------']
6;-τε;['τε'];['c--------']
7;-τ’;['τε'];['c--------']
8;.;['.'];['u--------']
9;";";"[';']";['u--------']
10;E;['E'];['z--------']
11;·;['·'];['u--------']
12;Ἀκαρνανίαν;['Ἀκαρνανία'];['n-s---fa-']
13;Ἀνδροκλείδῃ;['Ἀνδροκλείδης'];['n-s---md-']
14;Ἀνδροκλείδην;['Ἀνδροκλείδης'];['n-s---ma-']
15;Ἀνδροκλείδης;['Ἀνδροκλείδης'];['n-s---mn-']
16;Ἀνδροκλείδου;['Ἀνδροκλείδης'];['n-s---mg-']
17;Ἀχαρνέα;['Ἀχαρνεύς'];['n-s---ma-']
18;Ἁλαιεύς;['Ἁλαιεύς'];['n-s---mn-']
19;Δία;['Ζεύς'];['n-s---ma-']
20;Ἡρακλείδου;['Ἡρακλείδης'];['n-s---mg-']
21;Κάλλιππος;['Κάλλιππος'];['n-s---mn-']
22;Κόμων;['Κόμων'];['n-s---mn-']
23;Κόμωνα;['Κόμων'];['n-s---ma-']
24;Κόμωνι;['Κόμων'];['n-s---md-']
25;Κόμωνος;['Κόμων'];['n-s---mg-']
26;Μοσχίων;['Μοσχίων'];['n-s---mn-']
27;Ὀλυμπιόδωρε;['Ὀλυμπιόδωρος'];['n-s---mv-']
28;Ὀλυμπιόδωρον;['Ὀλυμπιόδωρος'];['n-s---ma-']
29;Ὀλυμπιόδωρος;['Ὀλυμπιόδωρος'];['n-s---mn-']
30;Ὀλυμπιοδώρου;['Ὀλυμπιόδωρος'];['n-s---mg-']
31;Ὀλυμπιοδώρῳ;['Ὀλυμπιόδωρος'];['n-s---md-']
32;Πειραιᾶ;['Πειραιεύς'];['n-s---ma-']
33;Πυθόδοτος;['Πυθόδοτος'];['n-s---mn-']
34;Σόλων;['Σόλων'];['n-s---mn-']
35;ἂν;['ἄν'];['g--------']
36;ἄδικός;['ἄδικος'];['a-s---mn-']
37;ἄδικοι;['ἄδικος'];['a-p---fn-']
38;ἄδικος;['ἄδικος'];['a-s---mn-']
39;ἄκοντι;['ἄκων'];['a-s---md-']
40;ἄκυρά;['ἄκυρος'];['a-p---na-']
41;ἄκων;['ἄκων'];['a-s---mn-']
42;ἄλλα;['ἄλλος'];['p-p---na-']
43;ἄλλας;['ἄλλος'];['p-p---fa-']
44;ἄλλοι;['ἄλλος'];['p-p---mn-']
45;ἄλλος;['ἄλλος'];['p-s---mn-']
46;ἄλλου;['ἄλλος'];['p-s---ng-']
