;form;lemmi;postag
0;"""";"['""']";['u--------']
1;(;['('];['u--------']
2;);[')'];['u--------']
3;,;[','];['u--------']
4;-δὲ;['δέ'];['c--------']
5;-δ’;['δέ'];['c--------']
6;-θ’;['τε'];['c--------']
7;-τε;['τε'];['c--------']
8;-τ’;['τε'];['c--------']
9;.;['.'];['u--------']
10;";";"[';']";['u--------']
11;E;['E'];['z--------']
12;G?;['G'];['z--------']
13;·;['·'];['u--------']
14;Ἄκκαν;['Ἄκκα'];['n-s---fa-']
15;Ἄντρωνι;['Ἄντρων'];['n-s---md-']
16;Ἄντρωνος;['Ἄντρων'];['n-s---mg-']
17;Ἄργει;['Ἄργος'];['n-s---nd-']
18;Ἄρει;['Ἄρης'];['n-s---md-']
19;Ἄρεος;['Ἄρης'];['n-s---mg-']
20;Ἄρη;['Ἄρης'];['n-s---ma-']
21;Ἀβεντίνῳ;['Ἀβεντῖνος'];['n-s---md-']
22;Ἀγαθὴν;['Ἀγαθή'];['n-s---fa-']
23;Ἀγριωνίοις;['Ἀγριώνιος'];['n-p---md-']
24;Ἀθήνησιν;['Ἀθήνησι'];['d--------']
25;Ἀθηναίων;['Ἀθηναῖος'];['a-p---mg-']
26;Ἀκμονίδεω;['Ἀκμονίδης'];['n-s---mg-']
27;Ἀλέξανδρός;['Ἀλέξανδρος'];['n-s---mn-']
28;Ἀλκιβιάδῃ;['Ἀλκιβιάδης'];['n-s---md-']
29;Ἀλλίαν;['Ἀλλία'];['n-s---fa-']
30;Ἀλλιάδα;['Ἀλλίας'];['n-s---fa-']
31;Ἀντίμαχος;['Ἀντίμαχος'];['n-s---mn-']
32;Ἀντίστιος;['Ἀντίστιος'];['n-s---mn-']
33;Ἀντιφέραν;['Ἀντιφέρα'];['n-s---fa-']
34;Ἀπριλλίου;['Ἀπρίλλιος'];['a-s---mg-']
35;Ἀπριλλίῳ;['Ἀπρίλλιος'];['a-s---md-']
36;Ἀργείους;['Ἀργεῖος'];['a-p---ma-']
37;Ἀριστίνου;['Ἀριστῖνος'];['n-s---mg-']
38;Ἀριστῖνον;['Ἀριστῖνος'];['n-s---ma-']
39;Ἀριστοτέλης;['Ἀριστοτέλης'];['n-s---mn-']
40;Ἀρκάδες;['Ἀρκάς'];['n-p---mn-']
41;Ἀρκάδων;['Ἀρκάς'];['n-p---mg-']
42;Ἀρτέμιδι;['Ἄρτεμις'];['n-s---fd-']
43;Ἀρτέμιδος;['Ἄρτεμις'];['n-s---fg-']
44;Ἀρτεμισίοις;['Ἀρτεμίσιος'];['n-p---md-']
45;Ἀσκανίῳ;['Ἀσκάνιος'];['n-s---md-']
46;Ἀσκληπιεῖα;['Ἀσκληπιεῖον'];['n-p---na-']
47;Ἀσκληπιεῖόν;['Ἀσκληπιεῖον'];['n-s---nn-']
48;Ἀσκληπιοῦ;['Ἀσκληπιός'];['n-s---mg-']
49;Ἀτήιος;['Ἀτήϊος'];['n-s---mn-']
50;Ἀφροδίτη;['Ἀφροδίτη'];['n-s---fn-']
51;Ἀφροδίτην;['Ἀφροδίτη'];['n-s---fa-']
52;Ἀφροδίτης;['Ἀφροδίτη'];['n-s---fg-']
53;Ἅιδην;['ᾍδης'];['n-s---ma-']
54;Αἰγύπτιοι;['Αἰγύπτιος'];['a-p---mn-']
55;Αἰμίλιος;['Αἰμίλιος'];['n-s---mn-']
56;Αἰμιλίαν;['Αἰμιλία'];['n-s---fa-']
57;Αἰνείᾳ;['Αἰνείας'];['n-s---md-']
58;Αἰνείαν;['Αἰνείας'];['n-s---ma-']
59;Αἰνείας;['Αἰνείας'];['n-s---mn-']
60;Αἰνείου;['Αἰνείας'];['n-s---mg-']
61;Αἰολέων;['Αἰολεύς'];['n-p---mg-']
62;Αἰσχύλον;['Αἰσχύλος'];['n-s---ma-']
63;Αἰτωλάν;['Αἰτωλός'];['a-s---fa-']
64;Αἰτωλίδα;['Αἰτωλίς'];['n-s---fa-']
65;Αἰτωλὸν;['Αἰτωλός'];['a-s---ma-']
66;Αὔγουρας;['Αὔγουρ'];['n-p---ma-']
67;Αὔγουστον;['Αὔγουστος'];['n-s---ma-']
68;Αὔσπικας;['Αὔσπιξ'];['n-p---ma-']
69;Αὐγέου;['Αὐγέας'];['n-s---mg-']
70;Αὐγούσταις;['Αὐγούστα'];['n-p---fd-']
71;Βάρρος;['Βάρρος'];['n-s---mn-']
72;Βάρρου;['Βάρρος'];['n-s---mg-']
73;Βάρρων;['Βάρρων'];['n-s---mn-']
74;Βάρρωνα;['Βάρρων'];['n-s---ma-']
75;Βετούτιος;['Βετούτιος'];['n-s---mn-']
76;Βλετωνησίους;['Βλετωνήσιος'];['n-p---ma-']
77;Βοιωτίᾳ;['Βοιωτία'];['n-s---fd-']
78;Βοιωτίας;['Βοιωτία'];['n-s---fg-']
79;Βοιωτοῖς;['Βοιωτός'];['n-p---md-']
80;Βουβολκοὶ;['Βουβολκός'];['n-p---mn-']
81;Βρούτῳ;['Βροῦτος'];['n-s---md-']
82;Βροῦτον;['Βροῦτος'];['n-s---ma-']
83;Βροῦτος;['Βροῦτος'];['n-s---mn-']
84;Γάιον;['Γάιος'];['n-s---ma-']
85;Γάιος;['Γάιος'];['n-s---mn-']
86;Γάλλος;['Γάλλος'];['n-s---mn-']
87;Γαΐα;['Γαΐα'];['n-s---fn-']
88;Γαΐαν;['Γαΐα'];['n-s---fa-']
89;Γαΐου;['Γάϊος'];['n-s---mg-']
90;Γαλάτας;['Γαλάτης'];['n-p---ma-']
91;Γενείτα;['Γενείτα'];['n-s---fn-']
92;Γενείτῃ;['Γενείτα'];['n-s---fd-']
93;Γηρυόνου;['Γηρυόνης'];['n-s---mg-']
94;Γναῖον;['Γναῖος'];['n-s---ma-']
95;Δέκιμος;['Δέκιμος'];['n-s---mn-']
96;Δεκέμβριον;['Δεκέμβριος'];['a-s---ma-']
97;Δεκέμβριος;['Δεκέμβριος'];['a-s---mn-']
98;Δεκεμβρίαις;['Δεκέμβριος'];['a-p---fd-']
99;Δεκεμβρίου;['Δεκέμβριος'];['a-s---mg-']
100;Δεκεμβρίῳ;['Δεκέμβριος'];['a-s---nd-']
101;Δελφοῖς;['Δελφοί'];['n-p---md-']
102;Δελφοὺς;['Δελφοί'];['n-p---ma-']
103;Δηιανείρας;['Δηϊάνειρα'];['n-s---fg-']
104;Δηλίων;['Δήλιος'];['a-p---mg-']
105;Δία;['Ζεύς'];['n-s---ma-']
106;Δίωνα;['Δίων'];['n-s---ma-']
107;Διᾶλιν;['Διᾶλις'];['n-s---ma-']
108;Διὶ;['Ζεύς'];['n-s---md-']
109;Διὸς;['Ζεύς'];['n-s---mg-']
110;Διόνυσόν;['Διόνυσος'];['n-s---ma-']
111;Διόνυσον;['Διόνυσος'];['n-s---ma-']
112;Διόνυσος;['Διόνυσος'];['n-s---mn-']
113;Διός;['Ζεύς'];['n-s---mg-']
114;Διομήδους;['Διομήδης'];['n-s---mg-']
115;Διονύσιός;['Διονύσιος'];['n-s---mn-']
116;Διονύσου;['Διόνυσος'];['n-s---mg-']
117;Δομετιανός;['Δομετιανός'];['n-s---mn-']
118;Δρούσου;['Δροῦσος'];['n-s---mg-']
119;Ἐλβίαν;['Ἐλβία'];['n-s---fa-']
120;Ἐλευθερὰς;['Ἐλευθεραί'];['n-p---fa-']
121;Ἐλευθερέως;['Ἐλευθερεύς'];['n-s---mg-']
122;Ἐμπεδοκλῆς;['Ἐμπεδοκλῆς'];['n-s---mn-']
123;Ἐνυάλιον;['Ἐνυάλιος'];['n-s---ma-']
124;Ἐνυαλίῳ;['Ἐνυάλιος'];['n-s---md-']
125;Ἐπιδαύρου;['Ἐπίδαυρος'];['n-s---mg-']
126;Ἐπιδαυρίοις;['Ἐπιδαύριος'];['a-p---md-']
127;Ἕκτον;['Ἕκτος'];['n-s---ma-']
128;Ἕλλην;['Ἕλλην'];['n-s---mn-']
129;Ἕλληνας;['Ἕλλην'];['n-p---ma-']
130;Ἕλληνες;['Ἕλλην'];['n-p---mn-']
131;Ἕλλησιν;['Ἕλλην'];['n-p---md-']
132;Ἑκάτῃ;['Ἑκάτη'];['n-s---fd-']
133;Ἑλλάδος;['Ἑλλάς'];['n-s---fg-']
134;Ἑλλήνων;['Ἕλλην'];['n-p---mg-']
135;Ἑλληνικοῖς;['Ἑλληνικός'];['a-p---nd-']
136;Ἑλληνικῶν;['Ἑλληνικός'];['a-p---ng-']
137;Ἑλληνιστὶ;['Ἑλληνιστί'];['d--------']
138;Ἑρμῆν;['Ἑρμῆς'];['n-s---ma-']
139;Εἰλιονείᾳ;['Εἰλιόνεια'];['n-s---fd-']
140;Εὔανδρον;['Εὔανδρος'];['n-s---ma-']
141;Εὔανδρος;['Εὔανδρος'];['n-s---mn-']
142;Εὐάνδρου;['Εὔανδρος'];['n-s---mg-']
143;Εὐριπίδης;['Εὐριπίδης'];['n-s---mn-']
144;Ζεὺς;['Ζεύς'];['n-s---mn-']
145;Ἥρα;['Ἥρα'];['n-s---fn-']
146;Ἥραν;['Ἥρα'];['n-s---fa-']
147;Ἥρας;['Ἥρα'];['n-s---fg-']
148;Ἡρακλέα;['Ἡρακλῆς'];['n-s---ma-']
149;Ἡρακλέους;['Ἡρακλῆς'];['n-s---mg-']
150;Ἡρακλεῖ;['Ἡρακλῆς'];['n-s---md-']
151;Ἡρακλῆς;['Ἡρακλῆς'];['n-s---mn-']
152;Ἡρόδωρος;['Ἡρόδωρος'];['n-s---mn-']
153;Ἡσιόδῳ;['Ἡσίοδος'];['n-s---md-']
154;Ἡφαίστου;['Ἥφαιστος'];['n-s---mg-']
155;Θέμιν;['Θέμις'];['n-s---fa-']
156;Θέωνα;['Θέων'];['n-s---ma-']
157;Θεμιστοκλέους;['Θεμιστοκλῆς'];['n-s---mg-']
158;Θεμιστοκλῆς;['Θεμιστοκλῆς'];['n-s---mn-']
159;Θήβησιν;['Θῆβαι'];['n-p---fd-']
160;Θηβαῖοι;['Θηβαῖος'];['a-p---mn-']
161;Θύμβρεως;['Θύμβρις'];['n-s---fg-']
162;Ἰανὸν;['Ἰανός'];['n-s---ma-']
163;Ἰανὸς;['Ἰανός'];['n-s---mn-']
164;Ἰανοῦ;['Ἰανός'];['n-s---mg-']
165;Ἰανουάριον;['Ἰανουάριος'];['a-s---ma-']
166;Ἰανουαρίαις;['Ἰανουάριος'];['a-p---fd-']
167;Ἰανουαρίας;['Ἰανουαρία'];['n-p---fa-']
168;Ἰανουαρίῳ;['Ἰανουάριος'];['a-s---md-']
169;Ἰνὼ;['Ἰνώ'];['n-s---fn-']
170;Ἰόβαν;['Ἰόβης'];['n-s---ma-']
171;Ἰόβας;['Ἰόβης'];['n-s---mn-']
172;Ἰούνιον;['Ἰούνιος'];['n-s---ma-']
173;Ἰούνιος;['Ἰούνιος'];['n-s---mn-']
174;Ἰουλίας;['Ἰουλία'];['n-p---fa-']
175;Ἰουνίου;['Ἰούνιος'];['n-s---mg-']
176;Ἰουνῶνεμ;['Ἰουνῶνεμ'];['n-----ma-']
177;Ἰταλίαν;['Ἰταλία'];['n-s---fa-']
178;Ἰταλίας;['Ἰταλία'];['n-s---fg-']
179;Ἰφικλέα;['Ἰφικλῆς'];['n-s---ma-']
180;Ἵστρον;['Ἵστρος'];['n-s---ma-']
181;Ἱππείῳ;['Ἱππεῖος'];['a-s---md-']
182;Ἱπποκοωντιδῶν;['Ἱπποκοωντίδαι'];['n-p---mg-']
183;Ἱπποκράτης;['Ἱπποκράτης'];['n-s---mn-']
184;Κάστωρ;['Κάστωρ'];['n-s---mn-']
185;Κάτων;['Κάτων'];['n-s---mn-']
186;Καῖσαρ;['Καῖσαρ'];['n-s---mn-']
187;Καικιλίαν;['Καικιλία'];['n-s---fa-']
188;Καπετώλιον;['Καπετώλιον'];['n-s---na-']
189;Καπετωλίου;['Καπετώλιον'];['n-s---ng-']
190;Καπιτωλίοις;['Καπετώλιον'];['n-p---nd-']
191;Καρβίλιος;['Καρβίλιος'];['n-s---mn-']
192;Καρβιλίου;['Καρβίλιος'];['n-s---mg-']
193;Καρμένταν;['Καρμέντη'];['n-s---fa-']
194;Καρμέντῃ;['Καρμέντη'];['n-s---fd-']
195;Καρμέντης;['Καρμέντη'];['n-s---fg-']
196;Κέρβερος;['Κέρβερος'];['n-s---mn-']
197;Κελτικῶν;['Κελτικός'];['a-p---mg-']
198;Κελτῶν;['Κελτοί'];['n-p---mg-']
199;Κικέρων;['Κικέρων'];['n-s---mn-']
200;Κλούβιος;['Κλούβιος'];['n-s---mn-']
201;Κόιντος;['Κόιντος'];['n-s---mn-']
202;Κομιτίῳ;['ξομιτιυμ'];['n-s---nd-']
203;Κορατίῳ;['Κοράτιος'];['a-s---md-']
204;Κορνήλιον;['Κορνήλιος'];['n-s---ma-']
205;Κορνηλίου;['Κορνήλιος'];['n-s---mg-']
206;Κορνηλίῳ;['Κορνήλιος'];['n-s---md-']
207;Κουρίων;['Κουρίων'];['n-s---mn-']
208;Κράσσον;['Κράσσος'];['n-s---ma-']
209;Κράσσου;['Κράσσος'];['n-s---mg-']
210;Κρόνιον;['Κρόνιος'];['a-s---na-']
211;Κρόνον;['Κρόνος'];['n-s---ma-']
212;Κρόνος;['Κρόνος'];['n-s---mn-']
213;Κρόνου;['Κρόνος'];['n-s---mg-']
214;Κρόνῳ;['Κρόνος'];['n-s---md-']
215;Κρονίων;['Κρόνια'];['n-p---ng-']
216;Κύπριν;['Κύπρις'];['n-s---fa-']
217;Κῦρος;['Κῦρος'];['n-s---mn-']
218;Κυιντιλίας;['Κυιντιλίαι'];['n-p---fa-']
219;Κυρῖνον;['Κυρῖνος'];['n-s---ma-']
220;Κυρῖτις;['Κυρῖτις'];['n-s---fn-']
221;Κυρινάλια;['ξυριναλια'];['n-p---na-']
222;Κωνσυαλίων;['ξονσυελια'];['n-p---mg-']
223;Λάκων;['Λάκων'];['n-s---mn-']
224;Λάρητες;['Λάρης'];['n-p---mn-']
225;Λαβεὼν;['Λαβεών'];['n-s---mn-']
226;Λακεδαίμονι;['Λακεδαίμων'];['n-s---fd-']
227;Λακεδαιμονίοις;['Λακεδαιμόνιος'];['a-p---md-']
228;Λακεδαιμονίους;['Λακεδαιμόνιος'];['a-p---ma-']
229;Λαρεντίᾳ;['Λαρεντία'];['n-s---fd-']
230;Λαρεντίαν;['Λαρεντία'];['n-s---fa-']
231;Λαρητῶν;['Λάρης'];['n-p---mg-']
232;Λατίνους;['Λατῖνος'];['n-p---ma-']
233;Λατίνων;['Λατῖνος'];['n-p---mg-']
234;Λατῖνοι;['Λατῖνος'];['n-p---mn-']
235;Λεύκτροις;['Λεῦκτρον'];['n-p---nd-']
236;Λευκοθέας;['Λευκοθέα'];['n-s---fg-']
237;Λήθης;['Λήθη'];['n-s---fg-']
238;Λίβερουμ;['Λίβερουμ'];['n--------']
239;Λίβιος;['Λίβιος'];['n-s---mn-']
240;Λιβίου;['Λιβίας'];['n-s---mg-']
241;Λιβιτίνην;['Λιβιτίνη'];['n-s---fa-']
242;Λιβιτίνης;['Λιβιτίνη'];['n-s---fg-']
243;Λικινίαν;['λιξινια'];['n-s---fa-']
244;Λικινίου;['Λικίνιος'];['n-s---mg-']
245;Λικυμνίου;['Λικύμνιος'];['n-s---mg-']
246;Λιπαραῖος;['Λιπαραῖος'];['a-s---mn-']
247;Λούκιον;['Λούκιος'];['n-s---ma-']
248;Λούπερκοι;['Λούπερκος'];['n-p---mn-']
249;Λοῦκαρ;['Λοῦκαρ'];['n-s---na-']
250;Λουκῖναν;['Λουκῖνα'];['n-s---fa-']
251;Λουπέρκους;['Λούπερκος'];['n-p---ma-']
252;Λουπερκάλια;['Λουπερκάλια'];['n-p---nn-', 'n-p---na-']
253;Λουπερκαλίοις;['Λουπερκάλια'];['n-p---nd-']
254;Λύκαια;['Λύκαια'];['n-p---nn-']
255;Λυδοὶ;['Λυδός'];['a-p---mn-']
256;Λυδῶν;['Λυδός'];['a-p---mg-']
257;Λυκαίοις;['Λυκαῖος'];['a-p---nd-', 'n-p---md-']
258;Λυκοῦργος;['Λυκοῦργος'];['n-s---mn-']
259;Λυσιτάνειαν;['Λυσιτάνεια'];['n-s---fa-']
260;Μάιον;['Μάϊος'];['a-s---ma-']
261;Μάιος;['Μάϊος'];['a-s---mn-']
262;Μάκελλον;['μαξελλυς'];['n-s---ma-']
263;Μάλλιος;['Μάλλιος'];['n-s---mn-']
264;Μάνῃ;['Μάνης'];['n-s---md-']
265;Μάρτιον;['Μάρτιος'];['a-s---ma-']
266;Μάρτιος;['Μάρτιος'];['a-s---mn-']
267;Μᾶρκον;['Μάρκος'];['n-s---ma-']
268;Μᾶρκος;['Μάρκος'];['n-s---mn-']
269;Μαίας;['Μαῖα'];['n-s---fg-']
270;Μαΐου;['Μάϊος'];['a-s---mg-']
271;Μαΐῳ;['Μάϊος'];['a-s---md-']
272;Μαλλίων;['Μάλλιος'];['n-p---mg-']
273;Μαρκίαν;['μαρξια'];['n-s---fa-']
274;Μαρτίου;['Μάρτιος'];['a-s---mg-']
275;Μέτελλος;['Μέτελλος'];['n-s---mn-']
276;Μεζέντιον;['Μεζέντιος'];['n-s---ma-']
277;Μεζέντιος;['Μεζέντιος'];['n-s---mn-']
