;form;lemmi;postag
0;,;[','];['u--------']
1;.;['.'];['u--------']
2;Ἀμφικτυόνων;['Ἀμφικτύονες'];['n-p---mg-']
3;Ἀρκὰς;['Ἀρκάς'];['n-s---mn-']
4;Ἐχέμβροτος;['Ἐχέμβροτος'];['n-s---mn-']
5;Ἕλλησι;['Ἕλλην'];['n-p---md-']
6;Ἡρακλεῖ;['Ἡρακλῆς'];['n-s---md-']
7;ἄγαλμα;['ἄγαλμα'];['n-s---na-']
8;ἄθλοις;['ἆθλον'];['n-p---md-']
9;ἀείδων;['ἀείδω'];['v-sppamn-']
10;δ’;['δέ'];['c--------']
11;ἐλέγους;['ἔλεγος'];['n-p---ma-']
12;ἐν;['ἐν'];['r--------']
13;θῆκε;['τίθημι'];['v3saia---']
14;καὶ;['καί'];['c--------']
15;μέλεα;['μέλεος'];['a-p---na-']
16;νικήσας;['νικάω'];['v-sapamn-']
17;τόδ’;['ὅδε'];['p-s---na-']
18;τῷ;['ὁ'];['l-s---md-']
