;form;lemmi;postag
0;,;[','];['u--------']
1;.;['.'];['u--------']
2;Σελήνην;['Σελήνη'];['n-s---fa-']
3;ἀπὸ;['ἀπό'];['r--------']
4;ἀστέρας;['ἀστήρ'];['n-p---ma-']
5;αὐτοῦ;['αὐτός'];['p-s---mg-']
6;γίνωσκε;['γιγνώσκω'];['v2spma---']
7;διὰ;['διά'];['r--------']
8;δυνάμεις;['δύναμις'];['n-p---fa-']
9;ἔχοντας;['ἔχω'];['v-pppama-']
10;ἐκεῖνο;['ἐκεῖνος'];['p-s---nn-']
11;ἐξέλευσιν;['ἐξέλευσις'];['n-s---fa-']
12;ἐρώτησιν;['ἐρώτησις'];['n-s---fa-']
13;ἐστιν;['εἰμί'];['v3spia---']
14;εἰ;['εἰ'];['c--------']
15;εἰς;['εἰς'];['r--------']
16;εὑρίσκεις;['εὑρίσκω'];['v2spia---']
17;ζήτημα;['ζήτημα'];['n-s---nn-']
18;ἢ;['ἤ'];['c--------']
19;κάστρων;['κάστρον'];['n-p---ng-']
20;καὶ;['καί'];['c--------']
21;κέντρων;['κέντρον'];['n-p---ng-']
22;κύριον;['κύριος'];['n-s---ma-']
23;μὲν;['μέν'];['g--------']
24;ὅτι;['ὅτι'];['c--------']
25;πίπτοντα;['πίπτω'];['v-sppama-']
26;πλείονας;['πολύς'];['a-p---fac']
27;τὴν;['ὁ'];['l-s---fa-']
28;τὸ;['ὁ'];['l-s---nn-']
29;τὸν;['ὁ'];['l-s---ma-']
30;τοὺς;['ὁ'];['l-p---ma-']
31;τῶν;['ὁ'];['l-p---ng-']
32;φυγήν;['φυγή'];['n-s---fa-']
