;form;lemmi;postag
0;,;[','];['u--------']
1;-δὲ;['δέ'];['b--------']
2;-τε;['τε'];['b--------']
3;.;['.'];['u--------']
4;";";"[';']";['u--------']
5;E;['E'];['z--------']
6;·;['·'];['u--------']
7;Ἀδὰμ;['Ἀδάμ'];['n--------']
8;Ἀλέξανδρος;['Ἀλέξανδρος'];['n-s---mn-']
9;Βεβήλοις;['βέβηλος'];['a-p---md-']
10;Ἐφέσῳ;['Ἔφεσος'];['n-s---fd-']
11;Εὔα;['Εὕα'];['n-s---fn-']
12;Ἰησοῦ;['Ἰησοῦς'];['n-s---mg-', 'n-s---md-']
13;Ἰησοῦς;['Ἰησοῦς'];['n-s---mn-']
14;Μακεδονίαν;['Μακεδονία'];['n-s---fa-']
15;Παῦλος;['Παῦλος'];['n-s---mn-']
16;Πειλάτου;['Πιλᾶτος'];['n-s---mg-']
17;Ποντίου;['Πόντιος'];['n-s---mg-']
18;Τιμόθεε;['Τιμόθεος'];['n-s---mv-']
19;Τιμοθέῳ;['Τιμόθεος'];['n-s---md-']
20;Ὑμέναιος;['Ὑμέναιος'];['n-s---mn-']
21;Χριστὸς;['Χριστός'];['n-s---mn-']
22;Χριστοῦ;['Χριστός'];['n-s---mg-']
23;Χριστῷ;['Χριστός'];['n-s---md-']
24;ἄλλως;['ἄλλος'];['d--------']
25;ἄμαχον;['ἄμαχος'];['a-s---ma-']
26;ἄνδρα;['ἀνήρ'];['n-s---ma-']
27;ἄνδρας;['ἀνήρ'];['n-p---ma-']
28;ἄνδρες;['ἀνήρ'];['n-p---mn-']
29;ἄνθρωπε;['ἄνθρωπος'];['n-s---mv-']
30;ἄνθρωπος;['ἄνθρωπος'];['n-s---mn-']
31;ἄξιος;['ἄξιος'];['a-s---mn-']
32;ἄσπιλον;['ἄσπιλος'];['a-s---fa-']
33;ἀγάπη;['ἀγάπη'];['n-s---fn-']
34;ἀγάπῃ;['ἀγάπη'];['n-s---fd-']
35;ἀγάπην;['ἀγάπη'];['n-s---fa-']
36;ἀγάπης;['ἀγάπη'];['n-s---fg-']
37;ἀγαθὴν;['ἀγαθός'];['a-s---fa-']
38;ἀγαθῆς;['ἀγαθός'];['a-s---fg-']
39;ἀγαθοεργεῖν;['ἀγαθοεργέω'];['v--pna---']
40;ἀγαθῷ;['ἀγαθός'];['a-s---nd-']
41;ἀγαθῶν;['ἀγαθός'];['a-p---ng-']
42;ἀγαπητοὶ;['ἀγαπητός'];['a-p---mn-']
43;ἀγγέλοις;['ἄγγελος'];['n-p---md-']
44;ἀγγέλων;['ἄγγελος'];['n-p---mg-']
45;ἀγνοῶν;['ἀγνοέω'];['v-sppamn-']
46;ἀγῶνα;['ἀγών'];['n-s---ma-']
47;ἀγωνίζου;['ἀγωνίζομαι'];['v2spmm---']
48;ἀγωνιζόμεθα;['ἀγωνίζομαι'];['v1ppim---']
49;ἀδελφὰς;['ἀδελφή'];['n-p---fa-']
50;ἀδελφοί;['ἀδελφός'];['n-p---mn-']
51;ἀδελφοῖς;['ἀδελφός'];['n-p---md-']
52;ἀδελφούς;['ἀδελφός'];['n-p---ma-']
53;ἀδηλότητι;['ἀδηλότης'];['n-s---fd-']
54;ἀθανασίαν;['ἀθανασία'];['n-s---fa-']
55;ἀκούοντάς;['ἀκούω'];['v-pppama-']
56;ἀλήθειαν;['ἀλήθεια'];['n-s---fa-']
57;ἀληθείᾳ;['ἀλήθεια'];['n-s---fd-']
58;ἀληθείας;['ἀλήθεια'];['n-s---fg-']
59;ἀλλὰ;['ἀλλά'];['b--------']
60;ἀλλοτρίαις;['ἀλλότριος'];['a-p---fd-']
61;ἀλλ’;['ἀλλά'];['b--------']
62;ἀλοῶντα;['ἀλοάω'];['v-sppama-']
63;ἀμέλει;['ἀμελέω'];['v2spma---']
64;ἀμήν;['ἀμήν'];['i--------']
65;ἀμοιβὰς;['ἀμοιβή'];['n-p---fa-']
66;ἀναγνώσει;['ἀνάγνωσις'];['n-s---fd-']
67;ἀναστρέφεσθαι;['ἀναστρέφω'];['v--pnm---']
68;ἀναστροφῇ;['ἀναστροφή'];['n-s---fd-']
69;ἀνδραποδισταῖς;['ἀνδραποδιστής'];['n-p---md-']
70;ἀνδρὸς;['ἀνήρ'];['n-s---mg-']
71;ἀνδρός;['ἀνήρ'];['n-s---mg-']
72;ἀνδροφόνοις;['ἀνδροφόνος'];['a-p---md-']
73;ἀνέγκλητοι;['ἀνέγκλητος'];['a-p---mn-']
74;ἀνελήμφθη;['ἀναλαμβάνω'];['v3saip---']
75;ἀνεπίλημπτοι;['ἀνεπίληπτος'];['a-p---mn-']
76;ἀνεπίλημπτον;['ἀνεπίληπτος'];['a-s---ma-', 'a-s---fa-']
77;ἀνθρώπους;['ἄνθρωπος'];['n-p---ma-']
78;ἀνθρώπων;['ἄνθρωπος'];['n-p---mg-']
79;ἀνόμοις;['ἄνομος'];['a-p---md-']
80;ἀνοήτους;['ἀνόητος'];['a-p---fa-']
81;ἀνοσίοις;['ἀνόσιος'];['a-p---md-']
82;ἀντίκειται;['ἀντίκειμαι'];['v3spim---']
83;ἀντίλυτρον;['ἀντίλυτρον'];['n-s---na-']
84;ἀντιθέσεις;['ἀντίθεσις'];['n-p---fa-']
85;ἀντικειμένῳ;['ἀντίκειμαι'];['v-sppmmd-']
86;ἀντιλαμβανόμενοι;['ἀντιλαμβάνω'];['v-pppmmn-']
87;ἀνυποκρίτου;['ἀνυπόκριτος'];['a-s---fg-']
88;ἀνυποτάκτοις;['ἀνυπότακτος'];['a-p---md-']
89;ἀξίους;['ἄξιος'];['a-p---ma-']
90;ἀξιούσθωσαν;['ἀξιόω'];['v3ppmm---']
91;ἀοράτῳ;['ἀόρατος'];['a-s---md-']
92;ἀπέχεσθαι;['ἀπέχω'];['v--pnm---']
93;ἀπεπλανήθησαν;['ἀποπλανάω'];['v3paip---']
94;ἀπεράντοις;['ἀπέραντος'];['a-p---fd-']
95;ἀπεστερημένων;['ἀποστερέω'];['v-prpmmg-']
96;ἀπίστου;['ἄπιστος'];['a-s---mg-']
97;ἀπιστίᾳ;['ἀπιστία'];['n-s---fd-']
98;ἀπὸ;['ἀπό'];['r--------']
99;ἀπόβλητον;['ἀπόβλητος'];['a-s---nn-']
100;ἀπόδεκτον;['ἀποδεκτός'];['a-s---nn-']
101;ἀπόλαυσιν;['ἀπόλαυσις'];['n-s---fa-']
102;ἀπόστολος;['ἀπόστολος'];['n-s---mn-']
103;ἀποδιδόναι;['ἀποδίδωμι'];['v--pna---']
104;ἀποδοχῆς;['ἀποδοχή'];['n-s---fg-']
105;ἀποθησαυρίζοντας;['ἀποθησαυρίζω'];['v-pppama-']
106;ἀποστήσονταί;['ἀφίστημι'];['v3pfim---']
107;ἀπρόσιτον;['ἀπρόσιτος'];['a-s---na-']
108;ἀπώλειαν;['ἀπώλεια'];['n-s---fa-']
109;ἀπωσάμενοι;['ἀπωθέω'];['v-papmmn-']
110;ἀργαὶ;['ἀργός'];['a-p---fn-']
111;ἀρκεσθησόμεθα;['ἀρκέω'];['v1pfip---']
112;ἀρσενοκοίταις;['ἀρσενοκοίτης'];['n-p---md-']
113;ἀσεβέσι;['ἀσεβής'];['a-p---md-']
