;form;lemmi;postag
0;,;[','];['u--------']
1;-δὲ;['δέ'];['c--------']
2;.;['.'];['u--------']
3;E;['E'];['z--------']
4;·;['·'];['u--------']
5;Α;['Α'];['n-s---mg-', 'n--------']
6;Ἀρχιμήδης;['Ἀρχιμήδης'];['n-s---mn-']
7;ΑΒ;['ΑΒ'];['n-s---md-', 'n-s---fn-']
8;ΑΒΓ;['ΑΒΓ'];['n--------']
9;ΑΓ;['ΑΓ'];['n-s---nn-', 'n-s---fn-']
10;ΑΔ;['ΑΔ'];['n-s---fg-', 'n-s---fn-']
11;ΑΔΒ;['ΑΔΒ'];['n-s----n-', 'n-s----g-']
12;ΑΔΒΕΓ;['ΑΔΒΕΓ'];['n-s----n-', 'n-s----g-']
13;ΑΔΓ;['ΑΔΓ'];['n-s---fn-']
14;ΑΔΕΓ;['ΑΔΕΓ'];['n-s----g-']
15;ΑΕΒ;['ΑΕΒ'];['n-s----n-']
16;ΑΕΘ;['ΑΕΘ'];['n-s---nn-']
17;ΑΖ;['ΑΖ'];['n-s---fa-']
18;ΑΖΒ;['ΑΖΒ'];['n-s----n-', 'n-s----g-', 'n-s----d-']
19;ΑΘΖ;['ΑΘΖ'];['n-s----g-']
20;ΑΚ;['ΑΚ'];['n-s---mn-']
21;Β;['Β'];['n--------']
22;ΒΑ;['ΒΑ'];['n-s---fn-']
23;ΒΓ;['ΒΓ'];['n-s---fa-']
24;ΒΓΔ;['ΒΓΔ'];['n-s---nn-', 'n-s---ng-', 'n-s----g-']
25;ΒΓΕ;['ΒΓΕ'];['n-s---nn-', 'n-s----d-']
26;ΒΓΗ;['ΒΓΗ'];['n-s---nn-', 'n-s----g-']
27;ΒΓΘ;['ΒΓΘ'];['n-s------']
28;ΒΔ;['ΒΔ'];['n-s---fg-', 'n-s---fd-', 'n-s---fa-', 'n-s---fn-']
29;ΒΔΓ;['ΒΔΓ'];['n-s---nn-', 'n-s----d-', 'n-s----n-', 'n-s----a-', 'n-s----g-']
30;ΒΔΗΚ;['ΒΔΗΚ'];['n--------', 'n-s----g-', 'n-s------']
31;ΒΔΚΗ;['ΒΔΚΗ'];['n-s------', 'n-s---n--']
32;ΒΕ;['ΒΕ'];['n-s---fg-', 'n-s---fa-', 'n-s---fn-']
33;ΒΕΓ;['ΒΕΓ'];['n-s----n-', 'n-s----g-']
34;ΒΖ;['ΒΖ'];['n-s---fa-']
35;ΒΗ;['ΒΗ'];['n-s---fa-']
36;ΒΗΓ;['ΒΗΓ'];['n-s----a-']
37;ΒΘ;['ΒΘ'];['n-s---fg-', 'n-s---fa-', 'n-s---fn-']
38;ΒΘΓ;['ΒΘΓ'];['n-s---nn-', 'n-s----n-', 'n-s----g-']
39;ΒΙ;['ΒΙ'];['n-s----n-', 'n-s---fa-']
40;ΒΚ;['ΒΚ'];['n-s---fa-']
41;ΒΦ;['ΒΦ'];['n-s------']
42;Γ;['Γ'];['n--------']
43;ΓΒΕ;['ΓΒΕ'];['n-s---nn-']
44;ΓΔ;['ΓΔ'];['n-s---fg-']
45;ΓΔΕ;['ΓΔΕ'];['n-s---nn-', 'n-s---ng-', 'n-s---nd-', 'n-s----g-']
46;ΓΔΗ;['ΓΔΗ'];['n-s---nn-', 'n-s---nd-', 'n-s----g-']
47;ΓΔΚ;['ΓΔΚ'];['n-s----n-']
48;ΓΕ;['ΓΕ'];['n-s---fn-']
49;ΓΖ;['ΓΖ'];['n-s---fa-']
50;ΓΘ;['ΓΘ'];['n-s---fa-']
51;ΓΙΞ;['ΓΙΞ'];['n-s----n-', 'n-s----g-']
52;ΓΙΟ;['ΓΙΟ'];['n-s----n-', 'n-s----g-']
53;ΓΚ;['ΓΚ'];['n-s---fa-']
54;ΓΚΔ;['ΓΚΔ'];['n-s---nn-']
55;ΓΟΙ;['ΓΟΙ'];['n-s----g-']
56;ΓΟΣ;['ΓΟΣ'];['n-s----n-', 'n-s------']
57;ΓΠΣ;['ΓΠΣ'];['n-s----g-', 'n-s------']
58;ΓΧΠ;['ΓΧΠ'];['n-s------']
59;Δ;['Δ'];['n--------']
60;ΔΑ;['ΔΑ'];['n-s---fa-', 'n-s---fn-']
61;ΔΒ;['ΔΒ'];['n-s---fg-', 'n-s---fa-', 'n-s---fn-']
62;ΔΒΓ;['ΔΒΓ'];['n-s------']
63;ΔΓ;['ΔΓ'];['n-s---fd-', 'n-s---fa-', 'n-s---fn-']
64;ΔΓΗ;['ΔΓΗ'];['n-s---nn-']
65;ΔΓΚ;['ΔΓΚ'];['n-s----g-', 'n-s----d-']
66;ΔΕ;['ΔΕ'];['n-s---fn-']
67;ΔΕΓ;['ΔΕΓ'];['n-s----g-']
68;ΔΕΚΗ;['ΔΕΚΗ'];['n-s---nn-']
69;ΔΖ;['ΔΖ'];['n-s---fa-', 'n-s---fn-']
70;ΔΗ;['ΔΉ'];['n-s---fa-']
71;ΔΚ;['ΔΚ'];['n-s---fa-']
72;ΔΚΕΗ;['ΔΚΕΗ'];['n-s---nn-', 'n-s----g-']
73;ΔΚΡΤ;['ΔΚΡΤ'];['n-s------']
74;ΔΚΤΡ;['ΔΚΤΡ'];['n-s----n-', 'n-s----g-']
75;ΔΡ;['ΔΡ'];['n-s---f--', 'n-s---fn-']
76;ΔΤ;['ΔΤ'];['n-s------']
77;ΔΩΨΧ;['ΔΩΨΧ'];['n-s------']
78;Δεικτέον;['Δείκνυμι'];['a-s---nn-']
79;Δοσιθέῳ;['Δοσίθεος'];['n-s---md-']
80;Ε;['Ε'];['n-s---nn-', 'n--------', 'n-s---ng-', 'n-s---nd-']
81;Ἔρρωσο;['Ἔρρωσο'];['n-s---mv-']
82;Ἔστω;['Εἰμί'];['v3spma---']
83;ΕΒ;['ΕΒ'];['n--------']
84;ΕΓ;['ΕΓ'];['n-s---fa-', 'n-s---fn-']
85;ΕΖ;['ΕΖ'];['n-s---fn-']
86;ΕΗ;['ΕΗ'];['n-s---fd-', 'n-s---fn-']
87;ΕΘ;['ΕΘ'];['n-s---fd-', 'n-s---mn-']
88;ΕΜ;['ΕΜ'];['n--------', 'n-s------']
89;ΕΝ;['ΕΝ'];['n-s---fn-']
90;ΕΣ;['ΕΣ'];['n-----f--', 'n-s---f--']
91;ΕΦ;['ΕΦ'];['n-s---fa-']
92;Εἴ;['Εἰ'];['c--------']
93;Ζ;['Ζ'];['n--------']
94;ΖΑ;['ΖΑ'];['n-s---fn-']
95;ΖΑΓ;['ΖΑΓ'];['n-s----d-']
96;ΖΒΑ;['ΖΒΑ'];['n-s----g-']
97;ΖΗ;['ΖΗ'];['n-s---fn-']
98;ΖΘ;['ΖΘ'];['n-s---fa-', 'n-s---fn-']
99;ΖΘΒ;['ΖΘΒ'];['n-s----g-']
100;ΖΛ;['ΖΛ'];['n-s----n-', 'n-s----d-']
101;ΖΣ;['ΖΣ'];['n-s----n-', 'n-s------']
102;ΖΤ;['ΖΤ'];['n--------', 'n-s------']
