;form;lemmi;postag
0;"""";"['""']";['u--------']
1;(;['('];['u--------']
2;);[')'];['u--------']
3;,;[','];['u--------']
4;-δὲ;['δέ'];['c--------']
5;-δ’;['δέ'];['c--------']
6;-θ’;['τε'];['c--------']
7;-τε;['τε'];['c--------']
8;-τ’;['τε'];['c--------']
9;.;['.'];['u--------']
10;";";"[';']";['u--------']
11;E;['E'];['z--------']
12;·;['·'];['u--------']
13;Ἄδας;['Ἄδα'];['n-s---fg-']
14;Ἀθήνησι;['Ἀθήνησι'];['d--------']
15;Ἀθηναίους;['Ἀθηναῖος'];['a-p---ma-']
16;Ἀκαδημείᾳ;['Ἀκαδήμεια'];['n-s---fd-']
17;Ἀλέξανδρος;['Ἀλέξανδρος'];['n-s---mn-']
18;Ἀλεξάνδρου;['Ἀλέξανδρος'];['n-s---mg-']
19;Ἀράβων;['Ἄραψ'];['n-p---mg-']
20;Ἀρίστων;['Ἀρίστων'];['n-s---mn-']
21;Ἀριστοτέλης;['Ἀριστοτέλης'];['n-s---mn-']
22;Ἀρκεσιλάου;['Ἀρκεσίλαος'];['n-s---mg-']
23;Ἀφροδίτην;['Ἀφροδίτη'];['n-s---fa-']
24;Ἁρπυίας;['Ἅρπυια'];['n-s---fg-']
25;Αἰγύπτῳ;['Αἴγυπτος'];['n-s---fd-']
26;Γαλατίᾳ;['Γαλατίη'];['n-s---fd-']
27;Γέταις;['Γέται'];['n-p---md-']
28;Γλαῦκον;['Γλαῦκος'];['n-s---ma-']
29;Γλαῦκος;['Γλαῦκος'];['n-s---mn-']
30;Δημάδης;['Δημάδης'];['n-s---mn-']
31;Δημητρίου;['Δημήτριος'];['n-s---mg-']
32;Δημόκριτον;['Δημόκριτος'];['n-s---ma-']
33;Δημόκριτος;['Δημόκριτος'];['n-s---mn-']
34;Δία;['Ζεύς'];['n-s---ma-']
35;Διονύσῳ;['Διόνυσος'];['n-s---md-']
36;Ἐπαμεινώνδαν;['Ἐπαμεινώνδας'];['n-s---ma-']
37;Ἐπίκουρόν;['Ἐπίκουρος'];['n-s---ma-']
38;Ἐπίκουρον;['Ἐπίκουρος'];['n-s---ma-']
39;Ἕλλην;['Ἕλλην'];['n-s---mn-']
40;Ἑλλήνων;['Ἕλλην'];['n-p---mg-']
41;Εὐριπίδης;['Εὐριπίδης'];['n-s---mn-']
42;Ζεύξιππε;['Ζεύξιππος'];['n-s---mv-']
43;Ζεύς;['Ζεύς'];['n-s---mn-']
44;Ἡράκλεις;['Ἡρακλῆς'];['n-s---mv-']
45;Ἡράκλειτος;['Ἡράκλειτος'];['n-s---mn-']
46;Ἡσίοδον;['Ἡσίοδος'];['n-s---ma-']
47;Θεόφραστος;['Θεόφραστος'];['n-s---mn-']
48;Θηβαῖος;['Θηβαῖος'];['a-s---mn-']
49;Ἰάσων;['Ἰάσων'];['n-s---mn-']
50;Ἰνδὸν;['Ἰνδός'];['n-s---ma-']
51;Ἰταλικῶν;['Ἰταλικός'];['a-p---ng-']
52;Ἱπποκράτης;['Ἱπποκράτης'];['n-s---mn-']
53;Κάτων;['Κάτων'];['n-s---mn-']
54;Κάτωνος;['Κάτων'];['n-s---mg-']
55;Καίσαρα;['Καῖσαρ'];['n-s---ma-']
56;Καίσαρος;['Καῖσαρ'];['n-s---mg-']
57;Κνιδίους;['Κνίδιος'];['a-p---ma-']
58;Κράτης;['Κράτης'];['n-s---mn-']
59;Κρέοντος;['Κρέων'];['n-s---mg-']
60;Κύπρις;['Κύπρις'];['n-s---fn-']
61;Κυριεύοντος;['Κυριεύω'];['v-sppamg-']
62;Λάκωνες;['Λάκων'];['n-p---mn-']
63;Λαΐδι;['Λαίς'];['n-s---fd-']
64;Λευκτρικὰ;['Λευκτρικός'];['a-p---na-']
65;Λυδοὺς;['Λυδός'];['a-p---ma-']
66;Λυσίμαχος;['Λυσίμαχος'];['n-s---mn-']
67;Μενάνδρῳ;['Μένανδρος'];['n-s---md-']
68;Μηδίῳ;['Μήδιος'];['n-s---md-']
69;Μίνως;['Μίνως'];['n-s---mn-']
70;Μοσχίων;['Μοσχίων'];['n-s---mv-']
71;Μούσαις;['Μοῦσα'];['n-p---fd-']
72;Μυσῶν;['Μυσός'];['n-p---mg-']
73;Νίγρος;['Νίγρος'];['n-s---mn-']
74;Ξενοκράτης;['Ξενοκράτης'];['n-s---mn-']
75;Ὀλυμπίῳ;['Ὀλύμπιος'];['a-s---md-']
76;Ὅμηρον;['Ὅμηρος'];['n-s---ma-']
77;Ὅμηρος;['Ὅμηρος'];['n-s---mn-']
78;Πλάτων;['Πλάτων'];['n-s---mn-']
79;Πλάτωνι;['Πλάτων'];['n-s---md-']
80;Πρόδικος;['Πρόδικος'];['n-s---mn-']
81;Ῥήγλου;['Ῥῆγλος'];['n-s---mg-']
82;Σαμίου;['Σάμιος'];['a-s---mg-']
83;Σιμωνίδης;['Σιμωνίδης'];['n-s---mn-']
84;Σκύθης;['Σκύθης'];['n-s---mn-']
85;Σκυθῶν;['Σκύθης'];['n-p---mg-']
86;Σωκράτει;['Σωκράτης'];['n-s---md-']
87;Σωκράτης;['Σωκράτης'];['n-s---mn-']
88;Τίτος;['Τίτος'];['n-s---mn-']
89;Τίτου;['Τίτος'];['n-s---mg-']
90;Τιβέριόν;['Τιβέριος'];['n-s---ma-']
91;Τιμόθεος;['Τιμόθεος'];['n-s---mn-']
92;Φαλερίνου;['Φαλερῖνος'];['n-s---mg-']
93;Φίλιππος;['Φίλιππος'];['n-s---mn-']
94;Φιλίππου;['Φίλιππος'];['n-s---mg-']
95;Φρύνη;['Φρύνη'];['n-s---fn-']
96;Φρύνῃ;['Φρύνη'];['n-s---fd-']
97;Φρυγῶν;['Φρύξ'];['n-p---mg-']
98;Φωκίωνος;['Φωκίων'];['n-s---mg-']
99;ἂν;['ἐάν', 'ἄν'];['c--------', 'g--------']
100;ἄγαν;['ἄγαν'];['d--------']
101;ἄγε;['ἄγε'];['i--------']
102;ἄγειν;['ἄγω'];['v--pna---']
103;ἄγεσθαι;['ἄγω'];['v--pnm---']
104;ἄγευστον;['ἄγευστος'];['a-s---fa-']
105;ἄγοντα;['ἄγω'];['v-sppama-']
106;ἄγοντας;['ἄγω'];['v-pppama-']
107;ἄγουσι;['ἄγω'];['v3ppia---']
108;ἄδοξον;['ἄδοξος'];['a-s---ma-']
109;ἄθηλος;['ἄθηλος'];['a-s---mn-']
110;ἄκαιρον;['ἄκαιρος'];['a-s---na-']
111;ἄκανθα;['ἄκανθα'];['n-s---fn-']
112;ἄκανθαν;['ἄκανθα'];['n-s---fa-']
113;ἄκνισον;['ἄκνισος'];['a-s---na-']
114;ἄκραν;['ἄκρος'];['a-s---fa-']
115;ἄκρατον;['ἄκρατος'];['a-s---ma-']
116;ἄκρατος;['ἄκρατος'];['a-s---fn-']
117;ἄκροις;['ἄκρος'];['a-p---md-']
118;ἄκρων;['ἄκρον', 'ἄκρος'];['a-p---ng-', 'n-p---ng-']
119;ἄλειμμα;['ἄλειμμα'];['n-s---nn-']
120;ἄλλαις;['ἄλλος'];['p-p---fd-']
121;ἄλλας;['ἄλλος'];['p-p---fa-']
122;ἄλλην;['ἄλλος'];['p-s---fa-']
123;ἄλλο;['ἄλλος'];['p-s---na-']
124;ἄλλοτε;['ἄλλοτε'];['d--------']
125;ἄλλων;['ἄλλος'];['p-p---mg-', 'p-p---ng-']
126;ἄλλως;['ἄλλος'];['d--------']
127;ἄλογοι;['ἄλογος'];['a-p---fn-']
128;ἄλυποι;['ἄλυπος'];['a-p---fn-']
129;ἄλυπον;['ἄλυπος'];['a-s---nn-', 'a-s---fa-']
130;ἄλυπος;['ἄλυπος'];['a-s---fn-']
131;ἄμμε;['ἐγώ'];['p-p---ca-']
132;ἄν;['ἐάν', 'ἄν'];['c--------', 'g--------']
133;ἄνδρα;['ἀνήρ'];['n-s---ma-']
134;ἄνδρας;['ἀνήρ'];['n-p---ma-']
135;ἄνδρες;['ἀνήρ'];['n-p---mn-']
136;ἄνευ;['ἄνευ'];['r--------']
137;ἄνθρωποι;['ἄνθρωπος'];['n-p---mn-']
138;ἄνθρωπος;['ἄνθρωπος'];['n-s---mn-']
139;ἄνοψον;['ἄνοψος'];['a-s---na-']
140;ἄνπερ;['ἐάν'];['c--------']
141;ἄξιόν;['ἄξιος'];['a-s---nn-']
142;ἄξιον;['ἄξιος'];['a-s---nn-']
143;ἄπειρον;['ἄπειρος'];['a-s---na-']
144;ἄρα;['ἄρα'];['g--------']
145;ἄριστα;['ἀγαθός'];['a-p---nas']
146;ἄριστόν;['ἀγαθός'];['a-s---nns']
147;ἄριστον;['ἀγαθός', 'ἄριστον'];['a-s---mas', 'n-s---na-', 'a-s---nns']
148;ἄρτον;['ἄρτος'];['n-s---ma-']
149;ἄρτου;['ἄρτος'];['n-s---mg-']
150;ἄρτυσις;['ἄρτυσις'];['n-s---fn-']
151;ἄσφυκτος;['ἄσφυκτος'];['a-s---fn-']
152;ἄτοπα;['ἄτοπος'];['a-p---na-']
153;ἄτοπόν;['ἄτοπος'];['a-s---nn-']
154;ἄτοπον;['ἄτοπος'];['a-s---nn-']
155;ἄφθονα;['ἄφθονος'];['a-p---na-']
156;ἄφιλον;['ἄφιλος'];['a-s---ma-']
157;ἄφνω;['ἄφνω'];['d--------']
158;ἀβελτέρως;['ἀβέλτερος'];['d--------']
159;ἀβλαβέστερον;['ἀβλαβής'];['a-s---nac']
160;ἀβλαβεῖς;['ἀβλαβής'];['a-p---mn-']
161;ἀγαθόν;['ἀγαθός'];['a-s---nn-']
162;ἀγαθοῦ;['ἀγαθός'];['a-s---mg-']
163;ἀγαθῶν;['ἀγαθός'];['a-p---ng-']
164;ἀγανακτεῖς;['ἀγανακτέω'];['v2spia---']
165;ἀγαπητῶν;['ἀγαπητός'];['a-p---fg-']
166;ἀγαπώσαις;['ἀγαπάω'];['v-pppafd-']
167;ἀγαστοὶ;['ἀγαστός'];['a-p---mn-']
168;ἀγγέλων;['ἄγγελος'];['n-p---mg-']
169;ἀγγείοις;['ἀγγεῖον'];['n-p---nd-']
170;ἀγεννὲς;['ἀγεννής'];['a-s---na-']
171;ἀγεννῆ;['ἀγεννής'];['a-p---na-', 'a-s---fa-']
172;ἀγνοεῖν;['ἀγνοέω'];['v--pna---']
173;ἀγνοοῦντες;['ἀγνοέω'];['v-pppamn-']
174;ἀγνοοῦσι;['ἀγνοέω'];['v3ppia---']
175;ἀγνοῶ;['ἀγνοέω'];['v1spia---']
176;ἀγνώμονα;['ἀγνώμων'];['a-s---fa-']
177;ἀγομένους;['ἄγω'];['v-pppmma-']
178;ἀγορὰν;['ἀγορά'];['n-s---fa-']
179;ἀγούσης;['ἄγω'];['v-sppafg-']
180;ἀγρίας;['ἄγριος'];['a-s---fg-']
181;ἀγροίκου;['ἄγροικος'];['a-s---mg-']
182;ἀγροικίας;['ἀγροικία'];['n-s---fg-']
183;ἀγρυπνίαις;['ἀγρυπνία'];['n-p---fd-']
184;ἀγρυπνίαν;['ἀγρυπνία'];['n-s---fa-']
185;ἀγῶνα;['ἀγών'];['n-s---ma-']
186;ἀγῶνας;['ἀγών'];['n-p---ma-']
187;ἀγῶσι;['ἀγών'];['n-p---md-']
188;ἀγωνίζεσθαι;['ἀγωνίζομαι'];['v--pnm---']
189;ἀδημονοῦσιν;['ἀδημονέω'];['v3ppia---']
190;ἀδικεῖν;['ἀδικέω'];['v--pna---']
191;ἀδικουμένας;['ἀδικέω'];['v-pppmfa-']
192;ἀέρα;['ἀήρ'];['n-s---ma-']
193;ἀέρας;['ἀήρ'];['n-p---ma-']
194;ἀεὶ;['ἀεί'];['d--------']
195;ἀεί;['ἀεί'];['d--------']
196;ἀηδὲς;['ἀηδής'];['a-s---nn-']
197;ἀηδῆ;['ἀηδής'];['a-p---na-']
198;ἀηδίας;['ἀηδία'];['n-s---fg-']
199;ἀηδῶς;['ἀηδής'];['d--------']
200;ἀθανάτῳ;['ἀθάνατος'];['a-s---md-']
201;ἀθλητὰς;['ἀθλητής'];['n-p---ma-']
202;ἀθληταῖς;['ἀθλητής'];['n-p---md-']
203;ἀθυμίαι;['ἀθυμία'];['n-p---fn-']
204;ἀκάνθης;['ἄκανθα'];['n-s---fg-']
205;ἀκάρπους;['ἄκαρπος'];['a-p---fa-']
206;ἀκαίρως;['ἄκαιρος'];['d--------']
207;ἀκαιρία;['ἀκαιρία'];['n-s---fn-']
208;ἀκόλαστοι;['ἀκόλαστος'];['a-p---fn-']
209;ἀκόλαστον;['ἀκόλαστος'];['a-s---nn-', 'a-s---na-']
210;ἀκολάστους;['ἀκόλαστος'];['a-p---ma-']
211;ἀκορίην;['ἀκορία'];['n-s---fa-']
212;ἀκούειν;['ἀκούω'];['v--pna---']
213;ἀκούοντα;['ἀκούω'];['v-sppama-']
214;ἀκοῦσαι;['ἀκούω'];['v--ana---']
215;ἀκοῦσαί;['ἀκούω'];['v--ana---']
216;ἀκράτῳ;['ἄκρατος'];['a-s---nd-']
217;ἀκραιφνὴς;['ἀκραιφνής'];['a-s---fn-']
218;ἀκρασία;['ἀκρασία'];['n-s---fn-']
219;ἀκρασίᾳ;['ἀκρασία'];['n-s---fd-']
220;ἀκρασίαν;['ἀκρασία'];['n-s---fa-']
221;ἀκριβεῖς;['ἀκριβής'];['a-p---ma-']
222;ἀκριβὴς;['ἀκριβής'];['a-s---fn-']
223;ἀκριβῆ;['ἀκριβής'];['a-s---fa-']
224;ἀκροατὴς;['ἀκροατής'];['n-s---mn-']
225;ἀκτῆς;['ἀκτή'];['n-s---fg-']
226;ἀκώλυτον;['ἀκώλυτος'];['a-s---na-']
227;ἀλέας;['ἀλέα'];['n-s---fg-']
228;ἀλεεινῇ;['ἀλεεινός'];['a-s---fd-']
229;ἀλεῖπται;['ἀλείπτης'];['n-p---mn-']
230;ἀλειπτῶν;['ἀλείπτης'];['n-p---mg-']
231;ἀλεκτορίδων;['ἀλεκτορίς'];['n-p---fg-']
232;ἀληθὲς;['ἀληθής'];['a-s---nn-', 'a-s---na-']
233;ἀληθές;['ἀληθής'];['a-s---nn-']
234;ἀληθέστερον;['ἀληθής'];['a-s---nac']
235;ἀληθινὸν;['ἀληθινός'];['a-s---ma-']
236;ἀληθῶς;['ἀληθής'];['d--------']
237;ἀλκυόσιν;['ἀλκυών'];['n-p---fd-']
238;ἀλλὰ;['ἀλλά'];['c--------']
239;ἀλλότριαι;['ἀλλότριος'];['a-p---fn-']
240;ἀλλοτρίοις;['ἀλλότριος'];['a-p---nd-']
241;ἀλλοτρίου;['ἀλλότριος'];['a-s---mg-']
242;ἀλλοτρίῳ;['ἀλλότριος'];['a-s---nd-']
243;ἀλλ’;['ἀλλά'];['c--------']
244;ἀλούτους;['ἄλουτος'];['a-p---ma-', 'a-p---fa-']
245;ἀλύπους;['ἄλυπος'];['a-p---fa-']
246;ἀλύπῳ;['ἄλυπος'];['a-s---nd-']
247;ἀμαυραῖς;['ἀμαυρός'];['a-p---fd-']
248;ἀμβλὺ;['ἀμβλύς'];['a-s---na-']
249;ἀμβλύνει;['ἀμβλύνω'];['v3spia---']
250;ἀμέλει;['ἀμέλει'];['d--------']
251;ἀμέτρως;['ἄμετρος'];['d--------']
252;ἀμελεῖν;['ἀμελέω'];['v--pna---']
253;ἀμετάστατον;['ἀμετάστατος'];['a-s---na-']
254;ἀμεταμέλητον;['ἀμεταμέλητος'];['a-s---fa-']
255;ἀμφότερα;['ἀμφότερος'];['a-p---nn-']
256;ἀμφοτέρων;['ἀμφότερος'];['a-p---ng-']
257;ἀνὰ;['ἀνά'];['r--------']
258;ἀνάγκαι;['ἀνάγκη'];['n-p---fn-']
259;ἀνάγκη;['ἀνάγκη'];['n-s---fn-']
260;ἀνάγκης;['ἀνάγκη'];['n-s---fg-']
261;ἀνάγνωσις;['ἀνάγνωσις'];['n-s---fn-']
262;ἀνάπαλιν;['ἀνάπαλιν'];['d--------']
263;ἀνάρμοστόν;['ἀνάρμοστος'];['a-s---nn-']
264;ἀναβαλλόμενοι;['ἀναβάλλω'];['v-pppmmn-']
265;ἀναγιγνώσκειν;['ἀναγιγνώσκω'];['v--pna---']
266;ἀναγιγνώσκοντας;['ἀναγιγνώσκω'];['v-pppama-']
267;ἀναγκάζει;['ἀναγκάζω'];['v3spia---']
268;ἀναγκάζεται;['ἀναγκάζω'];['v3spim---']
269;ἀναγκάζονται;['ἀναγκάζω'];['v3ppim---']
270;ἀναγκάζοντας;['ἀναγκάζω'];['v-pppama-']
271;ἀναγκαίαις;['ἀναγκαῖος'];['a-p---fd-']
272;ἀναγκαίαν;['ἀναγκαῖος'];['a-s---fa-']
273;ἀναγκαίας;['ἀναγκαῖος'];['a-p---fa-']
274;ἀναγκαίων;['ἀναγκαῖος'];['a-p---mg-', 'a-p---ng-']
275;ἀναγκαῖα;['ἀναγκαῖος'];['a-p---na-']
276;ἀναγκαῖον;['ἀναγκαῖος'];['a-s---na-']
277;ἀναγνόντα;['ἀναγιγνώσκω'];['v-sapama-']
278;ἀναδίδωσιν;['ἀναδίδωμι'];['v3spia---']
279;ἀναδόσεις;['ἀνάδοσις'];['n-p---fa-']
