;form;lemmi;postag
0;;[None];[None]
1;(;['('];['u--------']
2;);[')'];['u--------']
3;,;[','];['u--------']
4;-δὲ;['δέ'];['c--------']
5;-δ’;['δέ'];['c--------']
6;-τε;['τε'];['c--------']
7;-τ’;['τε'];['c--------']
8;.;['.'];['u--------']
9;";";"[';']";['u--------']
10;E;['E'];['z--------']
11;·;['·'];['u--------']
12;Ἄθω;['Ἄθως'];['n-s---ma-']
13;Ἄρεως;['Ἄρης'];['n-s---mg-']
14;Ἀδράστου;['Ἄδραστος'];['n-s---mg-']
15;Ἀθηναίοις;['Ἀθηναῖος'];['a-p---md-']
16;Ἀθηναίους;['Ἀθηναῖος'];['a-p---ma-']
17;Ἀθηναῖοι;['Ἀθηναῖος'];['a-p---mn-']
18;Ἀμαζόνες;['Ἀμαζών'];['n-p---fn-']
19;Ἀργείων;['Ἀργεῖος'];['a-p---mg-']
20;Ἀρτεμίσιον;['Ἀρτεμίσιον'];['n-s---na-']
21;Ἀσίας;['Ἀσία'];['n-s---fg-']
22;Αἴγιναν;['Αἴγινα'];['n-s---fa-']
23;Αἴγυπτόν;['Αἴγυπτος'];['n-s---fa-']
24;Αἰγίνης;['Αἰγίνη'];['n-s---fg-']
25;Αἰγινήτας;['Αἰγινήτης'];['n-p---ma-']
26;Γεράνειαν;['Γερανεία'];['n-s---fa-']
27;Ἐλευσῖνι;['Ἐλευσίς'];['n-s---fd-']
28;Ἕλληνας;['Ἕλλην'];['n-p---ma-']
29;Ἕλλησι;['Ἕλλην'];['n-p---md-']
30;Ἕλλησιν;['Ἕλλην'];['n-p---md-']
31;Ἑλλὰς;['Ἑλλάς'];['n-s---fn-']
32;Ἑλλάδα;['Ἑλλάς'];['n-s---fa-']
33;Ἑλλάδι;['Ἑλλάς'];['n-s---fd-']
34;Ἑλλάδος;['Ἑλλάς'];['n-s---fg-']
35;Ἑλλήνων;['Ἕλλην'];['n-p---mg-']
36;Ἑλλήσποντον;['Ἑλλήσποντος'];['n-s---ma-']
37;Ἑλληνὶς;['Ἑλληνίς'];['n-s---fn-']
38;Ἑλληνικοῦ;['Ἑλληνικός'];['a-s---mg-']
39;Ἑλλησπόντου;['Ἑλλήσποντος'];['n-s---mg-']
40;Ἑλλησπόντῳ;['Ἑλλήσποντος'];['n-s---md-']
41;Εὐρυσθέα;['Εὐρυσθεύς'];['n-s---ma-']
42;Εὐρυσθέως;['Εὐρυσθεύς'];['n-s---mg-']
43;Εὐρώπῃ;['Εὐρώπη'];['n-s---fd-']
44;Εὐρώπην;['Εὐρώπη'];['n-s---fa-']
45;Ἡρακλέους;['Ἡρακλῆς'];['n-s---mg-']
