;form;lemmi;postag
0;,;[','];['u--------']
1;.;['.'];['u--------']
2;·;['·'];['u--------']
3;Ἀκράγαντος;['Ἀκράγας'];['n-s---mg-']
4;ἄκρα;['ἄκρον'];['n-p---na-']
5;ἄμβροτος;['ἄμβροτος'];['a-s---mn-']
6;ἄστυ;['ἄστυ'];['n-s---na-']
7;ἀγαθῶν;['ἀγαθός'];['a-p---ng-']
8;ἀν’;['ἀνά'];['r--------']
9;ἁλὸς;['ἅλς'];['n-s---fg-']
10;γάρ;['γάρ'];['g--------']
11;γενόμην;['γίγνομαι'];['v1saim---']
12;δ’;['δέ'];['c--------']
13;ἔμπυρος;['ἔμπυρος'];['a-s---mn-']
14;ἔοικεν;['ἔοικα'];['v3sria---']
15;ἔργων;['ἔργον'];['n-p---ng-']
16;ἐγὼ;['ἐγώ'];['p-s---cn-']
17;ἐξ;['ἐκ'];['r--------']
18;ἤδη;['ἤδη'];['d--------']
19;θάμνος;['θάμνος'];['n-s---mn-']
20;θαλείοις;['θάλεια'];['a-p---nd-']
21;θεὸς;['θεός'];['n-s---mn-']
22;θνητός;['θνητός'];['a-s---mn-']
23;ἰχθῦς;['ἰχθῦς'];['n-p---mn-']
24;καὶ;['καί'];['c--------']
25;κατὰ;['κατά'];['r--------']
26;κόρη;['κόρη'];['n-s---fn-']
27;κοῦρός;['κοῦρος'];['n-s---mn-']
28;μέγα;['μέγας'];['a-s---na-']
29;μελεδήμονες;['μελεδήμων'];['a-p---mn-']
30;μετὰ;['μετά'];['r--------']
31;ναίετ’;['ναίω'];['v2ppia---']
32;ξανθοῦ;['ξανθός'];['a-s---mg-']
33;οἰωνός;['οἰωνός'];['n-s---mn-']
34;οἳ;['ὅς'];['p-p---mn-']
35;οὐκέτι;['οὐκέτι'];['d--------']
36;πᾶσι;['πᾶς'];['p-p---md-']
37;περίστεπτος;['περίστεπτος'];['a-s---mn-']
38;πόλιος;['πόλις'];['n-s---fg-']
39;ποτ’;['ποτέ'];['d--------']
40;πωλεῦμαι;['πωλέομαι'];['v1spim---']
41;στέφεσίν;['στέφος'];['n-p---nd-']
42;ταινίαις;['ταινία'];['n-p---fd-']
43;τε;['τε'];['c--------']
44;τετιμένος;['τίω'];['v-srpmmn-']
45;τ’;['τε'];['c--------']
46;ὔμμιν;['σύ'];['p-p---cd-']
47;φίλοι;['φίλος'];['a-p---mv-']
48;χαίρετ’;['χαίρω'];['v2ppma---']
49;ὦ;['ὦ'];['i--------']
50;ὥσπερ;['ὥσπερ'];['c--------']
