;form;lemmi;postag
0;,;[','];['u--------']
1;.;['.'];['u--------']
2;E;['E'];['z--------']
3;G?;['G'];['z--------']
4;·;['·'];['u--------']
5;Ζεῦξις;['Ζεῦξις'];['n-s---fn-']
6;Ἡράκλεια;['Ἡράκλεια'];['n-s---fn-']
7;ἀνδρῶν;['ἀνήρ'];['n-p---mg-']
8;δέ;['δέ'];['c--------']
9;δείξας;['δείκνυμι'];['v-sapamn-']
10;δεύτερ’;['δεύτερος'];['a-p---na-']
11;δοκῶ;['δοκέω'];['v1spia---']
12;δ’;['δέ'];['c--------']
13;ἔχειν;['ἔχω'];['v--pna---']
14;εἰ;['εἰ'];['c--------']
15;ἡμᾶς;['ἐγώ'];['p-p---ca-']
16;ἡμετέρης;['ἡμέτερος'];['a-s---fg-']
17;νικάτω;['νικάω'];['v3spma---']
18;ὄνομ’;['ὄνομα'];['n-s---nn-']
19;οὐχὶ;['οὐ'];['d--------']
20;πατρίς;['πατρίς'];['n-s---fn-']
21;πείρατά;['πεῖραρ'];['n-p---na-']
22;τὰ;['ὁ'];['l-p---na-']
23;τέχνης;['τέχνη'];['n-s---fg-']
24;τις;['τις'];['p-s---cn-']
25;φησιν;['φημί'];['v3spia---']
26;–⏑;['–⏑'];['z--------']
