;form;lemmi;postag
0;"""";"['""']";['u--------']
1;,;[','];['u--------']
2;-δὲ;['δέ'];['c--------']
3;.;['.'];['u--------']
4;";";"[';']";['u--------']
5;E;['E'];['z--------']
6;·;['·'];['u--------']
7;Ἄδωνιν;['Ἄδωνις'];['n-s---ma-']
8;Ἄσκρα;['Ἄσκρη'];['n-s---fn-']
9;Ἀηδών;['Ἀηδών'];['n-s---mn-']
10;Ἀλκαίῳ;['Ἀλκαῖος'];['n-s---md-']
11;Ἀλκείδας;['Ἀλκείδης'];['n-s---mn-']
12;Ἀλκυόνος;['Ἀλκυών'];['n-s---mg-']
13;Ἀοῦς;['Ἀώς'];['n-s---mg-']
14;Ἀπόλλων;['Ἀπόλλων'];['n-s---mn-']
15;Ἀρεθοίσας;['Ἀρεθοῖσα'];['n-s---fg-']
16;Ἀρχιλόχοιο;['Ἀρχίλοχος'];['n-s---mg-']
17;Ἀτρείδαν;['Ἀτρείδης'];['n-s---ma-']
18;Ἀφροδίταν;['Ἀφροδίτη'];['n-s---fa-']
19;Ἀχὼ;['Ἀχώ'];['n-s---fn-']
20;Αἰτναίαισιν;['Αἰτναῖος'];['a-p---fd-']
21;Αὐσονικᾶς;['Αὐσονική'];['n-p---fg-']
22;Βίων;['Βίων'];['n-s---mn-', 'n-s---mv-']
23;Βίωνα;['Βίων'];['n-s---ma-']
24;Βίωνος;['Βίων'];['n-s---mg-']
25;Βιστονίαις;['Βιστονία'];['n-p---fd-']
26;Βοιωτίδες;['Βοιωτίς'];['n-p---fn-']
27;Γαλάτεια;['Γαλάτεια'];['n-s---fn-']
28;Δίκα;['Δίκη'];['n-s---fv-']
29;Δώριον;['Δώριος'];['a-s---nn-', 'a-s---na-']
30;Δώριος;['Δώριος'];['a-s---mn-']
31;Δωρὶς;['Δωρίς'];['n-s---fn-']
32;Δωρίδος;['Δωρίς'];['n-s---fg-']
33;Ἔρωτα;['Ἔρως'];['n-s---ma-']
34;Ἔρωτες;['Ἔρως'];['n-p---mn-']
35;Εὐρυδίκειαν;['Εὐρυδίκεια'];['n-s---fa-']
36;Ἡσιόδοιο;['Ἡσίοδος'];['n-s---mg-']
37;Θέτιδος;['Θέτις'];['n-s---fg-']
38;Θεόκριτος;['Θεόκριτος'];['n-s---mn-']
39;Καλλιόπας;['Καλλιόπη'];['n-s---fg-']
40;Κῆϋξ;['Κῆϋξ'];['n-s---mn-']
41;Κρανίδες;['Κρανίς'];['n-p---fn-']
42;Κύκλωπι;['Κύκλωψ'];['n-s---md-']
43;Κύπρις;['Κύπρις'];['n-s---fn-']
44;Κώρᾳ;['Κώρα'];['n-s---fd-']
45;Λέσβος;['Λέσβος'];['n-s---fn-']
46;Ληθαῖον;['Λήθαιος'];['a-s---na-']
47;Μέλη;['Μέλης'];['n-s---mv-']
48;Μέμνονος;['Μέμνων'];['n-s---mg-']
49;Μενέλαον;['Μενέλαος'];['n-s---ma-']
50;Μιτυλάνα;['Μιτυλήνη'];['n-s---fn-']
51;Μοίσας;['Μοῦσα'];['n-p---fa-']
52;Μοῖσαι;['Μοῖσα'];['n-p---fv-']
53;Μοισᾶν;['Μοῦσα'];['n-p---fg-']
54;Νύμφαισι;['Νύμφαι'];['n-p---fd-']
55;Νύμφαισιν;['Νύμφαι'];['n-p---fd-']
56;Ὀδυσσεύς;['Ὀδυσσεύς'];['n-s---mn-']
57;Ὀρφέϊ;['Ὀρφεύς'];['n-s---md-']
58;Ὀρφεὺς;['Ὀρφεύς'];['n-s---mn-']
59;Ὀρφεύς;['Ὀρφεύς'];['n-s---mn-']
60;Ὅμηρος;['Ὅμηρος'];['n-s---mn-']
61;Οἰαγρίσιν;['Οἰαγρίς'];['n-p---fd-']
62;Πάρος;['Πάρος'];['n-s---fn-']
63;Πᾶνα;['Πάν'];['n-s---ma-']
64;Πᾶνες;['Πάν'];['n-p---mn-']
65;Παγασίδος;['Παγασίς'];['n-s---fg-']
66;Πανὶ;['Πάν'];['n-s---md-']
67;Πίνδαρον;['Πίνδαρος'];['n-s---ma-']
68;Πλουτέϊ;['Πλουτεύς'];['n-s---md-']
69;Πλουτέος;['Πλουτεύς'];['n-s---mg-']
70;Πλουτῆι;['Πλουτεύς'];['n-s---md-']
71;Πλουτῆϊ;['Πλουτεύς'];['n-s---md-']
72;Πρίηποι;['Πρίαπος'];['n-p---mn-']
73;Σάτυροι;['Σάτυρος'];['n-p---mn-']
74;Σαπφῶς;['Σαπφώ'];['n-s---fg-']
75;Σειρήν;['Σειρήν'];['n-s---fn-']
76;Σικελά;['Σικελός'];['a-s---fn-']
77;Σικελικαὶ;['Σικελικός'];['a-p---fv-']
78;Σικελικόν;['Σικελικός'];['a-s---na-']
79;Σικελοῖς;['Σικελός'];['a-p---md-']
80;Στρυμόνιοι;['Στρυμόνιος'];['a-p---mv-']
81;Συρακοσίοισι;['Συρακούσιος'];['a-p---md-']
82;Τάρταρον;['Τάρταρος'];['n-s---ma-']
83;Τήϊον;['Τήϊος'];['a-s---na-']
84;Τυνδαρέοιο;['Τυνδάρεως'];['n-s---mg-']
85;Χελιδών;['Χελιδών'];['n-s---fn-']
86;ἂν;['ἄν'];['g--------']
87;ἄγε;['ἄγε'];['g--------']
88;ἄγκεσι;['ἄγκος'];['n-p---nd-']
89;ἄειδον;['ἀείδω'];['v1siia---']
90;ἄεισε;['ἀείδω'];['v3saia---']
91;ἄεισεν;['ἀείδω'];['v3saia---']
92;ἄλγεσιν;['ἄλγος'];['n-p---nd-']
93;ἄλγος;['ἄλγος'];['n-s---nn-', 'n-s---nv-']
94;ἄλλο;['ἄλλος'];['p-s---na-']
95;ἄλλοις;['ἄλλος'];['p-p---md-']
96;ἄλλον;['ἄλλος'];['p-s---ma-']
97;ἄλσεα;['ἄλσος'];['n-p---na-']
98;ἄμελγε;['ἀμέλγω'];['v3siia---']
99;ἄμμες;['ἐγώ'];['p-p---cn-']
100;ἄνδρες;['ἀνήρ'];['n-p---mn-']
101;ἄνηθον;['ἄνηθον'];['n-s---nn-']
102;ἄνθεα;['ἄνθος'];['n-p---nn-', 'n-p---na-']
103;ἄρχετε;['ἄρχω'];['v2ppma---']
104;ἄστεα;['ἄστυ'];['n-p---na-']
105;ἄστυ;['ἄστυ'];['n-s---na-']
106;ἄφωνα;['ἄφωνος'];['a-p---nn-']
107;ᾆδεν;['ἀείδω'];['v3siia---']
108;ἆσθμα;['ἆσθμα'];['n-s---nn-']
109;ᾀόσι;['ἠιών'];['n-p---fd-']
110;ἀγγείλατε;['ἀγγέλλω'];['v2pama---']
111;ἀγέλαισιν;['ἀγέλη'];['n-p---fd-']
112;ἀγέραστος;['ἀγέραστος'];['a-s---fn-']
113;ἀδόνες;['ἀηδών'];['n-p---fn-']
114;ἀδονίδες;['ἀηδονίς'];['n-p---fn-']
115;ἀεὶ;['ἀεί'];['d--------']
116;ἀείδει;['ἀείδω'];['v3spia---']
117;ἀείδων;['ἀείδω'];['v-sppamn-']
118;ἀϊόνεσσι;['ἠιών'];['n-p---fd-']
119;ἀκουσαίμαν;['ἀκούω'];['v1saom---']
120;ἀλλὰ;['ἀλλά'];['c--------']
121;ἀλλάλαισιν;['ἀλλήλων'];['p-p---fd-']
122;ἀλλ’;['ἀλλά'];['c--------']
123;ἀμφότεροι;['ἀμφότερος'];['a-p---mn-']
124;ἀνάκοοι;['ἀνήκοος'];['a-p---mn-']
125;ἀνάμερος;['ἀνάμεσος'];['a-s---mn-']
126;ἀνεμῶναι;['ἀνεμώνη'];['n-p---fv-']
127;ἀντὶ;['ἀντί'];['r--------']
128;ἀντίον;['ἀντίος'];['a-s---na-']
129;ἀν’;['ἀνά'];['r--------']
130;ἀοιδά;['ἀοιδή'];['n-s---fn-']
131;ἀοιδάν;['ἀοιδή'];['n-s---fa-']
132;ἀοιδᾶς;['ἀοιδή'];['n-s---fg-']
133;ἀοιδὸν;['ἀοιδός'];['n-s---ma-']
134;ἀπέλειπες;['ἀπολείπω'];['v2siia---']
135;ἀποθνᾴσκοντα;['ἀποθνῄσκω'];['v-sppama-']
136;ἀποπνείοιτε;['ἀποπνέω'];['v2ppoa---']
137;ἀποφθιμένοιο;['ἀποφθίνω'];['v-sapmmg-']
138;ἀπώλετο;['ἀπόλλυμι'];['v3saim---']
139;ἀτέρμονα;['ἀτέρμων'];['a-s---ma-']
140;ἀχὰ;['ἠχή'];['n-s---fn-']
141;ἀῴοισιν;['ἀῷος'];['a-p---nd-']
142;ἁ;['ὁ'];['l-s---fn-']
143;ἃς;['ὅς'];['p-p---fa-']
144;ᾅδει;['ἀείδω'];['v3spia---']
145;ᾅδειν;['ἀείδω'];['v--pna---']
146;ἅδιον;['ἡδύς'];['a-s---nnc']
147;ἅλα;['ἅλς'];['n-s---fa-']
148;ἅλμας;['ἅλμη'];['n-s---fg-']
149;ἅν;['ὅς'];['p-p---na-']
150;ἅντε;['ἄντομαι'];['v3siia---']
151;ἅς;['ὅς'];['p-p---fa-']
152;ᾇ;['ὅς'];['p-s---fd-']
153;ἁδέα;['ἡδύς'];['a-s---fa-']
154;ἁδύ;['ἡδύς'];['a-s---na-']
155;αἴλινα;['αἴλινος'];['a-p---na-']
156;αἴλινά;['αἴλινος'];['a-p---na-']
157;αἰαῖ;['αἰαῖ'];['i--------']
158;αἱ;['ὁ'];['l-p---fn-']
159;αἳ;['ὁ'];['l-p---fn-']
160;αἵ;['ὅς'];['p-p---fn-']
161;αὖ;['αὖ'];['d--------']
162;αὐτὰρ;['ἀτάρ'];['g--------']
163;αὐτὸ;['αὐτός'];['p-s---na-']
164;αὐτὸς;['αὐτός'];['p-s---mn-']
165;αὐτῷ;['αὐτός'];['p-s---md-']
166;βάμβανε;['βαμβαίνω'];['v2spma---']
167;βάτραχον;['βάτραχος'];['n-s---ma-']
168;βόας;['βοῦς'];['n-p---ca-']
169;βόες;['βοῦς'];['n-p---cn-']
170;βόσκετ’;['βόσκω'];['v3spim---']
171;βούτα;['βούτης'];['n-d---mv-']
172;βούτας;['βούτης'];['n-p---ma-']
173;βουκόλος;['βούκολος'];['n-s---mn-']
174;βουκολιάζευ;['βουκολιάζομαι'];['v2spmm---']
175;βουκολικᾶς;['βουκολικός'];['a-s---fg-']
176;βροτὸς;['βροτός'];['n-s---mn-']
177;γὰρ;['γάρ'];['g--------']
178;γᾷ;['γῆ'];['n-s---fd-']
179;γέντο;['γέντο'];['v3saim---']
180;γεραίρων;['γεραίρω'];['v-sppamn-']
181;γῆρας;['γῆρας'];['n-s---nn-']
182;γλάγος;['γλάγος'];['n-s---na-']
183;γλαυκοῖς;['γλαυκός'];['a-p---nd-']
184;γλυκερὸν;['γλυκύς'];['a-s---nn-']
185;γοάει;['γοάω'];['v3spia---']
186;γοάοισθε;['γοάω'];['v2ppom---']
187;γοάοντι;['γοάω'];['v-sppamd-']
188;γοεροῖς;['γοερός'];['a-p---nd-']
189;γράμματα;['γράμμα'];['n-p---na-']
190;δάκρυα;['δάκρυον'];['n-p---nn-', 'n-p---na-']
191;δακρύεις;['δακρύω'];['v2spia---']
192;δακρυχέων;['δακρυχέων'];['v-sppamn-']
193;δὲ;['δέ'];['c--------']
194;δέ;['δέ'];['c--------']
195;δένδρεα;['δένδρον'];['n-p---nn-']
196;δεῖ;['δέω'];['v3spia---']
197;δειμαίνοι;['δειμαίνω'];['v3spoa---']
198;δεύτερα;['δεύτερος'];['a-p---na-']
199;δεύτερον;['δεύτερος'];['a-s---nn-']
200;διδάξαο;['διδάσκω'];['v2saim---']
201;δόμον;['δόμος'];['n-s---ma-']
202;δονάκεσσι;['δόναξ'];['n-p---md-']
203;δοῦναι;['δίδωμι'];['v--ana---']
204;δρυσὶν;['δρῦς'];['n-p---fd-']
205;δυνάμαν;['δύναμαι'];['v3saia---', 'v1saia---']
206;δῶρα;['δῶρον'];['n-p---na-']
207;δ’;['δέ'];['c--------']
208;ἔβλεπεν;['βλέπω'];['v3siia---']
209;ἔδοξεν;['δοκέω'];['v3saia---']
210;ἔδωκεν;['δίδωμι'];['v3saia---']
211;ἔκλαυσε;['κλαίω'];['v3saia---']
212;ἔκψυγεν;['ἐκψύχω'];['v3paip---']
213;ἔμελπε;['μέλπω'];['v3siia---']
214;ἔπαιζεν;['παίζω'];['v3siia---']
215;ἔπινε;['πίνω'];['v3siia---']
216;ἔπλησας;['πίμπλημι'];['v2saia---']
217;ἔριψε;['ῥίπτω'];['v3saia---']
218;ἔρρευσε;['ῥέω'];['v3saia---']
219;ἔσσεαι;['εἰμί'];['v2sfim---']
220;ἔτερπεν;['τέρπω'];['v3siia---']
221;ἔτερπες;['τέρπω'];['v2siia---']
222;ἔτευχε;['τεύχω'];['v3siia---']
223;ἔτι;['ἔτι'];['d--------']
224;ἔτος;['ἔτος'];['n-s---na-']
225;ἔτρεφεν;['τρέφω'];['v3siia---']
226;ἔφευγεν;['φεύγω'];['v3siia---']
227;ἔχεν;['ἔχω'];['v3siia---']
228;ἐγλυκάνθη;['γλυκαίνω'];['v3saip---']
229;ἐγὼ;['ἐγώ'];['p-s---cn-']
230;ἐγώ;['ἐγώ'];['p-s---cn-']
231;ἐδίδασκε;['διδάσκω'];['v3siia---']
232;ἐθέλοντι;['ἐθέλω'];['v-sppamd-']
233;ἐκώκυον;['κωκύω'];['v3piia---']
234;ἐλίγαινε;['λιγαίνω'];['v3siia---']
235;ἐμαράνθη;['μαραίνω'];['v3saip---']
236;ἐμοὶ;['ἐγώ'];['p-s---cd-']
237;ἐν;['ἐν'];['r--------']
238;ἐνὶ;['ἐν'];['r--------']
239;ἐνόμευε;['νομεύω'];['v3siia---']
240;ἐπὰν;['ἐπάν'];['c--------']
241;ἐπὶ;['ἐπί'];['r--------']
242;ἐπ’;['ἐπί'];['r--------']
243;ἐράσμιος;['ἐράσμιος'];['a-s---mn-']
244;ἐραννά;['ἐραννός'];['a-s---fn-']
245;ἐρεῖσαι;['ἐρείδω'];['v--ana---']
246;ἐρημαίαισι;['ἐρημαῖος'];['a-p---fd-']
247;ἐρημαίαισιν;['ἐρημαῖος'];['a-p---fd-']
248;ἐρόεντα;['ἐρόεις'];['a-p---na-']
249;ἐς;['εἰς'];['r--------']
250;ἐσσεῖθ’;['εἰμί'];['v3sfim---']
251;ἐστὶν;['εἰμί'];['v3spia---']
252;ἕζετ’;['ἕζομαι'];['v3spim---']
253;ἑζομέναν;['ἕζομαι'];['v-sppmfa-']
254;εἰ;['εἰ'];['c--------']
255;εἴπατε;['λέγω'];['v2pama---']
256;εἶ;['εἰμί'];['v2spia---']
257;εἰναλίαισι;['ἐνάλιος'];['a-p---fd-']
258;εἰς;['εἰς'];['r--------']
259;εἰσέτι;['εἰσέτι'];['d--------']
260;εὖ;['εὖ'];['d--------']
261;εὐθαλὲς;['εὐθηλής'];['a-s---na-']
262;εὕδομες;['εὕδω'];['v1ppia---']
263;ζώοντι;['ζάω'];['v-sppamd-']
264;ἢ;['ἤ'];['c--------']
265;ἤρεθε;['ἐρ́εθω'];['v3siia---']
266;ἦδες;['ἐσθίω'];['v2siia---']
267;ἦλθε;['ἔρχομαι'];['v3saia---']
268;ἦνθον;['ἔρχομαι'];['v1saia---']
269;ἠδὲ;['ἠδέ'];['c--------']
270;ἥμενος;['ἧμαι'];['v-srpmmn-']
271;ἡμεῖς;['ἐγώ'];['p-p---cn-']
272;θάνωμες;['θνῄσκω'];['v1pasa---']
273;θαλάσσας;['θάλασσα'];['n-p---fa-']
274;θήσει;['τίθημι'];['v3sfia---']
275;θρασὺς;['θρασύς'];['a-s---mn-']
276;θρήνησεν;['θρηνέω'];['v3saia---']
277;θρηνεῖ;['θρηνέω'];['v3spia---']
278;θύγατρα;['θυγάτηρ'];['n-s---fa-']
279;ἴαχε;['ἰάχω'];['v3siia---']
280;ἴδοιμι;['ὁράω'];['v1saoa---']
281;ἴσον;['ἴσος'];['a-s---nn-']
282;ἱμερόεντα;['ἱμερόεις'];['a-s---ma-']
283;ἱπτάμενος;['πέτομαι'];['v-sppmmn-']
284;κα-;['καί'];['c--------']
285;κάτθανε;['καταθνῄσκω'];['v3saia---']
286;κᾶπον;['κᾶπος'];['n-s---ma-']
287;καθεζόμεναι;['καθέζομαι'];['v-pppmfn-']
288;καθ’;['κατά'];['r--------']
289;και;['και'];['u--------']
290;καὶ;['καί'];['c--------']
291;καί;['καί'];['c--------']
292;καινῷ;['καινός'];['a-s---nd-']
293;καλὰ;['καλός'];['a-s---fn-']
294;καλὰν;['καλός'];['a-s---fa-']
295;καλάμοις;['κάλαμος'];['n-p---md-']
296;καλέοντι;['καλέω'];['v-sppamd-']
297;καλὸν;['καλός'];['a-s---ma-', 'a-s---nn-', 'a-s---na-']
298;καλὸς;['καλός'];['a-s---mn-']
299;καρπὸν;['καρπός'];['n-s---ma-']
300;καρτεροί;['καρτερός'];['a-p---mn-']
301;κατὰ;['κατά'];['r--------']
302;καταβὰς;['καταβαίνω'];['v-sapamn-']
303;κατωδύραντο;['κατοδύρομαι'];['v3paim---']
304;κείνα;['ἐκεῖνος'];['p-s---fn-']
305;κεῖνος;['ἐκεῖνος'];['p-s---mn-']
306;κεν;['ἄν'];['g--------']
307;κεράσαι;['κεράννυμι'];['v--ana---']
