;form;lemmi;postag
0;"""";"['""']";['u--------']
1;,;[','];['u--------']
2;-δὲ;['δέ'];['b--------', 'c--------']
3;-δέ;['δέ'];['c--------']
4;-δ’;['δέ'];['b--------', 'c--------']
5;-θ’;['τε'];['b--------', 'c--------']
6;-τε;['τε'];['b--------', 'c--------']
7;-τ’;['τε'];['b--------', 'c--------']
8;.;['.'];['u--------']
9;";";"[';']";['u--------']
10;E;['E'];['z--------']
11;·;['·'];['u--------']
12;Ἄβελα;['Ἄβελα'];['n-----fa-']
13;Ἄβιλα;['Ἄβιλα'];['n-s---fn-']
14;Ἄζωτόν;['Ἄζωτος'];['n-s---ma-']
15;Ἄζωτον;['Ἄζωτος'];['n-s---ma-']
16;Ἄζωτος;['Ἄζωτος'];['n-s---mn-']
17;Ἄκαιρον;['ἄκαιρος'];['a-s---ma-']
18;Ἄκρα;['Ἄκρα'];['n-s---fn-']
19;Ἄκρας;['Ἄκρα'];['n-s---fg-']
20;Ἄκτιον;['Ἄκτιον'];['n-s---na-']
21;Ἄλπεσιν;['Ἄλπεις'];['n-p---fd-']
22;Ἄνανός;['Ἄνανος'];['n-s---mn-']
23;Ἄνανον;['Ἄνανος'];['n-s---ma-']
24;Ἄνανος;['Ἄνανος'];['n-s---mn-']
25;Ἄννιον;['Ἄννιος'];['n-s---ma-']
26;Ἄραβα;['Ἄραψ'];['n-s---ma-']
27;Ἄραβας;['Ἄραψ'];['n-p---ma-']
28;Ἄραβες;['Ἄραψ'];['n-p---mn-']
29;Ἄραβι;['Ἄραψ'];['n-s---md-']
30;Ἄραβος;['Ἄραψ'];['n-s---mg-']
31;Ἄραψ;['Ἄραψ'];['n-s---mn-']
32;Ἄραψι;['Ἄραψ'];['n-p---md-']
33;Ἄραψιν;['Ἄραψ'];['n-s---md-']
34;Ἄρβηλα;['Ἄρβηλα'];['n-s---fa-']
35;Ἄργος;['Ἄργος'];['n-s---na-']
36;Ἄρειον;['Ἄρειος'];['a-s---ma-', 'n-s---ma-']
37;Ἀβράμου;['Ἀβράμος'];['n-s---mg-']
38;Ἀγγαῖος;['Ἀγγαῖος'];['a-s---mn-']
39;Ἀγησίλαον;['Ἀγησίλαος'];['n-s---ma-']
40;Ἀγρίππα;['Ἀγρίππας'];['n-s---mg-']
41;Ἀγρίππᾳ;['Ἀγρίππας'];['n-s---md-']
42;Ἀγρίππαν;['Ἀγρίππας'];['n-s---ma-']
43;Ἀγρίππας;['Ἀγρίππας'];['n-s---mn-']
44;Ἀγρίππειον;['Ἀγρίππειον', 'Ἀγρίππειος'];['a-s---ma-', 'n-s---na-']
45;Ἀγριππίνης;['Ἀγριππῖνα'];['n-s---fg-']
46;Ἀγριππιὰς;['Ἀγριππιάς'];['n-s---fn-']
47;Ἀγριππιάδα;['Ἀγριππίας'];['n-s---fa-']
48;Ἀδίδοις;['Ἄδιδα'];['n-p---nd-']
49;Ἀδιαβηνὴ;['Ἀδιαβηνή'];['n-s---fn-']
50;Ἀδιαβηνῆς;['Ἀδιαβηνή'];['n-s---fg-']
51;Ἀδιαβηνός;['Ἀδιαβηνός'];['n-s---mn-']
52;Ἀδιαβηνούς;['Ἀδιαβηνός'];['n-p---ma-']
53;Ἀδιαβηνῶν;['Ἀδιαβηνός'];['n-p---mg-']
54;Ἀδώρεος;['Ἀδώρεος'];['n-s---mn-']
55;Ἀδωρεὸν;['Ἀδωρεόν'];['n-s---na-']
56;Ἀζώτου;['Ἄζωτος'];['n-s---mg-']
57;Ἀθήνας;['Ἀθῆναι'];['n-p---fa-']
58;Ἀθηναῖοι;['Ἀθηναῖος'];['a-p---mn-']
59;Ἀθηνίων;['Ἀθηνίων'];['n-s---mn-']
60;Ἀθηνίωνος;['Ἀθηνίων'];['n-s---mg-']
61;Ἀθρογγαῖος;['Ἀθρογγαῖος'];['a-s---mn-']
62;Ἀῒν;['Ἀΐν'];['n-s----a-']
63;Ἀκανθῶν;['Ἄκανθος'];['n-p---mg-']
64;Ἀκατελᾶ;['Ἀκατελᾶς'];['n-s---mg-']
65;Ἀκέδασαν;['Ἀκέδασα'];['n-s---fa-']
66;Ἀκμὴ;['Ἀκμή'];['n-s---fn-']
67;Ἀκμὴν;['Ἀκμή'];['n-s---fa-']
68;Ἀκμῆς;['Ἀκμή'];['n-s---fg-']
69;Ἀκραβατηνῆς;['Ἀκραβατηνός'];['a-s---fg-']
70;Ἀκραβετά;['Ἀκραβετά'];['n-s---fn-']
71;Ἀκραβετηνὴν;['Ἀκραβετηνή'];['n-s---fa-']
72;Ἀκραβετηνῆς;['Ἀκραβετηνή'];['n-s---fg-']
73;Ἀκραβετηνῶν;['Ἀκραβετηνός'];['n-p---mg-']
74;Ἀκραβεττηνῆς;['Ἀκραβεττηνή'];['n-s---fg-']
75;Ἀκτίου;['Ἄκτιον'];['n-s---ng-']
76;Ἀκτίῳ;['Ἄκτιον'];['n-s---nd-']
77;Ἀκτιακοῦ;['Ἀκτιακός'];['n-s---mg-']
78;Ἀκχαβάρων;['Ἀκχάβαρος'];['n-p---mg-']
79;Ἀλανῶν;['Ἀλανοί'];['n-p---mg-']
80;Ἀλβίνου;['Ἀλβῖνος'];['n-s---mg-']
81;Ἀλβῖνον;['Ἀλβῖνος'];['n-s---ma-']
82;Ἀλβῖνος;['Ἀλβῖνος'];['n-s---mn-']
83;Ἀλέξανδρον;['Ἀλέξανδρος'];['n-s---ma-']
84;Ἀλέξανδρος;['Ἀλέξανδρος'];['n-s---mn-']
85;Ἀλεξάνδρα;['Ἀλεξάνδρη'];['n-s---fn-']
86;Ἀλεξάνδρᾳ;['Ἀλεξάνδρη'];['n-s---fd-']
87;Ἀλεξάνδραν;['Ἀλεξάνδρη'];['n-s---fa-']
88;Ἀλεξάνδρας;['Ἀλεξάνδρη'];['n-s---fg-']
89;Ἀλεξάνδρειαν;['Ἀλεξάνδρεια'];['n-s---fa-']
90;Ἀλεξάνδρειόν;['Ἀλεξάνδρειόν'];['n-s---na-']
91;Ἀλεξάνδρειον;['Ἀλεξάνδρειον'];['n-s---na-']
92;Ἀλεξάνδρου;['Ἀλέξανδρος'];['n-s---mg-']
93;Ἀλεξάνδρῳ;['Ἀλέξανδρος'];['n-s---md-']
94;Ἀλεξᾶ;['Ἀλεξᾶς'];['n-s---md-']
95;Ἀλεξᾷ;['Ἀλεξᾶς'];['n-s---md-']
96;Ἀλεξᾶν;['Ἀλεξᾶς'];['n-s---ma-']
97;Ἀλεξᾶς;['Ἀλεξᾶς'];['n-s---mn-']
98;Ἀλεξανδρέων;['Ἀλεξανδρεύς'];['n-p---mg-']
99;Ἀλεξανδρείᾳ;['Ἀλεξάνδρεια'];['n-s---fd-']
100;Ἀλεξανδρείας;['Ἀλεξάνδρεια'];['n-s---fg-']
101;Ἀλεξανδρείου;['Ἀλεξάνδρειον'];['n-s---ng-']
102;Ἀλιηνὸν;['Ἀλιηνός'];['n-s---ma-']
103;Ἀλούρου;['Αἴλουρος'];['n-s---fg-']
104;Ἀμαθοῦν;['Ἀμαθοῦς'];['n-s---ma-']
105;Ἀμαθοῦντα;['Ἀμαθοῦς'];['n-s---ma-']
106;Ἀμαθοῦντος;['Ἀμαθοῦς'];['n-s---mg-']
107;Ἀμμαθοῦς;['Ἀμμαθώ'];['n-s---fg-']
108;Ἀμμαοῦν;['Ἀμμάους'];['n-s---fa-']
109;Ἀμμαοῦντα;['Ἀμμαούς'];['n-s---ma-']
110;Ἀμμαοῦς;['Ἀμμαοῦς', 'Ἀμμαώ'];['n-s---mg-', 'n-s---fg-', 'n-s---fn-', 'n-s----n-', 'n-s---mn-', 'n-s----g-']
111;Ἀμύγδαλον;['Ἀμύγδαλος'];['n-s---ma-']
112;Ἀμφικάλλει;['Ἀμφικάλλω'];['v3spia---']
113;Ἀνάνου;['Ἄνανος'];['n-s---mg-']
114;Ἀνάνῳ;['Ἄνανος'];['n-s---md-']
115;Ἀνανία;['Ἀνανίας'];['n-s---mg-']
116;Ἀνανίαν;['Ἁνανίας'];['n-s---ma-']
117;Ἀνανίας;['Ἁνανίας'];['n-s---mn-']
118;Ἀνανίου;['Ἀνάνιος'];['n-s---mg-']
119;Ἀνδρομέδας;['Ἀνδρομέδα'];['n-s---fg-']
120;Ἀνθηδόνα;['Ἀνθηδών'];['n-s---fa-']
121;Ἀνθηδὼν;['Ἀνθηδών'];['n-s---mn-']
122;Ἀνναίῳ;['Ἀνναῖος'];['n-s---md-']
123;Ἀννίβαν;['Ἀννίβας'];['n-s---ma-']
124;Ἀνουάθου;['Ἀνούαθος'];['n-s---mg-']
125;Ἀντίγονον;['Ἀντίγονος'];['n-s---ma-']
126;Ἀντίγονος;['Ἀντίγονος'];['n-s---mn-']
127;Ἀντίοχον;['Ἀντίοχος'];['n-s---ma-']
128;Ἀντίοχος;['Ἀντίοχος'];['n-s---mn-']
129;Ἀντίπᾳ;['Ἀντίπας'];['n-s---md-']
130;Ἀντίπαν;['Ἀντίπας'];['n-s---ma-']
131;Ἀντίπας;['Ἀντίπας'];['n-s---mn-']
132;Ἀντίπατρε;['Ἀντίπατρος'];['n-s---mv-']
133;Ἀντίπατρον;['Ἀντίπατρος'];['n-s---ma-']
134;Ἀντίπατρος;['Ἀντίπατρος'];['n-s---mn-']
135;Ἀντίφιλον;['Ἀντίφιλος'];['n-s---ma-']
136;Ἀντιγόνην;['Ἀντιγόνη'];['n-s---fa-']
137;Ἀντιγόνου;['Ἀντίγονος'];['n-s---mg-']
138;Ἀντιγόνῳ;['Ἀντίγονος'];['n-s---md-']
139;Ἀντιγονείοις;['Ἀντιγόνεια'];['n-p---nd-']
140;Ἀντιγονείους;['Ἀντιγόνειος'];['a-p---ma-']
141;Ἀντιόχειαν;['Ἀντιοχεία', 'Ἀντιόχεια'];['n-s---fa-']
142;Ἀντιόχου;['Ἀντίοχος'];['n-s---mg-']
143;Ἀντιόχῳ;['Ἀντίοχος'];['n-s---md-']
144;Ἀντιοχέων;['Ἀντιόχειος'];['n-p---mg-']
145;Ἀντιοχείᾳ;['Ἀντιόχειος'];['n-s---fd-']
146;Ἀντιοχείας;['Ἀντιοχεία', 'Ἀντιόχεια'];['n-s---fg-']
147;Ἀντιοχεῖς;['Ἀντιοχεύς'];['n-p---ma-', 'n-p---mn-']
148;Ἀντιπάτου;['Ἀντιπάτος'];['n-s---mg-']
149;Ἀντιπάτρου;['Ἀντίπατρος'];['n-s---mg-']
150;Ἀντιπάτρῳ;['Ἀντίπατρος'];['n-s---md-']
151;Ἀντιπατρίδα;['Ἀντιπατρίς'];['n-s---fa-']
152;Ἀντιπατρίδος;['Ἀντιπατρίς'];['n-s---fg-']
153;Ἀντιφίλου;['Ἀντίφιλος'];['n-s---mg-']
154;Ἀντώνιον;['Ἀντώνιος'];['n-s---ma-']
155;Ἀντώνιος;['Ἀντώνιος'];['n-s---mn-']
156;Ἀντωνία;['Ἀντωνία'];['n-s---fn-']
157;Ἀντωνίᾳ;['Ἀντωνία'];['n-s---fd-']
158;Ἀντωνίαν;['Ἀντωνία'];['n-s---fa-']
159;Ἀντωνίας;['Ἀντωνία'];['n-s---fg-']
160;Ἀντωνίου;['Ἀντώνιος'];['n-s---mg-']
161;Ἀντωνίῳ;['Ἀντώνιος'];['n-s---md-']
162;Ἀπάμειαν;['Ἀπάμεια'];['n-s---fa-']
163;Ἀπαμείας;['Ἀπάμεια'];['n-s---fg-']
164;Ἀπαμεῖς;['Ἀπαμεύς'];['n-p---mn-']
165;Ἀπελλαίου;['Ἀπελλαῖος'];['n-s---mg-']
166;Ἀπόλλωνος;['Ἀπόλλων'];['n-s---mg-']
167;Ἀπολλωνία;['Ἀπολλώνιος'];['n-s---fn-']
168;Ἀράβων;['Ἄραβες', 'Ἄραψ'];['n-p---mg-']
169;Ἀραβίᾳ;['Ἀραβία'];['n-s---fd-']
170;Ἀραβίαν;['Ἀραβία'];['n-s---fa-']
171;Ἀραβίας;['Ἀραβία'];['n-s---fg-']
172;Ἀραβίοις;['Ἀράβιος'];['a-p---nd-']
173;Ἀραβικὴν;['Ἀραβικός'];['a-s---fa-']
174;Ἀργαρίζειν;['Ἀργαρίζειν'];['n-s---fa-']
175;Ἀρδάλᾳ;['Ἀρδάλας'];['n-s---md-']
176;Ἀρέθουσαν;['Ἀρέθουσα'];['n-s---fa-']
177;Ἀρέτᾳ;['Ἀρέτας'];['n-s---md-']
178;Ἀρέταν;['Ἀρέτας'];['n-s---ma-']
179;Ἀρέτας;['Ἀρέτας'];['n-s---mn-']
180;Ἀρεγέτου;['Ἀρέγετος'];['n-s---mg-']
181;Ἀρεῖ;['Ἀρεύς'];['n-s---md-']
182;Ἀρί;['Ἀήρ'];['n-s---m--', 'n-----m--']
183;Ἀρινοῦ;['Ἀρινός'];['n-s---mg-']
184;Ἀριστεύς;['Ἀριστεύς'];['n-s---mn-']
185;Ἀριστόβουλον;['Ἀριστόβουλος'];['n-s---ma-']
186;Ἀριστόβουλος;['Ἀριστόβουλος'];['n-s---mn-']
187;Ἀριστοβούλου;['Ἀριστόβουλος'];['n-s---mg-']
188;Ἀριστοβούλῳ;['Ἀριστόβουλος'];['n-s---md-']
189;Ἀρκέας;['Ἀρκέα'];['n-s---fg-']
190;Ἀρμενίαν;['Ἀρμενία'];['n-s---fa-']
191;Ἀρμενίας;['Ἀρμενία'];['n-s---fg-']
192;Ἀρμενίων;['Ἀρμένιος'];['n-p---mg-']
193;Ἀροῦν;['Ἀρώ'];['n-s---fa-']
194;Ἀρταβάζην;['Ἀρταβάζης'];['n-s---ma-']
195;Ἀρτεμισίου;['Ἀρτεμίσιος'];['n-s---mg-']
196;Ἀρτώριός;['Ἀρτώριος'];['n-s---mn-']
197;Ἀρφᾶς;['Ἀρφή'];['n-s---fg-']
198;Ἀρχέλαον;['Ἀρχέλαος'];['n-s---ma-']
199;Ἀρχέλαος;['Ἀρχέλαος'];['n-s---mn-']
200;Ἀρχελάου;['Ἀρχέλαος'];['n-s---mg-']
201;Ἀρχελάῳ;['Ἀρχέλαος'];['n-s---md-']
202;Ἀσαμών;['Ἀσαμών'];['n-----mn-']
203;Ἀσαμωναίου;['Ἀσαμωναίος'];['n-s---mg-']
204;Ἀσαμωναίων;['Ἀσαμωναῖος'];['a-p---mg-']
205;Ἀσαμωναῖοι;['Ἀσαμωναῖος'];['a-p---mn-']
206;Ἀσίαν;['Ἀσία'];['n-s---fa-']
207;Ἀσίας;['Ἀσία'];['n-s---fg-']
208;Ἀσκάλων;['Ἀσκάλων'];['n-s---mn-']
209;Ἀσκάλωνα;['Ἀσκάλων'];['n-s---ma-']
210;Ἀσκάλωνι;['Ἀσκάλων'];['n-s---md-']
211;Ἀσκαλωνίταις;['Ἀσκαλωνίτης'];['n-p---md-']
212;Ἀσκαλωνῖται;['Ἀσκαλωνίτης'];['n-p---mn-']
213;Ἀσπένδιον;['Ἀσπένδιος'];['n-s---ma-']
214;Ἀσσύριον;['Ἀσσύριος'];['a-s---ma-']
215;Ἀσσύριος;['Ἀσσύριος'];['a-s---mn-']
216;Ἀσσυρίοις;['Ἀσσύριος'];['a-p---md-']
217;Ἀσσυρίους;['Ἀσσύριος'];['a-p---ma-']
218;Ἀσσυρίῳ;['Ἀσσύριος'];['a-s---md-']
219;Ἀσσυρίων;['Ἀσσύριος'];['a-p---mg-']
220;Ἀσφαλτίτιδος;['Ἀσφαλτῖτις'];['n-s---fg-']
221;Ἀσφαλτῖτιν;['Ἀσφαλτῖτις'];['n-s---fa-']
222;Ἀσφαλτικὴν;['Ἀσφαλτικός'];['a-s---fa-']
223;Ἀσωχαῖος;['Ἀσωχαῖος'];['a-s---mn-']
224;Ἀσωχὶν;['Ἀσωχίς'];['n-s---fa-']
225;Ἀτλαντικῷ;['Ἀτλαντικός'];['a-s---nd-']
226;Ἀτρατῖνος;['Ἀτρατῖνος'];['n-s---mn-']
227;Ἀττικὰς;['Ἀττική'];['n-p---fa-']
228;Ἀττικῶν;['Ἀττικός'];['a-p---mg-']
229;Ἀφεκοῦ;['Ἀφεκός'];['a-s---mg-']
230;Ἀφθίας;['Ἀφθία'];['n-s---fg-']
231;Ἀχαΐαν;['Ἀχαία'];['n-s---fa-']
232;Ἀχαΐας;['Ἀχαία'];['n-s---fg-']
233;Ἀχίαβος;['Ἀχίαβος'];['n-s---mn-']
234;Ἀχιάβου;['Ἀχιάβος'];['n-s---mg-']
235;Ἀψάλωμον;['Ἀψάλωμος'];['n-s---ma-']
236;Ἁβραάμ;['Ἁβραάμ'];['n-s---mn-']
237;Αἴγυπτον;['Αἴγυπτος'];['n-s---fa-']
238;Αἴγυπτος;['Αἴγυπτος'];['n-s---fn-']
239;Αἰβούτιον;['Αἰβούτιος'];['n-s---ma-']
240;Αἰβούτιος;['Αἰβούτιος'];['n-s---mn-']
241;Αἰγύπτιοι;['Αἰγύπτιος'];['a-p---mn-']
242;Αἰγύπτιον;['Αἰγύπτιος'];['a-s---nn-', 'n-s---ma-']
243;Αἰγύπτιος;['Αἰγύπτιος'];['a-s---mn-']
244;Αἰγύπτου;['Αἴγυπτος'];['n-s---fg-']
245;Αἰγύπτῳ;['Αἴγυπτος'];['n-s---fd-']
