;form;lemmi;postag
0;,;[','];['u--------']
1;-δὲ;['δέ'];['c--------']
2;-δ’;['δέ'];['c--------']
3;-θ’;['τε'];['c--------']
4;-τε;['τε'];['c--------']
5;.;['.'];['u--------']
6;";";"[';']";['u--------']
7;E;['E'];['z--------']
8;·;['·'];['u--------']
9;Ἀθηνᾷ;['Ἀθήνη'];['n-s---fd-']
10;Ἀπόλλωνι;['Ἀπόλλων'];['n-s---md-']
11;Ἅιδῃ;['ᾍδης'];['n-s---md-']
12;Ἅιδην;['ᾍδης'];['n-s---ma-']
13;Ἅιδου;['ᾍδης'];['n-s---mg-']
14;Γῇ;['Γῆ'];['n-s---fd-']
15;Διὶ;['Ζεύς'];['n-s---md-']
16;Ἑρμῇ;['Ἑρμῆς'];['n-s---md-']
17;Ζηνὶ;['Ζεύς'];['n-s---md-']
18;Ἡλίῳ;['Ἥλιος'];['n-s---md-']
19;Κεραμέες;['Κεραμεῖς'];['n-p---mn-']
20;Λιβύῃ;['Λιβύη'];['n-s---fd-']
21;Λιβυκὸν;['Λιβυκός'];['a-s---nn-']
22;Ὁκόταν;['Ὁπόταν'];['c--------']
23;Οἱ;['Οἱ'];['g--------']
24;Ποντικὸν;['Ποντικός'];['a-s---na-']
25;ἂν;['ἄν'];['g--------']
26;ἄγαν;['ἄγαν'];['d--------']
27;ἄγει;['ἄγω'];['v3spia---']
28;ἄγοντες;['ἄγω'];['v-pppamn-']
29;ἄγρια;['ἄγριος'];['a-p---nn-']
30;ἄδηλον;['ἄδηλος'];['a-s---nn-', 'a-s---na-']
31;ἄζυμοι;['ἄζυμος'];['a-p---mn-']
32;ἄζυμος;['ἄζυμος'];['a-s---mn-']
33;ἄϊκτον;['ἄϊκτος'];['a-s---nn-']
34;ἄκαρπα;['ἄκαρπος'];['a-p---nn-']
35;ἄκρητα;['ἄκρατος'];['a-p---na-']
36;ἄκρητός;['ἄκρατος'];['a-s---mn-']
37;ἄκρητον;['ἄκρατος'];['a-s---nn-', 'a-s---na-']
38;ἄκρον;['ἄκρον'];['n-s---na-']
39;ἄκυλοι;['ἄκυλος'];['n-p---mn-']
40;ἄλγος;['ἄλγος'];['n-s---nn-']
41;ἄλευρα;['ἄλευρον'];['n-p---nn-']
42;ἄλητα;['ἄλητον'];['n-p---nn-']
43;ἄλητον;['ἄλητον'];['n-s---nn-']
44;ἄλλα;['ἄλλος'];['p-p---na-', 'p-p---nn-']
45;ἄλλαι;['ἄλλος'];['p-p---fn-']
46;ἄλλας;['ἄλλος'];['p-p---fa-']
47;ἄλλη;['ἄλλος'];['p-s---fn-']
48;ἄλλῃ;['ἄλλῃ', 'ἄλλος'];['d--------', 'p-s---fd-']
49;ἄλλῃσι;['ἄλλος'];['p-p---fd-']
50;ἄλληλα;['ἀλλήλων'];['p-p---na-']
51;ἄλληλά;['ἀλλήλων'];['p-p---na-']
52;ἄλλην;['ἄλλος'];['p-s---fa-']
53;ἄλλης;['ἄλλος'];['p-s---fg-']
54;ἄλλο;['ἄλλος'];['p-s---na-', 'p-s---nn-']
55;ἄλλοθεν;['ἄλλοθεν'];['d--------']
56;ἄλλοι;['ἄλλος'];['p-p---mn-']
57;ἄλλοισι;['ἄλλος'];['p-p---nd-', 'p-p---md-']
58;ἄλλοισιν;['ἄλλος'];['p-p---nd-']
59;ἄλλον;['ἄλλος'];['p-s---ma-']
60;ἄλλοτε;['ἄλλοτε'];['d--------']
61;ἄλλου;['ἄλλος'];['p-s---mg-', 'p-s---ng-']
62;ἄλλους;['ἄλλος'];['p-p---ma-']
63;ἄλλῳ;['ἄλλος'];['p-s---md-']
64;ἄλλων;['ἄλλος'];['p-p---mg-', 'p-p---ng-']
65;ἄλλως;['ἄλλος'];['d--------']
66;ἄλφιτα;['ἄλφιτον'];['n-p---nn-']
67;ἄλφιτον;['ἄλφιτον'];['n-s---nn-']
68;ἄν;['ἄν'];['g--------']
69;ἄναιμον;['ἄναιμος'];['a-s---nn-']
70;ἄνδρα;['ἀνήρ'];['n-s---ma-']
71;ἄνδρες;['ἀνήρ'];['n-p---mn-']
72;ἄνηθον;['ἄνηθον'];['n-s---nn-']
73;ἄνθρακας;['ἄνθραξ'];['n-p---ma-']
74;ἄνθρωποι;['ἄνθρωπος'];['n-p---mn-']
75;ἄνθρωπον;['ἄνθρωπος'];['n-s---ma-']
76;ἄνθρωπος;['ἄνθρωπος'];['n-s---mn-']
77;ἄνω;['ἄνω'];['d--------']
78;ἄνωθεν;['ἄνωθεν'];['d--------']
79;ἄξιόν;['ἄξιος'];['a-s---nn-']
80;ἄξιον;['ἄξιος'];['a-s---na-']
81;ἄπεπτον;['ἄπεπτος'];['a-s---nn-']
82;ἄπιοι;['ἄπιος'];['a-p---mn-']
83;ἄπλυτα;['ἄπλυτος'];['a-p---nn-']
84;ἄριστον;['ἀγαθός', 'ἄριστον'];['a-s---nns', 'n-s---na-']
85;ἄρκοι;['ἄρκος'];['n-p---mn-']
86;ἄρκτους;['ἄρκτος'];['n-p---fa-']
87;ἄρνεια;['ἄρνειος'];['a-p---nn-']
88;ἄρξηται;['ἄρχω'];['v3sasm---']
89;ἄρξωνται;['ἄρχω'];['v3pasm---']
90;ἄρρενα;['ἄρσην'];['a-p---na-']
91;ἄρσεν;['ἄρσην'];['a-s---nn-', 'a-s---na-']
92;ἄρσενα;['ἄρσην'];['a-p---na-', 'a-p---nn-']
93;ἄρτοι;['ἄρτος'];['n-p---mn-']
94;ἄρτοισί;['ἄρτος'];['n-p---md-']
95;ἄρτος;['ἄρτος'];['n-s---mn-']
96;ἄρτους;['ἄρτος'];['n-p---ma-']
97;ἄρτῳ;['ἄρτος'];['n-s---md-']
98;ἄρτων;['ἄρτος'];['n-p---mg-']
99;ἄρχεται;['ἄρχω'];['v3spim---']
100;ἄσαρκα;['ἄσαρκος'];['a-p---na-']
101;ἄσηπτον;['ἄσηπτος'];['a-s---nn-']
102;ἄσιτον;['ἄσιτος'];['a-s---ma-']
103;ἄσιτος;['ἄσιτος'];['a-s---mn-']
104;ἄστεσι;['ἄστυ'];['n-p---nd-']
105;ἄστρων;['ἄστρον'];['n-p---ng-']
106;ἄτε;['ἆτος'];['a-s---mv-']
107;ἄτερ;['ἄτερ'];['r--------']
108;ἄτριπτος;['ἄτριπτος'];['a-s---fn-']
109;ἄφελε;['ἀφαιρέω'];['v2sama---']
110;ἄφρονας;['ἄφρων'];['a-p---ma-']
111;ἄφρονος;['ἄφρων'];['a-s---fg-']
112;ἄχρι;['ἄχρι'];['r--------']
113;ἄχροιαί;['ἄχροια'];['n-p---fn-']
114;ἄχροιαν;['ἄχροια'];['n-s---fa-']
115;ἄχυρον;['ἄχυρον'];['n-s---na-']
116;ἀγαθὰ;['ἀγαθός'];['a-p---na-']
117;ἀγαθά;['ἀγαθός'];['a-p---nn-']
118;ἀγαθῆς;['ἀγαθός'];['a-s---fg-']
119;ἀγαθὸν;['ἀγαθός'];['a-s---ma-', 'a-s---nn-']
