;form;lemmi;postag
0;,;[','];['u--------']
1;-δὲ;['δέ'];['c--------']
2;-δ’;['δέ'];['c--------']
3;-θ’;['τε'];['c--------']
4;-τε;['τε'];['c--------']
5;-τ’;['τε'];['c--------']
6;.;['.'];['u--------']
7;";";"[';']";['u--------']
8;E;['E'];['z--------']
9;·;['·'];['u--------']
10;Ἄλκιμον;['Ἄλκιμος'];['n-s---ma-']
11;Ἀθήνησιν;['Ἀθήνησι'];['d--------']
12;Ἀθηνᾶς;['Ἀθήνη'];['n-s---fg-']
13;Ἀλκίμου;['Ἄλκιμος'];['n-s---mg-']
14;Ἀλκίμῳ;['Ἄλκιμος'];['n-s---md-']
15;Ἀπόλλωνι;['Ἀπόλλων'];['n-s---md-']
16;Ἀπόλλωνος;['Ἀπόλλων'];['n-s---mg-']
17;Ἀριστείδης;['Ἀριστείδης'];['n-s---mn-']
18;Ἀριστοφάνους;['Ἀριστοφάνης'];['n-s---mg-']
19;Ἀρτέμιδι;['Ἄρτεμις'];['n-s---fd-']
20;Ἀσκληπιοῦ;['Ἀσκληπιός'];['n-s---mg-']
21;Ἀχιλλέα;['Ἀχιλλεύς'];['n-s---ma-']
22;Αἴλιος;['αελιυς'];['a-s---mn-']
23;Αἰγυπτίου;['Αἰγύπτιος'];['a-s---mg-']
24;Γρυνείῳ;['Γρύνειος'];['n-s---md-']
25;Γρυνεῖον;['Γρυνεῖον'];['n-s---na-']
26;Δημοσθένους;['Δημοσθένης'];['n-s---mg-']
27;Δί’;['Ζεύς'];['n-s---ma-']
28;Διὶ;['Ζεύς'];['n-s---md-']
29;Διὸς;['Ζεύς'];['n-s---mg-']
30;Ἔρωτι;['Ἔρως'];['n-s---md-']
31;Ἔφεσον;['Ἔφεσος'];['n-s---fa-']
32;Ἐλαίαν;['Ἐλαία'];['n-s---fa-']
33;Ἑλλησπόντου;['Ἑλλήσποντος'];['n-s---mg-']
34;Ἑρμείας;['Ἑρμῆς'];['n-s---mn-']
35;Ἑρμοῦ;['Ἑρμῆς'];['n-s---mg-']
36;Εὔδοξον;['Εὔδοξος'];['n-s---ma-']
37;Θεόδοτον;['Θεόδοτος'];['n-s---ma-']
38;Θεοδότου;['Θεόδοτος'];['n-s---mg-']
39;Θουκυδίδης;['Θουκυδίδης'];['n-s---mn-']
40;Ἱπποκράτης;['Ἱπποκράτης'];['n-s---mn-']
41;Καλλιτύχης;['Καλλιτύχη'];['n-s---fg-']
42;Κύζικον;['Κύζικος'];['n-s---fa-']
43;Κύμῃ;['Κύμη'];['n-s---fd-']
44;Κυζίκου;['Κύζικος'];['a-s---fg-']
45;Κυζίκῳ;['Κύζικος'];['a-s---fd-']
46;Κυζικηνοὶ;['Κυζικηνός'];['a-p---mn-']
47;Κυζικηνοῖς;['Κυζικηνός'];['a-p---md-']
48;Κυζικηνοὺς;['Κυζικηνός'];['a-p---ma-']
49;Λάρισσαν;['Λάρισσα'];['n-s---fa-']
50;Λανείῳ;['Λανεῖον'];['n-s---nd-']
51;Λανεῖον;['Λανεῖον'];['n-s---na-']
52;Λούκιόν;['Λούκιος'];['n-s---ma-']
53;Λούκιον;['Λούκιος'];['n-s---ma-']
54;Λούκιος;['Λούκιος'];['n-s---mn-']
55;Λουκίῳ;['Λούκιος'];['n-s---md-']
56;Λύκειον;['Λύκειον'];['n-s---nn-']
57;Μύριναν;['Μύρινα'];['n-s---fa-']
58;Νεφέλας;['Νεφέλη'];['n-p---fa-']
59;Ὀδυσσεὺς;['Ὀδυσσεύς'];['n-s---mn-']
60;Ὀλυμπίου;['Ὀλύμπιος'];['a-s---mg-']
61;Ὀλυμπίων;['Ὀλύμπιος'];['a-p---mg-']
62;Ὁμήρου;['Ὅμηρος'];['n-s---mg-']
63;Ὁμηρικοῦ;['Ὁμηρικός'];['a-s---ng-']
64;Περγάμου;['Πέργαμον'];['n-s---ng-']
65;Περγάμῳ;['Πέργαμος'];['n-s---fd-']
66;Πλάτων;['Πλάτων'];['n-s---mn-']
67;Πλάτωνι;['Πλάτων'];['n-s---md-']
68;Πλάτωνός;['Πλάτων'];['n-s---mg-']
69;Πλάτωνος;['Πλάτων'];['n-s---mg-']
70;Πορφυρίων;['Πορφυρίων'];['n-s---mn-']
71;Πορφυρίωνος;['Πορφυρίων'];['n-s---mg-']
72;Ῥωμαῖοι;['Ῥωμαῖος'];['a-p---mn-']
73;Σμύρναν;['Σμύρνα'];['n-s---fa-']
74;Σμύρνῃ;['Σμύρνα'];['n-s---fd-']
75;Σμύρνης;['Σμύρνα'];['n-s---fg-']
76;Σωσιμένης;['Σωσιμένης'];['n-s---mn-']
77;Τελεσφόρος;['Τελεσφόρος'];['n-s---mn-']
78;Φαίακας;['Φαίαξ'];['n-p---ma-']
79;Φιλουμένη;['Φιλουμένη'];['n-s---fn-']
80;Φιλουμένῃ;['Φιλουμένη'];['n-s---fd-']
81;Φιλουμένης;['Φιλουμένη'];['n-s---fg-']
82;ἂν;['ἄν'];['g--------']
83;ἄγαλμα;['ἄγαλμα'];['n-s---na-']
84;ἄγουσι;['ἄγω'];['v3ppia---']
85;ἄγων;['ἄγω'];['v-sppamn-']
86;ἄκρας;['ἄκρος'];['a-p---fa-']
87;ἄλλα;['ἄλλος'];['p-p---na-', 'p-p---nn-']
88;ἄλλο;['ἄλλος'];['p-s---nn-']
89;ἄλλοι;['ἄλλος'];['p-p---mn-']
90;ἄλλοις;['ἄλλος'];['p-p---nd-']
91;ἄλλους;['ἄλλος'];['p-p---ma-']
92;ἄλλων;['ἄλλος'];['p-p---mg-']
93;ἄλλως;['ἄλλος'];['d--------']
94;ἄλλ’;['ἄλλος'];['p-p---nn-']
95;ἄμμου;['ἄμμος'];['n-s---fg-']
96;ἄμφω;['ἄμφω'];['p-d---mn-']
97;ἄνδρας;['ἀνήρ'];['n-p---ma-']
98;ἄνευ;['ἄνευ'];['r--------']
99;ἄνθρωπον;['ἄνθρωπος'];['n-s---ma-']
100;ἄνω;['ἄνω'];['d--------']
101;ἄρα;['ἄρα'];['g--------']
102;ἄρτι;['ἄρτι'];['d--------']
103;ἄρχεσθαι;['ἄρχω'];['v--pnm---']
104;ἄσιτον;['ἄσιτος'];['a-s---na-']
105;ἄσιτος;['ἄσιτος'];['a-s---mn-']
106;ἄσμενος;['ἄσμενος'];['a-s---mn-']
107;ἄτοπον;['ἄτοπος'];['a-s---nn-']
108;ἄττα;['τις'];['p-p---nn-']
109;ἀγάλματα;['ἄγαλμα'];['n-p---na-']
110;ἀγαγὼν;['ἄγω'];['v-sapamn-']
111;ἀγαθῷ;['ἀγαθός'];['a-s---nd-']
112;ἀγαπητῶς;['ἀγαπητός'];['d--------']
113;ἀγγέλλει;['ἀγγέλλω'];['v3spia---']
114;ἀγγέλλεται;['ἀγγέλλω'];['v3spim---']
115;ἀγνοησάντων;['ἀγνοέω'];['v-papamg-']
116;ἀγορᾶς;['ἀγορά'];['n-s---fg-']
117;ἀγρυπνῆσαι;['ἀγρυπνέω'];['v--ana---']
